,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.09248102647499558, 0.06185841060872993, 0.07826586245846151, 0.06116528049962373, 0.07571774509442256]","[0.07978077294797939, 0.06273961849556194, 0.10644651247696672, 0.055080973007601265, 0.06562025181589973]","[0.10014739500523179, 0.05768933028273097, 0.085039360626991, 0.07932767762260517, 0.07114611584790373]","[0.09097217732025997, 0.04467807053616065, 0.062212254936936134, 0.0537211600372185, 0.03696746732364363]","[0.06753290566845713, 0.05588481400350381, 0.06937403596436013, 0.05773754396575845, 0.044513362850154135]","[0.05223544020673902, 0.042878529663136045, 0.052798267010169195, 0.04428782865001993, 0.03463688667343886]","[0.05223544020667635, 0.04287852965485436, 0.05279826694273727, 0.044287828636461045, 0.034636886704837784]","[0.052235439863030204, 0.04287852992765357, 0.05279827399028002, 0.04428782934495002, 0.03463688065548252]","[0.07244178809296971, 0.058422732409115774, 0.07782705574526882, 0.05987842594611089, 0.045891990222418244]","[0.27452452280679984, 0.2237654368400086, 0.24173972814071232, 0.24507751786569643, 0.24552673966060545]","[0.06802052793437723, 0.05613681117166903, 0.07276188921406788, 0.05956348968103769, 0.045339951269254226]","[0.070780815643315, 0.05767351455017704, 0.07610582671285511, 0.06250875993299002, 0.045474824650134034]","[0.07189114619640409, 0.05823497896131555, 0.07711272576546152, 0.06099690140955118, 0.045300582842374607]"
TRX,"[0.07000133211610447, 0.044125401281366945, 0.0676831136201701, 0.039695062217749336, 0.04701573017600681]","[0.12395903118079414, 0.10937152441197956, 0.08501445525377868, 0.07112296597908128, 0.07200698046706598]","[0.0661709972195768, 0.05289701531215265, 0.0706576144399407, 0.042295575342739054, 0.044687020636963996]","[0.0624021067166059, 0.03441989944640924, 0.06299420618030328, 0.09387580963031694, 0.058491468561969844]","[0.06025755746735204, 0.03830380881206721, 0.06164249038094216, 0.028061299131930933, 0.03543136889003567]","[0.05379372801295949, 0.031109952718957466, 0.05665969241582316, 0.02430503710161859, 0.030056449942449836]","[0.055621463794212, 0.03481174980504449, 0.056139695715253575, 0.026339483959615984, 0.033498777891674394]","[0.053406960173397605, 0.03310386111701324, 0.05325875094673738, 0.02389412857592302, 0.030366902472811562]","[0.05645730064149587, 0.031679653177410436, 0.05927126018630884, 0.024916855661484542, 0.030861996503317227]","[0.904222046175267, 1.102429857002845, 1.0504981235755442, 0.9885940917320031, 1.1399162262419296]","[0.05451136862989878, 0.03282509976858838, 0.05909862801418524, 0.025261562133437786, 0.031069641767743662]","[0.07021319553714742, 0.040861797914335175, 0.07233626236925049, 0.03101434932169653, 0.03698447768226953]","[0.07013641206726799, 0.03987080065067182, 0.07408756450351757, 0.0316826212611965, 0.038265925703348955]"
ATOM,"[0.08605606338981944, 0.07870126740611595, 0.08712517573893369, 0.07336900328349248, 0.06429049129132489]","[0.09007382191793471, 0.08964830286723491, 0.10678498206216752, 0.07528652566621308, 0.06638572208913526]","[0.08113546156682604, 0.06699085906071436, 0.08703971410949683, 0.07458556175928467, 0.056052012281913054]","[0.08084166923778155, 0.09243808471429112, 0.07069125237546653, 0.20699327834122536, 0.12028910821177831]","[0.10550956827506316, 0.10062396048113467, 0.0800982322514164, 0.0682317254713633, 0.046121026045884694]","[0.07731023026844164, 0.06701206142809737, 0.07883334232222451, 0.06907346177227383, 0.043079575669953935]","[0.07727812965809915, 0.06699365180008461, 0.0815015953009065, 0.07101187367086689, 0.048612260237376345]","[0.07643951518113448, 0.06699085489196535, 0.06635785545907552, 0.05582474563613154, 0.03610101843150847]","[0.10980490889266456, 0.09543393234005319, 0.09201136365574923, 0.07576843070001063, 0.05400474130019473]","[0.15030588469598094, 0.14066706695350709, 0.16828900234580185, 0.13529880004262348, 0.1529491116480193]","[0.11229156500935965, 0.0976186760771207, 0.09680250914179463, 0.07710129267388775, 0.05545189199702126]","[0.10865942461721155, 0.08993349527931442, 0.09225240404094422, 0.07381506722707906, 0.05344092192845232]","[0.1067580079201006, 0.09309136781355594, 0.09054999262209204, 0.0766302566280395, 0.053854821564415796]"
XMR,"[0.060497866652928244, 0.09360067453955019, 0.07928662822364248, 0.04479893229366487, 0.02752487403724342]","[0.07655002497074115, 0.07199464814641678, 0.07814658301425868, 0.05348053767521471, 0.04300523181198614]","[0.10127847765015059, 0.07993657811971835, 0.08220213095810293, 0.045308648865503336, 0.03659662822216608]","[0.05109443571320508, 0.06695066042490144, 0.10431217925627746, 0.07700783598775317, 0.047701218475994026]","[0.05534617370189907, 0.06777329116140672, 0.07101632449162086, 0.04911767168507645, 0.0326385576825972]","[0.0429138639267646, 0.05070874717928182, 0.0556528189017998, 0.03626310982878979, 0.02503950939009158]","[0.04291386368513647, 0.05070874351775426, 0.05565282449570641, 0.03626309478142995, 0.025039503699274015]","[0.04291386392399216, 0.05070874702398904, 0.05565281848987243, 0.03626310896931061, 0.025039509276869647]","[0.05825721118593944, 0.06997559826697793, 0.07676247438717641, 0.05280032460569494, 0.03573679981428807]","[0.14665005598185113, 0.14485850791318533, 0.15952237260967067, 0.16137471294286934, 0.13662686499030688]","[0.06054632951893677, 0.07135908578611522, 0.07936549637571308, 0.05523378056230857, 0.03630575003621358]","[0.056678998727867344, 0.06581564440004405, 0.07357990706930508, 0.05614150639633914, 0.03610573079343311]","[0.05577277623617762, 0.06584355725953056, 0.07434354902024, 0.05534366299293381, 0.03552513969029775]"
VET,"[0.10034081135668446, 0.0792266571523758, 0.0944722337299986, 0.03868888043247348, 0.041163917255232094]","[0.10675753124769816, 0.09522204045741102, 0.10037547056052822, 0.07064034762338303, 0.09035073106049597]","[0.09999518676907365, 0.09793906136355615, 0.09435922425426337, 0.07637215448448538, 0.08068172484235962]","[0.06490279040846095, 0.05843579120672531, 0.06340818297327593, 0.15573626176349825, 0.08324155353889869]","[0.061452559440184656, 0.056596732555342276, 0.05724841932542288, 0.03883204604105803, 0.0414140271525714]","[0.0789969547244446, 0.07044321668101737, 0.07195681638044772, 0.05015087934986401, 0.05250700201425292]","[0.06055134967337035, 0.05606372411591523, 0.05627257755129814, 0.038626792997292, 0.04112086764280677]","[0.06473323233924429, 0.055721484432916524, 0.05645104989228122, 0.038766980780343324, 0.041149785074307554]","[0.0856411434531794, 0.07874169645457045, 0.08500291177891274, 0.05781762390075741, 0.06102000562836985]","[0.3344211753278994, 0.4247226505076978, 0.6394547966643476, 1.033858109356707, 0.9886944545922116]","[0.07018497146972949, 0.06301404200781366, 0.06249833278586309, 0.042204217579958896, 0.04488864479057726]","[0.08406065920247749, 0.07720354681085327, 0.07893297290694708, 0.05588553627072243, 0.056751388820428364]","[0.08158726482929286, 0.07535570236771241, 0.08007871601618081, 0.0562308674830149, 0.05780712849527368]"
ALGO,"[0.0817793361755411, 0.08440408805956674, 0.09112600360089124, 0.08577309652161456, 0.052849345839418624]","[0.08187370777471985, 0.07701318008843608, 0.08907748363178204, 0.08064834412110027, 0.047688382003324516]","[0.07800952835510756, 0.05827898426663596, 0.08013350810468628, 0.06025701018514217, 0.04263758349134072]","[0.07378445847079475, 0.05114350023935368, 0.06050810092014341, 0.053125060353300606, 0.04366079919507554]","[0.08306780437440675, 0.056451376396228846, 0.06885747402429086, 0.06065428528821128, 0.04944958918697683]","[0.08862547286881796, 0.06079630195082642, 0.07617299384144637, 0.07009668499276613, 0.05971643057981592]","[0.07349622467707688, 0.0498913471927385, 0.06969747343108905, 0.05631431738500119, 0.046254926817246085]","[0.09560567428986788, 0.06461396449589071, 0.07193193400984577, 0.06183843050421997, 0.05177861317209887]","[0.09787976226932422, 0.06644742386302176, 0.07870042460149848, 0.0663156967609287, 0.0564803123049995]","[0.261202014585793, 0.24947273374332268, 0.5106409170849878, 0.45223501427888196, 0.4187225411847898]","[0.09135363691579745, 0.060581541177734455, 0.0718728744557553, 0.061371245492700406, 0.045661775976161244]","[0.1019386986213665, 0.06775481086415655, 0.08705912211464031, 0.07306464203376989, 0.061836681663480886]","[0.10100774034817342, 0.06773078676825608, 0.08084132785820528, 0.07190617028009927, 0.06090142450051955]"
EOS,"[0.08100503675481127, 0.06387989462138667, 0.05520186612615084, 0.0540999408386353, 0.03455514070651956]","[0.08895365006422327, 0.0701282665746176, 0.056679461943203585, 0.0540999408386353, 0.03455514070651956]","[0.08429900047532465, 0.056386370706929465, 0.05589329438608377, 0.0540999408386353, 0.03455514070651956]","[0.07274320797749263, 0.0573306625307217, 0.2139154649034444, 0.1055512310866814, 0.04014546644730363]","[0.07771982830313015, 0.053454256325682216, 0.0638715843621332, 0.06349886485432142, 0.03858116642162936]","[0.06847318937633967, 0.05473373557178714, 0.1734350922940781, 0.18473397334686373, nan]","[0.0638574400971257, 0.05051716654770325, 0.05871841850677976, 0.05767829725077817, 0.036077851905910285]","[0.09461112321726012, 0.053749596603318, 0.2428465066349079, nan, nan]","[0.07065979399384353, 0.060381824425359415, 0.07521434931934394, 0.07247538519367532, 0.04641123023620366]","[0.26182309166750395, 0.24964537558884708, 0.29923303995309414, 0.2623896860194576, 0.26650392843707443]","[0.06966131543521062, 0.055014061917086826, 0.06475641118539524, 0.06464988329641948, 0.04060803337877135]","[0.06685143358080732, 0.05759413906775753, 0.0729140727023111, 0.08002543437966278, 0.05042548576796414]","[0.06950589796198049, 0.05968514665857214, 0.07657241912617964, 0.07853713979586649, 0.04951169565192614]"
CHZ,"[0.13337210369676594, 0.07042970569969245, 0.06750704347644322, 0.07662928420903675, 0.043500611903813116]","[0.128415910236624, 0.05980781377433444, 0.0667060384131453, 0.0773165608078101, 0.04193299211626745]","[0.11901650059939013, 0.0704696756453838, 0.07539448848974077, 0.07657374215868289, 0.05977015500039065]","[0.08314034061407778, 0.06501721985912444, 0.06570384219527786, 0.0784419544262548, 0.0461329710082894]","[0.1126979096063699, 0.0800031207718541, 0.09691672411575838, 0.10679698244878479, 0.06283639221899992]","[0.09157720134730679, 0.06530966264728241, 0.07562332160466306, 0.09343390656330589, 0.05097468706343372]","[0.0984783498124989, 0.07015157818186937, 0.0848503641911596, 0.09646540934120983, 0.05648767149959915]","[nan, nan, nan, nan, nan]","[0.10587555663503324, 0.0748187765871418, 0.08856321743386397, 0.0975407048431521, 0.05848456331437466]","[0.20458771916442137, 0.16664105348053013, 0.24277355055010233, 0.18420907667902905, 0.2229004200616642]","[0.10889100987545998, 0.072589056125731, 0.0854789047460197, 0.09371280531040445, 0.05719894572548876]","[0.10705819057402641, 0.07417327439708682, 0.08764721031343578, 0.10154204518894276, 0.06309000040706304]","[0.11541373602657434, 0.07651693884731413, 0.09013764779755482, 0.10324405191016311, 0.06097169393650913]"
IOTA,"[0.10527689278257987, 0.0762232983690777, 0.06471017922476877, 0.038314775045937284, 0.0352094143542961]","[0.09413746453189649, 0.07367102362537593, 0.08412022676434125, 0.051538962674912474, 0.03607389405720044]","[0.09345322711993706, 0.07657551468508748, 0.06979921577028492, 0.039239450312078074, 0.0352094143542961]","[0.08161671495607815, 0.0730438572755591, 0.6788200983905665, 0.45140519524372974, 0.46271036176534314]","[0.08238491553397122, 0.059509538635687795, 0.0636226238473452, 0.042942474252319666, 0.0378217104899956]","[0.08583521624695306, 0.06250159180406356, 0.07197770689407863, 0.05051840554693822, 0.04394706225137015]","[0.09578885528893097, 0.06708421579560536, 0.06757507803746432, 0.045277250354118045, 0.0399868625824133]","[0.08528214814685066, 0.06239485147509701, 0.06738189907310575, 0.04480844548274621, 0.03951599450971646]","[0.09580652283280837, 0.06866740333435502, 0.08361873590657655, 0.05674815215974055, 0.05098300846325591]","[0.24313564315619793, 0.21760631859574167, 0.3016540370337326, 0.3204036370047338, 0.30410340615088444]","[0.08383907328494428, 0.062379082957099576, 0.07173538028879861, 0.04729737859410689, 0.04199383142318594]","[0.09002357131179993, 0.06834646059971489, 0.0810622874092533, 0.05771090466881168, 0.050181900223610756]","[0.09350939471629334, 0.06698142772998468, 0.08260574722460863, 0.05676779350514362, 0.04981549302110899]"
NEO,"[0.1260602681733452, 0.08544201363042363, 0.08065376394293522, 0.04276194953977678, 0.06991413934038791]","[0.14942429944535848, 0.07687521904813824, 0.07952370705092694, 0.042844882012441354, 0.07069524569926149]","[0.09366994027232119, 0.06790236409356885, 0.0667527955407991, 0.0414025149159361, 0.05260625098741643]","[0.06065284433573364, 0.05797501469316834, 0.07481412229388228, 0.07008351803589878, 0.06856862705357877]","[0.07737898197349602, 0.0688946803082959, 0.07824703276409409, 0.05453429278410643, 0.07461091717653431]","[0.05504341618128365, 0.05169709059827822, 0.058659091048746066, 0.04140252624120926, 0.05260625891820962]","[0.05499711643657231, 0.051720070139086576, 0.05864897887012349, 0.041398185100555464, 0.052569074037880754]","[0.0550595606128763, 0.0516975120485774, 0.0589819879592347, 0.04216840702866394, 0.05294394822528079]","[0.08077019799613375, 0.07041332185498249, 0.08214260988894659, 0.05690146801374656, 0.07483239046853413]","[0.138759467104655, 0.12278893739258528, 0.15105393990316998, 0.14754729445975784, 0.14545463840023912]","[0.06776532560831192, 0.06027630468949478, 0.06767993870064343, 0.05198874577142746, 0.07034826410648176]","[0.07927954388152555, 0.06881384327745718, 0.08059761662325944, 0.06156844334853354, 0.07743660763184099]","[0.07799275551107615, 0.06915395228595363, 0.08303295490279831, 0.06033003175947858, 0.07587486321584486]"
