,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.0012577447712710588, 0.0013078616941527667, 0.0010572526836633161, 0.0013516350022421287, 0.0008069909130172174]","[0.0011698769365414883, 0.0016579379733740551, 0.0015119890460975826, 0.0016032149578577232, 0.0009605746254226945]","[0.001102050444783646, 0.0012046494087069057, 0.0009843217348595756, 0.0012809872391670917, 0.0007825758191054136]","[0.0007249821203504524, 0.0006599328091253704, 0.0006151515367599726, 0.0008908306282848234, 0.0004936576201386128]","[0.000744701529996232, 0.0006889670694494965, 0.0006695963898680167, 0.0009246114180387524, 0.0005234968223512205]","[0.0007168896520852722, 0.0006452263673879299, 0.0006080603920878474, 0.0008821332239067842, 0.00048697604980245103]","[0.000716889761295369, 0.0006452263842482756, 0.0006080604612552203, 0.0008821331358038455, 0.00048697632124702515]","[0.0007168897614702795, 0.0006452263843179222, 0.0006080604613882867, 0.0008821331357564991, 0.0004869763218197069]","[0.0009851189141182055, 0.0009230180016090608, 0.0008433239160072367, 0.001264319343507404, 0.0006398205158675437]","[0.22528066057467172, 0.23571300880479432, 0.2284950784213292, 0.21419750349115813, 0.21154559819715865]","[0.0007931036751047325, 0.0007119704482185344, 0.0006554726326587362, 0.0009891510756274212, 0.0005366634059093286]","[0.0010457454758440114, 0.0009588176727003333, 0.0008443831888053411, 0.001280033746226294, 0.0006406930399616089]","[0.001039261584751209, 0.0009496056836425183, 0.0008528567946339944, 0.0012767471269946888, 0.0006403436868253944]"
TRX,"[0.00024072527244974268, 0.00036790504641395094, 0.000522652640965129, 0.00066510179716667, 0.00034191319962010403]","[0.00022614125174740216, 0.0002868100915220768, 0.00040058239551179586, 0.00045798135444398853, 0.00028429767432142783]","[0.00022614125174740216, 0.0002868100915220768, 0.00040058239551179586, 0.00045798135444398853, 0.00028429767432142783]","[0.00022936242160625532, 0.0002910060462116465, 0.00040449379458630075, 0.000464400335170779, 0.0002874860462052737]","[0.00023025843701277572, 0.00028427632152190196, 0.0004008740818107606, 0.00046017097357444516, 0.00028479001876664556]","[0.00022663930247612192, 0.00028832977761921325, 0.0004022553785166238, 0.00045814590571558155, 0.00028368377927713773]","[0.00022614554709564905, 0.00028681378201603837, 0.00040057248517229917, 0.000457962936938569, 0.00028431612560518164]","[0.00022615884071351317, 0.0002868357332441731, 0.0004004806750448977, 0.0004579134611231756, 0.00028431692619313413]","[0.0002262633062280196, 0.00028601187745746874, 0.0004001534518152291, 0.00045895632967850525, 0.0002853656688756021]","[0.09609931682754105, 0.08403362628352547, 0.07672368377280034, 0.08639340216136632, 0.09542948454796524]","[0.00022781757011946892, 0.0002857453126066155, 0.000406222179118268, 0.0004549780218209086, 0.0002877693142602554]","[0.0003408231887696564, 0.0004441582592817976, 0.0005835917489570132, 0.0006435648051762553, 0.0003886651270510824]","[0.00033943679886037296, 0.0004470886683111547, 0.0005698120955259834, 0.0006281083429082432, 0.00039651969053841195]"
ATOM,"[0.001232920383121632, 0.0015166233071949194, 0.001052287514397381, 0.0014463769120434033, 0.0010206176256186469]","[0.0016193328751794508, 0.0016231240780802784, 0.0011116136844108843, 0.0014863308536193155, 0.0012139454956609024]","[0.0009191220211215541, 0.0007895241656284674, 0.0008896005728780883, 0.001041490548007496, 0.0009450798338817877]","[0.0009885479989471578, 0.0008902995157900487, 0.0007956600795374527, 0.0009739143345623328, 0.0007804245447269989]","[0.0009306242755922473, 0.0007661545930939865, 0.0007844738476851586, 0.0008476786729154566, 0.0007205117817920742]","[0.0009191221192348878, 0.0007631313723444639, 0.0007695889674395952, 0.0008334817188443614, 0.0006928623669075048]","[0.0009192769984565205, 0.0007633610545237621, 0.0007692923119824097, 0.0008337414928604262, 0.0006926038471021889]","[0.0009192278944166472, 0.0007632857559573274, 0.0007693921885603168, 0.0008336632652512125, 0.0006926923915734269]","[0.0012845697838927762, 0.0010737080731713256, 0.0009042548136358186, 0.0012309377799042673, 0.0008792674509845215]","[0.009462086626827656, 0.00931469402171606, 0.007724171819201825, 0.010476858133697024, 0.009386092187080886]","[0.0009713810009251471, 0.0007965007558639343, 0.0008079875581083076, 0.000880801087535475, 0.000699122099866661]","[0.0013286991496300573, 0.0010933714460198227, 0.0009288133478078341, 0.0013019730769785601, 0.0009117386505462036]","[0.0013019805049249583, 0.0010792655512769928, 0.0009257787255647183, 0.001283532197094239, 0.0009254408320233806]"
XMR,"[0.0008544557043004463, 0.0007776314417220824, 0.0007717717883896185, 0.0011502382054083395, 0.0006255454030299809]","[0.0012648916578752083, 0.0009713213143969078, 0.0008454546432447915, 0.001166759796001644, 0.0008764486137337577]","[0.0007520609177702644, 0.0008014030549281492, 0.0007805530906380726, 0.001027627415334177, 0.0005903383226490617]","[0.0005380292325668709, 0.0005122001248251524, 0.00062765805223728, 0.0006957132809752367, 0.00043941899720057056]","[0.0006044260901460992, 0.0006264570705497564, 0.0006743241162393808, 0.0008428927537156511, 0.0004834012335774087]","[0.0005322272063603078, 0.0005071274526868171, 0.0006182863370984855, 0.0006867690410034865, 0.00043135868002021637]","[0.0005322271558505757, 0.0005071272223411292, 0.0006182862348557789, 0.0006867688158358185, 0.00043135847903333526]","[0.0005322271809642309, 0.0005071271664250789, 0.0006182863061954989, 0.0006867687730526021, 0.00043135854101878794]","[0.000664242058790912, 0.0007209317710170341, 0.0007522771476354738, 0.0009521822950086147, 0.0005791791395994597]","[0.2871947059465463, 0.30857649796010084, 0.27980601533306726, 0.2666117876731705, 0.37322393618300476]","[0.0005645121273603457, 0.0005176093506422563, 0.0006602726534885135, 0.0007465919009877308, 0.0004697467545755804]","[0.0008339387005820412, 0.0009138748581287631, 0.0008040029067240906, 0.0010270664928419282, 0.0006160383571679639]","[0.0008059908300096617, 0.0008672988187849628, 0.0007990732856016537, 0.0010232900431707307, 0.0006114746118126711]"
VET,"[0.0013066807584500373, 0.0010160593086015125, 0.0013044348138349243, 0.0016122706677900401, 0.0007502747714714163]","[0.000878432251465142, 0.0006603051463200709, 0.000797265098593902, 0.0008292432346767948, 0.0004561585013804156]","[0.000878432251465142, 0.0006603051463200709, 0.000797265098593902, 0.0008292432346767948, 0.0004561585013804156]","[0.0009091407371732913, 0.0006641364469083886, 0.0007990058166237215, 0.0008380565759318774, 0.0004594891789222048]","[0.0018419408605024167, 0.0011104547881694358, 0.0013034690719105411, 0.0015851840519981357, 0.0009211030556400238]","[0.0008788088472927745, 0.0006602408649415707, 0.000797073672747113, 0.0008296347928072668, 0.00045628464482007933]","[0.0008784312709592322, 0.0006603052666040247, 0.0007972568732946696, 0.0008292492566148, 0.0004561587771285922]","[0.0008783593496642431, 0.0006601762741053851, 0.0007973987673266132, 0.0008291492435177501, 0.00045616502001693973]","[0.0008864337514372515, 0.0006644857132861462, 0.0007973852211251204, 0.0008373204271420342, 0.00046024347854071356]","[0.06405889189289243, 0.07957148284255339, 0.07538132882368498, 0.0895349886846867, 0.0476785918697905]","[0.0008792827620683842, 0.00066061348702178, 0.0007976093728042427, 0.0008316889980076774, 0.0004572163224908961]","[0.0013360538628325149, 0.000915777302717731, 0.0010202498270742075, 0.0013036661319175192, 0.0006790384790180808]","[0.0013460648146901403, 0.0009169228722894091, 0.0010312819805195041, 0.0012820156108506648, 0.0006582472583924148]"
ALGO,"[0.0013445550765124506, 0.0009280046321299429, 0.0013387982137416138, 0.001327873233064044, 0.0008948753880942272]","[0.0008788864393855076, 0.000819683348931848, 0.0011809033861144354, 0.0008740156380492504, 0.0005219002479940381]","[0.0008788864393855076, 0.000819683348931848, 0.0011809033861144354, 0.0008740156380492504, 0.0005219002479940381]","[0.000891101316866784, 0.0008266446039633463, 0.0011989933817496432, 0.0008808483913486922, 0.0005331093538580299]","[0.000882246709041931, 0.0008500688312761943, 0.0011613146019371888, 0.0009072069106178993, 0.0005367264774271402]","[0.0008782418661963322, 0.0008195101548791172, 0.001181302142906361, 0.0008731229880996399, 0.0005214794441833768]","[0.000878849037414404, 0.0008197140312976336, 0.001180754767544789, 0.0008739117556180983, 0.0005218843368134044]","[0.0008872988839817524, 0.0008235897353357531, 0.001183234509244227, 0.0008957984699504504, 0.0005302355027914469]","[0.0009350554639552984, 0.000857048807881952, 0.001200414251041039, 0.0009754243711900508, 0.0005734702666845982]","[0.04951766983776804, 0.05797794239538641, 0.0346064145982725, 0.055203619184077256, 0.04921185129254196]","[0.0008626320037751499, 0.0009255394035129047, 0.001255615988245274, 0.0009922096162094099, 0.000558385754018575]","[0.00130138153868786, 0.001155978743485998, 0.0015185877089098096, 0.0014306437983601175, 0.0007969980865724112]","[0.001276725933221456, 0.0011362608812777802, 0.0015138974635362217, 0.0014459786831953457, 0.0007795029848022871]"
EOS,"[0.0017865558173158623, 0.001287579263811725, 0.0012844426879679504, 0.001786501057732415, 0.0012317279428783222]","[0.001885254074364421, 0.001565573857116492, 0.001815398928249642, 0.0022477927923479956, 0.0016122109451097051]","[0.0009299276011384324, 0.0008398256123069672, 0.000906050659898395, 0.0009421214733847633, 0.000782646218239137]","[0.0009540962567096947, 0.0008743731578133018, 0.000939266808013523, 0.0009749365877204455, 0.0008225429204888711]","[0.0009252994929398613, 0.0008367597721312235, 0.0009029674542287071, 0.0009321832022692567, 0.0007741646705905702]","[0.0009533091506053559, 0.00085231800153882, 0.0009208845161553156, 0.0009678596754486503, 0.0007943503053137033]","[0.0009480026233676581, 0.0008497054139226486, 0.0009175439425410392, 0.0009631423473087532, 0.0007935505681492958]","[0.000930048936056282, 0.0008400655403082238, 0.0009064259395551367, 0.000942303578025372, 0.0007826717004057325]","[0.0011234009848978773, 0.000982123491224509, 0.0010530469568882771, 0.0011670882918680292, 0.000920120766640383]","[0.028525227501416447, 0.03241677181459286, 0.03961592709020491, 0.039973140966010075, 0.036984398048447754]","[0.001076608798740081, 0.0009541035693461059, 0.0009968653953458825, 0.0010458689899526888, 0.0008777741760987344]","[0.001402211421926119, 0.001184168816034392, 0.0012016343099614643, 0.0013848782091332962, 0.0010549655772460944]","[0.0013758723312979465, 0.00116666711553484, 0.0011957828605014507, 0.0013619243927044007, 0.0010447336914102528]"
CHZ,"[0.0019883174523127904, 0.0009945704729655838, 0.0017633801920309245, 0.0027666861153762454, 0.0013704611496880045]","[0.0010688947305182437, 0.000825234797225391, 0.0009589192793999845, 0.0011124618741220674, 0.000665592504041038]","[0.0010688947305182437, 0.000825234797225391, 0.0009589192793999845, 0.0011124618741220674, 0.000665592504041038]","[0.0010890819219712868, 0.0008346775344358641, 0.000958489538439327, 0.0011301404671360564, 0.0006750857260662237]","[0.0012292088283814267, 0.0009021416786257749, 0.0010630203256867528, 0.0012283351139059828, 0.0006796633109337479]","[0.001068296169097002, 0.0008249266312423481, 0.0009586352967785619, 0.0011116686241005832, 0.0006655889099141216]","[0.001068897517043131, 0.0008252389679237229, 0.0009589199750290608, 0.0011124682562617305, 0.0006655941685094459]","[0.0010688315099998825, 0.0008256566858422669, 0.0009587920653406697, 0.001112650172984744, 0.0006657382920593423]","[0.0010505326609586405, 0.0008140869756425896, 0.0009563892476990479, 0.001092618431338468, 0.0006537513320002666]","[1.0276505170709187, 0.875899067355052, 0.7123319394995491, 0.5418620531887728, 0.6403116846259597]","[0.0011430865891878667, 0.000915767703082942, 0.0009833172520354728, 0.0012329029786939817, 0.0007230134023953387]","[0.0016838264849008335, 0.0012461514138884025, 0.0012555258437695067, 0.0016168021741408784, 0.0008995335346438313]","[0.0017113362853270473, 0.0012272642138548234, 0.0012525228758719122, 0.0016010619230731576, 0.0008987464960945056]"
IOTA,"[0.0010873088709700124, 0.0015168086499109418, 0.0015460106988123272, 0.0016217616245832846, 0.0008015169548534889]","[0.0007494061850113764, 0.0007111127089078272, 0.0009459929176130288, 0.0010031380131924235, 0.0005398725232998665]","[0.0007494061850113764, 0.0007111127089078272, 0.0009459929176130288, 0.0010031380131924235, 0.0005398725232998665]","[0.0007632118329437201, 0.0007197378957462891, 0.0009499551774182983, 0.0010251644073217062, 0.0005508568017246238]","[0.0007560647104300869, 0.0007296994963539855, 0.0009543694969542413, 0.0010435438838355799, 0.0005467732251874545]","[0.0007496790951814151, 0.0007144070665970751, 0.000947458721715559, 0.0010128589726536026, 0.0005407156736615448]","[0.0007492787200076392, 0.0007110726179257802, 0.0009459703385683551, 0.001002961104998046, 0.0005398337247098841]","[0.0007514646746618892, 0.000714886942662876, 0.0009469830361774091, 0.0010128993177452663, 0.0005411039776398707]","[0.0007536032130668912, 0.000702697385568287, 0.0009487671840981339, 0.000978300942771086, 0.0005405674678832008]","[0.029253555536248085, 0.02918627582378533, 0.025852022964223044, 0.028368271389229836, 0.0250242258056111]","[0.000741197073443492, 0.0007119549693269027, 0.000950651253495664, 0.0009931206474917522, 0.0005410857089376251]","[0.001071891695381265, 0.001060926331559249, 0.0012740760571580223, 0.00156016805951525, 0.0007259507389931816]","[0.001055019476393872, 0.0010460074348333924, 0.0012585596559631822, 0.0015175810815455896, 0.00072454285846164]"
NEO,"[0.0019339434635848578, 0.0007535589143812433, 0.001111613675770204, 0.0020817548553221155, 0.0012643752066161986]","[0.0016941217577446522, 0.001601990485865129, 0.0014754741738566737, 0.0019341382975144716, 0.0015274288190942652]","[0.0014765535216145534, 0.0014763517705529794, 0.0013093812901360542, 0.0017642303602288876, 0.0010994453688310134]","[0.0009127163580435176, 0.0007521753746540055, 0.0011233735291155725, 0.0011457462769158173, 0.0007445971724914459]","[0.0009447551696322554, 0.0008038969866907381, 0.0011332262036402492, 0.0012444781987710706, 0.0007740352737478613]","[0.0008848040237279164, 0.0007535589594771801, 0.001111613675758354, 0.0011392235030308546, 0.0007385763487929301]","[0.0008848071358913869, 0.0007535615413819352, 0.0011116128564496867, 0.0011392296162910274, 0.0007385773920683221]","[0.0008848108463843832, 0.0007535649001123221, 0.0011116122103275957, 0.0011392369063303134, 0.000738578564825977]","[0.0012400008225255843, 0.0010496260328002789, 0.0013661200333939443, 0.0017061077845326937, 0.000999541857792966]","[0.01666565184914982, 0.01576306219898012, 0.015199032382384481, 0.014963581814098468, 0.014359996848731118]","[0.0010034368403212537, 0.0008810359470555595, 0.0011934301166987116, 0.0013366134816265968, 0.0008166768011383818]","[0.0013721572534184457, 0.0011262923670115432, 0.0014386653325175927, 0.0018054601258742815, 0.0010640445890752]","[0.0013848072037279176, 0.0011351993618435984, 0.0014261473500634812, 0.0017773398262455776, 0.0010447748785813267]"
XTZ,"[0.001489331187429125, 0.0012808292260452837, 0.0011904399845918594, 0.0014594653737399837, 0.0010626362322216677]","[0.0012949917706939617, 0.0008361153844424143, 0.0010627506276087958, 0.001593713801055487, 0.0009705241047822902]","[0.0009717089739031399, 0.0007921406863799981, 0.0009475212982328978, 0.0008512794601540056, 0.0007313666992093254]","[0.000996141399908553, 0.0008119414962015493, 0.0009714494174292957, 0.0008749908802875166, 0.0007530087289503411]","[0.001035464253224136, 0.0008377937516308599, 0.0009601516762291159, 0.0008876411295750085, 0.0007692946372855469]","[0.0009894165418908654, 0.000817642854174745, 0.000956352263056194, 0.0008585709690452078, 0.0007328151614892255]","[0.0009716954884249325, 0.0007921313474081705, 0.000947515704866608, 0.0008512798585468372, 0.0007313636070101677]","[0.0009769384027276092, 0.0007962693285229327, 0.0009445618775687169, 0.000854547855275233, 0.0007309229693183981]","[0.0010849871886499107, 0.0009123164630881153, 0.0009819348299873701, 0.0009730185754942797, 0.000804540929206408]","[0.01324053394904755, 0.01105836734230233, 0.011326865634578593, 0.014422134484281215, 0.012296871048016782]","[0.0011286759261314588, 0.0009318638898484139, 0.001087772611917102, 0.0010014957738222593, 0.0008601169897824635]","[0.0014741156775626898, 0.0011985742505021984, 0.001157499983448307, 0.0012903499429056517, 0.0010624809857183845]","[0.0014991858566882393, 0.0011788044044941102, 0.0011652938507996232, 0.001261541658163423, 0.0010366043033513538]"
