,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.01687638131675159, 0.01419831952402976, 0.013031344557539848, 0.029200972959514536, 0.011937163521510679]","[0.017053729084013737, 0.01419831952402976, 0.013031344557539848, 0.027149220065008566, 0.012047914740834526]","[0.014521702391834118, 0.01419831952402976, 0.013031344557539848, 0.027422782126118074, 0.012047914740834526]","[0.015285401417005911, 0.014556117160424644, 0.013902550763935298, 0.024432941279326634, 0.012864290637190115]","[0.01633184653901437, 0.01785256783908513, 0.015892459752623128, 0.02884755642422548, 0.015242368289996205]","[0.013311102879496427, 0.014198319627870042, 0.01303134461154926, 0.023354866839936404, 0.0120479148697638]","[0.013311094242601282, 0.01419832779570669, 0.013031348804816198, 0.023354861657423946, 0.01204792387108059]","[0.01331110305674206, 0.014198319477527343, 0.013031344591269338, 0.023354867381061153, 0.012047914754727716]","[0.016845668178315686, 0.019631514408289186, 0.017337645345999558, 0.029966571649832005, 0.01660708182415696]","[0.09097374214456605, 0.09561900506674004, 0.08198759319349033, 0.08835815771697109, 0.09407288646219436]","[0.0163662250475795, 0.01855910008691853, 0.01658904002992069, 0.029310098227641853, 0.015817742811203586]","[0.017781214971924874, 0.021346486778668083, 0.019021569588825674, 0.03311420940048342, 0.018139084442133024]","[0.017878408126639603, 0.021654518996166983, 0.018644675516553404, 0.032050675787737376, 0.017850532100079978]"
TRX,"[0.01660410833616244, 0.01425134095192377, 0.00835400399774713, 0.024430236103753975, 0.007884389362866758]","[0.012038610168398453, 0.008983788493419303, 0.008327466217768554, 0.022159347608498508, 0.00731998427770879]","[0.013844977377608154, 0.008983788493419303, 0.008327466217768554, 0.023000740219226632, 0.00731998427770879]","[0.012421002765149316, 0.009282483130310576, 0.008562006076099776, 0.02262528366478341, 0.007828274114911106]","[0.011990502053338889, 0.00901082803880037, 0.008592605091473674, 0.022130251928338143, 0.007889472793663038]","[0.012063784412347667, 0.008937619730591165, 0.008354415900830366, 0.022142558625147725, 0.007288706718143177]","[0.012044241686040973, 0.009002662083199268, 0.008329775347937985, 0.022181987985861632, 0.0073399271019535224]","[0.01210939851245346, 0.00892906172846322, 0.008372089786419463, 0.022117838601903896, 0.007254826218805982]","[0.011778038015446789, 0.009147249686963729, 0.008295176744953553, 0.022403154790901714, 0.007495038810690432]","[0.301880081775125, 0.4015322980534762, 0.4317779531876436, 0.6587765132017909, 0.1334510806622845]","[0.013165730147490541, 0.010573335570869495, 0.009248804087323577, 0.02513601912344157, 0.008486186483290461]","[0.014443622040263438, 0.015451071809397246, 0.01190459372352724, 0.03339039298663048, 0.011349350280220934]","[0.014698071690868111, 0.015127186275444722, 0.011921539246892135, 0.033652873054541226, 0.01091019453844199]"
ATOM,"[0.03562875759815576, 0.023181628814496966, 0.027141730050530465, 0.04005479076781052, 0.026255170707095574]","[0.02815241716983426, 0.03370921289315982, 0.02529255418353752, 0.04286838912512933, 0.02924159367388476]","[0.019118439952390192, 0.030361243457474953, 0.021270928323293904, 0.024742182286764593, 0.017360370197096898]","[0.015490542867284704, 0.015620509890738411, 0.014384032914577542, 0.020275016904928084, 0.011641778490161675]","[0.01950378035210812, 0.020663735205743335, 0.01891028626586761, 0.027784688697501805, 0.016565608819091634]","[0.014840834552803571, 0.01503688014091032, 0.01352906899670805, 0.019382704872589203, 0.011106513767309107]","[0.014841679400159463, 0.015037227052803706, 0.013528610005100836, 0.019384414194349865, 0.011104885240448713]","[0.014841051547508637, 0.015036945591235338, 0.013529049344311773, 0.019382487192451187, 0.011106305809238904]","[0.019494687756104134, 0.020810045954853508, 0.01894465715093267, 0.027725925861787026, 0.016468426724984147]","[0.13917931373398565, 0.1637598951399837, 0.1797383346758916, 0.143146953126684, 0.15609793697955876]","[0.016916383776487534, 0.017478254011922142, 0.01645417421144373, 0.02307344248320815, 0.013488166570657397]","[0.02091656619974713, 0.021277244925726746, 0.019294187427867475, 0.028344537573311727, 0.016790520716484687]","[0.020426618216571015, 0.021694280619129785, 0.019726669675987674, 0.028583021497765152, 0.01643830332072743]"
XMR,"[0.013889588401940562, 0.012590912377077124, 0.013392264958790763, 0.021616010094604895, 0.012265636260036647]","[0.014851315746151872, 0.013011776311932314, 0.014392249342696456, 0.021766370054737343, 0.01410348601973457]","[0.013733523156400416, 0.013327713331486865, 0.0133821040123155, 0.024207083683811272, 0.01063869929502313]","[0.013178779231469331, 0.011407844764854755, 0.01087877108333941, 0.014596279900531452, 0.009807025794835144]","[0.015049341507614427, 0.012848280699111654, 0.012439483967105742, 0.016995824831467297, 0.011406357775036862]","[0.013109590353913013, 0.01112193541733886, 0.010550488179140071, 0.014214854320224797, 0.009418020241945154]","[0.013112082549074016, 0.011130525400266928, 0.010550212366046445, 0.01420657054695901, 0.009406206576371035]","[0.013109577439053858, 0.011121931292504458, 0.010550483268854341, 0.014214863780273567, 0.009418024844487841]","[0.015612895602040646, 0.012865533046125175, 0.012576320565814177, 0.017683106660205585, 0.011813717855022268]","[0.04942965562933434, 0.04139336753754311, 0.04481789046914955, 0.04787207423133301, 0.05192534933454243]","[0.015058015340622972, 0.012840813203391123, 0.012505318904553675, 0.017162037620247608, 0.011457017265297556]","[0.017907947340624522, 0.015492915626433646, 0.014963948147068596, 0.0210806128354084, 0.013953613183988913]","[0.017693362707131403, 0.015657460935104384, 0.01528891216256272, 0.021172489588844816, 0.013601175208126707]"
VET,"[0.017245322419913167, 0.027188358048887837, 0.025415415257694092, 0.0304572733212367, 0.023014392322563137]","[0.013971269668589673, 0.016599098251743966, 0.0222860322545303, 0.021212684828729934, 0.010419957617700717]","[0.013971269668589673, 0.016599098251743966, 0.0222860322545303, 0.021212684828729934, 0.010419957617700717]","[0.014605450579276388, 0.018210551534680264, 0.0249089611200301, 0.022242138253938205, 0.023669339148352182]","[0.014303168760384878, 0.01719989065477212, 0.022790653455330424, 0.021710765099093525, 0.010554131298133483]","[0.013972640604622012, 0.016602939726239625, 0.02228691814807695, 0.02120987834248681, 0.01042014907950486]","[0.013936013022702093, 0.01659963686432133, 0.022316138901474596, 0.021225858010333675, 0.01043298547400585]","[0.013969943641873199, 0.016605948853774217, 0.022287788514129634, 0.021217053443193346, 0.010421596232924461]","[0.015409817285976396, 0.018609572820913956, 0.024810551913992868, 0.022743090345236715, 0.011086890305347308]","[0.3033668909957209, 0.29593569314682094, 0.2852445213030197, 0.3079889414229045, 0.26205538494431624]","[0.013944608600831698, 0.0165502392459394, 0.022410235354392356, 0.021234107845969647, 0.010433261126177384]","[0.018732965207287254, 0.024699512564569304, 0.033321393960579246, 0.03004864870593843, 0.015088356019499774]","[0.0180666991302809, 0.024702818737657332, 0.034159042448590395, 0.030438315168737032, 0.014964218229304395]"
ALGO,"[0.023357674857071967, 0.028947929689432546, 0.024389000941609933, 0.025226162353736738, 0.01992095931126545]","[0.026458240095564963, 0.03061475722413375, 0.025592400327356313, 0.0370916932471048, 0.04212864266039861]","[0.014908758254395884, 0.02074310768386207, 0.01902094097986375, 0.020511586432229174, 0.013609032582340388]","[0.01643583419137484, 0.021516889048795524, 0.018037773603078604, 0.021970612639901712, 0.014801955583848801]","[0.0424421777426801, 0.03326289575564194, 0.03308166010933137, 0.04889741445384259, 0.029857289865089492]","[0.014908913599702929, 0.01964501478453649, 0.016387944037160602, 0.020523457992896777, 0.013603296274415025]","[0.015818092532139647, 0.02163481602524555, 0.01772898498609931, 0.022029890200447308, 0.014010188393646752]","[0.01708422666732283, 0.023176604635666315, 0.019359184971799694, 0.02381060088562021, 0.015198424552273276]","[0.01651700891409088, 0.02264439318991065, 0.01952700784665611, 0.023616179766872237, 0.015677920086055838]","[0.7162389480400427, 0.31206601379987126, 0.7610547309333111, 1.2188647159086823, 0.4609028537233021]","[0.016144428879440918, 0.021992016766816756, 0.01847717960767959, 0.02287192380464964, 0.015232177336100336]","[0.02008550440104891, 0.029624047284347893, 0.024533035964175737, 0.02919474922877487, 0.018932003507953144]","[0.01974454043941467, 0.02985404245588122, 0.024549398225152785, 0.02841856561830042, 0.018678218708385222]"
EOS,"[0.01699644236761272, 0.015794130660375095, 0.021085246805659787, 0.025808327370311277, 0.013393752153075918]","[0.016303292137666382, 0.022204408580112314, 0.022857457232315234, 0.027636785383160094, 0.017280980220960987]","[0.015397371729369549, 0.015135756135956116, 0.018975326192746222, 0.023469470286542907, 0.012054480204812453]","[0.014831838421691996, 0.014484748012268145, 0.01899593291608776, 0.020576385114597216, 0.012272176408689703]","[0.012736199962205997, 0.01684165431657713, 0.021210830207519373, 0.023933520895268227, 0.01513937212055834]","[0.01162167133461924, 0.014478139545161705, 0.018736682015875188, 0.02020711830840214, 0.012598601927872191]","[0.011837835493351085, 0.01473542906453457, 0.018933909784637337, 0.020556125142918574, 0.012656100010816079]","[0.013130122135640649, 0.016298273575004876, 0.020186707981483455, 0.022620990759962326, 0.01350175806755077]","[0.01221084188984406, 0.016243600921096113, 0.02130851601537463, 0.02213672192344583, 0.014848102890564778]","[0.4276446982519294, 0.4038621785341844, 0.5120833118203179, 0.41689128826129823, 0.6145184879905317]","[0.011617702204383604, 0.01450939020934266, 0.018526809065644478, 0.02012130484953195, 0.012384645541350367]","[0.014767570693794939, 0.02014406325405215, 0.026067976302625293, 0.027177946663609162, 0.01828057208338499]","[0.014753098506250409, 0.020825969723185133, 0.02666074122579879, 0.027544676355028448, 0.018289215228901326]"
CHZ,"[0.02780480248064233, 0.03359417770958853, 0.03242697517698712, 0.018364981175787266, 0.01907210751103713]","[0.033873447483195936, 0.053120120435564605, 0.054733145970482976, 0.017080194349946412, 0.02647281089801419]","[0.03350360853921429, 0.03330545018564167, 0.032933227439072205, 0.01815906163487405, 0.03683058388023896]","[0.019651095955724847, 0.021663339433679037, 0.01679732060016768, 0.017747370378161202, 0.014653788423790247]","[0.01973471868409559, 0.022491946693194487, 0.01738893817543508, 0.018621477330405284, 0.015172898167880316]","[0.018342976089695116, 0.020768562579665296, 0.016399872199739065, 0.017212198551564112, 0.01436553595137564]","[0.018916880620565426, 0.020847301659812943, 0.016531747315840485, 0.017936926789464885, 0.014552635289855367]","[0.020572369756293406, 0.02262209812714099, 0.018508489178407646, 0.019387015324330115, 0.016162700314691997]","[0.022985778534462226, 0.025698510566721764, 0.022164230473121785, 0.021820099248691008, 0.01889897873960982]","[0.4199523693837411, 0.2971293244527099, 0.33196250071793515, 0.3061716098569422, 0.3801309917080507]","[0.021000888931659165, 0.02297106047176448, 0.01880694513804752, 0.019907637821894784, 0.016384565775217852]","[0.025146443673402175, 0.029238770721025986, 0.024843916379986668, 0.02449774746344937, 0.02093523541885002]","[0.02515455386373808, 0.02942296391692406, 0.025033699785396806, 0.024845026588938016, 0.02066148438372029]"
IOTA,"[0.013405771549768061, 0.025034062777213394, 0.03352024951019514, 0.019336884732264144, 0.01278218561689733]","[0.022641847776893258, 0.02695473777746522, 0.03957436491834185, 0.02902028434845207, 0.02623463268419596]","[0.013245116001913927, 0.016437891298563698, 0.015944002226317935, 0.017753673191136896, 0.012420708883229836]","[0.013437433701061425, 0.017245102341859518, 0.016457614988004535, 0.018600359885780925, 0.012860037403518036]","[0.01566551698763214, 0.0202664138426386, 0.01832960529190478, 0.02108725020997627, 0.01422043499187247]","[0.013757104472220578, 0.017129160754528288, 0.016544445460865184, 0.01836428262691457, 0.013090556899979476]","[0.013248257413506387, 0.01649979766431574, 0.015959525513612037, 0.0177673984168253, 0.012430959071144847]","[0.013755743311459531, 0.017351104902064398, 0.01662724591809423, 0.01841164691490222, 0.013040790295755285]","[0.01354962378689246, 0.017208227484453862, 0.01667295462805403, 0.018185561229845642, 0.013045345928839595]","[0.18725888923824272, 0.1743256482771305, 0.17935028411341705, 0.16831806440690028, 0.17717367129250416]","[0.015488048197147924, 0.020551185387334574, 0.01775317909371389, 0.020532794337804684, 0.013813850899466]","[0.018652514577354302, 0.022887625226674688, 0.02338250061641779, 0.025709668804144603, 0.018661571686663443]","[0.018681302538254254, 0.023092329859710964, 0.02370190532714669, 0.0256204643364577, 0.0182489174674124]"
NEO,"[0.01725541257289116, 0.028500189202927906, 0.029955561940862685, 0.025730627122868614, 0.014648210497515341]","[0.01837542587938356, 0.04216188022526689, 0.030497518584798725, 0.025730627122868614, 0.014648210497515341]","[0.017216942044641786, 0.035984611304473176, 0.029762096457676804, 0.025730627122868614, 0.014648210497515341]","[0.015699331765590224, 0.02023457464546524, 0.031973546457664426, 0.02698249641718728, 0.027658023772064153]","[0.016522162361065892, 0.023342875147013036, 0.03192862819539759, 0.029192571424391887, 0.017063708235877644]","[0.01411985806854503, 0.019258637774814753, 0.0295241540519988, 0.025730731470069792, 0.014648863272787445]","[0.014115713375798134, 0.019278833021902125, 0.029516173345216445, 0.025729452279510703, 0.014659094848119584]","[0.0175882198756115, 0.023368978688744227, 0.030120388617136815, 0.02633888951092654, 0.015252277498401816]","[0.018700696817468446, 0.0295054688949986, 0.03981293678752871, 0.035994020871453127, 0.022135773416326273]","[0.06388379895024332, 0.06007745058112542, 0.06454313193061581, 0.07116297451772229, 0.06573952511974411]","[0.01629202340820388, 0.02344641490629623, 0.031933968265697533, 0.029329227365468013, 0.01706879986115244]","[0.018857583603337842, 0.029555305518375097, 0.04080006886831801, 0.03644923093879471, 0.02239540085187287]","[0.01900356232857343, 0.03035291629402964, 0.04031319929854801, 0.0366763030294405, 0.022280005252889763]"
