rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode,skip
0.008499069466538693,0.00698649541051255,6.937417984008789,True,1,2023-07-03_15-05-55,1688389555,6.937417984008789,2136,Stephan,127.0.0.1,6.937417984008789,1,"1_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=0.1000",50,0.8,0.01,0.1,additive,
0.008590146291271186,0.007231404818934347,6.667455673217773,True,1,2023-07-03_15-06-05,1688389565,6.667455673217773,23748,Stephan,127.0.0.1,6.667455673217773,1,"2_changepoint_prior_scale=0.5000,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=10.0000",25,0.6,0.5,10.0,additive,
0.007640453833215222,0.006312430028415455,7.293337106704712,True,1,2023-07-03_15-06-15,1688389575,7.293337106704712,23008,Stephan,127.0.0.1,7.293337106704712,1,"3_changepoint_prior_scale=0.5000,changepoint_range=0.6000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",100,0.6,0.5,0.1,multiplicative,
0.009909140056363902,0.007684998712788798,6.821094751358032,True,1,2023-07-03_15-06-25,1688389585,6.821094751358032,8572,Stephan,127.0.0.1,6.821094751358032,1,"4_changepoint_prior_scale=0.0010,changepoint_range=0.8000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=0.1000",10,0.8,0.001,0.1,additive,
0.007885320564818601,0.006517546372411134,7.803131818771362,True,1,2023-07-03_15-06-37,1688389597,7.803131818771362,17984,Stephan,127.0.0.1,7.803131818771362,1,"5_changepoint_prior_scale=0.5000,changepoint_range=0.4000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",50,0.4,0.5,1.0,multiplicative,
0.00863427783143344,0.00728015372798242,7.470019578933716,True,1,2023-07-03_15-06-47,1688389607,7.470019578933716,25384,Stephan,127.0.0.1,7.470019578933716,1,"6_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.8,0.5,1.0,additive,
0.008630870731596728,0.007268237146533866,6.801495790481567,True,1,2023-07-03_15-06-57,1688389617,6.801495790481567,22380,Stephan,127.0.0.1,6.801495790481567,1,"7_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=1.0000",50,0.8,0.5,1.0,additive,
0.007267860541816006,0.005787803028375385,246.8972625732422,True,1,2023-07-03_15-11-07,1688389867,246.8972625732422,8116,Stephan,127.0.0.1,246.8972625732422,1,"8_changepoint_prior_scale=0.0010,changepoint_range=0.6000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",100,0.6,0.001,1.0,multiplicative,
0.008486251110157751,0.007145537648111032,7.782703399658203,True,1,2023-07-03_15-07-18,1688389638,7.782703399658203,20496,Stephan,127.0.0.1,7.782703399658203,1,"9_changepoint_prior_scale=0.1000,changepoint_range=0.9000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.9,0.1,1.0,additive,
0.008599113338121547,0.0072389987314427666,7.237222671508789,True,1,2023-07-03_15-07-29,1688389649,7.237222671508789,24064,Stephan,127.0.0.1,7.237222671508789,1,"10_changepoint_prior_scale=0.5000,changepoint_range=0.9000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.1000",25,0.9,0.5,0.1,additive,
