rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/lags,config/n_estimators,config/max_depth,config/output_chunk_length
0.014913362472390107,0.011764469185714999,0.5134060382843018,True,1,2023-07-01_19-54-22,1688234062,0.5134060382843018,194894,cs02.science.uu.nl,131.211.30.52,0.5134060382843018,1,"1_lags=1,max_depth=12,n_estimators=100",1,100,12.0,1
0.011053382340592532,0.007375607343250038,1.1343255043029785,True,1,2023-07-01_19-55-34,1688234134,1.1343255043029785,195084,cs02.science.uu.nl,131.211.30.52,1.1343255043029785,1,"2_lags=7,max_depth=10,n_estimators=250",7,250,10.0,1
0.010398686393441542,0.007172583742286228,0.3344097137451172,True,1,2023-07-01_19-56-43,1688234203,0.3344097137451172,195276,cs02.science.uu.nl,131.211.30.52,0.3344097137451172,1,"3_lags=14,max_depth=10,n_estimators=10",14,10,10.0,1
0.010838153356374012,0.007455091031881886,0.33890771865844727,True,1,2023-07-01_19-56-43,1688234203,0.33890771865844727,195279,cs02.science.uu.nl,131.211.30.52,0.33890771865844727,1,"4_lags=14,max_depth=10,n_estimators=10",14,10,10.0,1
0.011285462236475263,0.007707238014777171,0.32927918434143066,True,1,2023-07-01_19-56-43,1688234203,0.32927918434143066,195282,cs02.science.uu.nl,131.211.30.52,0.32927918434143066,1,"5_lags=7,max_depth=8,n_estimators=10",7,10,8.0,1
0.01004951960421278,0.006918946981526805,0.9769213199615479,True,1,2023-07-01_19-56-44,1688234204,0.9769213199615479,195284,cs02.science.uu.nl,131.211.30.52,0.9769213199615479,1,"6_lags=7,max_depth=2,n_estimators=250",7,250,2.0,1
0.011153773087087891,0.007576366028802015,2.142993688583374,True,1,2023-07-01_19-56-45,1688234205,2.142993688583374,195286,cs02.science.uu.nl,131.211.30.52,2.142993688583374,1,"7_lags=7,max_depth=None,n_estimators=500",7,500,,1
0.010188545920570854,0.007335842783225308,0.34999752044677734,True,1,2023-07-01_19-56-43,1688234203,0.34999752044677734,195288,cs02.science.uu.nl,131.211.30.52,0.34999752044677734,1,"8_lags=30,max_depth=8,n_estimators=10",30,10,8.0,1
0.010306039427720551,0.00706691305746693,1.336214542388916,True,1,2023-07-01_19-56-44,1688234204,1.336214542388916,195290,cs02.science.uu.nl,131.211.30.52,1.336214542388916,1,"9_lags=14,max_depth=8,n_estimators=250",14,250,8.0,1
0.010248047900026104,0.006926692071674794,1.5839884281158447,True,1,2023-07-01_19-56-44,1688234204,1.5839884281158447,195292,cs02.science.uu.nl,131.211.30.52,1.5839884281158447,1,"10_lags=7,max_depth=4,n_estimators=500",7,500,4.0,1
0.012862524691966875,0.010439946404022975,0.8641557693481445,True,1,2023-07-01_19-56-44,1688234204,0.8641557693481445,195294,cs02.science.uu.nl,131.211.30.52,0.8641557693481445,1,"11_lags=1,max_depth=10,n_estimators=250",1,250,10.0,1
0.014304066246778376,0.011484582036806459,1.8194096088409424,True,1,2023-07-01_19-56-45,1688234205,1.8194096088409424,195296,cs02.science.uu.nl,131.211.30.52,1.8194096088409424,1,"12_lags=1,max_depth=12,n_estimators=500",1,500,12.0,1
0.010709306676248365,0.007152663750720797,3.540187358856201,True,1,2023-07-01_19-56-46,1688234206,3.540187358856201,195298,cs02.science.uu.nl,131.211.30.52,3.540187358856201,1,"13_lags=7,max_depth=8,n_estimators=1000",7,1000,8.0,1
0.010009996216102615,0.006953531882837097,1.36142897605896,True,1,2023-07-01_19-56-44,1688234204,1.36142897605896,195301,cs02.science.uu.nl,131.211.30.52,1.36142897605896,1,"14_lags=30,max_depth=4,n_estimators=250",30,250,4.0,1
0.010075087134193415,0.007137074882850935,0.30318140983581543,True,1,2023-07-01_19-56-43,1688234203,0.30318140983581543,195303,cs02.science.uu.nl,131.211.30.52,0.30318140983581543,1,"15_lags=14,max_depth=4,n_estimators=10",14,10,4.0,1
0.009999536018482571,0.006697705887930092,0.33887243270874023,True,1,2023-07-01_19-56-43,1688234203,0.33887243270874023,195306,cs02.science.uu.nl,131.211.30.52,0.33887243270874023,1,"16_lags=30,max_depth=8,n_estimators=10",30,10,8.0,1
0.01007616693097316,0.007162065913250413,0.5941870212554932,True,1,2023-07-01_19-56-43,1688234203,0.5941870212554932,195310,cs02.science.uu.nl,131.211.30.52,0.5941870212554932,1,"17_lags=14,max_depth=2,n_estimators=100",14,100,2.0,1
0.010231638709940219,0.007177899885291494,0.5945911407470703,True,1,2023-07-01_19-56-43,1688234203,0.5945911407470703,195312,cs02.science.uu.nl,131.211.30.52,0.5945911407470703,1,"18_lags=14,max_depth=4,n_estimators=100",14,100,4.0,1
0.010669903150435377,0.00710112682323678,1.8187434673309326,True,1,2023-07-01_19-56-45,1688234205,1.8187434673309326,195314,cs02.science.uu.nl,131.211.30.52,1.8187434673309326,1,"19_lags=7,max_depth=8,n_estimators=500",7,500,8.0,1
0.01119512332363173,0.008961887450861041,1.72886323928833,True,1,2023-07-01_19-56-44,1688234204,1.72886323928833,195316,cs02.science.uu.nl,131.211.30.52,1.72886323928833,1,"20_lags=1,max_depth=8,n_estimators=500",1,500,8.0,1
