date,log returns
2021-07-28,0.0427160352443845
2021-07-29,0.0119704201287706
2021-07-30,0.0253152869938935
2021-07-31,-9.8323582990556e-05
2021-08-01,-0.0316154880419683
2021-08-02,0.0214856917249719
2021-08-03,-0.0006210023176655
2021-08-04,0.0220437249845852
2021-08-05,0.0176833729268259
2021-08-06,0.0309192697552194
2021-08-07,0.0612468345583763
2021-08-08,-0.0668888931988149
2021-08-09,0.0538245483370443
2021-08-10,0.0142396377320077
2021-08-11,0.0326754433996543
2021-08-12,-0.0193867138001901
2021-08-13,0.10184916359977
2021-08-14,0.0606075161714005
2021-08-15,0.0380403312283754
2021-08-16,-0.0314206809556121
2021-08-17,-0.0863887027319163
2021-08-18,-0.0160156405218157
2021-08-19,0.0535788331632836
2021-08-20,0.0377071963413158
2021-08-21,-0.0187785916823683
2021-08-22,0.0110878029143963
2021-08-23,0.0324549244424494
2021-08-24,-0.1004495977457309
2021-08-25,0.0294342275157908
2021-08-26,-0.0944275502787133
2021-08-27,0.0712406948554462
2021-08-28,-0.0162411967646338
2021-08-29,0.0101322015120015
2021-08-30,-0.04839490724729
2021-08-31,0.0440367387010043
2021-09-01,0.0531577454106193
2021-09-02,-0.0105981309918232
2021-09-03,0.0759951878495814
2021-09-04,0.003696211195715
2021-09-05,0.100535118414609
2021-09-06,-0.0124701855768687
2021-09-07,-0.2405479947773285
2021-09-08,-0.0294871862261265
2021-09-09,0.0146446131881978
2021-09-10,-0.0528795110472271
2021-09-11,0.0231587019138044
2021-09-12,0.0427200636770621
2021-09-13,-0.0284872158737472
2021-09-14,0.0256130607438846
2021-09-15,0.0479674574179684
2021-09-16,-0.0171957987512147
2021-09-17,0.0457857313251026
2021-09-18,0.040128552850154
2021-09-19,-0.1074768324299608
2021-09-20,-0.1555096526531068
2021-09-21,-0.0781802514675602
2021-09-22,0.1012346717442682
2021-09-23,0.0170628995550592
2021-09-24,-0.0824079473982601
2021-09-25,-0.0042293880683998
2021-09-26,-0.0100226346388014
2021-09-27,-0.0364142796539568
2021-09-28,-0.0388760350322292
2021-09-29,0.0166939795062546
2021-09-30,0.0502513632477508
2021-10-01,0.0821111221717898
2021-10-02,0.0109341556959707
2021-10-03,0.0703493473246292
2021-10-04,-0.009316501142417
2021-10-05,0.029174098236935
2021-10-06,0.00379827424358
2021-10-07,-0.0054910380841004
2021-10-08,-0.0160105885604799
2021-10-09,0.0732160623312589
2021-10-10,-0.0883941507625951
2021-10-11,-0.005916528708646
2021-10-12,-0.0121615650392754
2021-10-13,0.0239598229360524
2021-10-14,0.0041183541464522
2021-10-15,0.0043168640316961
2021-10-16,-0.0158475041316712
2021-10-17,-0.0351851035148573
2021-10-18,0.0020378134528502
2021-10-19,0.0085586108012334
2021-10-20,0.0788862091456097
2021-10-21,-0.0335085611917109
2021-10-22,-0.0112070138476765
2021-10-23,0.028417679817619
2021-10-24,-0.0006321778737565
2021-10-25,0.0154782424972552
2021-10-26,-0.021397921517555
2021-10-27,-0.1280936413243936
2021-10-28,0.0589644464782235
2021-10-29,0.022689954655586
2021-10-30,-0.0048986960576467
2021-10-31,0.0344445589824298
2021-11-01,0.0004312203602829
2021-11-02,0.0132764262723867
2021-11-03,0.0012755103770119
2021-11-04,-0.0356833187356386
2021-11-05,-0.0088457011988261
2021-11-06,-0.0125169269425358
2021-11-07,0.033834073015782
2021-11-08,0.0549937668659792
2021-11-09,0.0695552433392885
2021-11-10,-0.0732665878054972
2021-11-11,0.0165936410113067
2021-11-12,-0.0149424538456488
2021-11-13,0.0324637962522647
2021-11-14,-0.010435575337043
2021-11-15,-0.030727530126613
2021-11-16,-0.105198727669076
2021-11-17,0.0094307771998563
2021-11-18,-0.0664940338604638
2021-11-19,0.0480092191863605
2021-11-20,0.0122843125489557
2021-11-21,-0.0228341700972687
2021-11-22,-0.0260251049606112
2021-11-23,0.0234292332964216
2021-11-24,-0.0268215311945632
2021-11-25,0.031301086015218
2021-11-26,-0.098561755440774
2021-11-27,0.0118711071494899
2021-11-28,0.0172944290122352
2021-11-29,0.0090362060639372
2021-11-30,0.0004996252914324
2021-12-01,-0.0032520353863771
2021-12-02,-0.0067882095988551
2021-12-03,-0.0446237799335438
2021-12-04,-0.1871339619672376
2021-12-05,-0.0362734067868348
2021-12-06,0.0764845277389183
2021-12-07,-0.0157047107642609
2021-12-08,0.1241767874573023
2021-12-09,-0.1251083198954139
2021-12-10,-0.0572132368985407
2021-12-11,0.1154411142113023
2021-12-12,-0.0234258303038299
2021-12-13,-0.0753781361756233
2021-12-14,0.0813608043341123
2021-12-15,0.0026805675023322
2021-12-16,-0.0462650978444993
2021-12-17,-0.0185510743667869
2021-12-18,0.0284705605383468
2021-12-19,-0.017110387878285
2021-12-20,0.0003137254927694
2021-12-21,0.0378564976371404
2021-12-22,0.0117100872718658
2021-12-23,0.0443738880266848
2021-12-24,-0.0363464924602292
2021-12-25,0.0091378675636386
2021-12-26,-0.0038218479564098
2021-12-27,-0.0011788978671578
2021-12-28,-0.0804113984567564
2021-12-29,-0.031820866611079
2021-12-30,0.0150624982642386
2021-12-31,-0.0140732154135643
2022-01-01,0.0397403286495141
2022-01-02,0.0293404317459136
2022-01-03,-0.0173755534922701
2022-01-04,-0.0084866138773185
2022-01-05,-0.0897699994287095
2022-01-06,0.0089378388050378
2022-01-07,-0.0288164358376736
2022-01-08,-0.0314873955483967
2022-01-09,0.0151518050206023
2022-01-10,-0.0331240474250326
2022-01-11,0.0244940046508178
2022-01-12,0.0413852161628542
2022-01-13,-0.0341883517063272
