date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,usdt_vol,log returns,volatility
2020-07-20,0.2482,0.2558,0.246,0.2501,10499771.4,1595289599999,2643117.07883500,12497,4652309.35000000,1171984.18729100,0,2625992.82714,,
2020-07-21,0.2499,0.2699,0.2498,0.2655,17174408.88,1595375999999,4529051.54393900,16325,8861888.37000000,2336297.25085600,0,4559805.55764,0.05975400279842025,
2020-07-22,0.2655,0.2801,0.263,0.2787,10020941.21,1595462399999,2727135.76168500,10938,5137997.78000000,1401441.95370500,0,2792836.3152270005,0.048521093805908855,
2020-07-23,0.2784,0.2859,0.2739,0.2796,11887023.39,1595548799999,3322151.61555000,11929,5936910.83000000,1660162.57956000,0,3323611.7398440004,0.003224075871752774,
2020-07-24,0.2791,0.2795,0.2654,0.267,9374843.68,1595635199999,2532476.06725400,8429,4314108.31000000,1165242.02226000,0,2503083.26256,-0.04611135195940563,
2020-07-25,0.2669,0.2771,0.2666,0.2755,7835365.25,1595721599999,2137733.74151500,6119,4023756.51000000,1098112.80892500,0,2158643.126375,0.031338970192719584,
2020-07-26,0.2755,0.2799,0.2675,0.2689,7535964.49,1595807999999,2061566.25044200,6811,3443269.12000000,943791.50385600,0,2026420.8513609997,-0.02424806531815027,
2020-07-27,0.2689,0.2758,0.2518,0.271,14757453.48,1595894399999,3886545.31361500,14889,7260184.63000000,1914698.49103600,0,3999269.8930800003,0.007779257604882073,
2020-07-28,0.2712,0.2806,0.2663,0.2711,11847543.24,1595980799999,3240196.57909800,12305,5844112.55000000,1601545.41640000,0,3211868.972364,0.00036893562491879806,
2020-07-29,0.2709,0.2927,0.2698,0.2854,11940275.41,1596067199999,3379932.88634700,13417,6002079.78000000,1699896.15828500,0,3407754.602014,0.05140394853811614,
2020-07-30,0.2853,0.3079,0.2822,0.3001,24958010.48,1596153599999,7437218.02468100,25220,12876115.05000000,3838661.76973700,0,7489898.945048,0.050224047403585326,
2020-07-31,0.3,0.3038,0.2932,0.2993,7652785.72,1596239999999,2286757.90335100,7605,3664948.80000000,1096367.73594900,0,2290478.765996,-0.0026693375876680747,
2020-08-01,0.2988,0.3178,0.2965,0.3142,11812349.96,1596326399999,3617404.05115500,12451,5932153.58000000,1817718.08876900,0,3711440.357432,0.0485833109628675,
2020-08-02,0.3141,0.3231,0.2806,0.2884,16566961.34,1596412799999,4928629.10122100,19130,7283340.87000000,2163869.02801800,0,4777911.650456,-0.08568132041072674,
2020-08-03,0.288,0.3068,0.2847,0.3007,7070015.24,1596499199999,2110665.55452000,8871,3655025.75000000,1091887.01658800,0,2125953.5826680004,0.041764684583689426,
2020-08-04,0.3004,0.3116,0.2971,0.307,7293888.05,1596585599999,2215731.11526500,8591,3579879.77000000,1089265.00914300,0,2239223.63135,0.020734657592713646,
2020-08-05,0.3077,0.3096,0.3011,0.3051,4870591.75,1596671999999,1491329.75816200,6116,2333239.06000000,714718.41612200,0,1486017.542925,-0.006208155864573239,
2020-08-06,0.3048,0.321,0.299,0.3157,12739092.33,1596758399999,3989416.19960500,14483,6154759.06000000,1928451.82598900,0,4021731.448581,0.03415280384132213,
2020-08-07,0.3159,0.3339,0.3082,0.319,13692699.67,1596844799999,4406586.28871500,14201,6653739.01000000,2144197.21018900,0,4367971.19473,0.01039870722089864,
2020-08-08,0.3187,0.3361,0.3146,0.3304,7957898.25,1596931199999,2611483.67578900,10189,4177863.76000000,1371519.95445100,0,2629289.5818000003,0.035112938861978416,
2020-08-09,0.3306,0.3481,0.3295,0.348,13345729.41,1597017599999,4542430.79527500,14959,6980751.29000000,2376826.24395800,0,4644313.834679999,0.05189843812765127,
2020-08-10,0.3479,0.3872,0.3431,0.3826,17582213.83,1597103999999,6290113.88363700,20610,9276012.30000000,3321679.22722300,0,6726955.011357999,0.09478757723167819,
2020-08-11,0.3832,0.4171,0.3549,0.3681,38223805.91,1597190399999,14896362.27822300,46077,17592922.32000000,6860061.20091500,0,14070182.955470998,-0.03863541662117709,
2020-08-12,0.3678,0.3871,0.3413,0.3849,17588194.64,1597276799999,6432062.32426200,17891,8269334.10000000,3027355.47576200,0,6769696.116936001,0.04462891990472506,
2020-08-13,0.3848,0.4038,0.3651,0.3771,17733678.58,1597363199999,6760041.61858000,18625,8126183.72000000,3098340.23830000,0,6687370.192518,-0.020473156025389017,
2020-08-14,0.3775,0.4175,0.3739,0.4074,15260331.11,1597449599999,6051687.56515000,18395,7696277.57000000,3054275.67562600,0,6217058.894214,0.07728509952839402,
2020-08-15,0.4075,0.442,0.3938,0.4193,19907245.96,1597535999999,8365287.81015900,22265,9826541.00000000,4128747.71771200,0,8347108.231028001,0.028791150384011477,
2020-08-16,0.419,0.4496,0.401,0.4232,16642298.56,1597622399999,6956707.82746500,17843,8524666.93000000,3568834.18513000,0,7043020.750592001,0.009258226367372724,
2020-08-17,0.4239,0.4272,0.4038,0.4119,13650602.39,1597708799999,5676858.67032800,16502,6712092.50000000,2792171.51605600,0,5622683.124441,-0.027064279102054667,
2020-08-18,0.4118,0.4185,0.3777,0.3945,12876120.67,1597795199999,5127808.45175800,15318,5986235.25000000,2381062.31009400,0,5079629.604315001,-0.043161461156105974,
2020-08-19,0.3945,0.4003,0.3571,0.3719,14455606.68,1597881599999,5401638.79736500,17735,6750163.89000000,2518788.35984500,0,5376040.124292,-0.05899413935490461,0.23323147154538135
2020-08-20,0.3721,0.3999,0.3672,0.3987,8808637.89,1597967999999,3401365.47333800,11441,4304527.75000000,1664529.07472100,0,3512003.9267430003,0.06958425345628494,0.23545672919982544
2020-08-21,0.3992,0.4413,0.3709,0.3715,26649933.83,1598054399999,11012610.34990800,39602,12839661.16000000,5316316.54251900,0,9900450.417845,-0.07066039022949555,0.2470255410256704
2020-08-22,0.3714,0.4059,0.3642,0.4036,10951505.99,1598140799999,4225952.85926900,16440,4850843.74000000,1877990.16588500,0,4420027.817564,0.08287542432164008,0.2575236960144615
2020-08-23,0.4034,0.408,0.3773,0.3852,8213380.95,1598227199999,3200204.18955600,9646,4002076.64000000,1562677.96640700,0,3163794.34194,-0.0466616085554834,0.2576532212745532
2020-08-24,0.3851,0.3999,0.376,0.3925,7953400.41,1598313599999,3100994.44937200,10904,3900422.99000000,1522314.35578900,0,3121709.660925,0.01877385729849268,0.25699408208459906
2020-08-25,0.3925,0.3936,0.3498,0.3619,10717264.23,1598399999999,3955458.19640100,14014,4935876.06000000,1823563.86629100,0,3878577.924837,-0.08116860665276648,0.2711659365075931
2020-08-26,0.3618,0.3647,0.345,0.3566,10136069.64,1598486399999,3614720.99200700,11647,5052728.04000000,1802745.73849800,0,3614522.433624,-0.0147532251406568,0.27228218583550984
2020-08-27,0.3567,0.3604,0.3213,0.3394,13808666.02,1598572799999,4681242.83904400,14372,6201652.15000000,2106462.90032800,0,4686661.247188,-0.049435352628913964,0.27842929452541715
2020-08-28,0.3397,0.355,0.333,0.3494,6929695.83,1598659199999,2404093.23555200,8726,3393425.92000000,1177844.91037000,0,2421235.723002,0.029038044899830195,0.2756646626493101
2020-08-29,0.3494,0.3719,0.3454,0.3665,6553097.42,1598745599999,2369307.32836300,8866,3516420.72000000,1272519.62934300,0,2401710.20443,0.04778112362675002,0.2752766113861017
2020-08-30,0.3662,0.3757,0.3575,0.365,8128063.78,1598831999999,2975912.84335200,9949,3693232.74000000,1351690.71553100,0,2966743.2797,-0.004101167744214651,0.2753305438632166
2020-08-31,0.3649,0.3723,0.3555,0.3613,6971473.9,1598918399999,2541444.04811200,9806,3167769.40000000,1154772.14843500,0,2518793.52007,-0.010188715428896877,0.2723193532326121
2020-09-01,0.3612,0.3774,0.3548,0.3648,8866545.76,1599004799999,3257980.70945000,12669,4616553.07000000,1697604.73461000,0,3234515.893248,0.009640620046581727,0.2557889390298895
2020-09-02,0.3647,0.3685,0.318,0.3381,16751623.99,1599091199999,5631951.89328500,19525,7539147.21000000,2526689.77040700,0,5663724.071019,-0.07600754848633606,0.26651519116678174
2020-09-03,0.338,0.342,0.262,0.2732,17801264.23,1599177599999,5472709.71112200,23760,7595332.34000000,2350824.92787900,0,4863305.387636,-0.21313758201720523,0.34290583642909933
2020-09-04,0.2733,0.2983,0.2575,0.2889,17035964.06,1599263999999,4809065.71925100,23624,7953709.98000000,2250161.06296400,0,4921690.016933999,0.05587647977555443,0.348053018758581
2020-09-05,0.289,0.2993,0.2482,0.2646,10650535.37,1599350399999,2864094.78053100,16004,4795596.61000000,1289825.60073200,0,2818131.6589019997,-0.08786135579133414,0.35629709294068845
2020-09-06,0.2649,0.2933,0.253,0.2863,9333332.07,1599436799999,2611781.44559500,13405,4652539.28000000,1304784.16893600,0,2672132.971641,0.07882096042321396,0.36597063738410207
2020-09-07,0.2863,0.2886,0.2593,0.2844,7599067.23,1599523199999,2078044.58551300,10303,3412167.49000000,934854.66388900,0,2161174.720212,-0.006658514174983532,0.3637763210747865
2020-09-08,0.2843,0.2967,0.2648,0.2767,9377664.73,1599609599999,2609636.18548100,11982,4406936.94000000,1231279.09048900,0,2594799.8307910003,-0.027447811136205535,0.3595674507039753
2020-09-09,0.2766,0.2951,0.2709,0.2855,6767070.24,1599695999999,1942397.11809400,8457,3380660.90000000,973115.67961600,0,1931998.5535199998,0.03130814230318468,0.3462160938588829
2020-09-10,0.285,0.3038,0.2849,0.2994,9829937.48,1599782399999,2919448.93498900,12251,5041418.65000000,1498641.59382400,0,2943083.281512,0.047538442889463184,0.34948961262258194
2020-09-11,0.2996,0.3017,0.2807,0.2931,6454280.05,1599868799999,1877004.12738300,9100,2704459.13000000,788019.94274300,0,1891749.4826550002,-0.0212666242686812,0.34563263823869933
2020-09-12,0.2926,0.3005,0.2826,0.2987,5351846.4,1599955199999,1556853.90611100,7668,2501098.65000000,727949.69239800,0,1598596.5196800001,0.018925877505217237,0.34653380500623415
2020-09-13,0.2987,0.301,0.2721,0.281,9493098.62,1600041599999,2714327.24499200,9489,4593370.64000000,1318573.45799800,0,2667560.71222,-0.06108505588831825,0.3389430952946416
2020-09-14,0.281,0.293,0.2722,0.2847,8171976.22,1600127999999,2313681.18816100,8942,4286492.22000000,1214134.54888100,0,2326561.629834,0.013081324950245943,0.33732919638599596
2020-09-15,0.2846,0.2892,0.2708,0.2736,5622820.11,1600214399999,1579445.57080800,7313,2450348.11000000,689312.54045400,0,1538403.5820960002,-0.03976880853559628,0.3375596278678655
2020-09-16,0.2735,0.2805,0.2675,0.2708,5442577.25,1600300799999,1495206.26130100,10025,2912401.24000000,800539.83192100,0,1473849.9193,-0.010286644710275628,0.33733250429046324
2020-09-17,0.2706,0.285,0.2674,0.2812,6670879.85,1600387199999,1845542.33967900,7963,3314504.38000000,917711.91913300,0,1875851.41382,0.03768561889839006,0.33977682581758134
2020-09-18,0.2807,0.2823,0.2685,0.2735,7592527.73,1600473599999,2084963.84826600,7596,3127447.29000000,859752.38934800,0,2076556.3341550003,-0.027764538074473988,0.33666148677179364
2020-09-19,0.2735,0.2795,0.2695,0.2719,3036998.61,1600559999999,832765.79083600,3579,1325985.67000000,364544.54354700,0,825759.9220589999,-0.00586727022361111,0.3264539082774303
2020-09-20,0.2722,0.2729,0.25,0.2627,7681913.84,1600646399999,2016335.05420700,8020,3312593.80000000,870067.52420600,0,2018038.765768,-0.034421654946930724,0.32178278017663103
2020-09-21,0.2626,0.2685,0.2318,0.2398,14188619.72,1600732799999,3517645.61666600,13231,6155284.82000000,1527414.25326900,0,3402431.0088560004,-0.09120745409808029,0.3159734606461086
2020-09-22,0.2402,0.2477,0.2306,0.2436,7739713.32,1600819199999,1850696.18930300,7451,3550293.59000000,850778.72937100,0,1885394.1647520002,0.01572229324232821,0.3161459121095483
2020-09-23,0.2436,0.2534,0.2276,0.2326,8769370.37,1600905599999,2127628.23576100,8237,4217297.16000000,1025980.71939200,0,2039755.5480619997,-0.0462072957511781,0.31558390010362425
2020-09-24,0.2326,0.2524,0.2288,0.2469,5390316.34,1600991999999,1303418.66256700,6215,2742516.43000000,664263.19340800,0,1330869.1043460001,0.05966315626656993,0.3175814090041671
2020-09-25,0.2468,0.262,0.2382,0.2558,8957798.3,1601078399999,2247718.74766200,9898,4355212.45000000,1097008.59746800,0,2291404.8051400003,0.035412492793608585,0.32119500945888435
2020-09-26,0.2559,0.2646,0.2501,0.263,5383596.38,1601164799999,1384328.96128200,5621,2721933.56000000,701381.75567700,0,1415885.84794,0.027758143033022042,0.32093355360869197
2020-09-27,0.2632,0.2677,0.2502,0.2597,5631756.7,1601251199999,1456681.70355400,6519,2508604.43000000,648556.01012700,0,1462567.21499,-0.012626913509061755,0.31858803516761647
2020-09-28,0.26,0.2814,0.2595,0.2686,11356856.22,1601337599999,3071809.89046300,10982,5500849.74000000,1489754.46301000,0,3050451.580692,0.03369616542043441,0.31625325380191643
2020-09-29,0.2683,0.2794,0.262,0.2741,7520563.76,1601423999999,2043172.42795200,7891,3724405.01000000,1013432.96102300,0,2061386.526616,0.020269719219603077,0.31768790530331753
2020-09-30,0.2742,0.2885,0.2626,0.2833,8537575.52,1601510399999,2367218.74427400,9427,4128509.16000000,1148017.70683400,0,2418695.144816,0.03301340352773052,0.32052246805716283
2020-10-01,0.2834,0.2889,0.2629,0.272,8660426.26,1601596799999,2397573.41321200,9290,4275909.35000000,1183349.48122700,0,2355635.94272,-0.04070434054047345,0.3215908381519834
2020-10-02,0.2718,0.279,0.2519,0.2688,13701438.16,1601683199999,3616788.79848200,13187,6532515.51000000,1723956.16819800,0,3682946.577408,-0.01183445764700286,0.3142393131959475
