rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/num_layers,config/num_blocks,config/layer_widths,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
40.929883676215084,40.92988365208204,42.83147692680359,True,1,2023-07-03_04-53-49,1688352829,42.83147692680359,1209465,cs02.science.uu.nl,131.211.30.52,42.83147692680359,1,"1_batch_size=64,dropout=0.3335,input_chunk_length=1,layer_widths=1024,n_epochs=25,num_blocks=3,num_layers=2,accelerator=auto,enable_progress_bar=False",2,3,1024,1,25,64,0.3335159485661599,1,False,auto
0.18411613852341535,0.18411602008457717,50.919822692871094,True,1,2023-07-03_04-55-09,1688352909,50.919822692871094,1209656,cs02.science.uu.nl,131.211.30.52,50.919822692871094,1,"2_batch_size=256,dropout=0.3312,input_chunk_length=12,layer_widths=512,n_epochs=75,num_blocks=3,num_layers=4,accelerator=auto,enable_progress_bar=False",4,3,512,12,75,256,0.3312355914105662,1,False,auto
0.6574497413440364,0.6574497033017649,155.57628750801086,True,1,2023-07-03_04-58-04,1688353084,155.57628750801086,1209934,cs02.science.uu.nl,131.211.30.52,155.57628750801086,1,"3_batch_size=32,dropout=0.4021,input_chunk_length=1,layer_widths=512,n_epochs=75,num_blocks=5,num_layers=2,accelerator=auto,enable_progress_bar=False",2,5,512,1,75,32,0.40207467771975847,1,False,auto
0.05463587789562772,0.05463551861084033,33.201070070266724,True,1,2023-07-03_04-56-02,1688352962,33.201070070266724,1209939,cs02.science.uu.nl,131.211.30.52,33.201070070266724,1,"4_batch_size=128,dropout=0.1198,input_chunk_length=3,layer_widths=256,n_epochs=100,num_blocks=1,num_layers=3,accelerator=auto,enable_progress_bar=False",3,1,256,3,100,128,0.11975511504206879,1,False,auto
0.2885937250501786,0.2885936237349726,103.93420100212097,True,1,2023-07-03_04-58-25,1688353105,103.93420100212097,1210371,cs02.science.uu.nl,131.211.30.52,103.93420100212097,1,"5_batch_size=32,dropout=0.4529,input_chunk_length=9,layer_widths=1024,n_epochs=75,num_blocks=2,num_layers=3,accelerator=auto,enable_progress_bar=False",3,2,1024,9,75,32,0.45285005930086464,1,False,auto
0.0625743648887186,0.06257401341458245,45.79673886299133,True,1,2023-07-03_04-58-39,1688353119,45.79673886299133,1210667,cs02.science.uu.nl,131.211.30.52,45.79673886299133,1,"6_batch_size=256,dropout=0.1354,input_chunk_length=6,layer_widths=512,n_epochs=50,num_blocks=3,num_layers=4,accelerator=auto,enable_progress_bar=False",4,3,512,6,50,256,0.1353895676368399,1,False,auto
0.050464734149148864,0.05046433064115101,398.14204692840576,True,1,2023-07-03_05-05-54,1688353554,398.14204692840576,1210988,cs02.science.uu.nl,131.211.30.52,398.14204692840576,1,"7_batch_size=16,dropout=0.4051,input_chunk_length=12,layer_widths=512,n_epochs=50,num_blocks=10,num_layers=2,accelerator=auto,enable_progress_bar=False",2,10,512,12,50,16,0.40512172405880775,1,False,auto
0.0032043966065193642,0.00319692255928838,40.56113529205322,True,1,2023-07-03_05-01-08,1688353268,40.56113529205322,1211325,cs02.science.uu.nl,131.211.30.52,40.56113529205322,1,"8_batch_size=128,dropout=0.1687,input_chunk_length=24,layer_widths=512,n_epochs=75,num_blocks=1,num_layers=3,accelerator=auto,enable_progress_bar=False",3,1,512,24,75,128,0.16868415365042796,1,False,auto
0.1250897335936731,0.1250895495714475,392.0227220058441,True,1,2023-07-03_05-07-00,1688353620,392.0227220058441,1211327,cs02.science.uu.nl,131.211.30.52,392.0227220058441,1,"9_batch_size=16,dropout=0.1062,input_chunk_length=6,layer_widths=256,n_epochs=50,num_blocks=10,num_layers=3,accelerator=auto,enable_progress_bar=False",3,10,256,6,50,16,0.10623436052980645,1,False,auto
0.03409851323978465,0.03409780346695542,193.45587635040283,True,1,2023-07-03_05-05-33,1688353533,193.45587635040283,1211806,cs02.science.uu.nl,131.211.30.52,193.45587635040283,1,"10_batch_size=128,dropout=0.0485,input_chunk_length=9,layer_widths=1024,n_epochs=100,num_blocks=5,num_layers=3,accelerator=auto,enable_progress_bar=False",3,5,1024,9,100,128,0.04851388396411004,1,False,auto
0.05715912386674765,0.057158655537398885,97.16705799102783,True,1,2023-07-03_05-08-34,1688353714,97.16705799102783,1212260,cs02.science.uu.nl,131.211.30.52,97.16705799102783,1,"11_batch_size=32,dropout=0.4835,input_chunk_length=24,layer_widths=256,n_epochs=50,num_blocks=5,num_layers=2,accelerator=auto,enable_progress_bar=False",2,5,256,24,50,32,0.4834812638166706,1,False,auto
6.900779619688168,6.900779616765414,170.61654376983643,True,1,2023-07-03_05-11-29,1688353889,170.61654376983643,1212584,cs02.science.uu.nl,131.211.30.52,170.61654376983643,1,"12_batch_size=32,dropout=0.4461,input_chunk_length=3,layer_widths=1024,n_epochs=50,num_blocks=5,num_layers=3,accelerator=auto,enable_progress_bar=False",3,5,1024,3,50,32,0.4460854350758769,1,False,auto
0.011941158438752366,0.011938875874061786,77.66886973381042,True,1,2023-07-03_05-09-56,1688353796,77.66886973381042,1212596,cs02.science.uu.nl,131.211.30.52,77.66886973381042,1,"13_batch_size=32,dropout=0.4923,input_chunk_length=6,layer_widths=512,n_epochs=100,num_blocks=1,num_layers=4,accelerator=auto,enable_progress_bar=False",4,1,512,6,100,32,0.49227921703328287,1,False,auto
0.7495002002425198,0.749500157717366,51.81015920639038,True,1,2023-07-03_05-10-54,1688353854,51.81015920639038,1213047,cs02.science.uu.nl,131.211.30.52,51.81015920639038,1,"14_batch_size=256,dropout=0.5000,input_chunk_length=24,layer_widths=1024,n_epochs=50,num_blocks=2,num_layers=3,accelerator=auto,enable_progress_bar=False",3,2,1024,24,50,256,0.5,1,False,auto
0.018324054133743238,0.018322843467538426,110.18920731544495,True,1,2023-07-03_05-13-15,1688353995,110.18920731544495,1213375,cs02.science.uu.nl,131.211.30.52,110.18920731544495,1,"15_batch_size=16,dropout=0.5000,input_chunk_length=24,layer_widths=256,n_epochs=100,num_blocks=1,num_layers=4,accelerator=auto,enable_progress_bar=False",4,1,256,24,100,16,0.5,1,False,auto
0.04952496077869619,0.04952441260799892,50.38780665397644,True,1,2023-07-03_05-13-32,1688354012,50.38780665397644,1213741,cs02.science.uu.nl,131.211.30.52,50.38780665397644,1,"16_batch_size=256,dropout=0.5000,input_chunk_length=24,layer_widths=1024,n_epochs=50,num_blocks=2,num_layers=3,accelerator=auto,enable_progress_bar=False",3,2,1024,24,50,256,0.5,1,False,auto
0.04439491715060982,0.04439435801740452,336.033766746521,True,1,2023-07-03_05-18-18,1688354298,336.033766746521,1213756,cs02.science.uu.nl,131.211.30.52,336.033766746521,1,"17_batch_size=16,dropout=0.0100,input_chunk_length=1,layer_widths=256,n_epochs=50,num_blocks=10,num_layers=2,accelerator=auto,enable_progress_bar=False",2,10,256,1,50,16,0.01,1,False,auto
0.04194978288816757,0.04194183263493736,182.61286401748657,True,1,2023-07-03_05-17-32,1688354252,182.61286401748657,1214266,cs02.science.uu.nl,131.211.30.52,182.61286401748657,1,"18_batch_size=256,dropout=0.0100,input_chunk_length=24,layer_widths=1024,n_epochs=50,num_blocks=10,num_layers=2,accelerator=auto,enable_progress_bar=False",2,10,1024,24,50,256,0.01,1,False,auto
0.21304628792625602,0.21304615834190993,308.10447335243225,True,1,2023-07-03_05-20-51,1688354451,308.10447335243225,1214503,cs02.science.uu.nl,131.211.30.52,308.10447335243225,1,"19_batch_size=16,dropout=0.0100,input_chunk_length=24,layer_widths=256,n_epochs=50,num_blocks=10,num_layers=2,accelerator=auto,enable_progress_bar=False",2,10,256,24,50,16,0.01,1,False,auto
0.1224305131220586,0.1224298238348434,101.48611307144165,True,1,2023-07-03_05-20-27,1688354427,101.48611307144165,1214872,cs02.science.uu.nl,131.211.30.52,101.48611307144165,1,"20_batch_size=256,dropout=0.0100,input_chunk_length=24,layer_widths=512,n_epochs=50,num_blocks=10,num_layers=2,accelerator=auto,enable_progress_bar=False",2,10,512,24,50,256,0.01,1,False,auto
