date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,usdt_vol,log returns,volatility
2020-07-20,0.02127,0.02289,0.021,0.0216,457884394.4,1595289599999,10098658.86728300,23913,226822409.40000000,5002380.10262900,0,9890302.91904,,
2020-07-21,0.02158,0.022,0.02081,0.02128,296716399.6,1595375999999,6340797.45393000,15762,135919083.00000000,2908250.86880900,0,6314124.983488001,-0.014925650216675468,
2020-07-22,0.02127,0.0217,0.02092,0.02122,208972028.0,1595462399999,4440303.94196600,10363,100637121.10000000,2140241.41137100,0,4434386.43416,-0.0028235312876065954,
2020-07-23,0.02123,0.0216,0.021,0.0211,167518796.6,1595548799999,3555745.91234100,7890,71065043.40000000,1510074.53212500,0,3534646.60826,-0.005671092703816161,
2020-07-24,0.02111,0.02136,0.01979,0.02062,221182636.8,1595635199999,4598314.71432000,11708,99682675.30000000,2075142.81670500,0,4560785.970816,-0.023011561893206967,
2020-07-25,0.02062,0.02134,0.0206,0.02091,173498374.0,1595721599999,3642176.22087400,9556,82375246.10000000,1729349.06474300,0,3627851.0003400003,0.013966034851728093,
2020-07-26,0.0209,0.02139,0.0205,0.02072,211731573.0,1595807999999,4434627.64749500,12457,103336154.20000000,2166462.35882400,0,4387078.192559999,-0.009128096049259682,
2020-07-27,0.02069,0.02094,0.01775,0.01995,519533336.4,1595894399999,10241991.91786500,32945,232600008.10000000,4593961.54389600,0,10364690.06118,-0.037870274055410214,
2020-07-28,0.01993,0.02111,0.0191,0.02047,376915637.6,1595980799999,7588523.71286600,23686,188631473.50000000,3806930.97604200,0,7715463.101672,0.02573125633732598,
2020-07-29,0.02047,0.02098,0.02007,0.02034,231435870.5,1596067199999,4723534.52366500,13329,105835919.10000000,2163290.77954800,0,4707405.60597,-0.0063710090527844265,
2020-07-30,0.02032,0.02109,0.02008,0.02041,184204493.9,1596153599999,3777688.68412400,10799,93197056.00000000,1913310.79580100,0,3759613.7204990005,0.0034355862013395466,
2020-07-31,0.02043,0.02067,0.02009,0.02025,155344313.2,1596239999999,3158703.99660300,7435,68681689.00000000,1398259.48632400,0,3145722.3422999997,-0.007870183269205189,
2020-08-01,0.02028,0.02145,0.02002,0.02109,244980078.7,1596326399999,5055889.72717500,13324,127845007.60000000,2643102.15930400,0,5166629.859783,0.040644200938135366,
2020-08-02,0.02108,0.02142,0.01964,0.02002,289771797.9,1596412799999,5903653.52358100,14120,130907747.30000000,2671937.82143800,0,5801231.393958,-0.0520672206036088,
2020-08-03,0.02005,0.02093,0.0199,0.02043,168916459.6,1596499199999,3463701.24293800,8142,82969412.00000000,1702136.08847400,0,3450963.269628,0.02027263494245579,
2020-08-04,0.02042,0.02087,0.02031,0.02067,171278632.6,1596585599999,3527713.87176800,7599,88592123.00000000,1825274.62154300,0,3540329.335842,0.011678964864146657,
2020-08-05,0.02069,0.02198,0.02051,0.0213,330387235.2,1596671999999,7078909.08406000,16293,165263509.00000000,3541841.66291500,0,7037248.109759999,0.03002369902170221,
2020-08-06,0.02131,0.02228,0.02116,0.02176,299217278.5,1596758399999,6535598.43600400,15506,151524508.50000000,3311419.18046500,0,6510967.980160001,0.021366349272362584,
2020-08-07,0.02174,0.02233,0.02057,0.02135,238236832.3,1596844799999,5136673.07162100,11521,106066327.20000000,2293818.72942700,0,5086356.369605,-0.01902168231310819,
2020-08-08,0.02132,0.02294,0.02124,0.02287,364680394.3,1596931199999,8096219.44828100,17356,199054378.00000000,4418915.41742300,0,8340240.617641001,0.06877426836005629,
2020-08-09,0.02287,0.02378,0.02225,0.02268,414812921.8,1597017599999,9527653.71974900,20408,206468073.30000000,4743335.18080000,0,9407957.066424,-0.008342529175138669,
2020-08-10,0.02265,0.02459,0.02168,0.02449,510540932.4,1597103999999,11772060.28939800,28420,253021500.00000000,5857937.13390500,0,12503147.434476,0.07678139210452528,
2020-08-11,0.02452,0.02625,0.0219,0.02303,757209302.6,1597190399999,18304840.42893500,44869,358607620.90000000,8698719.01767900,0,17438530.238878,-0.061467157131482875,
2020-08-12,0.02303,0.02598,0.0226,0.02528,445060870.5,1597276799999,10828485.42373600,28214,229575569.20000000,5590131.10898200,0,11251138.80624,0.0932158554460627,
2020-08-13,0.02528,0.02868,0.0239,0.02715,932062475.1,1597363199999,24585674.51070000,59231,452090553.20000000,11952757.12010300,0,25305496.198965,0.0713634771012881,
