date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,usdt_vol,log returns,volatility
2022-10-30 16:00:00,0.9089,0.915,0.9048,0.9115,6208265.7,1667159999999,5655683.35252000,13069,3204548.50000000,2919352.65341000,0,5658834.18555,,
2022-10-30 20:00:00,0.9114,0.9178,0.8986,0.9084,7795204.5,1667174399999,7077655.51123000,19543,3832027.80000000,3480471.77000000,0,7081163.7678,-0.003406783887314316,
2022-10-31 00:00:00,0.9084,0.914,0.8958,0.9078,9377229.8,1667188799999,8483208.02242000,19574,4565156.60000000,4129711.10649000,0,8512649.21244,-0.0006607202090380959,
2022-10-31 04:00:00,0.9075,0.9138,0.9044,0.9136,4994902.1,1667203199999,4542657.67564000,11394,2374754.70000000,2159333.21424000,0,4563342.55856,0.006368748879380437,
2022-10-31 08:00:00,0.9137,0.9298,0.9048,0.9243,11738145.4,1667217599999,10804983.11476000,26113,6052834.00000000,5570589.71284000,0,10849567.79322,0.011643855368986211,
2022-10-31 12:00:00,0.9244,0.9297,0.8931,0.9082,17546568.7,1667231999999,15987000.41786000,41152,8437021.30000000,7688258.92356000,0,15935793.69334,-0.017572075606881177,
2022-10-31 16:00:00,0.9082,0.9145,0.9011,0.9023,9171894.1,1667246399999,8306242.01996000,20828,4875434.70000000,4414476.57436000,0,8275800.046429999,-0.006517559663395761,
2022-10-31 20:00:00,0.9024,0.9061,0.8955,0.9026,6531479.4,1667260799999,5887527.19896000,14539,3675425.50000000,3313022.98874000,0,5895313.30644,0.00033242839244576605,
2022-11-01 00:00:00,0.9026,0.9094,0.8968,0.9034,7759885.1,1667275199999,7012829.88777000,17138,4396202.60000000,3973175.26210000,0,7010280.19934,0.0008859358276029905,
2022-11-01 04:00:00,0.9035,0.9068,0.897,0.902,7515866.1,1667289599999,6784837.18584000,16605,3788485.00000000,3420281.43669000,0,6779311.2222,-0.0015509031578800764,
2022-11-01 08:00:00,0.902,0.9094,0.8881,0.8947,10894592.6,1667303999999,9798112.33980000,25110,5259267.80000000,4731249.62829000,0,9747391.99922,-0.008126053509073333,
2022-11-01 12:00:00,0.8947,0.8965,0.8793,0.8824,10603412.9,1667318399999,9399768.85395000,27550,5124668.70000000,4542584.61481000,0,9356451.54296,-0.013842998614257682,
2022-11-01 16:00:00,0.8824,0.8848,0.8758,0.8782,6112920.3,1667332799999,5377457.84379000,16946,2766196.40000000,2433523.75117000,0,5368366.60746,-0.004771109811675611,
2022-11-01 20:00:00,0.8783,0.8817,0.8724,0.8739,4741290.5,1667347199999,4162764.39266000,12807,2140818.90000000,1879634.12489000,0,4143413.7679500002,-0.004908405494118445,
2022-11-02 00:00:00,0.8739,0.8818,0.8607,0.8747,11909990.8,1667361599999,10343712.43274000,32161,5200826.30000000,4518256.62547000,0,10417668.952760002,0.0009150177923106517,
2022-11-02 04:00:00,0.8749,0.8782,0.8512,0.8588,9712191.3,1667375999999,8417009.74607000,27159,4494558.80000000,3896449.43091000,0,8340829.888440001,-0.018344904421183306,
2022-11-02 08:00:00,0.8588,0.8663,0.8448,0.8548,10520683.0,1667390399999,8983170.23967000,27021,5177994.00000000,4422705.93940000,0,8993079.8284,-0.004668542559633393,
2022-11-02 12:00:00,0.8548,0.8604,0.848,0.8562,14139339.3,1667404799999,12073080.81059000,27023,7715920.50000000,6587434.29822000,0,12106102.30866,0.0016364702658531183,
2022-11-02 16:00:00,0.8562,0.8915,0.845,0.8547,37838497.3,1667419199999,32895408.77283000,98164,18314043.70000000,15925603.02671000,0,32340563.642309997,-0.0017534635388733733,
2022-11-02 20:00:00,0.8546,0.876,0.837,0.8734,26844830.4,1667433599999,22904316.73762000,55023,13961862.80000000,11914186.16720000,0,23446274.871359996,0.021643110879488225,
2022-11-03 00:00:00,0.8733,0.96,0.8684,0.9583,38903532.5,1667447999999,35742314.05879000,94041,21441254.30000000,19723502.01679000,0,37281255.19475,0.09276724029825602,
2022-11-03 04:00:00,0.9583,0.9843,0.9484,0.9529,42149524.8,1667462399999,40613780.77062000,101666,20981467.90000000,20223867.37436000,0,40164282.18192,-0.00565091499557404,
2022-11-03 08:00:00,0.953,0.9747,0.9378,0.9459,28578105.7,1667476799999,27451312.36514000,62459,12757992.70000000,12256417.97996000,0,27032030.181629997,-0.007373111135017728,
2022-11-03 12:00:00,0.9459,0.9566,0.9224,0.9477,25536645.4,1667491199999,24010821.30966000,75007,13005436.80000000,12225705.33351000,0,24201078.845579997,0.0019011412570243968,
2022-11-03 16:00:00,0.9477,0.9714,0.9463,0.9563,24280744.5,1667505599999,23265789.54133000,58197,11455415.40000000,10976114.68195000,0,23219675.965350002,0.009033674879347843,
2022-11-03 20:00:00,0.9563,0.9658,0.9443,0.9512,15196417.3,1667519999999,14526815.13192000,34223,7340974.70000000,7013070.49510000,0,14454832.135760002,-0.005347325978924906,
2022-11-04 00:00:00,0.9512,1.128,0.9505,1.1255,81253401.8,1667534399999,84110313.80285000,263327,42965121.10000000,44448261.61472000,0,91450703.7259,0.16825831497021476,
2022-11-04 04:00:00,1.1252,1.15,1.1036,1.1389,54938635.9,1667548799999,61737213.81736000,202222,28339063.80000000,31849018.39388000,0,62569612.42651,0.011835502933518566,
2022-11-04 08:00:00,1.1389,1.1589,1.0966,1.1192,43414838.4,1667563199999,48667999.60262000,153830,20375675.10000000,22848040.07481000,0,48589887.137279995,-0.01744873992903405,
2022-11-04 12:00:00,1.1191,1.18,1.1072,1.1168,58986986.8,1667577599999,67567701.38901000,215724,29289015.90000000,33564186.29575000,0,65876666.85824,-0.002146691343163365,
2022-11-04 16:00:00,1.1168,1.18,1.1163,1.1613,33457725.7,1667591999999,38365531.35934000,114741,17096749.20000000,19605701.65436000,0,38854456.85541,0.03907261424360407,0.20039029556230115
2022-11-04 20:00:00,1.1611,1.199,1.1506,1.1692,28225786.9,1667606399999,33135238.32351000,104144,14651387.20000000,17203358.81517000,0,33001590.043479998,0.0067796869853787856,0.2000452033713132
2022-11-05 00:00:00,1.1691,1.3071,1.1642,1.2082,85326355.8,1667620799999,104828466.83717000,291382,44169846.50000000,54300290.97203000,0,103091303.07756,0.032811894467549924,0.20127123551154577
2022-11-05 04:00:00,1.2081,1.22,1.185,1.2107,25106533.3,1667635199999,30230319.27210000,64361,12214095.20000000,14710967.16287000,0,30396479.866310004,0.0020670560090538803,0.20138703803215768
2022-11-05 08:00:00,1.2107,1.2109,1.1702,1.2067,20973044.4,1667649599999,24987920.50835000,63398,9977338.40000000,11887406.80296000,0,25308172.67748,-0.003309343634139511,0.20176834503238072
2022-11-05 12:00:00,1.2066,1.2388,1.183,1.212,24117979.8,1667663999999,29098712.11260000,73427,11843612.80000000,14301776.96719000,0,29230991.5176,0.004382526549704557,0.19997653312937944
2022-11-05 16:00:00,1.212,1.2296,1.1823,1.192,17335050.6,1667678399999,20813926.73887000,55334,8932705.00000000,10725213.54025000,0,20663380.3152,-0.01663931900396473,0.20107457204571777
2022-11-05 20:00:00,1.192,1.2062,1.1531,1.1846,16534753.5,1667692799999,19561186.13316000,56447,7864963.10000000,9306352.05093000,0,19587068.9961,-0.006227403782430141,0.20148317649839026
2022-11-06 00:00:00,1.1849,1.1893,1.1326,1.161,27951379.1,1667707199999,32308332.43542000,77863,13337401.70000000,15417671.95375000,0,32451551.135100003,-0.020123462144973348,0.20345095341884917
2022-11-06 04:00:00,1.161,1.1628,1.1426,1.155,8682979.4,1667721599999,10013068.29499000,30525,4432531.80000000,5110184.36607000,0,10028841.207,-0.005181358741997599,0.20366622747401
2022-11-06 08:00:00,1.155,1.1638,1.1433,1.1505,9492301.6,1667735999999,10964093.37716000,30287,4631011.90000000,5348343.53278000,0,10920892.9908,-0.0039037134804732754,0.20335873865424156
2022-11-06 12:00:00,1.1506,1.1832,1.1393,1.1693,15012057.5,1667750399999,17438856.41665000,45151,7510035.70000000,8723377.45624000,0,17553598.83475,0.016208648670852144,0.2021781724097268
2022-11-06 16:00:00,1.169,1.215,1.1515,1.1915,24391160.3,1667764799999,28851006.27087000,79423,12911788.60000000,15268512.29021000,0,29062067.49745,0.01880773839252403,0.20184509674896528
2022-11-06 20:00:00,1.1913,1.2061,1.1344,1.135,23130241.3,1667779199999,27062312.06118000,74907,10450721.60000000,12246071.56629000,0,26252823.8755,-0.048580366623293764,0.20978819349100453
2022-11-07 00:00:00,1.1348,1.2589,1.1291,1.2179,52076471.8,1667793599999,62492754.43639000,158507,26214379.00000000,31389324.62838000,0,63423935.005219996,0.07049541317756175,0.21847144197958077
2022-11-07 04:00:00,1.2178,1.2178,1.1516,1.1525,27873630.5,1667807999999,33252091.25521000,80385,15027122.80000000,17941596.32224000,0,32124359.15125,-0.05519456822226115,0.22655571422006204
2022-11-07 08:00:00,1.1524,1.2151,1.1504,1.196,30933983.8,1667822399999,36849754.09185000,93454,14438906.10000000,17186863.60999000,0,36997044.6248,0.037049159639773344,0.22763699846560945
2022-11-07 12:00:00,1.1961,1.2758,1.18,1.2633,58064659.7,1667836799999,71339519.35626000,183408,26157638.80000000,32106294.67411000,0,73353084.59901,0.05474468932541485,0.23149239479650513
2022-11-07 16:00:00,1.2634,1.291,1.2464,1.2732,40945691.1,1667851199999,51906701.34942000,124336,19991260.30000000,25363966.50381000,0,52132053.908520006,0.007806071571945988,0.23106057167678812
2022-11-07 20:00:00,1.2732,1.2772,1.218,1.2574,30770862.3,1667865599999,38287801.65517000,109690,15960746.20000000,19868146.39758000,0,38691282.25602,-0.012487319458977075,0.23230075515952672
2022-11-08 00:00:00,1.2574,1.275,1.12,1.124,55914093.6,1667879999999,66831871.50284000,160427,28170848.90000000,33695721.44064000,0,62847441.20640001,-0.11215234549532428,0.2485456833022913
2022-11-08 04:00:00,1.124,1.1775,1.0608,1.1703,81308020.5,1667894399999,90558549.45460000,250562,40505124.90000000,45128011.04367000,0,95154776.39115,0.040366374727083945,0.25069579513995527
2022-11-08 08:00:00,1.1703,1.1759,1.1372,1.1597,38177204.2,1667908799999,44078518.68961000,114902,20092033.20000000,23188789.95547000,0,44274103.71074,-0.009098775218062904,0.25080299360236585
2022-11-08 12:00:00,1.1596,1.1681,1.1,1.1388,40929389.8,1667923199999,46249481.39355000,141535,20534079.10000000,23211779.42158000,0,46610389.10424,-0.018186274558775,0.25200979781109445
2022-11-08 16:00:00,1.1386,1.24,0.9,1.0363,144400736.0,1667937599999,158070881.18979000,443665,70021289.10000000,76717942.04839000,0,149642482.7168,-0.09431839921371078,0.2712346053730484
2022-11-08 20:00:00,1.0363,1.0785,0.9906,1.044,68288709.5,1667951999999,71154287.95622000,221411,31979888.70000000,33337239.28209000,0,71293412.71800001,0.007402812252412329,0.27114400614157813
