rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/num_layers,config/num_blocks,config/layer_widths,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.1345935014812384,0.12804442355489387,17.548258543014526,True,1,2023-06-22_15-32-37,1687440757,17.548258543014526,792210,cs02.science.uu.nl,131.211.30.52,17.548258543014526,1,"1_batch_size=32,dropout=0.4537,input_chunk_length=9,layer_widths=512,n_epochs=25,num_blocks=1,num_layers=2",2,1,512,9,25,32,0.4537282489391015,1,NBEATS,False,auto
0.11583928619314231,0.10339029507715598,33.96655631065369,True,1,2023-06-22_15-34-10,1687440850,33.96655631065369,792576,cs02.science.uu.nl,131.211.30.52,33.96655631065369,1,"2_batch_size=64,dropout=0.2603,input_chunk_length=9,layer_widths=1024,n_epochs=75,num_blocks=2,num_layers=2",2,2,1024,9,75,64,0.2603352854167755,1,NBEATS,False,auto
0.07462158305526556,0.06222525324495304,15.794581413269043,True,1,2023-06-22_15-35-26,1687440926,15.794581413269043,792861,cs02.science.uu.nl,131.211.30.52,15.794581413269043,1,"3_batch_size=256,dropout=0.3782,input_chunk_length=3,layer_widths=512,n_epochs=50,num_blocks=1,num_layers=3",3,1,512,3,50,256,0.3781990780186175,1,NBEATS,False,auto
0.11356771844805215,0.10604817800221311,15.453279256820679,True,1,2023-06-22_15-36-40,1687441000,15.453279256820679,793102,cs02.science.uu.nl,131.211.30.52,15.453279256820679,1,"4_batch_size=256,dropout=0.1732,input_chunk_length=1,layer_widths=512,n_epochs=75,num_blocks=1,num_layers=2",2,1,512,1,75,256,0.17319655097485884,1,NBEATS,False,auto
0.23080283784259464,0.22703398779536685,55.017218828201294,True,1,2023-06-22_15-38-35,1687441115,55.017218828201294,793352,cs02.science.uu.nl,131.211.30.52,55.017218828201294,1,"5_batch_size=64,dropout=0.1227,input_chunk_length=6,layer_widths=512,n_epochs=75,num_blocks=5,num_layers=2",2,5,512,6,75,64,0.1227181560463689,1,NBEATS,False,auto
0.3770670920607521,0.3753794874803365,105.66957521438599,True,1,2023-06-22_15-41-21,1687441281,105.66957521438599,793641,cs02.science.uu.nl,131.211.30.52,105.66957521438599,1,"6_batch_size=32,dropout=0.3985,input_chunk_length=24,layer_widths=512,n_epochs=100,num_blocks=5,num_layers=2",2,5,512,24,100,32,0.3985206211117286,1,NBEATS,False,auto
0.14814748930338723,0.13949596340118423,39.55617809295654,True,1,2023-06-22_15-42-59,1687441379,39.55617809295654,793973,cs02.science.uu.nl,131.211.30.52,39.55617809295654,1,"7_batch_size=128,dropout=0.0234,input_chunk_length=9,layer_widths=256,n_epochs=25,num_blocks=10,num_layers=3",3,10,256,9,25,128,0.0233934950827438,1,NBEATS,False,auto
0.10891889875670784,0.09964848426358985,47.10225296020508,True,1,2023-06-22_15-44-46,1687441486,47.10225296020508,794265,cs02.science.uu.nl,131.211.30.52,47.10225296020508,1,"8_batch_size=32,dropout=0.0619,input_chunk_length=24,layer_widths=512,n_epochs=25,num_blocks=5,num_layers=3",3,5,512,24,25,32,0.06190474957353721,1,NBEATS,False,auto
0.07069595837457675,0.05529751656432617,31.180603504180908,True,1,2023-06-22_15-46-16,1687441576,31.180603504180908,794539,cs02.science.uu.nl,131.211.30.52,31.180603504180908,1,"9_batch_size=256,dropout=0.0813,input_chunk_length=6,layer_widths=512,n_epochs=100,num_blocks=5,num_layers=2",2,5,512,6,100,256,0.08134111199019613,1,NBEATS,False,auto
0.04217337423947806,0.035476065307791196,28.785042762756348,True,1,2023-06-22_15-47-44,1687441664,28.785042762756348,794821,cs02.science.uu.nl,131.211.30.52,28.785042762756348,1,"10_batch_size=128,dropout=0.0534,input_chunk_length=9,layer_widths=1024,n_epochs=50,num_blocks=2,num_layers=3",3,2,1024,9,50,128,0.05339227177925478,1,NBEATS,False,auto
0.04313247307236412,0.033746305494644836,49.16269850730896,True,1,2023-06-22_15-49-34,1687441774,49.16269850730896,795086,cs02.science.uu.nl,131.211.30.52,49.16269850730896,1,"11_batch_size=16,dropout=0.2944,input_chunk_length=1,layer_widths=256,n_epochs=75,num_blocks=1,num_layers=2",2,1,256,1,75,16,0.2944176117090857,1,NBEATS,False,auto
0.5093661688548313,0.5075255806671772,35.55900001525879,True,1,2023-06-22_15-51-09,1687441869,35.55900001525879,795462,cs02.science.uu.nl,131.211.30.52,35.55900001525879,1,"12_batch_size=256,dropout=0.3498,input_chunk_length=24,layer_widths=1024,n_epochs=25,num_blocks=3,num_layers=4",4,3,1024,24,25,256,0.3497534987008537,1,NBEATS,False,auto
0.5023683211586623,0.5006888694189038,19.290068864822388,True,1,2023-06-22_15-52-28,1687441948,19.290068864822388,795760,cs02.science.uu.nl,131.211.30.52,19.290068864822388,1,"13_batch_size=256,dropout=0.3795,input_chunk_length=1,layer_widths=256,n_epochs=25,num_blocks=3,num_layers=4",4,3,256,1,25,256,0.37948110427410825,1,NBEATS,False,auto
0.048037966559760926,0.037438889748467714,22.830440282821655,True,1,2023-06-22_15-53-50,1687442030,22.830440282821655,796012,cs02.science.uu.nl,131.211.30.52,22.830440282821655,1,"14_batch_size=128,dropout=0.0000,input_chunk_length=9,layer_widths=512,n_epochs=50,num_blocks=3,num_layers=2",2,3,512,9,50,128,0.0,1,NBEATS,False,auto
0.04090795373739758,0.03421632166728373,47.31557369232178,True,1,2023-06-22_15-55-38,1687442138,47.31557369232178,796266,cs02.science.uu.nl,131.211.30.52,47.31557369232178,1,"15_batch_size=16,dropout=0.0000,input_chunk_length=1,layer_widths=256,n_epochs=100,num_blocks=1,num_layers=2",2,1,256,1,100,16,0.0,1,NBEATS,False,auto
0.0623191625947639,0.04956944738039273,46.66811966896057,True,1,2023-06-22_15-57-24,1687442244,46.66811966896057,796560,cs02.science.uu.nl,131.211.30.52,46.66811966896057,1,"16_batch_size=16,dropout=0.0000,input_chunk_length=1,layer_widths=256,n_epochs=100,num_blocks=1,num_layers=2",2,1,256,1,100,16,0.0,1,NBEATS,False,auto
0.035574973225288305,0.028392828516462087,20.328936100006104,True,1,2023-06-22_15-58-44,1687442324,20.328936100006104,796823,cs02.science.uu.nl,131.211.30.52,20.328936100006104,1,"17_batch_size=128,dropout=0.0485,input_chunk_length=12,layer_widths=1024,n_epochs=50,num_blocks=1,num_layers=3",3,1,1024,12,50,128,0.04849102934998834,1,NBEATS,False,auto
0.08028366143570788,0.06968520713759757,31.16197109222412,True,1,2023-06-22_16-00-15,1687442415,31.16197109222412,797076,cs02.science.uu.nl,131.211.30.52,31.16197109222412,1,"18_batch_size=64,dropout=0.0146,input_chunk_length=3,layer_widths=1024,n_epochs=100,num_blocks=1,num_layers=3",3,1,1024,3,100,64,0.014609108327623119,1,NBEATS,False,auto
0.04501619148465825,0.03961248236176315,69.82791996002197,True,1,2023-06-22_16-02-24,1687442544,69.82791996002197,797352,cs02.science.uu.nl,131.211.30.52,69.82791996002197,1,"19_batch_size=16,dropout=0.4689,input_chunk_length=1,layer_widths=1024,n_epochs=100,num_blocks=1,num_layers=3",3,1,1024,1,100,16,0.4688643699723079,1,NBEATS,False,auto
0.04156355912913232,0.035255577253946124,52.55390787124634,True,1,2023-06-22_16-04-15,1687442655,52.55390787124634,797648,cs02.science.uu.nl,131.211.30.52,52.55390787124634,1,"20_batch_size=16,dropout=0.3588,input_chunk_length=1,layer_widths=256,n_epochs=75,num_blocks=1,num_layers=4",4,1,256,1,75,16,0.3587904338810725,1,NBEATS,False,auto
