rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/kernel_size,config/num_filters,config/dilation_base,config/num_layers,config/input_chunk_length,config/batch_size,config/n_epochs,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.0803838862697063,0.05213424123023643,17.117979526519775,True,1,2023-07-06_00-35-45,1688596545,17.117979526519775,2759434,cs02.science.uu.nl,131.211.30.52,17.117979526519775,1,"1_batch_size=32,dilation_base=8,dropout=0.2325,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=75,num_filters=16,num_layers=2,accelerator=auto,enable_progress_bar=False",5,16,8,2.0,24,32,75,0.23249665247695323,1,False,auto
0.07682314510183938,0.050667671561768234,16.394044160842896,True,1,2023-07-06_00-36-57,1688596617,16.394044160842896,2759674,cs02.science.uu.nl,131.211.30.52,16.394044160842896,1,"2_batch_size=32,dilation_base=12,dropout=0.3390,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=50,num_filters=24,num_layers=None,accelerator=auto,enable_progress_bar=False",3,24,12,,24,32,50,0.3390308050051038,1,False,auto
0.07793351932083759,0.04977653473736753,18.13265585899353,True,1,2023-07-06_00-38-10,1688596690,18.13265585899353,2759912,cs02.science.uu.nl,131.211.30.52,18.13265585899353,1,"3_batch_size=32,dilation_base=2,dropout=0.2473,input_chunk_length=fn_ph_243c6071,kernel_size=9,n_epochs=100,num_filters=11,num_layers=None,accelerator=auto,enable_progress_bar=False",9,11,2,,24,32,100,0.2472776467317716,1,False,auto
0.07994221670011648,0.05399412916896255,18.471238613128662,True,1,2023-07-06_00-39-23,1688596763,18.471238613128662,2760171,cs02.science.uu.nl,131.211.30.52,18.471238613128662,1,"4_batch_size=64,dilation_base=2,dropout=0.4670,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=100,num_filters=16,num_layers=6,accelerator=auto,enable_progress_bar=False",3,16,2,6.0,12,64,100,0.4669755330380126,1,False,auto
0.07870118440386098,0.05172793706720178,16.02406644821167,True,1,2023-07-06_00-40-34,1688596834,16.02406644821167,2760409,cs02.science.uu.nl,131.211.30.52,16.02406644821167,1,"5_batch_size=32,dilation_base=2,dropout=0.4941,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=50,num_filters=24,num_layers=2,accelerator=auto,enable_progress_bar=False",7,24,2,2.0,24,32,50,0.4941235486449217,1,False,auto
0.08374291587991255,0.05761339617799368,15.691861391067505,True,1,2023-07-06_00-41-44,1688596904,15.691861391067505,2760693,cs02.science.uu.nl,131.211.30.52,15.691861391067505,1,"6_batch_size=64,dilation_base=4,dropout=0.0583,input_chunk_length=fn_ph_243c6071,kernel_size=9,n_epochs=50,num_filters=11,num_layers=4,accelerator=auto,enable_progress_bar=False",9,11,4,4.0,12,64,50,0.05825580021850824,1,False,auto
0.07640730638305085,0.049996673141963995,14.794246912002563,True,1,2023-07-06_00-42-53,1688596973,14.794246912002563,2760932,cs02.science.uu.nl,131.211.30.52,14.794246912002563,1,"7_batch_size=32,dilation_base=12,dropout=0.4443,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=25,num_filters=11,num_layers=2,accelerator=auto,enable_progress_bar=False",5,11,12,2.0,9,32,25,0.4442672300131774,1,False,auto
0.07950220176344885,0.05259185362157416,15.934204816818237,True,1,2023-07-06_00-44-02,1688597042,15.934204816818237,2761173,cs02.science.uu.nl,131.211.30.52,15.934204816818237,1,"8_batch_size=64,dilation_base=4,dropout=0.4444,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=50,num_filters=11,num_layers=6,accelerator=auto,enable_progress_bar=False",7,11,4,6.0,24,64,50,0.4444424567796653,1,False,auto
0.08021065595487815,0.05302592108696288,22.83208465576172,True,1,2023-07-06_00-45-18,1688597118,22.83208465576172,2761410,cs02.science.uu.nl,131.211.30.52,22.83208465576172,1,"9_batch_size=16,dilation_base=2,dropout=0.3755,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=100,num_filters=16,num_layers=4,accelerator=auto,enable_progress_bar=False",7,16,2,4.0,9,16,100,0.37553907587201785,1,False,auto
0.07780458776298284,0.05144124923964866,16.73769760131836,True,1,2023-07-06_00-46-27,1688597187,16.73769760131836,2761677,cs02.science.uu.nl,131.211.30.52,16.73769760131836,1,"10_batch_size=32,dilation_base=12,dropout=0.1345,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=75,num_filters=11,num_layers=2,accelerator=auto,enable_progress_bar=False",3,11,12,2.0,6,32,75,0.13449391326742646,1,False,auto
