rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode
0.0011760831865385794,0.0009074736210286294,3.8456966876983643,True,1,2023-06-29_16-39-35,1688049575,3.8456966876983643,40716,Stephan,127.0.0.1,3.8456966876983643,1,"1_changepoint_prior_scale=0.1000,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=0.1000",50,0.6,0.1,0.1,additive
0.0012917852962400819,0.0009718831840873538,16.947016954421997,True,1,2023-06-29_16-39-57,1688049597,16.947016954421997,15248,Stephan,127.0.0.1,16.947016954421997,1,"2_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.8,0.01,1.0,additive
0.0011758466932682593,0.0009139568422543327,4.021536827087402,True,1,2023-06-29_16-39-53,1688049593,4.021536827087402,33728,Stephan,127.0.0.1,4.021536827087402,1,"3_changepoint_prior_scale=0.5000,changepoint_range=0.9000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=0.0100",10,0.9,0.5,0.01,additive
0.0012021024214053308,0.0009210543882431253,3.646013021469116,True,1,2023-06-29_16-40-02,1688049602,3.646013021469116,38224,Stephan,127.0.0.1,3.646013021469116,1,"4_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=10.0000",10,0.6,0.01,10.0,multiplicative
0.001179297538422013,0.000915344964840443,4.1119914054870605,True,1,2023-06-29_16-40-12,1688049612,4.1119914054870605,40856,Stephan,127.0.0.1,4.1119914054870605,1,"5_changepoint_prior_scale=0.1000,changepoint_range=0.6000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=0.1000",100,0.6,0.1,0.1,additive
0.0011749326525085644,0.0009113461903443298,3.701584577560425,True,1,2023-06-29_16-40-20,1688049620,3.701584577560425,39660,Stephan,127.0.0.1,3.701584577560425,1,"6_changepoint_prior_scale=0.5000,changepoint_range=0.6000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=0.1000",10,0.6,0.5,0.1,additive
0.0011730712036932016,0.0009072515877321866,3.6616644859313965,True,1,2023-06-29_16-40-29,1688049629,3.6616644859313965,44684,Stephan,127.0.0.1,3.6616644859313965,1,"7_changepoint_prior_scale=0.1000,changepoint_range=0.4000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=0.1000",10,0.4,0.1,0.1,additive
0.0015220298794199586,0.0010964627386165775,19.269370079040527,True,1,2023-06-29_16-40-53,1688049653,19.269370079040527,44780,Stephan,127.0.0.1,19.269370079040527,1,"8_changepoint_prior_scale=0.0010,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",50,0.6,0.001,0.01,multiplicative
0.0011805056144450477,0.0009164110677891271,4.161154508590698,True,1,2023-06-29_16-40-48,1688049648,4.161154508590698,35292,Stephan,127.0.0.1,4.161154508590698,1,"9_changepoint_prior_scale=1.0000,changepoint_range=0.9000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",50,0.9,1.0,0.01,multiplicative
0.0018728842696440822,0.0014927985277147719,4.69319224357605,True,1,2023-06-29_16-40-58,1688049658,4.69319224357605,32848,Stephan,127.0.0.1,4.69319224357605,1,"10_changepoint_prior_scale=0.0010,changepoint_range=0.9000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",10,0.9,0.001,0.1,multiplicative
0.0011824813433464593,0.0009189699949317797,3.846501350402832,True,1,2023-06-29_16-41-06,1688049666,3.846501350402832,44908,Stephan,127.0.0.1,3.846501350402832,1,"11_changepoint_prior_scale=1.0000,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",25,0.6,1.0,0.1,multiplicative
0.0011767222087397892,0.000912463862700357,3.7506978511810303,True,1,2023-06-29_16-41-15,1688049675,3.7506978511810303,43436,Stephan,127.0.0.1,3.7506978511810303,1,"12_changepoint_prior_scale=0.5000,changepoint_range=0.4000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",10,0.4,0.5,1.0,multiplicative
0.0011768560976325418,0.0009129524569624108,3.78920316696167,True,1,2023-06-29_16-41-24,1688049684,3.78920316696167,45164,Stephan,127.0.0.1,3.78920316696167,1,"13_changepoint_prior_scale=0.5000,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",25,0.6,0.5,0.1,multiplicative
0.0012279506799647308,0.0009475283493760382,3.7477073669433594,True,1,2023-06-29_16-41-32,1688049692,3.7477073669433594,41740,Stephan,127.0.0.1,3.7477073669433594,1,"14_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=1.0000",25,0.8,0.01,1.0,additive
0.0011785466458635702,0.0009149147741459277,4.209711790084839,True,1,2023-06-29_16-41-42,1688049702,4.209711790084839,43252,Stephan,127.0.0.1,4.209711790084839,1,"15_changepoint_prior_scale=1.0000,changepoint_range=0.8000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=0.1000",100,0.8,1.0,0.1,additive
0.0011760831865385794,0.0009074736210286294,3.818293571472168,True,1,2023-06-29_16-41-51,1688049711,3.818293571472168,25628,Stephan,127.0.0.1,3.818293571472168,1,"16_changepoint_prior_scale=0.1000,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",50,0.6,0.1,1.0,multiplicative
0.0012279506799647308,0.0009475283493760382,3.723865509033203,True,1,2023-06-29_16-41-59,1688049719,3.723865509033203,43732,Stephan,127.0.0.1,3.723865509033203,1,"17_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.1000",25,0.8,0.01,0.1,additive
0.0012279506799647308,0.0009475283493760382,3.750912666320801,True,1,2023-06-29_16-42-08,1688049728,3.750912666320801,44640,Stephan,127.0.0.1,3.750912666320801,1,"18_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",25,0.8,0.01,0.01,multiplicative
