time,open,high,low,close,Volume,Volume MA
1652659200,1331531098091,1331610239078,1289329914132,1291802087357,151283949794.5459,175197535247.9046
1652673600,1291873997885,1296267484355,1248807319382,1260182764525,151283949794.5459,166053043799.98102
1652688000,1260188460311,1282864994812,1250784696361,1271626109430,151283949794.5459,163170486572.16583
1652702400,1271666692389,1285428762952,1249479476946,1261338234094,151283949794.5459,160287929344.35068
1652716800,1261273953287,1276791533401,1243140239685,1261309493577,151283949794.5459,157405372116.53552
1652731200,1260688787981,1283930641878,1259833085804,1264022974569,151283949794.5459,154522814888.72037
1652745600,1264975881841,1294442965672,1263075374140,1290165584141,135392729692.65889,150845696655.81085
1652760000,1290431065687,1300278412293,1285451236259,1289632796539,135392729692.65889,147168578422.9013
1652774400,1289481418560,1303537879325,1288647141899,1290167652179,135392729692.65889,145576856684.5628
1652788800,1290023233201,1310589556166,1273712324622,1282105773652,135392729692.65889,143985134946.22427
1652803200,1282311416617,1286955591256,1254848391886,1278884622031,135392729692.65889,142393413207.88574
1652817600,1278479851410,1302870348868,1277031953646,1297944145010,135392729692.65889,140801691469.5472
1652832000,1296216119154,1305878551443,1267771649655,1271176312623,137043224395.4686,139292494466.34918
1652846400,1270469273484,1280670304358,1264583382645,1273094710143,137043224395.4686,137783297463.15118
1652860800,1273101251944,1277558601562,1265812953524,1268580313006,137043224395.4686,138289463486.68402
1652875200,1268464674730,1270833249272,1223340809712,1227513733244,137043224395.4686,138795629510.2169
1652889600,1227614434976,1246847262719,1218020344133,1240414018353,137043224395.4686,139301795533.74976
1652904000,1240506443553,1240949843213,1208821044119,1211709539536,137043224395.4686,139807961557.28262
1652918400,1213254801137,1235089459087,1205535439903,1230609921857,145711526602.32156,140747542691.15814
1652932800,1230825343361,1240556218211,1222743619973,1230544795587,145711526602.32156,141687123825.03363
1652947200,1230688763198,1242058313579,1212919944383,1240699849576,145711526602.32156,141408502665.42242
1652961600,1240827255421,1279393119886,1231969448484,1272308217371,145711526602.32156,141129881505.81122
1652976000,1272476488562,1275537901266,1254917503969,1255045648153,145711526602.32156,140851260346.2
1652990400,1255137122214,1273996513814,1254269896974,1270204514813,145711526602.32156,140572639186.5888
1653004800,1270318211312,1288278420813,1262990856043,1268346460068,134290847682.1107,139722984080.96707
1653019200,1268176649636,1273804182230,1257040797554,1270127763076,134290847682.1107,138873328975.3453
1653033600,1269947295528,1286005542689,1266931570517,1282596071227,134290847682.1107,138818234874.81793
1653048000,1282349517929,1283921598337,1228179379714,1231305173857,134290847682.1107,138763140774.29053
1653062400,1231100451052,1238726409641,1215051756131,1236986485622,134290847682.1107,138708046673.76312
1653076800,1237127121506,1242092001945,1231253360131,1233294672228,134290847682.1107,138652952573.23575
1653091200,1232317835982,1238413038754,1221140088160,1236316144499,82571550972.32771,136011893637.2192
1653105600,1236426408128,1246097830816,1232960336252,1242049566588,82571550972.32771,133370834701.20264
1653120000,1241779905535,1244116405955,1231182023416,1237110529700,82571550972.32771,130647251030.04558
1653134400,1237096680605,1250935946423,1232850570654,1248823776908,82571550972.32771,127923667358.88852
1653148800,1248480950695,1254423203019,1243818913856,1246518972558,82571550972.32771,125200083687.73148
1653163200,1246359627714,1248520675784,1239123395842,1245689548246,82571550972.32771,122476500016.57442
1653177600,1245514541491,1250271613240,1243107569911,1244601593859,97342132686.30998,120491445431.11649
1653192000,1244292936955,1247586509963,1239482037658,1247138179190,97342132686.30998,118506390845.65854
1653206400,1247229796666,1277763006374,1246635515609,1264105971253,97342132686.30998,116087921149.85796
1653220800,1264236607866,1275434654313,1255052071546,1261486550221,97342132686.30998,113669451454.05737
1653235200,1261386697223,1272216563330,1255965739626,1261453665227,97342132686.30998,111250981758.25679
1653249600,1261538563282,1284224142798,1260461594531,1276828276094,97342132686.30998,108832512062.4562
1653264000,1276214103666,1283883295426,1265724901429,1271562315520,140975966560.79904,108595734060.3801
1653278400,1271409086301,1295293305634,1270299661809,1288597329285,140975966560.79904,108358956058.30397
1653292800,1288822954452,1294578408279,1279591981196,1287342630578,140975966560.79904,108693212002.23839
1653307200,1287861592450,1296629241436,1270471218748,1287862083687,140975966560.79904,109027467946.17282
1653321600,1287863465445,1295097041290,1237342191726,1238174933081,140975966560.79904,109361723890.10724
1653336000,1238537492656,1253825533076,1224266989182,1233355831638,140975966560.79904,109695979834.04166
1653350400,1233685217804,1245190132165,1231361301527,1244607622394,119974465813.96255,108980160740.63426
1653364800,1244464908713,1248449940269,1239256955247,1246245676206,119974465813.96255,108264341647.22687
1653379200,1246107110433,1246292697211,1229484220197,1237554165759,119974465813.96255,110134487389.30862
1653393600,1237345988666,1246114379335,1208042145057,1238364830288,119974465813.96255,112004633131.39035
1653408000,1238678627892,1246773429627,1225747964716,1238322951483,119974465813.96255,113874778873.47209
1653422400,1238261478641,1256124025611,1233432249366,1250277421937,119974465813.96255,115744924615.55383
1653436800,1250125531338,1270153986315,1244730948699,1268871549011,118848314483.7517,117558762791.12503
1653451200,1268954298897,1269366537912,1245849476800,1247479254446,118848314483.7517,119372600966.69621
1653465600,1247708180682,1254268161087,1232435043396,1234253267976,118848314483.7517,120447910056.56828
1653480000,1233620812500,1254434165371,1232163997666,1244347876306,118848314483.7517,121523219146.44035
1653494400,1244151654833,1256226093805,1235917774525,1241016370485,118848314483.7517,122598528236.31242
1653508800,1240959045080,1252045805283,1238588914588,1239187866624,118848314483.7517,123673837326.1845
1653523200,1238839538714,1251819911077,1237624742538,1245808561966,167020232516.92734,127157742317.71536
1653537600,1245885181418,1247549783456,1226120631139,1233684745127,167020232516.92734,130641647309.24622
1653552000,1233788165906,1234016116854,1189280955733,1195081722771,167020232516.92734,131943860607.05264
1653566400,1194983781561,1218973084587,1155248496888,1213853798605,167020232516.92734,133246073904.85905
1653580800,1213683648781,1230776493498,1204929367283,1205227400950,167020232516.92734,134548287202.66548
1653595200,1204757132467,1214748217101,1192008640622,1193191269976,167020232516.92734,135850500500.4719
1653609600,1192775701838,1201060246768,1170018372184,1184742463257,168903860352.83224,137246895190.07356
1653624000,1184319057806,1190807523275,1160528518828,1178277430220,168903860352.83224,138643289879.67523
1653638400,1180013194317,1188327146352,1172607147807,1181394517208,168903860352.83224,141089759606.6187
1653652800,1181025729417,1203078121351,1173291490562,1180257261413,168903860352.83224,143536229333.5622
1653667200,1180026940647,1183799812372,1156861153146,1177542518968,168903860352.83224,145982699060.50568
1653681600,1176447542500,1183862446074,1161783429384,1167906016508,168903860352.83224,148429168787.44916
1653696000,1169015195505,1180002834789,1164480262367,1178005722765,91720663940.84984,147016478693.79352
1653710400,1178200496391,1185989953866,1174931010815,1182185244514,91720663940.84984,145603788600.13788
1653724800,1182313997596,1188033855170,1176274940477,1182488895550,91720663940.84984,144247406072.99277
1653739200,1182565824492,1197084724244,1180229700177,1192362238784,91720663940.84984,142891023545.8477
1653753600,1192079646172,1196318334144,1184656338241,1194326533971,91720663940.84984,141534641018.70258
1653768000,1194223939181,1199958085958,1189655431503,1193989874297,91720663940.84984,140178258491.5575
1653782400,1194038240371,1195224028180,1180497886789,1185099325230,85388591641.88225,138505272349.46405
1653796800,1184928847622,1190018086803,1181875799324,1187286095014,85388591641.88225,136832286207.37057
1653811200,1187228320144,1198485860391,1184665284721,1197911914093,85388591641.88225,132750704163.61833
1653825600,1198028563042,1209566272326,1196389286138,1198822150896,85388591641.88225,128669122119.86609
1653840000,1198908044429,1204504047238,1193182893697,1194544120282,85388591641.88225,124587540076.11385
1653854400,1194552155543,1210867338934,1194174430067,1207571333849,85388591641.88225,120505958032.3616
1653868800,1207658941641,1245552864494,1201705742146,1243122876741,158647454825.31354,120087319147.78091
1653883200,1243208176895,1264270036794,1238062449842,1258085985706,158647454825.31354,119668680263.20023
1653897600,1258091196065,1260718898861,1250651960601,1255287548977,158647454825.31354,119155859986.8243
1653912000,1255276854167,1263955719414,1241119838737,1255774221042,158647454825.31354,118643039710.44836
1653926400,1256016004896,1265514736163,1253771126936,1257313630959,158647454825.31354,118130219434.07243
1653940800,1257123758334,1310240580921,1254146805322,1298854464775,158647454825.31354,117617399157.6965
1653955200,1298691487372,1305836573121,1288509136344,1300901963800,154667505117.14993,116905581395.9124
1653969600,1300635338432,1302354669296,1286468410086,1292612984417,154667505117.14993,116193763634.1283
1653984000,1292670369209,1301898869948,1288190501820,1299094775709,154667505117.14993,119341105692.94331
1653998400,1298735554729,1308302287789,1272445832069,1304281903359,154667505117.14993,122488447751.75833
1654012800,1304386521032,1311315493766,1281501843133,1284132767264,154667505117.14993,125635789810.57333
1654027200,1284543579489,1298549420629,1283685297137,1292289303902,154667505117.14993,128783131869.38835
1654041600,1292915332340,1300715248420,1282969128546,1283529553412,168462325806.80637,132620214962.68619
1654056000,1283845156945,1286906189820,1273943529108,1279911143409,168462325806.80637,136457298055.98401
1654070400,1279865773371,1288894932952,1277461167169,1283748804291,168462325806.80637,140610984764.2302
1654084800,1284038682880,1297515041910,1249363956965,1249845371238,168462325806.80637,144764671472.47638
1654099200,1249964713248,1250367760845,1219439265364,1224988040463,168462325806.80637,148918358180.7226
1654113600,1224825796654,1225758307097,1195371132239,1214838878646,168462325806.80637,153072044888.96878
1654128000,1215392994971,1220350983059,1206523631222,1211418550466,125279323422.72278,155066581478.0108
1654142400,1211397084420,1225881126002,1207745093710,1220587174315,125279323422.72278,157061118067.0528
1654156800,1220121134949,1231514927774,1217450688584,1230947110813,125279323422.72278,155392711496.92328
1654171200,1230806240367,1233831924911,1206734119374,1227513809772,125279323422.72278,153724304926.79373
1654185600,1227999156136,1234371506827,1220375578385,1230258881515,125279323422.72278,152055898356.66418
1654200000,1230227660388,1248959215640,1228815962446,1237787404694,125279323422.72278,150387491786.53464
1654214400,1237924852419,1245149750550,1233566461651,1239117184824,108511899939.23816,147880714042.2309
1654228800,1239012558537,1239669058803,1228033699798,1231879945155,108511899939.23816,145373936297.92712
1654243200,1231595981336,1234675196415,1199740600613,1202713749220,108511899939.23816,143066156039.03156
1654257600,1203066918804,1208748762661,1188045812369,1195985130212,108511899939.23816,140758375780.13596
1654272000,1196005421870,1201953445153,1191846492149,1197238063473,108511899939.23816,138450595521.2404
1654286400,1197102009566,1212834142193,1196379712883,1203754052113,108511899939.23816,136142815262.3448
1654300800,1204010389115,1206203122369,1191362465662,1194273995796,74294120388.11263,132124146025.89294
1654315200,1194081152456,1205461488845,1193697549258,1204745074378,74294120388.11263,128105476789.44109
1654329600,1204696351105,1208609845785,1200464241836,1202882592615,74294120388.11263,123397066518.50642
1654344000,1202886054797,1212646753245,1195973192220,1209316511118,74294120388.11263,118688656247.57175
1654358400,1209298539704,1209318877747,1202125595698,1203783067883,74294120388.11263,113980245976.63708
1654372800,1203745744209,1218701049047,1202958290886,1214622910898,74294120388.11263,109271835705.7024
1654387200,1214597745377,1215931661307,1204433081052,1209000609947,75012710245.00589,104599354927.61237
1654401600,1209021884442,1211164884704,1205346540152,1205363722492,75012710245.00589,99926874149.52234
1654416000,1205372374282,1208477926301,1200363210652,1207228288343,75012710245.00589,97413543490.6365
1654430400,1207195559963,1216044505225,1202018574233,1215935154912,75012710245.00589,94900212831.75066
1654444800,1215956406650,1223517294241,1209652336340,1221273422264,75012710245.00589,92386882172.86482
1654459200,1221302152148,1224230478561,1212907951524,1213826360491,75012710245.00589,89873551513.97897
1654473600,1213784305484,1259656865686,1212844984100,1259380594257,127232189994.24677,89971194842.55519
1654488000,1259375649517,1268314500308,1255449402291,1265896553326,127232189994.24677,90068838171.13138
1654502400,1266020887428,1276825757226,1265891239892,1268964983067,127232189994.24677,91004852673.88182
1654516800,1268991364979,1276427481113,1254588230795,1265692937642,127232189994.24677,91940867176.63226
1654531200,1265728224493,1266101426286,1245372102788,1263871543794,127232189994.24677,92876881679.3827
1654545600,1263892142524,1263958261125,1249281976774,1255103290581,127232189994.24677,93812896182.13315
1654560000,1255053297376,1255722144799,1182183279716,1196157384807,161787378378.3021,96476670104.08633
1654574400,1196039727506,1199283362866,1189918359431,1198898251793,161787378378.3021,99140444026.03954
1654588800,1198703928345,1203793401597,1188013670272,1192398628015,161787378378.3021,103515106925.54901
1654603200,1192407389982,1213327820754,1187099918226,1207747541693,161787378378.3021,107889769825.05849
1654617600,1207573972686,1258612181063,1202009533798,1246252861934,161787378378.3021,112264432724.56796
1654632000,1246886152647,1260813967755,1212991235648,1240870675326,161787378378.3021,116639095624.07744
1654646400,1240907337201,1249950985923,1205931960637,1210329386150,125050637712.75249,119176921490.30942
1654660800,1210334022915,1232261662185,1206971408149,1228028156023,125050637712.75249,121714747356.54141
1654675200,1227949106676,1229562213037,1222266219966,1225368830309,125050637712.75249,124216643729.92874
1654689600,1225340612322,1241130511069,1213531389277,1229205758285,125050637712.75249,126718540103.31607
1654704000,1229162733501,1232051582641,1207442111480,1216396175630,125050637712.75249,129220436476.7034
1654718400,1216387311639,1227740000930,1215413415765,1217434159508,125050637712.75249,131722332850.09073
1654732800,1217450073295,1221018722564,1210556111624,1220528601635,98555421055.22762,132899468390.6018
1654747200,1220541636285,1227967042614,1218446940404,1227963970565,98555421055.22762,134076603931.11288
1654761600,1227905701198,1237437629607,1222774474088,1223236164538,98555421055.22762,132642765484.16194
1654776000,1223166691839,1226029124633,1211595741177,1223542134897,98555421055.22762,131208927037.21098
1654790400,1223532170279,1231097350084,1211763667559,1212322370706,98555421055.22762,129775088590.26004
1654804800,1212496834141,1220866773462,1210692278982,1216021322716,98555421055.22762,128341250143.30908
1654819200,1215997407925,1224282279187,1196045934141,1217652553734,122396619166.8157,128099471601.93755
1654833600,1217652180318,1221108527985,1214478968471,1214490138674,122396619166.8157,127857693060.56601
1654848000,1214529272986,1216634535852,1204019826945,1209689656578,122396619166.8157,125888155099.9917
1654862400,1209660338767,1215199355991,1178121414567,1186185407175,122396619166.8157,123918617139.41739
1654876800,1186194921975,1186755380248,1161320796028,1164675198558,122396619166.8157,121949079178.84306
1654891200,1164752589923,1176408096834,1162332737135,1165347517873,122396619166.8157,119979541218.26875
1654905600,1165319006939,1174415390772,1163891632496,1173034485400,121813329299.02069,117980838764.30466
1654920000,1173064929114,1178934522504,1171573818264,1175075936723,121813329299.02069,115982136310.3406
1654934400,1175139884936,1175697532713,1136116229566,1140589235498,121813329299.02069,115820270889.654
1654948800,1140566342025,1145516713558,1109101331839,1116276526037,121813329299.02069,115658405468.9674
1654963200,1116290689810,1136336027645,1108522267870,1127076990253,121813329299.02069,115496540048.2808
1654977600,1127095404107,1130215935229,1113118757786,1118889703921,121813329299.02069,115334674627.59421
1654992000,1118963820137,1123461738842,1074037428612,1083653540384,145686134878.85095,116366449485.89914
1655006400,1083633635294,1088061282546,1066725096922,1086117770970,145686134878.85095,117398224344.20407
1655020800,1086124727467,1091130155219,1075273733380,1081262904900,145686134878.85095,119754760035.38525
1655035200,1081250373296,1116781083889,1060529679740,1108338974369,145686134878.85095,122111295726.56644
1655049600,1108320612161,1111836920439,1085309645741,1085318704952,145686134878.85095,124467831417.7476
1655064000,1085328581817,1088991993688,1053659711749,1054416877045,145686134878.85095,126824367108.92879
1655078400,1054413185569,1064002422717,992749478751,1012525356746,272490081303.7763,135521100121.35623
1655092800,1012666010123,1036362636587,972920054509,980571745591,272490081303.7763,144217833133.78366
1655107200,980702357892,984569431146,933526085795,943630562858,272490081303.7763,151722506240.63168
1655121600,943771170445,966866697982,914607876770,943158301344,272490081303.7763,159227179347.4797
1655136000,943211730940,972310894142,936615525005,942315871678,272490081303.7763,166731852454.32773
1655150400,942448037106,966816202522,903794160755,923902278437,272490081303.7763,174236525561.17575
1655164800,923909265238,933046021939,865021176293,913013162677,206804474363.59555,178456918321.01474
1655179200,913135950114,951569331070,898166819515,942983357456,206804474363.59555,182677311080.85373
1655193600,943035745393,943804869592,901251290618,909859535446,206804474363.59555,186926868334.0825
1655208000,909900771874,943072911852,903022183109,940360013393,206804474363.59555,191176425587.31125
1655222400,940207003589,944240676916,915665215048,919392221294,206804474363.59555,195425982840.54
1655236800,919467191472,925724744846,891988929474,920426347577,206804474363.59555,199675540093.76877
1655251200,920552214589,928034971773,896036129599,896928909334,226648021001.49872,204917274678.89267
1655265600,897025105683,897962877097,862912918596,865841850098,226648021001.49872,210159009264.01657
1655280000,865731380259,885907881781,838986433330,882731370805,226648021001.49872,214207103570.14896
1655294400,882764957740,903725077375,877348717604,888570231950,226648021001.49872,218255197876.2813
1655308800,888619264015,931582269932,850190865696,909778632959,226648021001.49872,222303292182.41373
1655323200,910022264641,950501359795,902700028143,948104176934,226648021001.49872,226351386488.54608
1655337600,948151086264,959929203038,931946043526,932855736136,131230284666.872,225628593977.9471
1655352000,932855086632,938145655465,907997462512,911760217873,131230284666.872,224905801467.34814
1655366400,911729122092,916849061508,877182020965,883970274681,131230284666.872,217842811635.50293
1655380800,883967696469,901482835345,871232058904,884938922992,131230284666.872,210779821803.6577
1655395200,884915013853,897590427843,875405478858,876089082703,131230284666.872,203716831971.8125
1655409600,876129374502,884049864174,853363972571,860867034879,131230284666.872,196653842139.9673
1655424000,860876135989,886737084177,855296412831,863787498018,108328570274.2088,188445766588.48892
1655438400,863777590987,892666248008,862336617982,886919658901,108328570274.2088,180237691037.01056
1655452800,887005895998,895140615856,878588200220,882482540668,108328570274.2088,175313895832.5412
1655467200,882517704705,884952316884,863975455386,873848524514,108328570274.2088,170390100628.07187
1655481600,873862997061,878430724937,866642045895,869642067515,108328570274.2088,165466305423.60254
1655496000,869635724807,877649780487,866692059498,870170350426,108328570274.2088,160542510219.1332
1655510400,870211525669,880295629216,862403663173,867033947346,154484781988.24466,157926525600.36566
1655524800,867094419457,869979550529,818300768925,824357507357,154484781988.24466,155310540981.59808
1655539200,824400497141,833904319874,807780623668,825236097882,154484781988.24466,151702379030.9354
1655553600,825263286146,827242655191,815897505817,816031354716,154484781988.24466,148094217080.2727
1655568000,816055062986,821532166211,781581523944,781915850819,154484781988.24466,144486055129.61002
1655582400,781975984734,832729705327,766374319508,818772189155,154484781988.24466,140877893178.94733
1655596800,818801862609,826100298262,791805049893,795287003821,140816681706.02838,136586326214.1738
1655611200,795298647393,805707644927,785187737580,796969145424,140816681706.02838,132294759249.4003
1655625600,796995968133,856589499539,795317221128,846433192211,140816681706.02838,132774079101.35811
1655640000,846451443393,855918649658,829618868950,854046589582,140816681706.02838,133253398953.31592
1655654400,854042194123,874816897284,838937536251,865691896337,140816681706.02838,133732718805.27373
1655668800,865744599649,889627745817,864443640937,881383745784,140816681706.02838,134212038657.23154
1655683200,881411792727,883893743337,847622900865,858867820391,129349572423.59077,134118003045.06747
1655697600,858871150633,866403252653,850371883473,860624194190,129349572423.59077,134023967432.90341
1655712000,860614803209,900516307249,859252962182,895144115150,129349572423.59077,135075017540.37251
1655726400,895084218195,900992011824,876998098233,892344961431,129349572423.59077,136126067647.8416
1655740800,892330423505,892522412785,861584508495,870502099972,129349572423.59077,137177117755.3107
1655755200,870564522972,891253367865,867651506160,885818420343,129349572423.59077,138228167862.7798
1655769600,885812420010,893254082899,877471776219,888286639939,124154965967.78017,139019487647.45834
1655784000,888241938537,909102825666,882417227811,903809918060,124154965967.78017,139810807432.1369
1655798400,903786323957,917570828247,899047658129,900924557844,124154965967.78017,138294316631.1137
1655812800,900936999681,931022266017,897700454253,919690209235,124154965967.78017,136777825830.09048
1655827200,919699851745,923373546098,897140388120,897529170217,124154965967.78017,135261335029.06726
1655841600,897607948387,903012489241,889199160617,894609498445,124154965967.78017,133744844228.04404
1655856000,894660038214,895053640394,874597651874,875887414730,124763656654.43364,132258787961.35349
1655870400,875883590983,887901222259,864495566663,868143146376,124763656654.43364,130772731694.66293
1655884800,868144311883,889022586900,865784994446,881598560324,124763656654.43364,129970080442.0832
1655899200,881600640228,896223353989,868137499079,870007779721,124763656654.43364,129167429189.50346
1655913600,869207938343,879348554694,860038131272,869605084309,124763656654.43364,128364777936.92374
1655928000,869627505196,872610852582,856953514423,861694000711,124763656654.43364,127562126684.344
1655942400,861705544739,886504456357,859330023016,874272630540,108181377938.14062,125930361495.94962
1655956800,874200282056,891228603893,872609931285,883530326473,108181377938.14062,124298596307.55522
1655971200,883705383853,895871813098,883315280394,891186024835,108181377938.14062,123240186583.28271
1655985600,891149963484,899039774624,878840802827,881192663059,108181377938.14062,122181776859.01021
1656000000,881193916756,901306489804,874929479244,900515631895,108181377938.14062,121123367134.7377
1656014400,900501608369,912835171341,895007312905,909460101676,108181377938.14062,120064957410.46518
1656028800,909496712623,924962034368,907324381645,914508979311,107839126536.0044,118989435116.08586
1656043200,914532603719,918396971086,903020156031,910791912814,107839126536.0044,117913912821.70654
1656057600,910760234492,930620109972,906383610630,925529583053,107839126536.0044,117098120850.11775
1656072000,925554432122,937338284689,915763972910,918299183486,107839126536.0044,116282328878.52896
1656086400,918302691450,932714318521,912923169444,932609197418,107839126536.0044,115466536906.94016
1656100800,932609636790,945091567180,928950006786,933577561134,107839126536.0044,114650744935.35136
1656115200,933554112429,938303114267,927463712952,935483650525,89530632735.18782,112919528273.72176
1656129600,935481602070,946060532301,931324740124,943636375881,89530632735.18782,111188311612.09213
1656144000,943630404775,945898334453,934960361060,935232616453,89530632735.18782,109426660416.12985
1656158400,935260360641,936870631346,915966028093,917506921537,89530632735.18782,107665009220.16756
1656172800,917485642983,932378600378,916241118331,930034868678,89530632735.18782,105903358024.20526
1656187200,930019897666,947794189408,928087075696,945084685741,89530632735.18782,104141706828.24297
1656201600,944974275626,947124349446,936554856698,941026599362,88336501414.56856,102320349066.24973
1656216000,941068174535,946949565929,938958148104,942408948728,88336501414.56856,100498991304.25647
1656230400,942380006919,957746406566,940579448768,955861696854,88336501414.56856,99506747478.07787
1656244800,955840907526,961643993391,932053560866,937523794324,88336501414.56856,98514503651.89926
1656259200,937509650670,941459096845,927254336735,935054669714,88336501414.56856,97522259825.72067
1656273600,934974534927,943167763490,919649287806,921098103580,88336501414.56856,96530015999.54207
1656288000,921085957202,931442183897,919609922966,930952959099,95411869124.22015,95891540558.84604
1656302400,930953849539,939403018210,928860975078,937116836570,95411869124.22015,95253065118.15002
1656316800,937010965367,942700712850,933600374035,934072257622,95411869124.22015,94631702247.56082
1656331200,934068054729,935696952379,906964162051,913402203419,95411869124.22015,94010339376.9716
1656345600,913400271823,921005193316,903895316113,914907748950,95411869124.22015,93388976506.3824
1656360000,914930484027,922097249949,910598559380,912145561171,95411869124.22015,92767613635.79318
1656374400,912139220466,917426965145,898641087390,907595025493,99119296929.46547,92331622155.46625
1656388800,907596936781,919330058775,906412192275,917510890980,99119296929.46547,91895630675.13931
1656403200,917552000261,929783388283,916593327639,922952349448,99119296929.46547,92375063884.8532
1656417600,922951908539,928883107381,903808221213,904374502516,99119296929.46547,92854497094.5671
1656432000,904324865800,908947573892,889367382622,891026691207,99119296929.46547,93333930304.28098
1656446400,890989210384,896269198146,883123435428,886012457061,99119296929.46547,93813363513.99487
1656460800,886001247500,892452069439,881497254717,887495242054,107622113743.22525,94717937564.39676
1656475200,887473843251,889907974146,870463984973,878912574172,107622113743.22525,95622511614.79863
1656489600,878915719534,883782434367,868077252352,876517026318,107622113743.22525,96586792231.23148
1656504000,876472669585,879440492853,865703398647,875625175936,107622113743.22525,97551072847.6643
1656518400,875560520384,881046542511,865931316122,880537399665,107622113743.22525,98515353464.09714
1656532800,880454259919,885994374264,871887681594,874841231703,107622113743.22525,99479634080.52998
1656547200,874751891872,876615750589,864486944599,870959673519,108516410100.84967,100488629514.84402
1656561600,870808348355,872071772196,843345726141,847025225773,108516410100.84967,101497624949.15808
1656576000,846914728134,847036034273,826931466406,831903935359,108516410100.84967,102152851997.98955
1656590400,831760472516,841748855144,821469555628,837320852887,108516410100.84967,102808079046.82101
1656604800,837375834790,844024326191,828727193484,831739159125,108516410100.84967,103463306095.6525
1656619200,831788626064,867009502952,822181942561,865726438458,108516410100.84967,104118533144.48396
1656633600,865725073719,894151181423,855643320049,857951021361,124630960040.0323,105579487690.27457
1656648000,857799774465,858787790069,845395390554,856328071048,124630960040.0323,107040442236.06516
1656662400,856331154395,862787460643,835053082264,842753833571,124630960040.0323,108316025391.59349
1656676800,842758776045,857106433065,840400045089,844946108451,124630960040.0323,109591608547.12183
1656691200,844864978497,854995693719,843688225571,850880289989,124630960040.0323,110867191702.65018
1656705600,850826944563,862017077094,844374449809,846309957727,124630960040.0323,112142774858.17851
1656720000,846314201280,850816344832,836806949787,838575322501,76992642525.54501,111036442137.9825
1656734400,838595877493,845493009830,838122076306,840226496559,76992642525.54501,109930109417.78647
1656748800,840273565669,845258288565,834333409895,842693391873,76992642525.54501,108398635856.90244
1656763200,842700387255,851460191658,841248590316,844371288369,76992642525.54501,106867162296.01842
1656777600,844405544817,853719639435,842973494981,849056191653,76992642525.54501,105335688735.1344
1656792000,848894005742,852999767284,846442173162,848437002647,76992642525.54501,103804215174.25038
1656806400,848463000630,850061252889,843704587552,848076266110,68018846818.66673,101824051828.02245
1656820800,848079626490,854180996121,832443580972,843811119791,68018846818.66673,99843888481.79453
1656835200,843793732532,844387172051,837261067089,842188791661,68018846818.66673,97819010317.68538
1656849600,842187584345,843313655768,834138342839,837552678490,68018846818.66673,95794132153.57623
1656864000,837531500681,856422829177,837054371929,854966624246,68018846818.66673,93769253989.46709
1656878400,854822384968,858954211217,847228898840,850420153847,68018846818.66673,91744375825.35794
1656892800,850408573509,851583460762,838112161353,839997017384,93141019325.25816,90975606286.57837
1656907200,840020255388,843518322138,838663849672,840875458501,93141019325.25816,90206836747.7988
1656921600,840866044155,867323045532,840458540875,866688091609,93141019325.25816,88632339712.06009
1656936000,866745982393,878442815676,857902586902,868971199029,93141019325.25816,87057842676.32138
1656950400,868986991748,878735577038,865242412762,872441222517,93141019325.25816,85483345640.58267
1656964800,872457151016,891015101848,869671172723,887965635576,93141019325.25816,83908848604.84396
1656979200,887964820284,894856926745,884461470254,889917763367,115956986450.25739,83475149925.35521
1656993600,889914327747,896300846041,885326224468,889022252952,115956986450.25739,83041451245.86647
1657008000,889017071934,889066437183,860707929160,862239394406,115956986450.25739,84989668442.10208
1657022400,862250930578,862822781688,851977627194,859354940363,115956986450.25739,86937885638.3377
1657036800,859308691092,892105319872,857781749709,888879958259,115956986450.25739,88886102834.57333
1657051200,888858487469,900269798930,879755034425,882050293384,115956986450.25739,90834320030.80894
1657065600,881967566952,890100965777,869324877431,876824579722,104856882907.61949,92227532049.91267
1657080000,876812533505,888318394527,874393938302,883446545188,104856882907.61949,93620744069.01639
1657094400,883447401803,889955250182,880488711964,882038748675,104856882907.61949,95462645873.46402
1657108800,882040614031,890998378272,877036003859,883059479909,104856882907.61949,97304547677.91165
1657123200,883042472816,896917520154,882790187439,890697054289,104856882907.61949,99146449482.35928
1657137600,890755215558,905053664553,889518778326,901061963961,104856882907.61949,100988351286.80692
1657152000,900982980046,902645250426,894804846265,898059824100,104050904245.40224,102789954158.1437
1657166400,898052060936,898226718978,891312115332,897325504305,104050904245.40224,104591557029.48048
1657180800,897320326852,904001981856,896404928155,900865525916,104050904245.40224,105137051275.4877
1657195200,900951363246,920982055169,896433371651,916336243357,104050904245.40224,105682545521.4949
1657209600,916337893086,942874048071,915288734961,942741930068,104050904245.40224,106228039767.50212
1657224000,942706533414,943194000737,932603207705,936015187491,104050904245.40224,106773534013.50934
1657238400,936110592069,961770661668,933482034336,951531689720,156172779326.89456,109925122013.59116
1657252800,951560325114,955011136186,936313142441,939418703827,156172779326.89456,113076710013.673
1657267200,939419558110,940282806483,920737973310,928439054223,156172779326.89456,115087499657.50485
1657281600,928442258800,944986921340,915780484122,940913279160,156172779326.89456,117098289301.33672
1657296000,940974278964,941301032458,927970162663,938495619984,156172779326.89456,119109078945.16858
1657310400,938471484601,945877719471,928810492502,929722468606,156172779326.89456,121119868589.00044
