date,time,open,high,low,close,Volume,Volume MA,log returns,volatility
2023-04-05 10:15:00,1680689700,1169989742158,1170092310871,1169144321287,1169156129151.0,71085948725.50017,71085948725.4997,-0.0007287616407225528,0.0063394417469665254
2023-04-05 10:30:00,1680690600,1169207037881,1169242114371,1168082501698,1168613971640.0,71085948725.50017,71085948725.4997,-0.0004638244971424399,0.006056190125377353
2023-04-05 10:45:00,1680691500,1168618458466,1169379470362,1168551322433,1169273175228.0,71085948725.50017,71085948725.4997,0.0005639310745628734,0.006033219661200173
2023-04-05 11:00:00,1680692400,1169394559009,1169516789044,1168442974334,1168683839994.0,71085948725.50017,71085948725.4997,-0.0005041454933909506,0.005696506935557028
2023-04-05 11:15:00,1680693300,1168699611022,1171430373825,1168524459273,1170175746498.0,71085948725.50017,71085948725.4997,0.0012757556844888995,0.00575698177203674
2023-04-05 11:30:00,1680694200,1170191362664,1170992376217,1169853189294,1170934665531.0,71085948725.50017,71085948725.4997,0.0006483411082918167,0.005726318465481973
2023-04-05 11:45:00,1680695100,1170948434179,1171076450132,1170164441580,1170534550967.0,71085948725.50017,71085948725.4997,-0.0003417636798914714,0.005735228137502695
2023-04-05 12:00:00,1680696000,1170569969931,1171516863214,1170532177356,1170651425897.0,71085948725.50017,71085948725.4997,9.984249970074188e-05,0.005734420041927715
2023-04-05 12:15:00,1680696900,1170668098466,1172417642563,1167869682275,1169159847565.0,71085948725.50017,71085948725.4997,-0.0012749562761484867,0.005785148731654256
2023-04-05 12:30:00,1680697800,1169246627131,1170183497165,1161937619980,1166930171390.0,71085948725.50017,71085948725.4997,-0.0019088963472846388,0.006063963911647898
2023-04-05 12:45:00,1680698700,1166919200667,1177289298975,1166535135913,1171190296032.0,71085948725.50017,71085948725.4997,0.0036440631828931203,0.006840879642525428
2023-04-05 13:00:00,1680699600,1171197426710,1172048174376,1170082597898,1171114820271.0,71085948725.50017,71085948725.4997,-6.444571247499198e-05,0.006792572011529715
2023-04-05 13:15:00,1680700500,1171106993815,1171955832163,1167231671022,1168460964531.0,71085948725.50017,71085948725.4997,-0.002268665025074057,0.007129093413843768
2023-04-05 13:30:00,1680701400,1168544752611,1168752188953,1163091579755,1165057957573.0,71085948725.50017,71085948725.4997,-0.0029166331913081933,0.0076713036745707005
2023-04-05 13:45:00,1680702300,1165030773261,1166152670567,1163195005833,1165946485924.0,71085948725.50017,71085948725.4997,0.0007623566711885132,0.00772654855659447
2023-04-05 14:00:00,1680703200,1166121100724,1167957135601,1155078637762,1156760708806.0,71085948725.50017,71085948725.4997,-0.007909585012253473,0.010957007985042002
2023-04-05 14:15:00,1680704100,1156782998712,1159899912624,1156160065388,1157661187734.0,71085948725.50017,71085948725.4997,0.0007781459160796089,0.010926619475653933
2023-04-05 14:30:00,1680705000,1157702525597,1159999810789,1156047448126,1157876071868.0,71085948725.50017,71085948725.4997,0.0001856019666490738,0.010942697258789281
2023-04-05 14:45:00,1680705900,1157883303112,1158628923475,1156038601133,1156461942830.0,71085948725.50017,71085948725.4997,-0.0012220593578042838,0.010832738519056513
2023-04-05 15:00:00,1680706800,1156471410339,1156477537731,1148397913682,1154451003055.0,71085948725.50017,71085948725.4997,-0.0017403860116544934,0.01085911101589191
2023-04-05 15:15:00,1680707700,1154428308396,1154732058154,1151690823639,1153848694311.0,71085948725.50017,71085948725.4997,-0.0005218635676804695,0.010833834870310838
2023-04-05 15:30:00,1680708600,1153987185793,1155724593248,1152755893874,1155218862750.0,71085948725.50017,71085948725.4997,0.0011867722064913266,0.010821627990280323
2023-04-05 15:45:00,1680709500,1155358618129,1157369386690,1154115636576,1154236127956.0,71085948725.50017,71085948725.4997,-0.0008510534799484049,0.010278558288905358
2023-04-05 16:00:00,1680710400,1154319355152,1155092479337,1149506697747,1150043602988.0,71085948725.50017,71085948725.4997,-0.003638906802873265,0.010737583184896073
2023-04-05 16:15:00,1680711300,1150083727493,1151046583811,1147522987933,1150241974014.0,71085948725.50017,71085948725.4997,0.0001724751295881788,0.010765474499165636
2023-04-05 16:30:00,1680712200,1150236219240,1152880225251,1149089108469,1151465657642.0,71085948725.50017,71085948725.4997,0.00106328338704742,0.010837632771574398
2023-04-05 16:45:00,1680713100,1151551387057,1151805897712,1149884070706,1150966496558.0,71085948725.50017,71085948725.4997,-0.0004335946150781922,0.010813439703293591
2023-04-05 17:00:00,1680714000,1150987153445,1153199147596,1149781383026,1152748416375.0,71085948725.50017,71085948725.4997,0.0015469971239667757,0.011011791576197647
2023-04-05 17:15:00,1680714900,1152773123099,1155699467554,1152614048285,1155454037074.0,71085948725.50017,71085948725.4997,0.002344354096091905,0.011354559890146837
2023-04-05 17:30:00,1680715800,1155490859807,1156485579136,1155164077816,1155188237476.0,71085948725.50017,71085948725.4997,-0.0002300655554527964,0.011304172627595028
2023-04-05 17:45:00,1680716700,1155235419007,1156726602986,1154768009808,1155583283746.0,71085948725.50017,71085948725.4997,0.00034191720835963224,0.011325087597000617
2023-04-05 18:00:00,1680717600,1155796411596,1156787493572,1154532437419,1155524846691.0,71085948725.50017,71085948725.4997,-5.057059359714344e-05,0.01132981076766527
2023-04-05 18:15:00,1680718500,1155566656486,1155662353877,1152191769708,1152289397988.0,71085948725.50017,71085948725.4997,-0.0028039092229299456,0.011539555682578716
2023-04-05 18:30:00,1680719400,1152311131234,1154685181475,1151516119621,1153691039886.0,71085948725.50017,71085948725.4997,0.0012156582489559753,0.01166450273663005
2023-04-05 18:45:00,1680720300,1153730299828,1154729320900,1153389612771,1154581349536.0,71085948725.50017,71085948725.4997,0.0007714078271092717,0.011598907779649021
2023-04-05 19:00:00,1680721200,1154566601378,1155477539663,1152338758125,1155429399157.0,71085948725.50017,71085948725.4997,0.0007342387125923722,0.011607615584816613
2023-04-05 19:15:00,1680722100,1155394909919,1161011499022,1155358403761,1160619385676.0,71085948725.50017,71085948725.4997,0.004481766740198623,0.012610586086126054
2023-04-05 19:30:00,1680723000,1160667332360,1163550339709,1159744384278,1163534634397.0,71085948725.50017,71085948725.4997,0.0025086549554913518,0.012912785372652436
2023-04-05 19:45:00,1680723900,1163548255332,1163689242934,1161251465915,1161427214465.0,71085948725.50017,71085948725.4997,-0.001812864594057828,0.012970045233498172
2023-04-05 20:00:00,1680724800,1161451544231,1161765373571,1159521833838,1161667163537.0,71085948725.50017,71085948725.4997,0.0002065771198331845,0.012857312834667947
2023-04-05 20:15:00,1680725700,1161622994856,1163188438063,1160265320868,1160456771353.0,71085948725.50017,71085948725.4997,-0.0010424872466394675,0.012266998785444268
2023-04-05 20:30:00,1680726600,1160430469864,1161098736912,1160261559713,1160552369935.0,71085948725.50017,71085948725.4997,8.237673894129216e-05,0.012270878751260542
2023-04-05 20:45:00,1680727500,1160549087716,1160558788041,1158205014222,1158588981716.0,71085948725.50017,71085948725.4997,-0.0016932031216470023,0.012188687026651462
2023-04-05 21:00:00,1680728400,1158608954207,1160159665891,1158544864916,1160026440103.0,71085948725.50017,71085948725.4997,0.0012399284138631117,0.011966238941036033
2023-04-05 21:15:00,1680729300,1160023400228,1161005890949,1159649665138,1159912897491.0,71085948725.50017,71085948725.4997,-9.788412158329152e-05,0.011929680233800508
2023-04-05 21:30:00,1680730200,1159958646364,1160706506231,1159574060086,1159630495514.0,71085948725.50017,71085948725.4997,-0.00024349790501432267,0.008853038075851848
2023-04-05 21:45:00,1680731100,1159660424747,1160649252914,1159172763252,1160639619497.0,71085948725.50017,71085948725.4997,0.0008698332492400596,0.008860961266391753
2023-04-05 22:00:00,1680732000,1160647055062,1160649946239,1159343316443,1159620600588.0,71085948725.50017,71085948725.4997,-0.0008783661122997444,0.008912274503285328
2023-04-05 22:15:00,1680732900,1159626747303,1160710675173,1159117306942,1160356528267.0,71085948725.50017,71085948725.4997,0.0006344266885491834,0.008831108778096222
2023-04-05 22:30:00,1680733800,1160323804400,1162699833934,1159960898498,1161615449553.0,71085948725.50017,71085948725.4997,0.001084355385319924,0.008668412076600416
2023-04-05 22:45:00,1680734700,1161617117416,1162583020742,1160803732421,1160873684745.0,71085948725.50017,71085948725.4997,-0.000638767107467686,0.008679351171474252
2023-04-05 23:00:00,1680735600,1161031781200,1161070425672,1159671352602,1160377759077.0,71085948725.50017,71085948725.4997,-0.00042729164637833605,0.008639956337942529
2023-04-05 23:15:00,1680736500,1160435361546,1161819080583,1160129751767,1160239629368.0,71085948725.50017,71085948725.4997,-0.00011904565556619673,0.008583170652933403
2023-04-05 23:30:00,1680737400,1160239364189,1161286465335,1160174747846,1160553507902.0,71085948725.50017,71085948725.4997,0.00027049247162480583,0.007623814093850571
2023-04-05 23:45:00,1680738300,1160572260399,1161524771849,1159858884017,1159864925971.0,71085948725.50017,71085948725.4997,-0.0005934980873796292,0.007675707695267811
2023-04-06 00:00:00,1680739200,1159920493665,1160131872491,1154378084317,1156676132005.0,68990614258.6381,70981182002.15659,-0.002753066662997128,0.008202328311213156
2023-04-06 00:15:00,1680740100,1156713781229,1157583355729,1154882557267,1157449331697.0,68990614258.6381,70876415278.81349,0.0006682435614635551,0.008195163610315278
2023-04-06 00:30:00,1680741000,1157503404716,1157921873011,1151853977143,1153900143294.0,68990614258.6381,70771648555.47038,-0.0030710987074513696,0.008688803964821823
2023-04-06 00:45:00,1680741900,1153904699263,1154248253373,1150625924857,1152689588681.0,68990614258.6381,70666881832.12729,-0.0010496489318079227,0.00841344668196413
2023-04-06 01:00:00,1680742800,1152701339486,1154392262821,1151377259990,1153835220474.0,68990614258.6381,70562115108.78418,0.0009933835375726119,0.008479544007285145
2023-04-06 01:15:00,1680743700,1153841363081,1154170833105,1148593678368,1150744979758.0,68990614258.6381,70457348385.44107,-0.0026818268835455683,0.008869174936404257
2023-04-06 01:30:00,1680744600,1150803951912,1153344987015,1148140682837,1152977704487.0,68990614258.6381,70352581662.09798,0.0019383630185565437,0.009109639616820653
2023-04-06 01:45:00,1680745500,1153024619535,1154953975874,1152637376745,1154428795689.0,68990614258.6381,70247814938.75487,0.0012577683153693897,0.008748618993780216
2023-04-06 02:00:00,1680746400,1154469792054,1155308494458,1154009203274,1154910288349.0,68990614258.6381,70143048215.41177,0.0004169960750317614,0.008675805791479101
2023-04-06 02:15:00,1680747300,1154940524912,1157958944744,1154151573737,1154251647127.0,68990614258.6381,70038281492.06866,-0.000570459117433586,0.00866177355995876
2023-04-06 02:30:00,1680748200,1154309712374,1157666596345,1152887470738,1153955210380.0,68990614258.6381,69933514768.72556,-0.0002568545775396558,0.008630381316361138
2023-04-06 02:45:00,1680749100,1154003356935,1154144823481,1151100484215,1153322459831.0,68990614258.6381,69828748045.38246,-0.0005484823721353393,0.0072595035840902645
2023-04-06 03:00:00,1680750000,1153343946206,1155593777237,1152827254998,1155185628159.0,68990614258.6381,69723981322.03935,0.0016141756160550358,0.006961952805389166
2023-04-06 03:15:00,1680750900,1155200603677,1155994820755,1154350316147,1155688544481.0,68990614258.6381,69619214598.69626,0.0004352606783157853,0.006797589245678747
2023-04-06 03:30:00,1680751800,1155728030336,1156798665569,1155482629280,1156161140362.0,68990614258.6381,69514447875.35315,0.0004088465531992824,0.006812024604995085
2023-04-06 03:45:00,1680752700,1156195326239,1158346541143,1154488839839,1156503852197.0,68990614258.6381,69409681152.01004,0.00029637828099637886,0.006763665411923676
2023-04-06 04:00:00,1680753600,1157973679278,1158001702733,1155497356081,1155553334987.0,68990614258.6381,69304914428.66695,-0.0008222264300528082,0.006796942575343266
2023-04-06 04:15:00,1680754500,1157092784750,1157117754990,1154585654432,1155132869238.0,68990614258.6381,69200147705.32384,-0.0003639315047401226,0.006610934118371319
2023-04-06 04:30:00,1680755400,1155169581678,1156474400746,1154490718445,1155632412668.0,68990614258.6381,69095380981.98074,0.00043236190338902247,0.0064898783636730475
2023-04-06 04:45:00,1680756300,1155661413640,1156119634000,1154100599512,1154231690970.0,68990614258.6381,68990614258.63763,-0.0012128175570964572,0.006579937929762356
2023-04-06 05:00:00,1680757200,1154301388435,1155546016219,1153033642140,1155392799050.0,68990614258.6381,68990614258.63763,0.0010054519103306347,0.006682003564444509
2023-04-06 05:15:00,1680758100,1155433372807,1155914366178,1154657212819,1154852944373.0,68990614258.6381,68990614258.63763,-0.00046735693669219813,0.006610079174410489
2023-04-06 05:30:00,1680759000,1154877677661,1154927916875,1149892614688,1150404317976.0,68990614258.6381,68990614258.63763,-0.003859553544796057,0.007547895859267844
2023-04-06 05:45:00,1680759900,1150425094358,1152602163675,1150304641430,1152060113826.0,68990614258.6381,68990614258.63763,0.0014382816190945391,0.007688590609369606
2023-04-06 06:00:00,1680760800,1152090786376,1152500555546,1151250337893,1151566235188.0,68990614258.6381,68990614258.63763,-0.00042878364000387137,0.00756706647354414
2023-04-06 06:15:00,1680761700,1151579217734,1153908477507,1151544749831,1153867373139.0,68990614258.6381,68990614258.63763,0.0019962741124963657,0.007893064866514175
2023-04-06 06:30:00,1680762600,1153896143594,1154881146194,1153142045422,1154115388454.0,68990614258.6381,68990614258.63763,0.00021491955666519402,0.007900207574293421
2023-04-06 06:45:00,1680763500,1154145974818,1154751724272,1153577777020,1154046233435.0,68990614258.6381,68990614258.63763,-5.992216348005286e-05,0.007900903632681982
2023-04-06 07:00:00,1680764400,1154082643115,1155650037042,1154009001374,1154584224815.0,68990614258.6381,68990614258.63763,0.00046606973222296233,0.007914807271696174
2023-04-06 07:15:00,1680765300,1154615883206,1154654326803,1152924074640,1153867290863.0,68990614258.6381,68990614258.63763,-0.0006211384299668055,0.007916378496662928
2023-04-06 07:30:00,1680766200,1153907350971,1153999533795,1150308774962,1150954792151.0,68990614258.6381,68990614258.63763,-0.00252731027154951,0.007843138655387535
2023-04-06 07:45:00,1680767100,1150966381132,1151123653801,1147671068860,1147712436267.0,68990614258.6381,68990614258.63763,-0.002821076486640095,0.00822634056376919
2023-04-06 08:00:00,1680768000,1147731449000,1148317048516,1145256846792,1148286913387.0,68990614258.6381,68990614258.63763,0.0005004157619410421,0.007734069357935398
2023-04-06 08:15:00,1680768900,1148346772471,1148350220540,1145739188733,1146835262331.0,68990614258.6381,68990614258.63763,-0.001264988212771101,0.007762565908454108
2023-04-06 08:30:00,1680769800,1146849126114,1149961052184,1146820282869,1149211762203.0,68990614258.6381,68990614258.63763,0.0020700801815145553,0.008000481495241483
2023-04-06 08:45:00,1680770700,1149189232014,1149446770988,1147477681952,1147504573684.0,68990614258.6381,68990614258.63763,-0.0014866344674295817,0.007689960162299415
2023-04-06 09:00:00,1680771600,1147526089125,1149590264588,1147518805642,1149585979537.0,68990614258.6381,68990614258.63763,0.0018122110333962382,0.007656431770874046
2023-04-06 09:15:00,1680772500,1149566445405,1150374536506,1148994521565,1150279988203.0,68990614258.6381,68990614258.63763,0.0006035209849635237,0.007563962305039399
2023-04-06 09:30:00,1680773400,1150273655460,1150980273939,1148862654399,1148919378911.0,68990614258.6381,68990614258.63763,-0.0011835506483599545,0.007615575734132788
2023-04-06 09:45:00,1680774300,1148878844078,1148931435729,1146302678754,1146516520118.0,68990614258.6381,68990614258.63763,-0.0020935977098659464,0.007846548781092807
2023-04-06 10:00:00,1680775200,1146524850607,1146645344687,1143135783435,1144250300125.0,68990614258.6381,68990614258.63763,-0.0019785695447289697,0.008040472096110016
2023-04-06 10:15:00,1680776100,1144217641297,1145457871431,1143473516989,1145357148265.0,68990614258.6381,68990614258.63763,0.000966845410115269,0.008130710266111715
2023-04-06 10:30:00,1680777000,1145441100128,1145614538745,1139233285030,1142751208848.0,68990614258.6381,68990614258.63763,-0.0022778121810738128,0.008148487570657429
2023-04-06 10:45:00,1680777900,1142488822000,1143404708153,1140640548795,1142691820781.0,68990614258.6381,68990614258.63763,-5.197072623985832e-05,0.008113742577813119
2023-04-06 11:00:00,1680778800,1142735813978,1145603023695,1142467651123,1145283725787.0,68990614258.6381,68990614258.63763,0.002265676413053086,0.008502916113040456
2023-04-06 11:15:00,1680779700,1145372489093,1145848831457,1144844751802,1145186733602.0,68990614258.6381,68990614258.63763,-8.46919327521789e-05,0.008483083225544709
2023-04-06 11:30:00,1680780600,1145194105433,1146716984134,1145153175730,1146641628744.0,68990614258.6381,68990614258.63763,0.001269637256733347,0.008613866421671626
2023-04-06 11:45:00,1680781500,1146686240111,1147673724519,1146391427691,1146598650909.0,68990614258.6381,68990614258.63763,-3.748219092969407e-05,0.008615901610664362
2023-04-06 12:00:00,1680782400,1146634863814,1146923671587,1145091878781,1145237716126.0,68990614258.6381,68990614258.63763,-0.0011876370953345372,0.008636000773067923
2023-04-06 12:15:00,1680783300,1145284701306,1149312496962,1144138926469,1148381038219.0,68990614258.6381,68990614258.63763,0.0027409298558858097,0.009096994579096651
2023-04-06 12:30:00,1680784200,1148319933936,1150589860360,1145809017283,1145919819014.0,68990614258.6381,68990614258.63763,-0.0021455077623002694,0.009220888389146647
2023-04-06 12:45:00,1680785100,1146004748476,1146014288128,1144063650563,1145068403527.0,68990614258.6381,68990614258.63763,-0.0007432735950558822,0.009230983194708534
2023-04-06 13:00:00,1680786000,1145032059892,1146605340505,1144534528347,1146532602890.0,68990614258.6381,68990614258.63763,0.0012778835042865921,0.008578757614122409
2023-04-06 13:15:00,1680786900,1146490617229,1147799712551,1145925053373,1145931940760.0,68990614258.6381,68990614258.63763,-0.0005240317852752696,0.008435055465596336
2023-04-06 13:30:00,1680787800,1145995149393,1146230141602,1140986160638,1142536451271.0,68990614258.6381,68990614258.63763,-0.002967479902743264,0.008883327621516791
2023-04-06 13:45:00,1680788700,1142565921965,1144647969681,1139382356983,1144620607433.0,68990614258.6381,68990614258.63763,0.0018224867688374502,0.008839206990863923
2023-04-06 14:00:00,1680789600,1144635303874,1147087964744,1144612179773,1146367635890.0,68990614258.6381,68990614258.63763,0.0015251311749224783,0.009008766103405036
2023-04-06 14:15:00,1680790500,1146390813604,1147079393253,1144980587876,1145376218526.0,68990614258.6381,68990614258.63763,-0.0008652078843240929,0.009029512920140894
2023-04-06 14:30:00,1680791400,1145439710962,1146534428079,1144322158878,1144558973679.0,68990614258.6381,68990614258.63763,-0.000713771188355139,0.009009596217497601
2023-04-06 14:45:00,1680792300,1144545342354,1146535889493,1144459129362,1145611269085.0,68990614258.6381,68990614258.63763,0.0009189670360782998,0.009082500887501163
2023-04-06 15:00:00,1680793200,1145635273767,1150593076250,1145374126850,1148971852002.0,68990614258.6381,68990614258.63763,0.0029291467272685168,0.009297073266563805
2023-04-06 15:15:00,1680794100,1148980006682,1150006447577,1147856642210,1149456468407.0,68990614258.6381,68990614258.63763,0.00042169373556788514,0.008854922556669217
