date,time,open,high,low,close,Volume,Volume MA,log returns,volatility
2022-11-08 00:00:00,1667865600,974876228104,979454442284,946582137552,948171526654.0,385040632792.5364,155320625430.6158,-0.027777391118732453,0.05463232559777481
2022-11-08 04:00:00,1667880000,947943620478,952411469267,911952616253,937478327041.0,385040632792.5364,164242642023.54483,-0.011341781422824937,0.05565537343026974
2022-11-08 08:00:00,1667894400,937442942728,939167070187,928176740877,932122295526.0,385040632792.5364,176849035722.2016,-0.005729615301660829,0.055432855616835836
2022-11-08 12:00:00,1667908800,932122558009,935539191317,912738057689,926562187201.0,385040632792.5364,189455429420.8584,-0.00598286041748608,0.055393546069234426
2022-11-08 16:00:00,1667923200,926525733396,983489142056,816393909512,864675806937.0,385040632792.5364,202061823119.5152,-0.06912651702279149,0.08751820771384128
2022-11-08 20:00:00,1667937600,864546973179,882670881092,847804633499,876334232754.0,385040632792.5364,214668216818.172,0.013392915394152993,0.08906436537135434
2022-11-09 00:00:00,1667952000,876287321423,879919491515,849517625797,862596449405.0,335620744492.7629,224803616101.8401,-0.01580059435600134,0.08874088486793427
2022-11-09 04:00:00,1667966400,862544972616,867848718727,852618853989,854355750351.0,335620744492.7629,234939015385.5082,-0.009599291505381302,0.08667838564042157
2022-11-09 08:00:00,1667980800,854427811848,854881115907,801554517118,833543542151.0,335620744492.7629,245818242875.7727,-0.024661735585688405,0.08890569945461695
2022-11-09 12:00:00,1667995200,833584411678,843645701697,798675184773,803853851281.0,335620744492.7629,256697470366.0372,-0.03626846531771122,0.09147566734058724
2022-11-09 16:00:00,1668009600,803851389255,813990253817,779886775688,796038652214.0,335620744492.7629,267576697856.3017,-0.009769732918574192,0.08927449552833464
2022-11-09 20:00:00,1668024000,796056371249,800438720821,742339404707,754178598501.0,335620744492.7629,278455925346.5662,-0.054018534725656764,0.0997837367294827
2022-11-10 00:00:00,1668038400,754299916749,788841022665,747497519325,782013240615.0,272464923563.4012,286177361790.3627,0.03624246413709642,0.10856850272630575
2022-11-10 04:00:00,1668052800,781853307081,801681393884,776842896492,796692349431.0,272464923563.4012,293898798234.15906,0.01859692138260982,0.11151358254588385
2022-11-10 08:00:00,1668067200,796707153917,803695632141,776200080857,779817098897.0,272464923563.4012,299113062296.95764,-0.02140918992401808,0.1120508170641063
2022-11-10 12:00:00,1668081600,779784165217,856804489476,778993239494,844564235774.0,272464923563.4012,304327326359.75616,0.0797613934374084,0.14288072332200022
2022-11-10 16:00:00,1668096000,844602356866,859900162873,822321159669,837237352886.0,272464923563.4012,309541590422.5547,-0.008713191011242571,0.14279609774055074
2022-11-10 20:00:00,1668110400,837262075970,860340301304,833266157225,841598466249.0,272464923563.4012,314755854485.3532,0.0051954135395533285,0.14323384098311456
2022-11-11 00:00:00,1668124800,841598669818,844937598836,806561103523,813361187981.0,177174467659.06396,315205595752.9349,-0.03412774300868904,0.14589171439981544
2022-11-11 04:00:00,1668139200,813441097948,833001811710,810562277402,830101500239.0,177174467659.06396,315655337020.5165,0.02037270620814624,0.148363190107948
2022-11-11 08:00:00,1668153600,830060218077,835780168122,824110428136,828973802200.0,177174467659.06396,305262028763.8429,-0.0013594298113055459,0.14831646529332615
2022-11-11 12:00:00,1668168000,829007375139,838800110364,788686297242,810246251149.0,177174467659.06396,294868720507.16925,-0.022850337719308556,0.14902536860227872
2022-11-11 16:00:00,1668182400,810282344025,817728644027,796932104477,810822073140.0,177174467659.06396,284475412250.4956,0.0007104228817382818,0.14922584393922234
2022-11-11 20:00:00,1668196800,810893230356,821238551133,798621986840,819299812741.0,177174467659.06396,274082103993.822,0.010401450478397578,0.14962748251513572
2022-11-12 00:00:00,1668211200,819276754723,820711105620,805688381670,809026734022.0,98490058695.35632,259754575288.96295,-0.012618126312833766,0.149320470181848
2022-11-12 04:00:00,1668225600,809043121963,810552405927,792990420288,806052750363.0,98490058695.35632,245427046584.104,-0.0036827748096079915,0.1488705203113212
2022-11-12 08:00:00,1668240000,806062323170,810653393984,800793494324,806660672013.0,98490058695.35632,233570512294.2337,0.0007539116006114455,0.14803105651316253
2022-11-12 12:00:00,1668254400,806737099867,812136320791,802032876605,809218060983.0,98490058695.35632,221713978004.36337,0.0031653255322261487,0.14785197226265018
2022-11-12 16:00:00,1668268800,809248244431,810951338983,804709783734,807530829990.0,98490058695.35632,209857443714.49307,-0.0020871906762245374,0.14750164886500602
2022-11-12 20:00:00,1668283200,807528408653,807617412001,800449547924,803138613892.0,98490058695.35632,198000909424.62277,-0.005453914832681761,0.14727241574963326
2022-11-13 00:00:00,1668297600,803181402980,810493796968,801807092458,810082954423.0,94668570833.23325,185953300741.6463,0.008609336201057971,0.14631571097078142
2022-11-13 04:00:00,1668312000,810092563692,810845799267,792870918170,800405870008.0,94668570833.23325,173905692058.66983,-0.012017718764781193,0.14634639793706827
2022-11-13 08:00:00,1668326400,800430056862,800996313556,785918779848,795183190998.0,94668570833.23325,165015874422.16144,-0.00654641948779755,0.14635133585101556
2022-11-13 12:00:00,1668340800,795183587739,798591224689,789686859881,792178579587.0,94668570833.23325,156126056785.653,-0.0037856713636585937,0.1463571675194081
2022-11-13 16:00:00,1668355200,792210316600,793282675680,785038015522,789496293962.0,94668570833.23325,147236239149.14462,-0.0033917061479549204,0.13057730183702118
2022-11-13 20:00:00,1668369600,789454903538,790103081354,777109993236,782472934430.0,94668570833.23325,138346421512.63623,-0.008935806298101312,0.129577068476118
2022-11-14 00:00:00,1668384000,782444397506,785150331303,760196210399,769068633239.0,153949592621.13565,132420654965.52296,-0.017279117719454007,0.12972734972948444
2022-11-14 04:00:00,1668398400,769096876218,799874967266,757871489489,799211158559.0,153949592621.13565,126494888418.40968,0.0384449738889856,0.1362479963234742
2022-11-14 08:00:00,1668412800,799346955412,804672525718,794065123338,798131598834.0,153949592621.13565,125333644666.51326,-0.0013516947247182998,0.13425631747251737
2022-11-14 12:00:00,1668427200,798130491509,814185447752,785352850062,790514141624.0,153949592621.13565,124172400914.61684,-0.009589948716126173,0.12967061546582836
2022-11-14 16:00:00,1668441600,790565570789,791604175945,775240994560,777292253145.0,153949592621.13565,123011157162.72044,-0.01686713613476698,0.13038447878338394
2022-11-14 20:00:00,1668456000,777188599780,795963531609,775945844849,793082804626.0,153949592621.13565,121849913410.82402,0.020111225814055445,0.11971734481266774
2022-11-15 00:00:00,1668470400,793070505958,802278117800,789427782768,800269047617.0,113338661485.42175,118658123102.14192,0.00902034501357818,0.11457085823616205
2022-11-15 04:00:00,1668484800,800297114075,804875584936,794654106670,802980842394.0,113338661485.42175,115466332793.4598,0.0033828754706419772,0.11312285308913611
2022-11-15 08:00:00,1668499200,802976451104,807520530266,798428599349,800478744559.0,113338661485.42175,116208762932.96307,-0.003120876742016776,0.110956060447709
2022-11-15 12:00:00,1668513600,800499367624,813538627860,798888445130,808038462024.0,113338661485.42175,116951193072.46635,0.009399679524598525,0.07601034952085331
2022-11-15 16:00:00,1668528000,808098838803,811226469828,792818609644,801962701529.0,113338661485.42175,117693623211.96964,-0.007547558939684507,0.07590436618843927
2022-11-15 20:00:00,1668542400,801992440079,804672156481,797859494258,802763198790.0,113338661485.42175,118436053351.4729,0.0009976748393469848,0.07564066453355489
2022-11-16 00:00:00,1668556800,802776940103,808222883126,799437216621,807851668518.0,107891873102.84392,118906144071.84726,0.006318688298964759,0.06806847735461
2022-11-16 04:00:00,1668571200,807852707627,808037850578,801012875545,802082968981.0,107891873102.84392,119376234792.22163,-0.007166407991228141,0.06494633295774226
2022-11-16 08:00:00,1668585600,802136650253,802950575247,791552266498,792966533515.0,107891873102.84392,120037399905.70216,-0.011431036743175582,0.06575668370996107
2022-11-16 12:00:00,1668600000,793034784901,793489518764,778608139391,779885779789.0,107891873102.84392,120698565019.18266,-0.016633545574386233,0.06393528667327349
2022-11-16 16:00:00,1668614400,780117889985,789561779436,777817850474,785929901820.0,107891873102.84392,121359730132.66318,0.007720132224147136,0.06454163419371221
2022-11-16 20:00:00,1668628800,786044908058,793108260678,784059224095,790056716899.0,107891873102.84392,122020895246.1437,0.005237131410058993,0.06379694274077534
2022-11-17 00:00:00,1668643200,790261790281,793987201588,783963404821,784670359989.0,88917631775.66293,121733348293.26518,-0.006841030418151206,0.0629848068947856
2022-11-17 04:00:00,1668657600,784770666048,789091359347,779493320238,786843621996.0,88917631775.66293,121445801340.38667,0.002765821261945689,0.06303276637769394
2022-11-17 08:00:00,1668672000,786965494078,788376966030,779663772552,785159835603.0,88917631775.66293,118194203298.11304,-0.0021422179814933884,0.06302525110963056
2022-11-17 12:00:00,1668686400,785161359702,789504100331,777389776647,781679200765.0,88917631775.66293,114942605255.8394,-0.004442882111845847,0.06297671031405601
2022-11-17 16:00:00,1668700800,781657206376,789910255889,780750503012,785678151756.0,88917631775.66293,111691007213.56577,0.005102805256026244,0.06327623612166557
2022-11-17 20:00:00,1668715200,785661210392,790074587425,785435140651,786689923618.0,88917631775.66293,108439409171.29211,0.0012869404021742525,0.0631348662259568
2022-11-18 00:00:00,1668729600,786692594078,799372806010,786347796069,795215921122.0,81321833155.87839,104808021198.02928,0.01077950383789883,0.06350176354537365
2022-11-18 04:00:00,1668744000,795007757869,795238338682,791112840925,791490325567.0,81321833155.87839,101176633224.7664,-0.0046960203369259546,0.06255706045425337
2022-11-18 08:00:00,1668758400,791478477120,795613044517,788701663416,792857436042.0,81321833155.87839,99575791808.28925,0.001725771131098952,0.06225884731932555
2022-11-18 12:00:00,1668772800,792855106214,795426249862,787492840151,789391579943.0,81321833155.87839,97974950391.81206,-0.0043809306970032935,0.06229815792092302
2022-11-18 16:00:00,1668787200,789395861241,791017685704,784227487695,787908955319.0,81321833155.87839,96374108975.33488,-0.0018799525233319514,0.06223427400090777
2022-11-18 20:00:00,1668801600,787914831491,791022048418,787251925626,790156529786.0,81321833155.87839,94773267558.85773,0.0028485205562880367,0.06160960734776486
2022-11-19 00:00:00,1668816000,790176891596,790404025875,784601242781,787142875696.0,55654686795.47701,91889068824.36047,-0.0038212881418715483,0.05904804357542099
2022-11-19 04:00:00,1668830400,787134058856,787992026961,782732226207,785272673188.0,55654686795.47701,89004870089.86324,-0.0023787648134216965,0.04440130652845122
2022-11-19 08:00:00,1668844800,785255961748,787905750023,784314636819,787896840560.0,55654686795.47701,86393010774.49489,0.0033361564446430236,0.04456489738162612
2022-11-19 12:00:00,1668859200,787895074749,789380670134,786526901454,788835145919.0,55654686795.47701,83781151459.12654,0.0011901901880690957,0.04356541176170115
2022-11-19 16:00:00,1668873600,788826890932,789468247552,786997464285,787896559558.0,55654686795.47701,81169292143.7582,-0.0011905468363480054,0.039986561903098954
2022-11-19 20:00:00,1668888000,787858091507,795931039722,787826992694,791259817823.0,55654686795.47701,78557432828.38985,0.004259569727736334,0.03471937866225351
2022-11-20 00:00:00,1668902400,791198609002,793986934208,790516084991,791277525624.0,78135084230.41081,77069593384.76819,2.2378999236849495e-05,0.033422201003720176
2022-11-20 04:00:00,1668916800,791292488699,793019945331,791084314645,792459104050.0,78135084230.41081,75581753941.14653,0.0014921403257233123,0.03325525036169147
2022-11-20 08:00:00,1668931200,792447060191,792749924620,774895280499,777003286137.0,78135084230.41081,75042626563.88394,-0.01969632107626751,0.03837455617729
2022-11-20 12:00:00,1668945600,776966382736,780740490503,773460686181,780271995404.0,78135084230.41081,74503499186.62134,0.004197991332876683,0.03725353339287459
2022-11-20 16:00:00,1668960000,780262335247,781484995407,776550642878,780660612991.0,78135084230.41081,73964371809.35873,0.0004979300104821505,0.03669226177686796
2022-11-20 20:00:00,1668974400,780674491564,780968561659,760445154459,763842101780.0,78135084230.41081,73425244432.09615,-0.021779406220737485,0.0421403931274352
2022-11-21 00:00:00,1668988800,763843315515,764049182002,747464698233,754194693595.0,126660719020.75365,75312398794.35068,-0.012710545750522328,0.0427074920426908
2022-11-21 04:00:00,1669003200,754165865510,761633224967,750602032424,752897820453.0,126660719020.75365,77199553156.60522,-0.0017210270106389203,0.04241053444019047
2022-11-21 08:00:00,1669017600,752907910159,756440611815,748410175047,753689902819.0,126660719020.75365,79466497449.84898,0.0010514919599380335,0.04139719259706455
2022-11-21 12:00:00,1669032000,753724898472,762422584321,749751960959,757363671835.0,126660719020.75365,81733441743.09274,0.004862536069200729,0.03887606399976102
2022-11-21 16:00:00,1669046400,757384355619,757920370317,734869643893,739743511569.0,126660719020.75365,84000386036.33652,-0.023540029883211133,0.043886920007111016
2022-11-21 20:00:00,1669060800,739752671412,748704654744,734642993459,745187676463.0,126660719020.75365,86267330329.58028,0.00733258124117242,0.04429345473717788
2022-11-22 00:00:00,1669075200,745224805404,750980495137,743273984355,746444618662.0,104760486337.32088,87439262988.65239,0.0016853248627235473,0.04413965396080161
2022-11-22 04:00:00,1669089600,746628215849,747708270319,735934893310,741189843865.0,104760486337.32088,88611195647.72452,-0.007064634202041731,0.044213507300845584
2022-11-22 08:00:00,1669104000,741320851577,742473244849,735358201931,739600787032.0,104760486337.32088,91066485624.8167,-0.0021462283861275466,0.04421352153832552
2022-11-22 12:00:00,1669118400,739668969434,765169813239,737280003237,762820212677.0,104760486337.32088,93521775601.90887,0.030911807734238295,0.055005037796364155
2022-11-22 16:00:00,1669132800,762921875954,764788962072,754977413379,759340457033.0,104760486337.32088,95977065579.00108,-0.004572134565155039,0.0547788270183116
2022-11-22 20:00:00,1669147200,759492106691,764297299482,757418572974,763602365229.0,104760486337.32088,98432355556.09326,0.005596952504532737,0.05514442084855985
2022-11-23 00:00:00,1669161600,763740202607,780147562053,760500664691,780081368599.0,108080147146.06578,101053628573.6227,0.021351043641502088,0.05839651008957877
2022-11-23 04:00:00,1669176000,780099960869,781830764978,775585820330,780279816700.0,108080147146.06578,103674901591.15211,0.0002543617515478047,0.05825050640876455
2022-11-23 08:00:00,1669190400,780434624738,787284230032,780284554519,785234743558.0,108080147146.06578,105172154736.93486,0.006330114748525517,0.05861135817963262
2022-11-23 12:00:00,1669204800,785281176358,786036025399,774511711779,778016039846.0,108080147146.06578,106669407882.7176,-0.009235568725053156,0.05915764360524953
2022-11-23 16:00:00,1669219200,778065600293,789554734003,773401651651,781658292100.0,108080147146.06578,108166661028.50034,0.004670537689030141,0.05936004246691746
2022-11-23 20:00:00,1669233600,781595586889,790118469250,779518693525,788110940725.0,108080147146.06578,109663914174.28308,0.008221189246764737,0.05989236342672069
2022-11-24 00:00:00,1669248000,788066584768,796724085850,784563977513,793487428387.0,87645284329.41212,110139424179.23315,0.006798828928062051,0.06014829021208558
2022-11-24 04:00:00,1669262400,793534951287,794924706719,790569837754,790843899328.0,87645284329.41212,110614934184.18324,-0.003337094288291098,0.06019952065464836
2022-11-24 08:00:00,1669276800,790948149268,791374214319,784836339163,787200284534.0,87645284329.41212,108664162449.61617,-0.00461789512138111,0.060301121859567985
2022-11-24 12:00:00,1669291200,787251967760,789474210586,783668657144,788221280772.0,87645284329.41212,106713390715.04909,0.0012961564109907897,0.06030343214000332
2022-11-24 16:00:00,1669305600,788288855635,792945650172,786635059954,790174192176.0,87645284329.41212,104762618980.482,0.002474553980938765,0.060341575973372634
2022-11-24 20:00:00,1669320000,790221873278,792245627583,787506376463,791707945060.0,87645284329.41212,102811847245.91492,0.0019391499891305841,0.060220448731428705
2022-11-25 00:00:00,1669334400,791764129905,792009553088,782615394662,784595739327.0,62396484609.68204,99598635525.36134,-0.009023964185029598,0.06089559218664451
2022-11-25 04:00:00,1669348800,784628258455,785261178278,779096884796,784792778973.0,62396484609.68204,96385423804.80775,0.0002511037193606569,0.06087081568215978
2022-11-25 08:00:00,1669363200,784846560423,790990141742,781642171320,788770631617.0,62396484609.68204,94267223718.42584,0.0050558637683550955,0.05767013856903014
2022-11-25 12:00:00,1669377600,788820479701,791919674892,784858125549,787998865527.0,62396484609.68204,92149023632.0439,-0.0009789207021420054,0.05755908030784481
2022-11-25 16:00:00,1669392000,788078798288,790608847241,785386356139,790012269562.0,62396484609.68204,90030823545.66196,0.0025518262613069,0.05760196462685065
2022-11-25 20:00:00,1669406400,790077087357,793090001584,788343446956,788933257832.0,62396484609.68204,87912623459.28003,-0.0013667499977003672,0.0528969539215064
2022-11-26 00:00:00,1669420800,788999939548,799311937757,788620993979,796514782904.0,59814923975.25573,85665345341.17677,0.009563962573224671,0.0515637805305709
2022-11-26 04:00:00,1669435200,796555294399,798989509802,794170403920,796590072617.0,59814923975.25573,83418067223.07352,9.451946969463165e-05,0.05146667960478051
2022-11-26 08:00:00,1669449600,796631702671,799289955832,795903184542,797614045490.0,59814923975.25573,81004806064.533,0.0012846197073344001,0.05146332353511677
2022-11-26 12:00:00,1669464000,797701232651,803014651196,792485623225,794050985577.0,59814923975.25573,78591544905.99251,-0.004477155425572477,0.05175159433910021
2022-11-26 16:00:00,1669478400,794200200783,795844853852,789903112171,791983299451.0,59814923975.25573,76178283747.452,-0.002607367718248099,0.045040204255427624
2022-11-26 20:00:00,1669492800,792034810374,794064681568,787811952643,790828858964.0,59814923975.25573,73765022588.9115,-0.001458721030882515,0.04487657670736948
2022-11-27 00:00:00,1669507200,790883024264,796396204411,790665998925,795476500786.0,64024361914.56931,71562233327.33669,0.005859723151051099,0.04504192077831211
2022-11-27 04:00:00,1669521600,795532020295,798836646827,795409418864,797419586962.0,64024361914.56931,69359444065.76187,0.002439691019059609,0.044028241326466065
2022-11-27 08:00:00,1669536000,797515182676,799996557010,795192790608,798307462173.0,64024361914.56931,68178397945.01973,0.0011128160083586636,0.043797262334363936
2022-11-27 12:00:00,1669550400,798350172051,800109192266,795893475668,799246029930.0,64024361914.56931,66997351824.27759,0.001175006495401476,0.03251606428892369
2022-11-27 16:00:00,1669564800,799309246736,800103297920,797065450207,798078424484.0,64024361914.56931,65816305703.535446,-0.001461951766572156,0.03205528312874304
2022-11-27 20:00:00,1669579200,798142387770,800213855804,788860845544,789843257924.0,64024361914.56931,64635259582.79331,-0.010372350832231092,0.03394753889002564
2022-11-28 00:00:00,1669593600,789923889224,792354338562,769178651562,775599364968.0,87236071232.98872,64614798927.97215,-0.018198413478607733,0.032583295711215314
2022-11-28 04:00:00,1669608000,775666262990,777800426772,773032093501,776816766733.0,87236071232.98872,64594338273.15098,0.0015683965010353518,0.032628385801163354
2022-11-28 08:00:00,1669622400,776876586541,778134550262,773877814906,775378145703.0,87236071232.98872,65836317604.31631,-0.001853660813349478,0.031967077799546426
2022-11-28 12:00:00,1669636800,775496776438,779857363280,770862660276,772269257132.0,87236071232.98872,67078296935.48164,-0.004017572409569681,0.03088626588426784
2022-11-28 16:00:00,1669651200,772326733512,783503045197,766420995373,776525106559.0,87236071232.98872,68320276266.64697,0.005495707162054941,0.031032853521864953
2022-11-28 20:00:00,1669665600,776625672053,778538817183,775777288470,776092218358.0,87236071232.98872,69562255597.8123,-0.0005576238333446781,0.029779095963067947
2022-11-29 00:00:00,1669680000,776184484073,782593744445,771723821719,781105431913.0,75110293188.79414,70197946026.76791,0.006438785563176452,0.029689695821440938
2022-11-29 04:00:00,1669694400,781185855775,792830638607,781019286087,789954815233.0,75110293188.79414,70833636455.72351,0.011265611141809018,0.031776312922207145
2022-11-29 08:00:00,1669708800,790037223148,794636672149,788844899542,792611494318.0,75110293188.79414,71598404916.40044,0.0033574347748412947,0.03158734278112848
2022-11-29 12:00:00,1669723200,792730648510,793238660693,786057520193,788437473851.0,75110293188.79414,72363173377.07736,-0.005280077022785434,0.03203870291988069
2022-11-29 16:00:00,1669737600,788505230045,791135651522,785244394216,789639632827.0,75110293188.79414,73127941837.7543,0.0015235747397390753,0.03197705490518473
2022-11-29 20:00:00,1669752000,789620401628,793722808212,789322231938,789451501665.0,75110293188.79414,73892710298.43123,-0.0002382777773632938,0.03191293927187427
2022-11-30 00:00:00,1669766400,789498277979,816246193256,789110044431,806014026509.0,91219732165.37932,75462950707.93741,0.02076274233967368,0.03681604117810926
2022-11-30 04:00:00,1669780800,806125705718,810650041405,805995058513,810070974460.0,91219732165.37932,77033191117.4436,0.005020721646125992,0.03703766880949677
2022-11-30 08:00:00,1669795200,810132158415,812239880022,806444662120,808770176553.0,91219732165.37932,78392959629.9841,-0.0016070732896160678,0.03689246743717382
2022-11-30 12:00:00,1669809600,808611651412,809422145368,804083772224,808058936495.0,91219732165.37932,79752728142.52461,-0.0008797962606408305,0.03688755948710268
2022-11-30 16:00:00,1669824000,808160503253,819556031271,801181888463,815365800798.0,91219732165.37932,81112496655.06511,0.009001850811685586,0.03775137613366186
2022-11-30 20:00:00,1669838400,815394750704,824761719158,814580885033,820791978477.0,91219732165.37932,82472265167.60562,0.006632853678695483,0.03806720251257335
2022-12-01 00:00:00,1669852800,820800012215,822327578378,815112489406,817729123565.0,72521256927.23206,82897109918.23874,-0.0037385645819369984,0.0374053992310089
