MAE,MASE,RMSE
0.0433455589771594,0.49789229434801996,0.05690641776931449
0.043909944198536825,0.5242919650593705,0.05510230288133518
0.046216537856787795,0.6021918334416427,0.061694564930359026
0.03697353463115201,0.5545485479687605,0.04982621918928944
0.027087698935725366,0.448553282875269,0.033516776172271896
