MAE,MASE,RMSE
0.001283102193689779,0.5005506558477962,0.001679437570356387
0.001596331516341919,0.7670012637048863,0.002245095259050418
0.0017256284177739848,0.878550317875907,0.0025172354353239484
0.0020536077243722634,0.9743126947976923,0.002660164463102208
0.0029104542002183335,1.1930315155055162,0.0039078027840700365
