rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode
0.0016930989772683785,0.0012112099791829229,3.7499008178710938,True,1,2023-06-29_12-48-57,1688035737,3.7499008178710938,7536,Stephan,127.0.0.1,3.7499008178710938,1,"1_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",10,0.8,0.5,0.1,multiplicative
0.001675614802001524,0.0012366791336013193,3.7465884685516357,True,1,2023-06-29_12-49-06,1688035746,3.7465884685516357,18240,Stephan,127.0.0.1,3.7465884685516357,1,"2_changepoint_prior_scale=0.0100,changepoint_range=0.9000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",25,0.9,0.01,0.1,multiplicative
0.0017896138789027874,0.0013077223680241677,5.254940509796143,True,1,2023-06-29_12-49-17,1688035757,5.254940509796143,22856,Stephan,127.0.0.1,5.254940509796143,1,"3_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",50,0.6,0.01,1.0,multiplicative
0.0016913511164811878,0.001218956432246251,4.0508482456207275,True,1,2023-06-29_12-49-24,1688035764,4.0508482456207275,14328,Stephan,127.0.0.1,4.0508482456207275,1,"4_changepoint_prior_scale=0.5000,changepoint_range=0.4000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",100,0.4,0.5,1.0,multiplicative
0.0017116591482006197,0.0012183822017256885,3.8055670261383057,True,1,2023-06-29_12-49-33,1688035773,3.8055670261383057,24152,Stephan,127.0.0.1,3.8055670261383057,1,"5_changepoint_prior_scale=1.0000,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=1.0000",50,0.8,1.0,1.0,additive
0.0017896138789027874,0.0013077223680241677,5.3221235275268555,True,1,2023-06-29_12-49-44,1688035784,5.3221235275268555,3020,Stephan,127.0.0.1,5.3221235275268555,1,"6_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=10.0000",50,0.6,0.01,10.0,additive
0.0017543745158313353,0.0013036682308731375,4.122673749923706,True,1,2023-06-29_12-49-51,1688035791,4.122673749923706,13444,Stephan,127.0.0.1,4.122673749923706,1,"7_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=0.1000",50,0.8,0.01,0.1,additive
0.001694143501753159,0.0012294686672654697,4.1301939487457275,True,1,2023-06-29_12-50-00,1688035800,4.1301939487457275,10420,Stephan,127.0.0.1,4.1301939487457275,1,"8_changepoint_prior_scale=0.1000,changepoint_range=0.6000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.6,0.1,1.0,additive
0.0016871541266941638,0.0012197154690808734,3.8815901279449463,True,1,2023-06-29_12-50-09,1688035809,3.8815901279449463,26072,Stephan,127.0.0.1,3.8815901279449463,1,"9_changepoint_prior_scale=0.1000,changepoint_range=0.4000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=0.1000",100,0.4,0.1,0.1,additive
0.0018019454008601989,0.0013318606616945945,14.005282163619995,True,1,2023-06-29_12-50-28,1688035828,14.005282163619995,19872,Stephan,127.0.0.1,14.005282163619995,1,"10_changepoint_prior_scale=0.0100,changepoint_range=0.4000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",100,0.4,0.01,0.01,multiplicative
