date,prediction,test
2021-07-27,0.8796,0.8796
2021-07-28,0.8796133351870498,0.8423
2021-07-29,0.8792643405588288,0.8496
2021-07-30,0.8786368868658466,0.8352
2021-07-31,0.8839165273790837,0.9318
2021-08-01,0.8859705051624854,0.8735
2021-08-02,0.8885743045388517,0.8955
2021-08-03,0.8892817193964981,0.8512
2021-08-04,0.8890506884428258,0.8751
2021-08-05,0.8886243428291931,0.88
2021-08-06,0.889831120577452,0.9197
2021-08-07,0.8939170064764126,0.9394
2021-08-08,0.8973215889745367,0.8794
2021-08-09,0.9032231403584755,0.9191
2021-08-10,0.9036190200990151,0.9781
2021-08-11,0.9057497663026371,1.0562
2021-08-12,0.9089233052936176,1.0518
2021-08-13,0.9127837164597187,1.1139
2021-08-14,0.9158456931282121,1.1634
2021-08-15,0.9197056833643574,1.1718
2021-08-16,0.924622148220948,1.1061
2021-08-17,0.9315259448173473,1.0185
2021-08-18,0.9325422074572449,1.0003
2021-08-19,0.9358962899410175,1.0593
2021-08-20,0.936717090055408,1.1084
2021-08-21,0.9366984067390541,1.0725
2021-08-22,0.9379390980808636,1.1672
2021-08-23,0.9406702127841111,1.1563
2021-08-24,0.9434822164930629,1.0567
2021-08-25,0.9446195293732191,1.0833
2021-08-26,0.9459735189651804,0.9727
2021-08-27,0.9462956555496632,1.0413
2021-08-28,0.947157999696645,1.0135
2021-08-29,0.9476444710395193,1.0045
2021-08-30,0.9482351984885053,0.9656
2021-08-31,0.9478583522206988,0.9891
2021-09-01,0.94927244519111,1.1333
2021-09-02,0.9512857246935846,1.5463
2021-09-03,0.9580921120103661,1.5744
2021-09-04,0.9635176735533592,1.9835
2021-09-05,0.9763714381850203,1.8008
2021-09-06,0.9820411732958116,1.8015
2021-09-07,0.9879730209350099,1.518
2021-09-08,0.9923676769309615,1.5197
2021-09-09,1.0005843315639646,1.5672
2021-09-10,1.0082454613635654,1.5375
2021-09-11,1.008369536322138,1.505
2021-09-12,1.0113126847058707,1.5119
2021-09-13,1.0139581910565643,1.4021
2021-09-14,1.0161205542737106,1.5609
2021-09-15,1.0187324007567342,1.6074
2021-09-16,1.0202591692327387,1.523
2021-09-17,1.02297469588687,1.7462
2021-09-18,1.0289779735407623,1.6658
2021-09-19,1.0337777848644842,1.5344
2021-09-20,1.0385326819360112,1.302
2021-09-21,1.0428078567569208,1.2204
2021-09-22,1.0465028669189917,1.3653
2021-09-23,1.0458249946892375,1.3906
2021-09-24,1.0497754471859784,1.264
2021-09-25,1.0517594123149978,1.2318
2021-09-26,1.0533882164869817,1.1772
2021-09-27,1.0547500428185812,1.1389
2021-09-28,1.0551838368666575,1.0511
2021-09-29,1.0564828737907697,1.0492
2021-09-30,1.0695862788733657,1.1522
2021-10-01,1.0740104347756236,1.3241
2021-10-02,1.0861950249419174,1.2704
2021-10-03,1.0822514997068193,1.231
2021-10-04,1.080928261571663,1.1998
2021-10-05,1.0781421331562897,1.2308
2021-10-06,1.077712299377611,1.297
2021-10-07,1.0804868033507675,1.292
2021-10-08,1.0827520608730454,1.3472
2021-10-09,1.0851615519418705,1.3932
2021-10-10,1.0877234341195912,1.4104
2021-10-11,1.0876605566572473,1.4499
2021-10-12,1.0891176869867518,1.3465
2021-10-13,1.0897625230758656,1.3719
2021-10-14,1.0955674990106279,1.3607
2021-10-15,1.092577598979061,1.2938
2021-10-16,1.0888788449305105,1.3
2021-10-17,1.0884756783378329,1.2534
2021-10-18,1.0883518201910962,1.2445
2021-10-19,1.0893374201556805,1.2466
2021-10-20,1.0907339023050433,1.3038
2021-10-21,1.0922659290500947,1.2832
2021-10-22,1.092799814229312,1.3486
2021-10-23,1.093952508883212,1.3284
2021-10-24,1.0933875373494892,1.3053
2021-10-25,1.0935047052754852,1.3481
2021-10-26,1.0941279003620956,1.3743
2021-10-27,1.0953528043037148,1.2002
2021-10-28,1.0943445247503132,1.2515
2021-10-29,1.0954320188513713,1.3022
2021-10-30,1.0968930431756696,1.4049
2021-10-31,1.0983240451823157,1.4795
2021-11-01,1.101052061050937,1.4121
2021-11-02,1.102923065534157,1.4019
2021-11-03,1.1044992172400612,1.3723
2021-11-04,1.106281218979733,1.3517
2021-11-05,1.1074837052826145,1.3784
2021-11-06,1.10783749793641,1.3459
2021-11-07,1.1077996649106343,1.3458
2021-11-08,1.1073463806483013,1.3866
2021-11-09,1.1068080738961408,1.4101
2021-11-10,1.105929200301477,1.2957
2021-11-11,1.1044157348637353,1.3297
2021-11-12,1.1087314105708266,1.2837
2021-11-13,1.1223441909149374,1.3164
2021-11-14,1.1219336446127277,1.3045
2021-11-15,1.1205745962610243,1.326
2021-11-16,1.1198413691050642,1.3471
2021-11-17,1.126593258401065,1.4446
2021-11-18,1.1345459670168727,1.2455
2021-11-19,1.138737881369514,1.2996
2021-11-20,1.1422332698510778,1.3088
2021-11-21,1.1466173137826403,1.3496
2021-11-22,1.1500298204850343,1.4244
2021-11-23,1.1538546399857454,1.4565
2021-11-24,1.156049969794042,1.4976
2021-11-25,1.158047292382962,1.5796
2021-11-26,1.1623253944440304,1.367
2021-11-27,1.1645505691724758,1.3699
2021-11-28,1.1670579711571085,1.3457
2021-11-29,1.166135238694846,1.4081
2021-11-30,1.1648322807221527,1.4514
2021-12-01,1.1678898290183095,1.3878
2021-12-02,1.170588474800012,1.5119
2021-12-03,1.1730125484897962,1.4099
2021-12-04,1.1719048349942984,1.1909
2021-12-05,1.1700360195792272,1.1495
2021-12-06,1.1723986297450073,1.1677
2021-12-07,1.1751754621858237,1.1726
