rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_size,config/lstm_layers,config/num_attention_heads,config/hidden_continuous_size,config/add_relative_index,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.00793997345056606,0.006446887090769686,17.884582042694092,True,1,2023-06-30_15-58-56,1688133536,17.884582042694092,2365660,cs02.science.uu.nl,131.211.30.52,17.884582042694092,1,"1_add_relative_index=True,batch_size=128,dropout=0.2714,hidden_continuous_size=12,hidden_size=10,input_chunk_length=3,lstm_layers=4,n_epochs=100,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",10,4,4,12,True,3,100,128,0.2713607443960029,1,False,auto
0.011595048871608058,0.009246612257550982,15.672836542129517,True,1,2023-06-30_16-00-02,1688133602,15.672836542129517,2365849,cs02.science.uu.nl,131.211.30.52,15.672836542129517,1,"2_add_relative_index=True,batch_size=64,dropout=0.2560,hidden_continuous_size=8,hidden_size=10,input_chunk_length=9,lstm_layers=1,n_epochs=50,num_attention_heads=1,accelerator=auto,enable_progress_bar=False",10,1,1,8,True,9,50,64,0.2560095459329283,1,False,auto
0.007071192559429603,0.003672060098314018,25.01410984992981,True,1,2023-06-30_16-01-18,1688133678,25.01410984992981,2366093,cs02.science.uu.nl,131.211.30.52,25.01410984992981,1,"3_add_relative_index=True,batch_size=64,dropout=0.2897,hidden_continuous_size=10,hidden_size=4,input_chunk_length=12,lstm_layers=1,n_epochs=75,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",4,1,2,10,True,12,75,64,0.2896675158990132,1,False,auto
,,29.10142993927002,True,1,2023-06-30_16-01-22,1688133682,29.10142993927002,2366096,cs02.science.uu.nl,131.211.30.52,29.10142993927002,1,"4_add_relative_index=True,batch_size=32,dropout=0.2426,hidden_continuous_size=4,hidden_size=50,input_chunk_length=1,lstm_layers=2,n_epochs=100,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",50,2,2,4,True,1,100,32,0.2426244560070565,1,False,auto
0.11155216604397447,0.03852903170502233,23.66592502593994,True,1,2023-06-30_16-01-16,1688133676,23.66592502593994,2366099,cs02.science.uu.nl,131.211.30.52,23.66592502593994,1,"5_add_relative_index=True,batch_size=256,dropout=0.0887,hidden_continuous_size=8,hidden_size=50,input_chunk_length=12,lstm_layers=2,n_epochs=50,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",50,2,4,8,True,12,50,256,0.0886916416972317,1,False,auto
0.007529210801115921,0.0053567547516483694,24.385155200958252,True,1,2023-06-30_16-01-17,1688133677,24.385155200958252,2366101,cs02.science.uu.nl,131.211.30.52,24.385155200958252,1,"6_add_relative_index=True,batch_size=64,dropout=0.1977,hidden_continuous_size=10,hidden_size=10,input_chunk_length=3,lstm_layers=2,n_epochs=75,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",10,2,2,10,True,3,75,64,0.19774153851325357,1,False,auto
0.023140291424508762,0.016981985725060406,24.555177688598633,True,1,2023-06-30_16-01-17,1688133677,24.555177688598633,2366103,cs02.science.uu.nl,131.211.30.52,24.555177688598633,1,"7_add_relative_index=True,batch_size=128,dropout=0.4540,hidden_continuous_size=4,hidden_size=25,input_chunk_length=3,lstm_layers=4,n_epochs=75,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",25,4,3,4,True,3,75,128,0.4540256527777119,1,False,auto
0.3511515547080456,0.28578626277257174,23.239718675613403,True,1,2023-06-30_16-01-16,1688133676,23.239718675613403,2366105,cs02.science.uu.nl,131.211.30.52,23.239718675613403,1,"8_add_relative_index=True,batch_size=128,dropout=0.0267,hidden_continuous_size=2,hidden_size=2,input_chunk_length=3,lstm_layers=3,n_epochs=50,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",2,3,3,2,True,3,50,128,0.02666419130976494,1,False,auto
0.034660490044177795,0.02026370409257613,24.581488370895386,True,1,2023-06-30_16-01-17,1688133677,24.581488370895386,2366107,cs02.science.uu.nl,131.211.30.52,24.581488370895386,1,"9_add_relative_index=True,batch_size=16,dropout=0.4182,hidden_continuous_size=10,hidden_size=50,input_chunk_length=12,lstm_layers=3,n_epochs=25,num_attention_heads=1,accelerator=auto,enable_progress_bar=False",50,3,1,10,True,12,25,16,0.4181771698903577,1,False,auto
0.018365222643347834,0.01352847351675518,24.022148609161377,True,1,2023-06-30_16-01-17,1688133677,24.022148609161377,2366109,cs02.science.uu.nl,131.211.30.52,24.022148609161377,1,"10_add_relative_index=True,batch_size=128,dropout=0.0400,hidden_continuous_size=8,hidden_size=25,input_chunk_length=6,lstm_layers=3,n_epochs=50,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",25,3,3,8,True,6,50,128,0.03998332992080497,1,False,auto
0.001611811475222802,0.0012463938937450245,39.71855640411377,True,1,2023-06-30_16-01-33,1688133693,39.71855640411377,2366111,cs02.science.uu.nl,131.211.30.52,39.71855640411377,1,"11_add_relative_index=True,batch_size=16,dropout=0.2947,hidden_continuous_size=4,hidden_size=2,input_chunk_length=6,lstm_layers=4,n_epochs=100,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",2,4,3,4,True,6,100,16,0.2947241618185344,1,False,auto
0.006541202809990049,0.0032793163061813507,18.293408155441284,True,1,2023-06-30_16-02-19,1688133739,18.293408155441284,2367577,cs02.science.uu.nl,131.211.30.52,18.293408155441284,1,"12_add_relative_index=True,batch_size=64,dropout=0.0717,hidden_continuous_size=2,hidden_size=4,input_chunk_length=3,lstm_layers=1,n_epochs=75,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,1,3,2,True,3,75,64,0.07171333180375397,1,False,auto
0.06251368229769858,0.025706654551255717,30.62061643600464,True,1,2023-06-30_16-03-39,1688133819,30.62061643600464,2368196,cs02.science.uu.nl,131.211.30.52,30.62061643600464,1,"13_add_relative_index=True,batch_size=32,dropout=0.2324,hidden_continuous_size=2,hidden_size=4,input_chunk_length=9,lstm_layers=4,n_epochs=50,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,4,3,2,True,9,50,32,0.23238556031156257,1,False,auto
0.001894674593421198,0.0012216788282375715,32.533106327056885,True,1,2023-06-30_16-03-41,1688133821,32.533106327056885,2368198,cs02.science.uu.nl,131.211.30.52,32.533106327056885,1,"14_add_relative_index=True,batch_size=32,dropout=0.3212,hidden_continuous_size=4,hidden_size=4,input_chunk_length=3,lstm_layers=3,n_epochs=100,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,3,3,4,True,3,100,32,0.3212449631551454,1,False,auto
0.0018967244448804689,0.0013984413925299984,32.6632616519928,True,1,2023-06-30_16-03-41,1688133821,32.6632616519928,2368200,cs02.science.uu.nl,131.211.30.52,32.6632616519928,1,"15_add_relative_index=True,batch_size=32,dropout=0.3212,hidden_continuous_size=4,hidden_size=4,input_chunk_length=3,lstm_layers=3,n_epochs=100,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,3,3,4,True,3,100,32,0.3212449631551454,1,False,auto
0.0484265454099109,0.0403539722386345,32.42528533935547,True,1,2023-06-30_16-03-41,1688133821,32.42528533935547,2368202,cs02.science.uu.nl,131.211.30.52,32.42528533935547,1,"16_add_relative_index=True,batch_size=32,dropout=0.3212,hidden_continuous_size=4,hidden_size=4,input_chunk_length=3,lstm_layers=3,n_epochs=100,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,3,3,4,True,3,100,32,0.3212449631551454,1,False,auto
0.0034087800783610296,0.0025161902990114555,32.09115242958069,True,1,2023-06-30_16-03-41,1688133821,32.09115242958069,2368204,cs02.science.uu.nl,131.211.30.52,32.09115242958069,1,"17_add_relative_index=True,batch_size=32,dropout=0.3212,hidden_continuous_size=4,hidden_size=4,input_chunk_length=3,lstm_layers=3,n_epochs=100,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,3,3,4,True,3,100,32,0.3212449631551454,1,False,auto
0.00413027311938216,0.0034253846621189955,32.53146529197693,True,1,2023-06-30_16-03-41,1688133821,32.53146529197693,2368206,cs02.science.uu.nl,131.211.30.52,32.53146529197693,1,"18_add_relative_index=True,batch_size=32,dropout=0.3212,hidden_continuous_size=4,hidden_size=4,input_chunk_length=3,lstm_layers=3,n_epochs=100,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,3,3,4,True,3,100,32,0.3212449631551454,1,False,auto
0.031539084074884954,0.023770059970464108,33.201438665390015,True,1,2023-06-30_16-03-42,1688133822,33.201438665390015,2368208,cs02.science.uu.nl,131.211.30.52,33.201438665390015,1,"19_add_relative_index=True,batch_size=32,dropout=0.3212,hidden_continuous_size=4,hidden_size=4,input_chunk_length=3,lstm_layers=3,n_epochs=100,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,3,3,4,True,3,100,32,0.3212449631551454,1,False,auto
0.005027212539577772,0.0025464959579996524,32.39158248901367,True,1,2023-06-30_16-03-41,1688133821,32.39158248901367,2368210,cs02.science.uu.nl,131.211.30.52,32.39158248901367,1,"20_add_relative_index=True,batch_size=32,dropout=0.3212,hidden_continuous_size=4,hidden_size=4,input_chunk_length=3,lstm_layers=3,n_epochs=100,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,3,3,4,True,3,100,32,0.3212449631551454,1,False,auto
