rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_dim,config/n_rnn_layers,config/training_length,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.0017647815368717727,0.0013861946905098959,13.715657949447632,True,1,2023-06-27_02-22-34,1687825354,13.715657949447632,1752791,cs02.science.uu.nl,131.211.30.52,13.715657949447632,1,"1_batch_size=128,dropout=0.2759,hidden_dim=25,input_chunk_length=12,n_epochs=25,n_rnn_layers=3,training_length=50",25,3,50,12,25,128,0.2758820476094768,1,RNN,False,auto
0.0015243329914991647,0.0011369870243010463,12.420555591583252,True,1,2023-06-27_02-23-43,1687825423,12.420555591583252,1752987,cs02.science.uu.nl,131.211.30.52,12.420555591583252,1,"2_batch_size=128,dropout=0.1005,hidden_dim=25,input_chunk_length=12,n_epochs=50,n_rnn_layers=1,training_length=50",25,1,50,12,50,128,0.10051706174589986,1,RNN,False,auto
0.0012695871602518291,0.0010091815083441262,13.291184902191162,True,1,2023-06-27_02-24-52,1687825492,13.291184902191162,1753242,cs02.science.uu.nl,131.211.30.52,13.291184902191162,1,"3_batch_size=128,dropout=0.4140,hidden_dim=25,input_chunk_length=12,n_epochs=75,n_rnn_layers=2,training_length=75",25,2,75,12,75,128,0.4140274076671787,1,RNN,False,auto
0.004229138584504646,0.004029379419935365,14.283056259155273,True,1,2023-06-27_02-24-53,1687825493,14.283056259155273,1753245,cs02.science.uu.nl,131.211.30.52,14.283056259155273,1,"4_batch_size=64,dropout=0.1987,hidden_dim=25,input_chunk_length=3,n_epochs=100,n_rnn_layers=2,training_length=75",25,2,75,3,100,64,0.19866729882735773,1,RNN,False,auto
0.0012745328007862573,0.0010092785326208252,13.403643369674683,True,1,2023-06-27_02-24-52,1687825492,13.403643369674683,1753248,cs02.science.uu.nl,131.211.30.52,13.403643369674683,1,"5_batch_size=64,dropout=0.1113,hidden_dim=25,input_chunk_length=6,n_epochs=50,n_rnn_layers=3,training_length=25",25,3,25,6,50,64,0.11131302747531285,1,RNN,False,auto
0.0015134163655209473,0.001260406534436057,17.65130352973938,True,1,2023-06-27_02-24-56,1687825496,17.65130352973938,1753250,cs02.science.uu.nl,131.211.30.52,17.65130352973938,1,"6_batch_size=16,dropout=0.2332,hidden_dim=25,input_chunk_length=3,n_epochs=75,n_rnn_layers=4,training_length=50",25,4,50,3,75,16,0.23315950736560365,1,RNN,False,auto
0.042512345264196005,0.04249330750549173,12.552367210388184,True,1,2023-06-27_02-26-01,1687825561,12.552367210388184,1753948,cs02.science.uu.nl,131.211.30.52,12.552367210388184,1,"7_batch_size=256,dropout=0.2393,hidden_dim=25,input_chunk_length=1,n_epochs=75,n_rnn_layers=3,training_length=50",25,3,50,1,75,256,0.2393084689888606,1,RNN,False,auto
0.0013358691783376102,0.0010109419194938964,12.715965986251831,True,1,2023-06-27_02-27-10,1687825630,12.715965986251831,1754280,cs02.science.uu.nl,131.211.30.52,12.715965986251831,1,"8_batch_size=256,dropout=0.3378,hidden_dim=25,input_chunk_length=24,n_epochs=75,n_rnn_layers=2,training_length=75",25,2,75,24,75,256,0.3377607590137886,1,RNN,False,auto
0.004067984063557065,0.003861523593477219,13.620199918746948,True,1,2023-06-27_02-27-11,1687825631,13.620199918746948,1754282,cs02.science.uu.nl,131.211.30.52,13.620199918746948,1,"9_batch_size=256,dropout=0.4930,hidden_dim=25,input_chunk_length=24,n_epochs=100,n_rnn_layers=3,training_length=50",25,3,50,24,100,256,0.4929743019430747,1,RNN,False,auto
0.001604637772233255,0.0013534345600136367,13.501511812210083,True,1,2023-06-27_02-27-11,1687825631,13.501511812210083,1754284,cs02.science.uu.nl,131.211.30.52,13.501511812210083,1,"10_batch_size=128,dropout=0.1521,hidden_dim=25,input_chunk_length=24,n_epochs=75,n_rnn_layers=4,training_length=50",25,4,50,24,75,128,0.1520853482678514,1,RNN,False,auto
