MAE,MASE,RMSE
0.010527670752264464,0.4367928520987012,0.014730896007257117
0.012131022343955907,0.7163645882866354,0.016570904008905405
0.008393643811258683,0.5183815584246935,0.012865633208306162
0.013091509521608253,0.8356367655664224,0.018832658778845195
0.012222243644471683,0.7237845013627475,0.02571085270633852
