MAE,MASE,RMSE
0.0006457556738132322,0.4346624613653341,0.000888321383800339
0.0004968111869904452,0.36439009803997485,0.0007215835118760999
0.000726597860735734,0.6893023288236632,0.0010658023711335003
0.0007277295490553515,0.7932041531156229,0.001079797103451231
0.0004203465986716799,0.4383807700099495,0.0005357814464268429
