log returns
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.9600192383040418e-05
0.0
0.0
0.0
0.0
-5.202919418472725e-05
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-9.8813872168707e-05
-8.440560799436893e-06
0.0
0.0
0.0
0.0
0.0
-1.1723755689167912e-05
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-3.2914527272430426e-05
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-4.468529400273566e-05
-4.344698477167735e-05
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-2.3581759397163898e-06
-2.4589115843745533e-06
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-6.385105441932001e-07
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-1.5318245385879854e-05
-1.4156682040774713e-05
0.0
0.0
4.782713507714273e-06
0.0
1.2264395065416553e-05
0.0
2.0103597648979195e-07
0.0
0.0
0.0
0.0
-9.733744375212857e-07
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.1086184310177279e-05
0.0
0.0
0.0
0.0
-5.187295128714682e-06
0.0
0.0
-1.5778150265919215e-05
2.613734207611161e-05
0.0
0.0
0.0
-4.62412483118472e-05
5.82231412002119e-06
0.0
-3.333260643783251e-05
0.0
-7.61270802228994e-05
0.0
-3.997935905240687e-05
2.2112767528094864e-05
0.0
0.0
0.0
-4.2636163284422194e-05
0.0
0.0
0.0
-9.893034094166534e-05
0.0
-0.00010225980694779528
0.0
-0.00013588869922658364
0.00023008549137596088
0.0
0.00017315775873631164
0.0
0.0
