date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,usdt_vol,log returns,volatility
2020-07-20,68.91,70.32,68.68,69.31,61706.1563,1595289599999,4279777.21431130,13378,32184.34947000,2232106.70583350,0,4276853.693153,,
2020-07-21,69.32,71.67,69.08,69.63,91784.55089,1595375999999,6480807.57884560,19424,49098.61815000,3469399.88195540,0,6390958.2784707,0.004606313024562603,
2020-07-22,69.68,71.5,69.28,71.48,70904.4756,1595462399999,4976067.03806080,14898,38900.75389000,2731434.08852970,0,5068251.915888,0.02622218133677201,
2020-07-23,71.45,74.08,70.72,73.02,96122.80963,1595548799999,6939946.57198010,20075,49685.95668000,3586486.97167620,0,7018887.5591826,0.021315685936262874,
2020-07-24,72.99,73.03,71.32,71.54,66123.78995,1595635199999,4763363.85521960,14487,30913.59958000,2226876.42204390,0,4730495.933023001,-0.02047664239661895,
2020-07-25,71.6,73.96,71.48,73.61,60379.8989,1595721599999,4410984.87366690,14424,31722.30694000,2317198.13524200,0,4444564.3580289995,0.028524152239743472,
2020-07-26,73.62,78.21,73.0,78.16,106938.84373,1595807999999,8141257.59393180,30838,56230.75665000,4281019.35699410,0,8358340.025936799,0.05997712166391267,
2020-07-27,78.15,79.5,75.03,78.43,137809.77046,1595894399999,10662882.33500440,40806,69442.74808000,5372932.84547900,0,10808420.2971778,0.003448499490047219,
2020-07-28,78.44,83.33,78.36,81.2,203136.31945,1595980799999,16523614.29008930,47746,93436.70715000,7598101.84077930,0,16494669.139340002,0.03470873994305723,
2020-07-29,81.2,82.78,78.95,79.11,103575.6979,1596067199999,8440244.66452250,26063,55168.75219000,4496983.51367390,0,8193873.460869,-0.02607595813432706,
2020-07-30,79.12,82.54,78.44,80.92,70729.34542,1596153599999,5714291.30434440,19976,38123.46787000,3080787.23008830,0,5723418.6313864,0.02262172326623979,
2020-07-31,80.92,84.64,80.27,84.55,77189.51886,1596239999999,6339961.35388160,24491,44475.77788000,3651441.50586610,0,6526373.819612999,0.04388206304504472,
2020-08-01,84.49,90.1,83.39,89.64,121998.23347,1596326399999,10561384.96920390,36546,62647.18187000,5425867.58705830,0,10935921.648250801,0.058458573588136886,
2020-08-02,89.59,91.04,77.77,85.0,177537.25147,1596412799999,15105487.95218060,48968,91773.42328000,7815360.60928980,0,15090666.37495,-0.05315039244240971,
2020-08-03,84.97,89.68,83.95,89.06,90141.46134,1596499199999,7876664.21416550,24080,47075.15751000,4119307.92756110,0,8027998.546940399,0.04665904340324012,
2020-08-04,89.06,89.96,85.3,87.24,102073.67799,1596585599999,8939117.02670340,25267,51649.74242000,4521688.73311660,0,8904907.6678476,-0.02064735856012856,
2020-08-05,87.3,90.62,86.13,90.39,81935.4261,1596671999999,7249691.94772350,21612,42778.75024000,3787096.47351130,0,7406143.165179,0.035470700476891714,
2020-08-06,90.39,96.52,88.32,95.49,129605.19828,1596758399999,11967775.37629620,32512,70032.43689000,6469862.43490000,0,12376000.383757198,0.05488788815179113,
2020-08-07,95.45,95.65,90.6,94.01,111836.08048,1596844799999,10463095.22682760,31635,54641.51302000,5111861.13247820,0,10513709.9259248,-0.01562037037165176,
2020-08-08,94.01,95.23,91.71,94.87,53280.50949,1596931199999,5003571.11394130,15483,29762.36883000,2795505.47818650,0,5054721.9353163,0.009106373814326219,
2020-08-09,94.84,94.99,92.16,92.9,59988.61546,1597017599999,5597060.06318920,14113,30347.61291000,2832470.32725310,0,5572942.376234001,-0.020983887584992367,
2020-08-10,92.91,94.5,88.04,93.76,77069.76802,1597103999999,7155143.91253490,23649,38651.75874000,3589769.55892390,0,7226061.4495552005,0.009214680008909681,
2020-08-11,93.76,94.88,84.16,87.25,101082.2655,1597190399999,9095188.22498880,28017,49288.80625000,4436674.17806220,0,8819427.664874999,-0.07196076474616664,
2020-08-12,87.33,89.86,84.07,89.54,63829.66797,1597276799999,5581923.05974400,17462,33367.88385000,2916765.36337920,0,5715308.4700338,0.025907891730283517,
2020-08-13,89.45,92.26,85.53,92.03,92458.863,1597363199999,8232099.01136970,26861,47621.81123000,4240850.40708850,0,8508989.16189,0.02742915803794599,
2020-08-14,92.02,93.63,89.82,91.42,102347.9368,1597449599999,9359679.13092340,28449,53566.62389000,4901339.89670440,0,9356648.382256,-0.006650337947167628,
2020-08-15,91.43,92.04,88.97,89.76,82519.65634,1597535999999,7480752.77162840,20210,38781.50720000,3517178.18900900,0,7406964.353078401,-0.01832483112921146,
2020-08-16,89.81,91.42,87.98,91.2,64581.33925,1597622399999,5814934.94186410,15374,33721.35549000,3037151.25777910,0,5889818.1396,0.01591545530589933,
2020-08-17,91.22,95.04,89.4,93.49,97863.2574,1597708799999,9050189.62566980,25293,51552.62112000,4777906.16438890,0,9149235.934326,0.02479958162293805,
2020-08-18,93.45,97.26,91.44,93.43,139230.33581,1597795199999,13039587.43792950,38007,71100.92322000,6658608.71599420,0,13008290.2747283,-0.0006419858983592874,
2020-08-19,93.42,94.49,88.84,91.31,121114.37435,1597881599999,11113997.71668130,38245,64650.97506000,5931118.85212670,0,11058953.5218985,-0.0229521821766161,0.17657773033361246
2020-08-20,91.27,101.73,91.23,101.56,181335.3151,1597967999999,17512628.65958600,49300,97978.09422000,9491694.42491090,0,18416414.601556,0.10638944620822866,0.2014309917960765
2020-08-21,101.61,106.0,92.1,92.21,231350.61953,1598054399999,23236663.20833160,59971,110694.80290000,11127211.74711230,0,21332840.626861297,-0.09658117228542729,0.22845003391660945
2020-08-22,92.23,95.03,88.67,94.5,87794.02814,1598140799999,8061071.07853200,24574,45398.70210000,4171258.29051120,0,8296535.659229999,0.024531249948647194,0.2286593462545558
2020-08-23,94.58,94.93,90.5,91.26,63583.77699,1598227199999,5836393.57309280,17811,28274.53233000,2595864.75322380,0,5802655.4881074,-0.034887259000440984,0.230996865512276
2020-08-24,91.25,94.34,90.25,93.64,69353.29332,1598313599999,6448173.93804260,20352,34399.13096000,3199041.95140120,0,6494242.3864848,0.025745067123454035,0.2307594572890879
2020-08-25,93.61,94.0,85.78,88.63,78507.89071,1598399999999,7043873.18810730,22910,36183.09673000,3248641.97930130,0,6958154.3536273,-0.05498724187240356,0.2326133265876014
2020-08-26,88.53,89.81,87.17,88.93,62150.57896,1598486399999,5513920.62413800,17193,31260.23800000,2774817.02884450,0,5527050.9869128,0.0033791426612417297,0.23261356576694636
2020-08-27,88.91,90.69,85.57,89.66,75690.58693,1598572799999,6669445.23880870,23455,40693.59984000,3586206.23735850,0,6786418.0241438,0.008175195315745398,0.23051596214542738
2020-08-28,89.71,95.58,88.66,94.43,96663.3562,1598659199999,8890501.09562980,27759,54007.10957000,4970497.80947710,0,9127920.725966,0.05183408054768446,0.2333919244790781
2020-08-29,94.44,95.84,92.33,92.65,89693.80092,1598745599999,8457066.07443620,24619,46427.78147000,4382227.33861360,0,8310130.655238,-0.019029866543609053,0.23402071529686314
2020-08-30,92.65,96.36,92.65,96.25,73926.9565,1598831999999,6982999.18519090,22281,38724.17633000,3657604.04893470,0,7115469.563125,0.038120020436524626,0.23308700211024735
2020-08-31,96.24,96.74,93.05,93.1,61803.60686,1598918399999,5854015.81553580,18108,32525.14573000,3081963.50707250,0,5753915.798665999,-0.033274788884872564,0.22906214548469184
2020-09-01,93.14,97.74,91.5,96.99,100106.62348,1599004799999,9575905.98053840,31594,46798.95737000,4470275.16662220,0,9709341.4113252,0.04093369612242981,0.22523201864851541
2020-09-02,96.96,97.36,88.0,91.07,108991.25095,1599091199999,9993579.51645120,30890,55408.22836000,5082682.95372410,0,9925833.224016499,-0.06297943882572365,0.23057268710768963
2020-09-03,91.1,91.59,75.51,77.1,112692.99628,1599177599999,9539281.86206580,39679,53198.67693000,4511711.08283130,0,8688630.013188,-0.16652516101044412,0.28442984359296536
2020-09-04,77.11,83.5,76.04,82.08,122965.94513,1599263999999,9936828.41244080,39207,63295.61462000,5119389.02279140,0,10093044.776270399,0.06259110085317587,0.2895811755704392
2020-09-05,82.08,83.6,73.93,77.71,125666.23363,1599350399999,9838219.15570210,41488,61909.38287000,4854549.26651110,0,9765523.015387299,-0.054710432201308556,0.2875656470863324
