rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_dim,config/n_rnn_layers,config/training_length,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.0028352906598920623,0.002432985788137298,14.162951231002808,True,1,2023-06-26_22-18-03,1687810683,14.162951231002808,1654589,cs02.science.uu.nl,131.211.30.52,14.162951231002808,1,"1_batch_size=128,dropout=0.1197,hidden_dim=25,input_chunk_length=9,n_epochs=50,n_rnn_layers=4,training_length=50",25,4,50,9,50,128,0.11972003932285935,1,RNN,False,auto
0.0028350818537192274,0.0024308566212971152,12.066824197769165,True,1,2023-06-26_22-19-09,1687810749,12.066824197769165,1654791,cs02.science.uu.nl,131.211.30.52,12.066824197769165,1,"2_batch_size=128,dropout=0.3406,hidden_dim=25,input_chunk_length=9,n_epochs=50,n_rnn_layers=2,training_length=50",25,2,50,9,50,128,0.3405943927864104,1,RNN,False,auto
0.0026026356366200872,0.0022036567267561227,14.004144191741943,True,1,2023-06-26_22-20-18,1687810818,14.004144191741943,1655020,cs02.science.uu.nl,131.211.30.52,14.004144191741943,1,"3_batch_size=32,dropout=0.0493,hidden_dim=25,input_chunk_length=24,n_epochs=50,n_rnn_layers=4,training_length=50",25,4,50,24,50,32,0.04925931351497357,1,RNN,False,auto
0.002586226190921676,0.002049990601449288,14.112725496292114,True,1,2023-06-26_22-20-19,1687810819,14.112725496292114,1655023,cs02.science.uu.nl,131.211.30.52,14.112725496292114,1,"4_batch_size=32,dropout=0.4031,hidden_dim=25,input_chunk_length=9,n_epochs=75,n_rnn_layers=2,training_length=75",25,2,75,9,75,32,0.4030613976242523,1,RNN,False,auto
0.002451448489738529,0.0019775520371667745,13.418715238571167,True,1,2023-06-26_22-20-18,1687810818,13.418715238571167,1655026,cs02.science.uu.nl,131.211.30.52,13.418715238571167,1,"5_batch_size=128,dropout=0.1588,hidden_dim=25,input_chunk_length=9,n_epochs=75,n_rnn_layers=3,training_length=75",25,3,75,9,75,128,0.15883301054740687,1,RNN,False,auto
0.002925161728579925,0.002504016789079703,12.069228410720825,True,1,2023-06-26_22-20-16,1687810816,12.069228410720825,1655028,cs02.science.uu.nl,131.211.30.52,12.069228410720825,1,"6_batch_size=64,dropout=0.2185,hidden_dim=25,input_chunk_length=12,n_epochs=25,n_rnn_layers=1,training_length=50",25,1,50,12,25,64,0.21850304187074762,1,RNN,False,auto
0.0025831008919951185,0.0021734099477944443,15.259271621704102,True,1,2023-06-26_22-21-29,1687810889,15.259271621704102,1655719,cs02.science.uu.nl,131.211.30.52,15.259271621704102,1,"7_batch_size=32,dropout=0.1343,hidden_dim=25,input_chunk_length=3,n_epochs=100,n_rnn_layers=3,training_length=25",25,3,25,3,100,32,0.1342529122241619,1,RNN,False,auto
0.002455731071460415,0.0019842182689059507,15.21806788444519,True,1,2023-06-26_22-22-37,1687810957,15.21806788444519,1656074,cs02.science.uu.nl,131.211.30.52,15.21806788444519,1,"8_batch_size=32,dropout=0.4730,hidden_dim=25,input_chunk_length=9,n_epochs=75,n_rnn_layers=4,training_length=50",25,4,50,9,75,32,0.47303576385441826,1,RNN,False,auto
0.0035350897386103772,0.002847360761278153,14.497844934463501,True,1,2023-06-26_22-22-36,1687810956,14.497844934463501,1656076,cs02.science.uu.nl,131.211.30.52,14.497844934463501,1,"9_batch_size=32,dropout=0.3973,hidden_dim=25,input_chunk_length=3,n_epochs=75,n_rnn_layers=2,training_length=25",25,2,25,3,75,32,0.3972625882962172,1,RNN,False,auto
0.00246305197381851,0.002014802753819446,15.343907117843628,True,1,2023-06-26_22-22-37,1687810957,15.343907117843628,1656078,cs02.science.uu.nl,131.211.30.52,15.343907117843628,1,"10_batch_size=32,dropout=0.2194,hidden_dim=25,input_chunk_length=3,n_epochs=75,n_rnn_layers=4,training_length=25",25,4,25,3,75,32,0.2194057064287233,1,RNN,False,auto
0.009019783972196714,0.008681605321145156,13.513392686843872,True,1,2023-06-26_22-22-35,1687810955,13.513392686843872,1656080,cs02.science.uu.nl,131.211.30.52,13.513392686843872,1,"11_batch_size=64,dropout=0.3273,hidden_dim=25,input_chunk_length=3,n_epochs=75,n_rnn_layers=2,training_length=50",25,2,50,3,75,64,0.3273002260363031,1,RNN,False,auto
0.002546945428936748,0.0020230039248757318,12.196263790130615,True,1,2023-06-26_22-23-43,1687811023,12.196263790130615,1656771,cs02.science.uu.nl,131.211.30.52,12.196263790130615,1,"12_batch_size=128,dropout=0.4636,hidden_dim=25,input_chunk_length=12,n_epochs=50,n_rnn_layers=4,training_length=25",25,4,25,12,50,128,0.46357105604625914,1,RNN,False,auto
0.0024993728242336624,0.0020664723092523383,12.731412410736084,True,1,2023-06-26_22-24-51,1687811091,12.731412410736084,1657109,cs02.science.uu.nl,131.211.30.52,12.731412410736084,1,"13_batch_size=16,dropout=0.0177,hidden_dim=25,input_chunk_length=12,n_epochs=25,n_rnn_layers=1,training_length=50",25,1,50,12,25,16,0.017670919799652896,1,RNN,False,auto
0.0031635302844933693,0.00270673204122788,12.551985025405884,True,1,2023-06-26_22-24-51,1687811091,12.551985025405884,1657111,cs02.science.uu.nl,131.211.30.52,12.551985025405884,1,"14_batch_size=32,dropout=0.0121,hidden_dim=25,input_chunk_length=1,n_epochs=25,n_rnn_layers=4,training_length=75",25,4,75,1,25,32,0.012098305022652609,1,RNN,False,auto
0.00273933149745318,0.0023424689561125423,12.633764505386353,True,1,2023-06-26_22-24-51,1687811091,12.633764505386353,1657113,cs02.science.uu.nl,131.211.30.52,12.633764505386353,1,"15_batch_size=32,dropout=0.0121,hidden_dim=25,input_chunk_length=1,n_epochs=25,n_rnn_layers=4,training_length=75",25,4,75,1,25,32,0.012098305022652609,1,RNN,False,auto
0.08122039744324637,0.08118328016113087,13.326316118240356,True,1,2023-06-26_22-24-52,1687811092,13.326316118240356,1657115,cs02.science.uu.nl,131.211.30.52,13.326316118240356,1,"16_batch_size=32,dropout=0.0121,hidden_dim=25,input_chunk_length=1,n_epochs=25,n_rnn_layers=4,training_length=75",25,4,75,1,25,32,0.012098305022652609,1,RNN,False,auto
0.025564070748052694,0.025445939886629465,12.109198331832886,True,1,2023-06-26_22-25-59,1687811159,12.109198331832886,1657805,cs02.science.uu.nl,131.211.30.52,12.109198331832886,1,"17_batch_size=32,dropout=0.0121,hidden_dim=25,input_chunk_length=1,n_epochs=25,n_rnn_layers=4,training_length=75",25,4,75,1,25,32,0.012098305022652609,1,RNN,False,auto
0.003220585694428574,0.0027555284339733505,13.47881817817688,True,1,2023-06-26_22-27-09,1687811229,13.47881817817688,1658130,cs02.science.uu.nl,131.211.30.52,13.47881817817688,1,"18_batch_size=128,dropout=0.0118,hidden_dim=25,input_chunk_length=1,n_epochs=75,n_rnn_layers=4,training_length=75",25,4,75,1,75,128,0.011764274356507589,1,RNN,False,auto
0.002524735670674123,0.0021020104967980472,16.30588459968567,True,1,2023-06-26_22-27-12,1687811232,16.30588459968567,1658132,cs02.science.uu.nl,131.211.30.52,16.30588459968567,1,"19_batch_size=16,dropout=0.0251,hidden_dim=25,input_chunk_length=9,n_epochs=100,n_rnn_layers=1,training_length=25",25,1,25,9,100,16,0.025118849143509682,1,RNN,False,auto
0.002536438991490225,0.002144570368882129,16.245368003845215,True,1,2023-06-26_22-27-12,1687811232,16.245368003845215,1658134,cs02.science.uu.nl,131.211.30.52,16.245368003845215,1,"20_batch_size=16,dropout=0.0251,hidden_dim=25,input_chunk_length=9,n_epochs=100,n_rnn_layers=1,training_length=25",25,1,25,9,100,16,0.025118849143509682,1,RNN,False,auto
