rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_dim,config/n_rnn_layers,config/training_length,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.0024667471601599283,0.0021546914340502747,14.063524007797241,True,1,2023-06-26_20-01-19,1687802479,14.063524007797241,1599653,cs02.science.uu.nl,131.211.30.52,14.063524007797241,1,"1_batch_size=64,dropout=0.2005,hidden_dim=25,input_chunk_length=6,n_epochs=50,n_rnn_layers=2,training_length=50",25,2,50,6,50,64,0.200466917389709,1,RNN,False,auto
0.0017213486379128128,0.0014361180935082837,12.770732402801514,True,1,2023-06-26_20-02-24,1687802544,12.770732402801514,1599861,cs02.science.uu.nl,131.211.30.52,12.770732402801514,1,"2_batch_size=128,dropout=0.1871,hidden_dim=25,input_chunk_length=9,n_epochs=75,n_rnn_layers=4,training_length=75",25,4,75,9,75,128,0.18705259525311563,1,RNN,False,auto
0.0016053602293662106,0.001346861931466846,12.289172172546387,True,1,2023-06-26_20-03-30,1687802610,12.289172172546387,1600091,cs02.science.uu.nl,131.211.30.52,12.289172172546387,1,"3_batch_size=128,dropout=0.0472,hidden_dim=25,input_chunk_length=6,n_epochs=50,n_rnn_layers=2,training_length=25",25,2,25,6,50,128,0.047235261481818606,1,RNN,False,auto
0.0016289770434822892,0.0012510920611852473,13.092573642730713,True,1,2023-06-26_20-03-31,1687802611,13.092573642730713,1600094,cs02.science.uu.nl,131.211.30.52,13.092573642730713,1,"4_batch_size=64,dropout=0.3141,hidden_dim=25,input_chunk_length=3,n_epochs=75,n_rnn_layers=2,training_length=50",25,2,50,3,75,64,0.3141094324223322,1,RNN,False,auto
0.0017983986983554723,0.0013883435468584303,13.681920289993286,True,1,2023-06-26_20-03-31,1687802611,13.681920289993286,1600097,cs02.science.uu.nl,131.211.30.52,13.681920289993286,1,"5_batch_size=64,dropout=0.3888,hidden_dim=25,input_chunk_length=9,n_epochs=75,n_rnn_layers=4,training_length=50",25,4,50,9,75,64,0.38875707647299407,1,RNN,False,auto
0.0030803561686056124,0.002778933290007809,11.564712524414062,True,1,2023-06-26_20-03-29,1687802609,11.564712524414062,1600099,cs02.science.uu.nl,131.211.30.52,11.564712524414062,1,"6_batch_size=256,dropout=0.3269,hidden_dim=25,input_chunk_length=24,n_epochs=25,n_rnn_layers=2,training_length=50",25,2,50,24,25,256,0.3269325178271845,1,RNN,False,auto
0.008936903233346954,0.008812407126816088,11.538450956344604,True,1,2023-06-26_20-04-37,1687802677,11.538450956344604,1600791,cs02.science.uu.nl,131.211.30.52,11.538450956344604,1,"7_batch_size=64,dropout=0.2695,hidden_dim=25,input_chunk_length=1,n_epochs=25,n_rnn_layers=3,training_length=50",25,3,50,1,25,64,0.2695094090463008,1,RNN,False,auto
0.0019048350158124795,0.001573228621671451,15.825509786605835,True,1,2023-06-26_20-05-56,1687802756,15.825509786605835,1601136,cs02.science.uu.nl,131.211.30.52,15.825509786605835,1,"8_batch_size=32,dropout=0.2866,hidden_dim=25,input_chunk_length=24,n_epochs=75,n_rnn_layers=3,training_length=75",25,3,75,24,75,32,0.28655113057331544,1,RNN,False,auto
0.0018548664404086923,0.0014461028570163885,16.364101886749268,True,1,2023-06-26_20-05-57,1687802757,16.364101886749268,1601138,cs02.science.uu.nl,131.211.30.52,16.364101886749268,1,"9_batch_size=32,dropout=0.3436,hidden_dim=25,input_chunk_length=6,n_epochs=75,n_rnn_layers=3,training_length=50",25,3,50,6,75,32,0.34357354102197596,1,RNN,False,auto
0.0028699405146559304,0.0024527271393011735,13.472383260726929,True,1,2023-06-26_20-05-54,1687802754,13.472383260726929,1601140,cs02.science.uu.nl,131.211.30.52,13.472383260726929,1,"10_batch_size=128,dropout=0.1048,hidden_dim=25,input_chunk_length=9,n_epochs=25,n_rnn_layers=3,training_length=75",25,3,75,9,25,128,0.10480278690721977,1,RNN,False,auto
