rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode
0.02495520331724827,0.021477735767469374,13.665570259094238,True,1,2023-07-03_15-55-49,1688392549,13.665570259094238,20080,Stephan,127.0.0.1,13.665570259094238,1,"1_changepoint_prior_scale=0.0010,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",25,0.8,0.001,0.01,multiplicative
0.00933840422458136,0.007935730014919845,7.017212390899658,True,1,2023-07-03_15-55-52,1688392552,7.017212390899658,22488,Stephan,127.0.0.1,7.017212390899658,1,"2_changepoint_prior_scale=0.1000,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",50,0.8,0.1,1.0,multiplicative
0.01006606732890475,0.008524052911478484,6.459401845932007,True,1,2023-07-03_15-56-02,1688392562,6.459401845932007,15404,Stephan,127.0.0.1,6.459401845932007,1,"3_changepoint_prior_scale=0.1000,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.0100",25,0.6,0.1,0.01,additive
0.016055204925940304,0.012050527050271981,461.33299374580383,True,1,2023-07-03_16-03-46,1688393026,461.33299374580383,25800,Stephan,127.0.0.1,461.33299374580383,1,"4_changepoint_prior_scale=0.0010,changepoint_range=0.4000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.4,0.001,1.0,additive
0.00939352793916685,0.007910909714399233,8.389947414398193,True,1,2023-07-03_15-56-23,1688392583,8.389947414398193,3708,Stephan,127.0.0.1,8.389947414398193,1,"5_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",50,0.8,0.5,1.0,multiplicative
0.009166950423434498,0.007724525153888252,13.486260890960693,True,1,2023-07-03_15-56-39,1688392599,13.486260890960693,24012,Stephan,127.0.0.1,13.486260890960693,1,"6_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=10.0000",100,0.8,0.5,10.0,multiplicative
0.02065542579229034,0.015925392636465075,92.21416115760803,True,1,2023-07-03_15-58-08,1688392688,92.21416115760803,23400,Stephan,127.0.0.1,92.21416115760803,1,"7_changepoint_prior_scale=0.0010,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=1.0000",50,0.6,0.001,1.0,additive
0.011981581397534604,0.009734403480877164,7.661288261413574,True,1,2023-07-03_15-56-54,1688392614,7.661288261413574,26156,Stephan,127.0.0.1,7.661288261413574,1,"8_changepoint_prior_scale=0.5000,changepoint_range=0.4000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=1.0000",50,0.4,0.5,1.0,additive
0.009952223991766438,0.008247618694859597,8.008425951004028,True,1,2023-07-03_15-57-07,1688392627,8.008425951004028,14476,Stephan,127.0.0.1,8.008425951004028,1,"9_changepoint_prior_scale=0.5000,changepoint_range=0.6000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",10,0.6,0.5,1.0,multiplicative
0.00907035580360393,0.0077079052498185835,7.012314796447754,True,1,2023-07-03_15-57-17,1688392637,7.012314796447754,13124,Stephan,127.0.0.1,7.012314796447754,1,"10_changepoint_prior_scale=0.1000,changepoint_range=0.8000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",10,0.8,0.1,0.01,multiplicative
