,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.0015706482874414628, 0.0032804996265060034, 0.002970039042604327, 0.002258701252113739, 0.004218789756813985]","[0.001737107075846417, 0.0033781643990724902, 0.003646484779014117, 0.0026697604436372504, 0.004532278248449084]","[0.0015328600056336743, 0.0033470939076316853, 0.003069445565682323, 0.0023545941428088266, 0.0042694754567385255]","[0.0015606664024576855, 0.003645611266040521, 0.002992841744557702, 0.0023476046180267753, 0.004231994097670341]","[0.0017235333973072238, 0.003779614900861279, 0.003382778783190804, 0.0023720931615383656, 0.0044587574594654]","[0.0015727383002138216, 0.003310845259271507, 0.0029408152437169276, 0.0022324078637090067, 0.0041512907410168704]","[0.0022048384045074997, 0.0034362952170823888, 0.0030239183004398726, 0.0031142886684027856, 0.004207191895862508]","[0.0016492931755630665, 0.0033316258125623897, 0.003063490965083438, 0.0022819504453762953, 0.004119898842916413]","[0.0015568503732752694, 0.003414150980204788, 0.0030951919791348424, 0.002256819611557408, 0.0041940412070236065]","[0.0024107476086547906, 0.0035636306926353036, 0.003935393264262529, 0.0029211822076337535, 0.004275032468741281]","[0.0015760657452522126, 0.004077759845779189, 0.0031281883167971532, 0.0025809660874748517, 0.004501172782174278]","[0.0015928345527068321, 0.003346177972254623, 0.003143381822847777, 0.002668881591560163, 0.0043770045032416076]","[0.0015491448042281438, 0.003279042646168613, 0.00298533890136152, 0.0022514339429967, 0.004200016430627748]"
TRX,"[0.0011814595325514037, 0.0013670198844671852, 0.004464499461715087, 0.0017003090309373585, 0.0021480669552959553]","[0.001350056716430274, 0.0014870219196080705, 0.00454609976601135, 0.00201994391720983, 0.002618241351019619]","[0.0011790470328320126, 0.0013592384537495343, 0.0044577238580789215, 0.00166632374324778, 0.002120683676995596]","[0.0012179955078921259, 0.0013901268320185634, 0.004475051459707493, 0.0017521078444183884, 0.0022482771041812287]","[0.0012457658036454757, 0.001899705471265462, 0.005346694304161305, 0.0018372237048414211, 0.0028177895428223966]","[0.0011737741646227053, 0.00137389771817847, 0.004517983952165523, 0.0017250513491882907, 0.002151825353767224]","[0.0011896874308490258, 0.0014397065686137403, 0.00456095579326308, 0.0016857246871378833, 0.0021576303865421657]","[0.0013469486251582825, 0.0016169642263690655, 0.004569847681654995, 0.0016435080567726104, 0.0021341316649602106]","[0.0012163016115397556, 0.0017023815575889774, 0.004946715258501883, 0.0016907364480646385, 0.0023020451256468267]","[0.001900678851943901, 0.001689765529081126, 0.004573288272698722, 0.004654380440443929, 0.003314686998451148]","[0.0012043814159499414, 0.001575576694059426, 0.004896837091559508, 0.0018025800537139428, 0.002291366673031249]","[0.0013009358659198701, 0.001437853908540367, 0.004689685715978738, 0.0019059759450985596, 0.002343693490012644]","[0.0011784828218186583, 0.0013345308893236575, 0.004824518287704789, 0.0016680404971601123, 0.002129620032701652]"
ATOM,"[0.001531976594772863, 0.0021120264386139424, 0.0029611375568172654, 0.0026817591226889555, 0.0040799445958323915]","[0.001732013366684721, 0.00223857336557245, 0.0031382590878987217, 0.002924537304258965, 0.004280348557612048]","[0.0015220880340893373, 0.0020847914621297584, 0.0029184381318989048, 0.002504456091080773, 0.004038109607796578]","[0.0015465525404125954, 0.0020497963221468027, 0.0029279300594698718, 0.0024828974088908157, 0.004088797356210409]","[0.002251460291111479, 0.002813617159474216, 0.0037391338997394405, 0.003218253839780763, 0.004751866447630553]","[0.0015762466325012008, 0.0021257642770991596, 0.003013707958239888, 0.0025165332374670123, 0.004115349147912728]","[0.0015064008313223729, 0.002059342055478886, 0.0029598418758554432, 0.0024801704953306826, 0.004055557831349416]","[0.001551256598595719, 0.002223686191235491, 0.003206940628764984, 0.003304990375678682, 0.004456238199119634]","[0.0016258212483076268, 0.002130470627507795, 0.003791968437218153, 0.0032038979376551075, 0.004312958405146126]","[0.002569133713568721, 0.002606862549646968, 0.003289569245025954, 0.003019294243690635, 0.004330532006248441]","[0.0017770050734552342, 0.0022957015564616244, 0.0033034916711725854, 0.0029800958180841823, 0.004551278988613171]","[0.0016296151153254166, 0.002203611560186578, 0.0029401918437059796, 0.0025919685694365422, 0.004120896798196653]","[0.0015099322176148388, 0.002059693175619102, 0.0029503847231392042, 0.002501082967123069, 0.004071670748919173]"
XMR,"[0.001532357514898722, 0.002473682372865325, 0.0021827843891292337, 0.0018393533183865471, 0.002273350148766073]","[0.0017153717429265246, 0.0027173904402431905, 0.002413248464309343, 0.0018378925132454356, 0.0024534408205490865]","[0.0014128128722890587, 0.0022787047940239016, 0.002151821179787955, 0.001717232227246325, 0.002254265768390794]","[0.001471013391250569, 0.0023109575804529446, 0.0021708038757876327, 0.0017318472379851233, 0.0022757492413340223]","[0.0014606597254594217, 0.003142133361232605, 0.0023512506127824195, 0.001896045390261517, 0.002385882957382089]","[0.0013980845099489086, 0.0024417038689354383, 0.0021980813795777153, 0.002095917585530126, 0.0024837259973232773]","[0.001389829263198867, 0.002581013727125952, 0.0021748159327896113, 0.0017958083490798818, 0.002244878698183629]","[0.0018759106872296221, 0.0025376947165175515, 0.0024452454223128713, 0.00220091208887359, 0.0025020470213258316]","[0.0015068642912878874, 0.002893282145424143, 0.0025359313490711122, 0.0018814952950833486, 0.002388009737863424]","[0.002016388789385678, 0.0026278521835679373, 0.002428168565926567, 0.002326749674411182, 0.0027567794993139396]","[0.001663877720326296, 0.0027422394375101965, 0.0024504536557821074, 0.0019180269268640338, 0.0026458643832064825]","[0.001525372500757682, 0.002330523489201812, 0.002156234508238036, 0.0017196669240852611, 0.002267040025796477]","[0.0014202608569171176, 0.0023126178963577214, 0.0021533338922784958, 0.0017091730853276547, 0.0023056732071905606]"
VET,"[0.002188068258407377, 0.002360255464121029, 0.0026906459284682127, 0.002597519887820239, 0.003332142385348087]","[0.002863695928366575, 0.0029100796894577998, 0.0031286813613379738, 0.0026113790553502015, 0.0034413356327681745]","[0.0023828593227971135, 0.002598769164068412, 0.002799587902849325, 0.002629442396164989, 0.0033706040046919262]","[0.0022086269847877574, 0.002356236264940854, 0.002711722890171325, 0.002597297975225111, 0.003381277443779373]","[0.0025306626214156615, 0.002821464809122255, 0.003413555789119307, 0.0027568368056938948, 0.003866320101610712]","[0.002203202228007088, 0.002396611073473334, 0.0028025366873801463, 0.0027301679898268432, 0.0033335088298602177]","[0.0023120224203064055, 0.0024070787777744082, 0.0027511134426041633, 0.002524678180051813, 0.0033357457596159285]","[0.0029673623614481057, 0.0030260978384385865, 0.003194754669292078, 0.0032362097377381526, 0.003914324841105294]","[0.002175773692105542, 0.002367589730373559, 0.002675537560310787, 0.0025055224658135926, 0.0033237560439040013]","[0.0036412931956093537, 0.003262400354978055, 0.003188891756359691, 0.0035159881842504394, 0.004188289784112755]","[0.0022832670856315664, 0.002447134583643446, 0.002902854615988121, 0.0028559783144928943, 0.003426106848439955]","[0.0023483810078404736, 0.002535021833881111, 0.0026872638987944487, 0.0028349910981196897, 0.0034477908124178813]","[0.0021946029791617, 0.0023509384561381406, 0.0027047860728286227, 0.0025211966868202936, 0.0033719954121398587]"
ALGO,"[0.0020660753456652045, 0.0024273022710130945, 0.002888634128057743, 0.0026163161562232887, 0.003703862142512811]","[0.0028050897039340675, 0.0029990359812828637, 0.003551906923179475, 0.0032712341964461636, 0.0042087745214753405]","[0.0020568564720259736, 0.0024124432613374467, 0.0029197827094672862, 0.002603451709846469, 0.0036664117171781503]","[0.002048742207677821, 0.0024024575781905464, 0.002987356689046799, 0.0026903692114192265, 0.003682914399408152]","[87342.5642757216, 0.0028069365697261663, 0.0030137587844393707, 0.005477160058382046, 0.003862587400005994]","[0.0026674332237973603, 0.0028928346904022275, 0.003023813126539624, 0.002569660158692743, 0.00383091294600243]","[0.002063164268329554, 0.002409542142041202, 0.0029114743705288336, 0.00260140396130075, 0.0036657990059043226]","[0.002050862249401469, 0.0024108082408475324, 0.002918430802524242, 0.002592306589050183, 0.0036752216158564208]","[0.0024232093148409783, 0.002871831184746234, 0.003626370569320925, 0.002823311465285696, 0.004105881273454436]","[0.00335460901500717, 0.0031979088404951784, 0.0034228984699711117, 0.0031316281282852973, 0.004665214646741418]","[0.002068112993110997, 0.0025708770483780933, 0.003001526900843428, 0.0026262741701176804, 0.003900548603024457]","[0.00214997490365013, 0.0024030442990024214, 0.0030658095981000396, 0.0027684139983301334, 0.0038633766201549933]","[0.002065691018568354, 0.002410401318288281, 0.0029300914296604605, 0.0026019387874567585, 0.0036862005788321963]"
EOS,"[0.00233150095622094, 0.0027216313059659166, 0.002824686402937936, 0.004040074761822198, 0.0035330406038164793]","[0.0025903943967571117, 0.0031054287601204496, 0.0032374521696633116, 0.004363534581957842, 0.003972229734762432]","[0.002403560300040705, 0.002791302703538677, 0.002881493978431875, 0.004230003901665962, 0.003512676790500798]","[0.002285848878685958, 0.0026125400213757514, 0.0028730649152644444, 0.004124239685852288, 0.0036982506265355384]","[0.0028996083998185334, 0.0029010637995297707, 0.0031748178587899275, 0.004524302761840955, 0.0039050788515530357]","[0.00235456739019416, 0.0026523580969477233, 0.002834927450088532, 0.004073189218562066, 0.003556478607166855]","[0.0023911270432369082, 0.0025913655811368314, 0.002834721532161661, 0.004049253084920336, 0.0035703576845675317]","[0.002376864823231809, 0.0025980315798918097, 0.0028247562677155137, 0.004019356782637432, 0.0035646950088362903]","[0.0023942064221236, 0.0029471315223059623, 0.0028217611020164243, 0.004164627869267041, 0.0035874121618651666]","[0.00339807758001967, 0.0038662249630793464, 0.00338905867159468, 0.004875076853662875, 0.004676116294926793]","[0.0025752737320293892, 0.003126167951420636, 0.0031739654346030154, 0.005747096279291874, 0.0036415899046179758]","[0.002433000022091763, 0.0027927645685165256, 0.0028476940225568674, 0.004255031123969604, 0.0037262082164978]","[0.0023280433631452696, 0.002604167366927203, 0.0028411117787368, 0.004116684788378554, 0.003582835541096151]"
CHZ,"[0.004457986147611609, 0.0028875967104730134, 0.003570553549323531, 0.0025465591106404836, 0.003544801381441891]","[0.005130992806535624, 0.0036632836106494297, 0.005428173582131938, 0.003225347894242439, 0.003695396106739413]","[0.00417475508167265, 0.0028758343197792732, 0.00356248193537882, 0.002558583393149936, 0.0035141356740881593]","[0.004359464822252484, 0.002992729592048557, 0.003577514787496352, 0.002633749200396115, 0.003598690889743118]","[0.00527922675787831, 0.0033779668830996837, 0.003970946748589031, 0.003206936060403064, 0.004307698429096077]","[0.004068033166668387, 0.0029763624059598623, 0.0036548612637838773, 0.0029255465103413085, 0.003559486189491051]","[0.004165059838860533, 0.002872362386393456, 0.0035655620990244215, 0.0025655773718963144, 0.0035389021590897453]","[0.004162117865776352, 0.002888329673232803, 0.0036471234593444765, 0.0025602943087544264, 0.0035619790412753836]","[0.004506182564717225, 0.003041935920926205, 0.0037055991566870864, 0.002671488612028977, 0.003859414738062142]","[0.00595152117400473, 0.005434151639662232, 0.005449949504769942, 0.0038073208184810164, 0.004339141963977772]","[0.00421205748938449, 0.002877535111248875, 0.003563522106656697, 0.0025642766913655172, 0.0035839471242640926]","[0.004437850832330175, 0.003270044139696112, 0.0037166207233792197, 0.0025610689102742493, 0.0036738216663154215]","[0.00418400602026107, 0.002888311355907542, 0.0035373243687450416, 0.002593154029668329, 0.0035521029637341985]"
IOTA,"[0.002868310765308196, 0.0024994460175546216, 0.002982559680554732, 0.002797452503576631, 0.0035677425298798883]","[0.0031617977224511636, 0.0028971867556408996, 0.003156703346674485, 0.0032422734442898635, 0.0038695104769186288]","[0.0026443547649126153, 0.0027254519616241825, 0.0029168472144992163, 0.002617628138171847, 0.00333240284697273]","[0.002647983205609789, 0.002458059341100313, 0.002935795739497813, 0.0026631100187974, 0.0033941520032171615]","[0.0030207939163865035, 0.0034142969832282634, 0.0033371290777953104, 0.003677256573741492, 0.0037760238757547178]","[0.0026310985976844906, 0.0024350398203079743, 0.002912807898099678, 0.002831836825997708, 0.0035739416287140858]","[0.002660056445173714, 0.002436973565173245, 0.0029228374169826474, 0.002629568674364214, 0.003328536797279278]","[0.0027108528748512606, 0.002363894553076496, 0.0028936560743538205, 0.002693557610301676, 0.0033548520818247004]","[0.0028935613038083403, 0.002496785378647468, 0.0031020451842003584, 0.0030397195630889884, 0.003459723557058471]","[0.004007668488442473, 0.004018540400747678, 0.003929082357196621, 0.0034047985634176373, 0.004246159265529358]","[0.003036092912317763, 0.0028962464442724056, 0.0033035648944284473, 0.002945898928772897, 0.0036563468363584504]","[0.0028179704061403474, 0.002510189494228282, 0.0029663447306573984, 0.002687690146972577, 0.003372775202255888]","[0.0026579471483378233, 0.0024412852342009374, 0.002928746094435263, 0.0026572568587418855, 0.0033643322152736364]"
NEO,"[0.002453685817901877, 0.0029938776881793666, 0.004212171989730896, 0.0023232509446387745, 0.004564976836672126]","[0.003076602170238988, 0.003597450558336475, 0.004455952001548417, 0.003094775814084832, 0.004884964082942894]","[0.002694396625698365, 0.003146105530579286, 0.004324754359837723, 0.002592300769321833, 0.004198083874583182]","[0.002463164020564495, 0.002974683206540662, 0.00415753441383545, 0.0023425145078391414, 0.004005903716031192]","[0.0035943328698833437, 0.0029963467232876993, 0.004449775852215264, 0.0028590981491283867, 0.004082713979191835]","[0.002486911022252461, 0.002965573699457027, 0.004122793466558313, 0.0023181576037490234, 0.003945295313979671]","[0.002466008582083465, 0.0030492965182476054, 0.00415890748247483, 0.0023641066056149978, 0.003971142999935343]","[0.002431538416170189, 0.0029992749594478286, 0.004192694050167873, 0.0023197345258331955, 0.003972379079262714]","[0.0024989632032472123, 0.0030881051659072335, 0.005082582230119151, 0.00247623603186464, 0.004024843030706073]","[0.004597231282646971, 0.004438607842079835, 0.005282346320102948, 0.003682833651701031, 0.004623845730921911]","[0.002529269216427089, 0.0031344728637892234, 0.0048015558636515035, 0.0023958626624405446, 0.004273723345098742]","[0.0027606165684329826, 0.003205667718733427, 0.004149264315995815, 0.0026480720576751477, 0.004179593568571129]","[0.0024504598395748726, 0.0029805242450960607, 0.004187091392171183, 0.002296746316929425, 0.003983554950030582]"
XTZ,"[0.0018897501195418707, 0.0031423911821704268, 0.002899718004768155, 0.0024308408892958697, 0.0035110529497279427]","[0.0024607934104241744, 0.0033791898286497186, 0.0032934321413307186, 0.0028430169063110187, 0.0036346150117779466]","[0.0018511079543010853, 0.0030628088062507122, 0.002839673580400915, 0.002401305348408757, 0.003199768783616044]","[0.0018385743054502401, 0.0030891003608703007, 0.002824547581105165, 0.00246855885372571, 0.0032661640152745206]","[0.0036375826904496765, 0.0044515712422671825, 0.0035955177708295732, 0.0024733096530717147, 0.0038659531134465582]","[0.0024288874464535415, 0.0037116820201011716, 0.003149293513753156, 0.0025071486853782145, 0.003438506321006767]","[0.001989818570562172, 0.003494417516791199, 0.0028481720382650846, 0.002582113984323659, 0.003337227156057191]","[0.002315061512720276, 0.0036430188217618335, 0.002844200684885094, 0.0027122567555336787, 0.0037343386676682005]","[0.0019711069267097634, 0.003365476537247875, 0.0028611730922115737, 0.0025071126420802077, 0.003318259879750637]","[0.0032553742660922373, 0.004030777668759213, 0.0037981766624740165, 0.0033845022179011426, 0.003845173781017661]","[0.0018558999962381005, 0.0032790012038449437, 0.002834138546902771, 0.0024643781970848104, 0.003233842946516277]","[0.0018973103309856958, 0.0032938322372208606, 0.0029222877899632497, 0.0025711989910662033, 0.003436919438072286]","[0.0018543503876688276, 0.003096036210021675, 0.002839574866289078, 0.002418125625835899, 0.003194813498155057]"
