,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.013630089432936464, 0.015251148003522737, 0.013656501830573351, 0.02355445644957513, 0.01223971294075989]","[0.015145708057287956, 0.01626025294901328, 0.014822035845278497, 0.02438747970155766, 0.014070826571612391]","[0.013809484230108277, 0.015344659687826091, 0.013530725057003803, 0.023728983551658384, 0.013300993292933553]","[0.01295449182516997, 0.015049104977023959, 0.013461165117011824, 0.023599462399030238, 0.0123088141549374]","[0.014897018207552754, 0.01713887611051372, 0.0156541524433267, 0.027160246969899497, 0.012238831449954083]","[0.013819605805464123, 0.014866242581138561, 0.013137216074913987, 0.023617593260322506, 0.011838041929833622]","[0.013357231324592883, 0.01462348062458495, 0.014055105216054445, 0.024601829163823467, 0.013079863461747871]","[0.013907439559302086, 0.014503766963093996, 0.013238356301960066, 0.023595961207254105, 0.012065644272852286]","[0.014208962878277345, 0.014652252904238244, 0.014386356186855069, 0.02573211357146298, 0.012110142506946286]","[0.021793123903178335, 0.018571735630028615, 0.019204520953132766, 0.027909061078023798, 0.019486893648166383]","[0.013225760796836695, 0.015399115966024337, 0.01582149765556435, 0.029439102797266067, 0.013933280879400328]","[0.014416775596681967, 0.01615644863371454, 0.013118201192595366, 0.024050128399951253, 0.012690232158756004]","[0.013039900635956198, 0.014517609820440248, 0.01306577341195195, 0.0234022576185166, 0.011927421435492599]"
TRX,"[0.012387017417193771, 0.009557294130018922, 0.008925274035788333, 0.0228437992753825, 0.007823010957428312]","[0.01324196322081403, 0.010656782517435608, 0.009921346991662314, 0.02358150701404577, 0.008995041485552217]","[0.0123309840446089, 0.009523092823346782, 0.00931797548335042, 0.022441489921994014, 0.007561826575481855]","[0.012328965959806589, 0.00924155051545753, 0.008558926361936222, 0.02295836435586439, 0.0076462724156212926]","[0.01741439974010254, 0.011420506332721136, 0.010527123517296639, 0.02390895926093358, 0.023456131478137545]","[0.012693109675582553, 0.009616309747345345, 0.008429663334065562, 0.022470427648907793, 0.007281682668826267]","[0.013080799273935056, 0.009555859083256683, 0.008439850226246626, 0.022862065236528492, 0.007241231816586554]","[0.012645729638076315, 0.009242873798308968, 0.008377223892965163, 0.02241562874895203, 0.007235316144031804]","[0.012314571075559907, 0.009897810519772274, 0.008369159606272734, 0.02243179077407138, 0.007703609564034804]","[0.014241738040345508, 0.011557226710732227, 0.014607080500012254, 0.024404031442190163, 0.0528038452287401]","[0.013085674767998885, 0.009534713068587565, 0.008989846674749651, 0.02556452366744706, 0.007576107650972517]","[0.012455378571629865, 0.010040060134536533, 0.009020935773304225, 0.023511408352471373, 0.008217169817750902]","[0.012100015155762946, 0.009016735899393745, 0.00838430278148186, 0.022360679822288884, 0.007248520916710098]"
ATOM,"[0.015050516860280964, 0.016192660910813086, 0.015906507537576223, 0.02127775915141466, 0.011199161743091069]","[0.016493689195955587, 0.018076690836701798, 0.01557292130555725, 0.021668872798273613, 0.013942449891546064]","[0.01508763595943993, 0.015801327966947085, 0.014539234762938892, 0.01990125499383222, 0.012256578417978014]","[0.014254806994546253, 0.015655698887518287, 0.013667455392378066, 0.01965378483912256, 0.010951685102527921]","[0.014518604801620705, 0.015510641518279305, 0.015190036170234227, 0.02382688531464367, 0.011135334706717964]","[0.014659103305599407, 0.015588644786927891, 0.013743619690619097, 0.019533623400740205, 0.010888583267081775]","[0.014649256563530747, 0.01544589589359033, 0.013825489888931867, 0.019411174548410272, 0.01098447578541606]","[0.014604715353042032, 0.01545737747683189, 0.013812633042093549, 0.019377591652269415, 0.010888352838813214]","[0.014935710168120411, 0.015782219064473513, 0.014305175148701955, 0.020061361373938384, 0.010899621225488154]","[0.019651617414722402, 0.019698281917072045, 0.018137016436735705, 0.022447280465203903, 0.018280733431532758]","[0.017096114808370793, 0.0177667107313993, 0.015622776269151472, 0.023140228246585803, 0.011952943532014553]","[0.014534291651964676, 0.015494127268160475, 0.013767596546987245, 0.01984568259886654, 0.011408132061663027]","[0.014364666858969364, 0.015560883940259044, 0.013680171899975356, 0.019395453149698184, 0.010968337832673087]"
XMR,"[0.012728896174829009, 0.011875052071289884, 0.010840590619309276, 0.01482742711694656, 0.00942765226414734]","[0.01355069359078732, 0.013250509055141671, 0.011636538994801902, 0.0162005119765496, 0.010083128868781745]","[0.012902242528068665, 0.01136445772295527, 0.010670554724397112, 0.014294073469780209, 0.00945235395880783]","[0.012976706771486973, 0.011416716528574131, 0.010781313028459088, 0.014388645341899386, 0.009565635912122328]","[0.016487202104184376, 0.011976303462518618, 0.012088242038024489, 0.017719625521464825, 0.010528956709255424]","[0.013018544887894173, 0.011392548260557907, 0.01081355928171902, 0.01426982523331977, 0.009438417998641696]","[0.012967858148294223, 0.011347165450267644, 0.01075125420710263, 0.01423863031658896, 0.009451841883681221]","[0.012995769843455851, 0.01144278321731803, 0.010707689919073216, 0.01424719896547086, 0.009443137284359216]","[0.013092908426951558, 0.011310355498508924, 0.010921956998827035, 0.014829257114904225, 0.010356496851222183]","[0.017413573152331222, 0.015571695852642111, 0.013585021816213398, 0.01715311615337644, 0.016666494062992993]","[0.013650578883948663, 0.011395657288246886, 0.010846546540503101, 0.014683079197987177, 0.009989827319812593]","[0.013953824425268378, 0.011876029122379093, 0.011626896411165327, 0.015032478517018683, 0.00947332569048863]","[0.012812835834111502, 0.011368345025727408, 0.010650460019040445, 0.014292630013331156, 0.009501065438395911]"
VET,"[0.015403019044531119, 0.01789124250532363, 0.023683330418296015, 0.02240324511849362, 0.010451207268107473]","[0.017334839923139965, 0.018336710044412445, 0.02480234430230261, 0.02340143420710181, 0.014330504505838618]","[0.014119255812111342, 0.01678896836962683, 0.022386950955107166, 0.021365363930701438, 0.009953266495786225]","[0.014140829741852682, 0.018153285022370756, 0.022711476863272295, 0.02260787795802152, 0.011281700001561024]","[0.01716009413320584, 0.019592686763781397, 0.028152745164272665, 0.023982411068460104, 0.012628487585523662]","[0.014682586460517956, 0.016653902973418025, 0.022396322452815306, 0.02147012805216844, 0.010034848360930368]","[0.014380534284826161, 0.01680577420636409, 0.02286820827654201, 0.02158794591293726, 0.009982969955293354]","[0.014312821925353153, 0.017272160056216675, 0.023483330653618715, 0.021413885428159044, 0.009939857215933262]","[0.014112571357109643, 0.017143440253437364, 0.024314259372369577, 0.021589853806416256, 0.010011639210970081]","[0.019456621483188365, 0.023468337569586557, 0.02670072167002777, 0.027955792906772848, 0.02009989631874245]","[0.01557903315751437, 0.02031877890196376, 0.026654504568345488, 0.025479416226907865, 0.012678319487487]","[0.015115227023002444, 0.01729878949290616, 0.022599579311413535, 0.021595701919055712, 0.010784525224814902]","[0.013788660040111998, 0.01678260645116421, 0.022601084968265288, 0.02146906859342548, 0.010125970438448371]"
ALGO,"[0.014561224464134204, 0.020557474017660043, 0.01664899890184814, 0.02186642230706206, 0.012576656783603247]","[0.017086068738756115, 0.022459061844802685, 0.01808814197344211, 0.023065942912958003, 0.013738094980991506]","[0.014687116561472811, 0.020180658500261777, 0.016506168950039184, 0.020595509527909818, 0.012880438717416167]","[0.014735366072401888, 0.021078007521508565, 0.017150075424189754, 0.021664562035760594, 0.015974939993581135]","[0.01797667319409499, 0.020905135511370573, 0.019378112250779046, 0.02327141652864427, 0.0193541535371501]","[0.014610945777923432, 0.020147160742793192, 0.01661009674003432, 0.020605512625148606, 0.012980102664240848]","[0.016044937223641663, 0.02012473139898223, 0.016577708055074195, 0.02088239876770775, 0.012877498005618958]","[0.018932325047338206, 0.022012370177525026, 0.020321897281263823, 0.022556572959568352, 0.016969114564568927]","[0.014950764660208593, 0.020824756617123144, 0.0165181900713888, 0.02079380680622747, 0.012859820827883726]","[0.022732089691582927, 0.02339996130810833, 0.024139240698817968, 0.026060599459317768, 0.02181830749409055]","[0.014822725199819553, 0.022155149047578652, 0.01905801836252463, 0.023031840750496285, 0.015137311495844631]","[0.015003730762057101, 0.020527711798549994, 0.017473648221812473, 0.021712867688949547, 0.013115824659504371]","[0.014238348059620458, 0.02027013046842745, 0.01668457844954264, 0.020714012863991937, 0.012884897989108066]"
EOS,"[0.011858250048747665, 0.014185056674618703, 0.017987488068361077, 0.02191966659435253, 0.011774195040456877]","[0.014501339609699211, 0.016999336172986632, 0.01965307909329344, 0.02306383953724104, 0.014528277390590703]","[0.011462717857431618, 0.01423304846934345, 0.017703966202382244, 0.02022953468079518, 0.011684629205585318]","[0.011919390226708154, 0.014516139271604535, 0.017887297761545084, 0.020487520648330274, 0.012049389394608699]","[0.013396448122079675, 0.015868492762965977, 0.02012852918088842, 0.022964684277022966, 0.013666616323201196]","[0.011713406309101167, 0.014363785158899163, 0.017721712382605205, 0.02049414605218468, 0.011770219198205605]","[0.012062318612827753, 0.01558141776953377, 0.01774059328409199, 0.02096530395342808, 0.011757498621600889]","[0.023981435186984118, 0.018065923321277017, 0.02393671085033686, 0.02393850037829355, 0.018407760404643963]","[0.011510874374553582, 0.01425012443962975, 0.01769858737890355, 0.02075380795192812, 0.012178800260107786]","[0.016888193155335893, 0.01747386650893586, 0.01879079650158002, 0.021667862009209553, 0.017407539552418878]","[0.012599909281259059, 0.014462720950093533, 0.017747985940081742, 0.020560213028406375, 0.011674035031223775]","[0.012407270939643753, 0.014384082042902112, 0.017742915702758315, 0.022356255287257442, 0.012957991623464648]","[0.011344943360640406, 0.014253069766878098, 0.0177194955280211, 0.020515122977319326, 0.011915341291224856]"
CHZ,"[0.018499544647324322, 0.02176923414410509, 0.01723909365874819, 0.01800264307454542, 0.014089565481866332]","[0.020698659744094385, 0.020804467713219626, 0.018706217113020458, 0.018884132649092295, 0.016397569357197668]","[0.019126306688386153, 0.02128070907417526, 0.016513375105925866, 0.017464808056847, 0.0144027849778343]","[0.018336995315589803, 0.021266410595402595, 0.016301657856936897, 0.017270206699743013, 0.014095789979265198]","[0.031104126643843752, 0.031899499646629526, 0.01990638183845555, 0.017645530707923882, 0.017720230237095434]","[0.01905554025169995, 0.02107938412376351, 0.01649284249379283, 0.01727616309849388, 0.014012972660583942]","[0.01895226028184705, 0.021012406539371115, 0.016228193081488082, 0.017165538239221515, 0.01399150097310639]","[0.019411960468901295, 0.021141963464482303, 0.01628406167410291, 0.017434559217299785, 0.01402259617618785]","[0.01866894933567732, 0.021111689975314995, 0.0164200588770086, 0.017170078505599113, 0.01399575135434674]","[0.03463204974477702, 0.028050817911641403, 0.027079562336926422, 0.024518448866702826, 0.022284363769704253]","[0.018495167030623438, 0.02577192501599699, 0.017045936656417255, 0.017272701300697395, 0.01410808268294349]","[0.019966871579919318, 0.021588979133248868, 0.016344404189081726, 0.01718261712448489, 0.015197942322626406]","[0.01851744926082354, 0.02114956473796658, 0.016221416793493575, 0.017185210699256093, 0.014173716973218014]"
IOTA,"[0.013368979629545525, 0.018178726365876145, 0.01597646871245356, 0.017830731324122016, 0.012016127541235596]","[0.016698126310142232, 0.018830306469827994, 0.021805358215322663, 0.02175048801207944, 0.017929062500875812]","[0.013258635781198558, 0.016662136791443752, 0.01601664025144517, 0.01783333372125933, 0.012014356429439125]","[0.013047237809339763, 0.016883733795457802, 0.01603800803905411, 0.018004420543706535, 0.012111127579695003]","[0.015393105213248756, 0.01767189183678357, 0.017441946570215867, 0.02077919069622127, 0.012666784842242025]","[0.015904031385550913, 0.01793816643119288, 0.018370382306223287, 0.018886907299884244, 0.014882110452142615]","[0.014090121421148611, 0.016643749384107037, 0.016013057225846637, 0.017914062196514532, 0.012177664214411747]","[0.013141911974838992, 0.01667356084787673, 0.016110019269082718, 0.018131053402202817, 0.012037289832049734]","[0.013261900580245303, 0.01661418659402827, 0.016041128559610957, 0.01778370266697444, 0.012157869785939652]","[0.01825823714580158, 0.019445256173790275, 0.020093284349292834, 0.0228072829605691, 0.020832647257392665]","[0.014280126053836547, 0.017391612094600068, 0.01730781358283103, 0.01835199007024847, 0.012310882098602354]","[0.013391691618561151, 0.017192579403286615, 0.0176741548745083, 0.01846636034765188, 0.012818486805600809]","[0.0131733632312949, 0.016746727019941596, 0.016275198126877288, 0.017977721833981074, 0.012094855942602482]"
NEO,"[0.014179110188828776, 0.019319137973626575, 0.03286039844814665, 0.0269447717714283, 0.014396958263805822]","[0.016805427467778283, 0.019577557425583442, 0.032634859000005394, 0.028864397034393474, 0.01685131287565667]","[0.015202891869202114, 0.018895170356060923, 0.029555837809397616, 0.027003373030374814, 0.016684595735556532]","[0.014445234771295563, 0.019694147888114293, 0.02980845090888749, 0.0263434865770188, 0.0156460210679049]","[0.019111568341593527, 0.02144696917561176, 0.040342443861751544, 0.027717861892096945, 0.02411171204264447]","[0.015093333236355078, 0.019540227036462052, 0.029844758241216046, 0.03229455709014491, 0.018842171049029046]","[0.014422784235500676, 0.019535734314073575, 0.02958541964610678, 0.02600134213422913, 0.014363007384349657]","[0.01734270438436552, 0.021366404717385844, 0.03378965219978851, 0.03127255261651438, 0.01726479392900566]","[0.014532401517082339, 0.019057541007476503, 0.031901397067858626, 0.026881578830617873, 0.01460259433648083]","[0.01790013409029964, 0.02126460642646541, 0.03250840291785278, 0.0344125671655628, 0.030240536344475846]","[0.015938376871587306, 0.02003212969395323, 0.044525090272929224, 0.026047348708570648, 0.014778377600755385]","[0.01533484937212674, 0.021034986120072964, 0.030223727524100606, 0.027007922179438548, 0.015973882104942]","[0.013904140874309393, 0.01939706246733146, 0.029846119127507984, 0.026131299051991193, 0.014300712504050924]"
