,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.05287211241954916, 0.04655608334816285, 0.05313250877019423, 0.048024155064754194, 0.03642767921337769]","[0.059608398574683044, 0.055382958446811556, 0.05741558234490765, 0.05334558374567444, 0.040546725438287363]","[0.054084998507345154, 0.044286792160873945, 0.053099789316356893, 0.04868523335794346, 0.03528819442276392]","[0.053120150054162166, 0.0437174879149254, 0.05328585318801912, 0.04673589528066812, 0.0348968914697038]","[0.12795644981898546, 0.08352707460889534, 0.05610531386849241, 0.058732273579978074, 0.051659965541330836]","[0.05397809754383055, 0.04362940323179526, 0.0528903874223096, 0.046770931749611507, 0.035794756533258636]","[0.05233781590910222, 0.043675752574929914, 0.052496433780006214, 0.04540706092905861, 0.03694396349183454]","[0.052667404618792685, 0.04320323055548935, 0.05206221025597779, 0.05691930566938171, 0.038755467403241234]","[0.052756256023629204, 0.044792943255659155, 0.05175850638722896, 0.04552160703765241, 0.03720200964772195]","[0.07876596699187675, 0.07155477084504794, 0.0783723003248558, 0.061626517765701105, 0.055608700157132096]","[0.055011734657985326, 0.04383059729070793, 0.054994944656959144, 0.05089807677601139, 0.036867342245053315]","[0.05631604493349248, 0.04583466909462126, 0.054580168614991896, 0.04913146552054949, 0.03510995386986686]","[0.05244590496539512, 0.04311480248216815, 0.053195128750610464, 0.044589396173238205, 0.03469032287655395]"
TRX,"[0.04914233010973275, 0.031792691294728635, 0.04992384219445736, 0.022746614797015462, 0.028003508976190555]","[0.056974137667976175, 0.04085885948235414, 0.056662900233200884, 0.029842686052715915, 0.033462877524799234]","[0.0540890529507844, 0.03830233465132235, 0.05213751509813208, 0.028104493238341407, 0.03100012468323466]","[0.051196830325170826, 0.032820613663449405, 0.05213061894515573, 0.0251386834526446, 0.02921728902850994]","[0.0520342784281261, 0.038061383036653025, 0.05306831688145187, 0.027033177150837587, 0.037855183302403644]","[0.04884538212876756, 0.03099126894906191, 0.04967339636096997, 0.023460435845077978, 0.027571421662214175]","[0.04948364357960324, 0.031578561122517994, 0.051495611087097146, 0.0229729917440492, 0.028255114243633035]","[0.049067578267686165, 0.031089846802069016, 0.050012733309380226, 0.022521361057547786, 0.028148421279300194]","[0.04892573178694697, 0.03205435897121079, 0.04933597630664732, 0.02241979396107737, 0.02776796332481214]","[0.07692707633269014, 0.0686097174017576, 0.08187492484544794, 0.056511271291605325, 0.04822567877105792]","[0.05317799724417914, 0.032616022410214635, 0.05717354265313554, 0.025549680020861085, 0.031476432827880894]","[0.050018215680789034, 0.031396780949033844, 0.05189139824574899, 0.024335098752223346, 0.0303850026173036]","[0.04911759028035087, 0.030724754123316225, 0.050989900233893694, 0.02252769705975541, 0.028121298234482273]"
ATOM,"[0.07754363479019563, 0.07080377850207291, 0.07408985021082805, 0.05659423190103737, 0.03927303858202871]","[0.08554832466493428, 0.07797384717708403, 0.07491813353547346, 0.06280623438516063, 0.04135252845669108]","[0.07538031953068934, 0.0683492721868933, 0.06932870160029525, 0.059326740260482846, 0.037615431364926476]","[0.07931686593312981, 0.07140703514466933, 0.06975842542289827, 0.05856603052379118, 0.037243104042161905]","[0.07768271834184888, 0.08165561402833385, 0.07810726941605375, 0.06313394546098354, 0.04334888717514215]","[0.07705219502602759, 0.07145790238800012, 0.07599338057185658, 0.0732866988485773, 0.04800191297506989]","[0.0760866832474103, 0.06632963178724921, 0.06796255524642426, 0.056452539425429715, 0.03716111980572555]","[0.07605976104876631, 0.06682241108959688, 0.06741257200228475, 0.0617012677963584, 0.037548224234504775]","[0.07570146555437025, 0.06978372328087157, 0.06564283897702035, 0.05880273621182089, 0.0372173545432637]","[0.1084751978789056, 0.09421224886849283, 0.1091084186415117, 0.09549385168140462, 0.07374740368386236]","[0.07862653188635012, 0.06750104113566605, 0.06862878666553388, 0.05743476947707052, 0.03662403768373006]","[0.08133889301409032, 0.07178765981903153, 0.06937174235762096, 0.05671159835383998, 0.03720759090481088]","[0.07632883945733035, 0.06673607052570037, 0.0666255654959493, 0.056737265907611245, 0.03722802662152088]"
XMR,"[0.0438368631421507, 0.051146125551876004, 0.05548569502481603, 0.036733929939576845, 0.025477065709690837]","[0.054334127369019734, 0.057474574557791834, 0.06395065747705865, 0.045973020299007225, 0.03104693858400048]","[0.044941478560155575, 0.05257696141313949, 0.0570388454034686, 0.03914739149736005, 0.027715101715972745]","[0.049645617646309925, 0.05946402459273167, 0.06163932715702862, 0.0440827397717957, 0.03225492949651922]","[0.04493518325039574, 0.05290834397369144, 0.05770587242890511, 0.040629007160972744, 0.026123826173697903]","[0.050011328993340265, 0.05410834312265315, 0.06095112168836661, 0.04565250153318253, 0.034101317554884616]","[0.04405529927092051, 0.051162450862451525, 0.05596299060145642, 0.036743926092688006, 0.0255923827506077]","[0.04443195722606004, 0.05221673348423799, 0.05652548288535591, 0.03645707275588302, 0.02595636143226053]","[0.04289936264439125, 0.05152716356761389, 0.056141747834537084, 0.036278948166676345, 0.025716953722965688]","[0.07464924296137775, 0.07490626523675263, 0.06931306326305366, 0.06537642985591571, 0.05289092727538443]","[0.04351762312733434, 0.05093987170714278, 0.055855872033138056, 0.037011120286862056, 0.02547205456294534]","[0.049671624499655016, 0.05309143988695705, 0.06023320164381631, 0.03644618305326087, 0.027519011069421517]","[0.04309195984767901, 0.05070307344994815, 0.055915639169825296, 0.03637390637093855, 0.025584679747760762]"
VET,"[0.060554493060816145, 0.05849472796237587, 0.05650729011296985, 0.040701961810844706, 0.04185201600487643]","[0.07335226742477931, 0.07425292944808118, 0.06691528704580145, 0.04610398059956924, 0.04921177463036329]","[0.05989772670308123, 0.060025715150403815, 0.05663129080742683, 0.03966292916671165, 0.042513160574789745]","[0.061712143757023885, 0.057664406315135336, 0.058899077043371814, 0.042001861146368676, 0.04258267879306658]","[0.06080653367026139, 0.05738373368642344, 0.06134304642299675, 0.0396546841964002, 0.042249847719639425]","[0.06212880893382357, 0.0587572209606235, 0.055951721800816104, 0.03977755550765846, 0.04092046960933255]","[0.06028869664218586, 0.05702721859311333, 0.05650634580281316, 0.038752703800588914, 0.041264949636522774]","[0.060689107064327036, 0.05598378575927002, 0.05639515966262904, 0.03936998407942133, 0.042000519517870094]","[0.06344899758852353, 0.060183942506966626, 0.06025528012411794, 0.042937311068431606, 0.04409736783932956]","[0.09194787098070085, 0.10564846907307267, 0.08854785299714672, 0.06771805995810087, 0.062315619103033286]","[0.06567571073307596, 0.0628355095069908, 0.06696621719751543, 0.04639667226667372, 0.045113515760213024]","[0.06760366070705554, 0.056836223485321746, 0.06236768272044679, 0.0415785108559475, 0.04375482825681134]","[0.06045243628584622, 0.05618318909535715, 0.057189425287928385, 0.038849495689424196, 0.04146754565285245]"
ALGO,"[0.07471673403384708, 0.05260526621285851, 0.059104466331356166, 0.05733665675978468, 0.04602085208390259]","[0.07763045032254556, 0.05874613196616719, 0.06516722627967762, 0.05863498422004545, 0.05095667569864272]","[0.07466642211106389, 0.05403376723543197, 0.061485202646661984, 0.053567108385532594, 0.05062792622347561]","[0.07324466951022397, 0.0502400211016456, 0.05915626588592478, 0.05250487361025517, 0.04332698181735909]","[0.07018901316278311, 0.04859439082840895, 0.05913774936673212, 0.056283669806683506, 0.043437378261261955]","[0.07235615772811763, 0.0520760436940351, 0.05944598239061804, 0.05351426222921736, 0.05451265398097923]","[0.08024217540062897, 0.05425406096647446, 0.07477229594563127, 0.05815285314710302, 0.046560556580739806]","[0.08541274752020832, 0.06543113114543209, 0.06617307615976534, 0.060548781188402144, 0.06313462882035929]","[0.0824658606311911, 0.051425889614518834, 0.06383666143941145, 0.058120277583499184, 0.04566460799267746]","[0.09774597628300373, 0.09241355896677324, 0.08205100241055999, 0.0762769138869078, 0.07394834274672767]","[0.07294313759355811, 0.052442850246918506, 0.05924563449616924, 0.053345280556043956, 0.046329757155490925]","[0.07313072541063839, 0.05249754443537364, 0.06235204652831898, 0.05467113961182384, 0.04686040626892762]","[0.07173905093028941, 0.049518199335711346, 0.059693104519551156, 0.0519864695956567, 0.04298741484731889]"
EOS,"[0.053292935436393456, 0.04616121486923531, 0.0564852456558102, 0.0555513412164221, 0.03653452897307116]","[0.06154799387820612, 0.05682682388664988, 0.05713763214752023, 0.06021029070955551, 0.03820073829813908]","[0.05505832129500811, 0.050008594131326224, 0.05669663917097237, 0.054215410750749114, 0.03691513192049897]","[0.05615989689329856, 0.048553036295694754, 0.06033803087829803, 0.05641235895340656, 0.03528015111686825]","[0.06055505274433764, 0.05638807452407402, 0.0602955194350043, 0.0686307198770418, 0.042035365972771]","[0.05646596989130359, 0.049036596955457465, 0.05735772510265705, 0.05592639006954791, 0.03913538172823053]","[0.05339447959145778, 0.04643570118343242, 0.054776377184278593, 0.053731878788442274, 0.04057567669557941]","[0.07034118613314028, 0.06237059409027935, 0.06506792488429218, 0.06299847227080532, 0.042819686928919375]","[0.055403886785646464, 0.04674843588685274, 0.05438601558082767, 0.061681170595278584, 0.03597672204941099]","[0.08211566001368738, 0.09874963063054198, 0.08779405690203247, 0.07671897406441457, 0.05600803333609395]","[0.05447276544299407, 0.04599526009105096, 0.05506194299697669, 0.07040335888176437, 0.03817004500442107]","[0.05767714820480604, 0.050160581263659645, 0.05437001463509095, 0.05694296352055504, 0.0382255099816442]","[0.052066317398047145, 0.044977477031937704, 0.05553471612990635, 0.05461045999789087, 0.035068923754020646]"
CHZ,"[0.07536185498902984, 0.05792310004983635, 0.06270790518523697, 0.0771329783902765, 0.042747378201946865]","[0.08065980855799985, 0.07562639883750569, 0.07794961499033239, 0.08260577778824406, 0.05314848672509622]","[0.0733573030120315, 0.058364865299704694, 0.06231521537315394, 0.07657439329669698, 0.04276522102135979]","[0.07538750423999847, 0.059554155663407715, 0.0646952200542764, 0.0777357851215385, 0.043501177109594995]","[0.0870501954222557, 0.061274060790882025, 0.16383870802486478, 0.0886145995862007, 0.042521906135932715]","[0.07454701654907198, 0.05838647236846373, 0.06285455343164965, 0.07703710510157215, 0.04215760923173226]","[0.07314350777202669, 0.0581791975083335, 0.06397077338834711, 0.08197559185486362, 0.04695573970814172]","[0.14003419807896605, 0.12536886109441767, 0.08244474862666124, 0.07693945357427094, 0.045822108603951875]","[0.0824923416126083, 0.057444880658473495, 0.07095760115080728, 0.07919466166442951, 0.04801596563173274]","[0.12585080252994166, 0.10233828392157948, 0.10971445334516242, 0.08775636646038186, 0.07571607164123358]","[0.08271434528142904, 0.06385751778629462, 0.06530769978875352, 0.08998689029736423, 0.045326836335858975]","[0.08023498118690789, 0.05995959260958886, 0.06405416785334837, 0.08647339605725055, 0.04286555216099582]","[0.07458236712292739, 0.05804354427866077, 0.0631039421865452, 0.07651141857089953, 0.04267876927265391]"
IOTA,"[0.06996523577811437, 0.05059153310874589, 0.05746706604843173, 0.03836800912068213, 0.03574059523910921]","[0.0766985441639887, 0.05521705084872216, 0.06685144292905043, 0.04599401391344659, 0.04300720411791696]","[0.07043556029620116, 0.05279903212045065, 0.06032497803509276, 0.04026517910601275, 0.0370261544775553]","[0.07114384586940531, 0.056602437332320864, 0.06786095582875201, 0.041734615878129926, 0.03675292358987575]","[0.08832855693922158, 0.061463118056768906, 0.07540927842839527, 0.05117247860889355, 0.04491623040314861]","[0.07399746552450973, 0.06706721604854539, 0.0591314365877157, 0.05180675141635512, 0.045888857052585594]","[0.07581797325311804, 0.05022240474151223, 0.0580220410595993, 0.041314713967517305, 0.04142586342173405]","[0.068707273529657, 0.05078321028536465, 0.057769770578611254, 0.03828283972745243, 0.03567111131226108]","[0.07321544629651063, 0.05222110803815628, 0.05694086353374011, 0.04104153802433391, 0.03825448827458592]","[0.09414625056172096, 0.1075760792054596, 0.09542480398962513, 0.06772760273841742, 0.055635916312924284]","[0.07814764252811689, 0.05198993527435177, 0.05928842741618901, 0.039989636954780375, 0.03921971385553348]","[0.07524830614365632, 0.053369542066968104, 0.06043142531370354, 0.040994668166290375, 0.0385466808082108]","[0.0683763997653258, 0.05038307194922502, 0.05787432987467718, 0.03854421550270583, 0.035639313063205176]"
NEO,"[0.06355251912117349, 0.05818827222239252, 0.060899980542793115, 0.04872166300757094, 0.0607968712264845]","[0.06906832695159991, 0.07162877255285752, 0.06976637991098943, 0.06048899956712459, 0.06835729882478218]","[0.057068264163824, 0.05178870839618745, 0.05823279948746115, 0.0418046666638431, 0.05342506313727014]","[0.059928965626209856, 0.0540561354379933, 0.05957348974798235, 0.04245923442718919, 0.052908521777422925]","[0.06004918346931636, 0.06751347563592343, 0.06424773934539646, 0.057604292647106835, 0.06899841246934998]","[0.05739158380547948, 0.052094062502777726, 0.05873022356973455, 0.04214773997359215, 0.05263513221299417]","[0.057142837369714775, 0.05200450272053597, 0.05828252982444288, 0.041956638467529186, 0.0532393298407798]","[0.057063007582801445, 0.055557729239883384, 0.06110925384119904, 0.05406408598327469, 0.06490241694319686]","[0.0572548843783837, 0.052433670509411584, 0.05796113682552478, 0.04206700405809532, 0.05282443667580597]","[0.09834273652629728, 0.07373143498441338, 0.08772661377364052, 0.06481744323753762, 0.07297921963180945]","[0.05683552060564341, 0.052813871949792736, 0.060164701499056006, 0.044326032860608315, 0.05598490629775123]","[0.05828296793011126, 0.05154736526274332, 0.06132436879820316, 0.04692823720236192, 0.05622524141916053]","[0.05680817677809392, 0.05158457121375512, 0.058730043022222504, 0.04247570108174471, 0.05370568600845846]"
