rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode
0.0005415944002332826,0.0004098651873808071,6.917689085006714,True,1,2023-07-02_13-08-55,1688296135,6.917689085006714,53564,Stephan,127.0.0.1,6.917689085006714,1,"1_changepoint_prior_scale=0.1000,changepoint_range=0.9000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",100,0.9,0.1,0.01,multiplicative
0.0005834076105406319,0.00044769875409670496,7.480370998382568,True,1,2023-07-02_13-09-05,1688296145,7.480370998382568,31320,Stephan,127.0.0.1,7.480370998382568,1,"2_changepoint_prior_scale=1.0000,changepoint_range=0.4000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.1000",25,0.4,1.0,0.1,additive
0.000587044015614214,0.0004501536926573405,6.956628084182739,True,1,2023-07-02_13-09-15,1688296155,6.956628084182739,47040,Stephan,127.0.0.1,6.956628084182739,1,"3_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=10.0000",25,0.6,0.01,10.0,additive
0.0005532340056410562,0.000413932388672761,7.172572374343872,True,1,2023-07-02_13-09-27,1688296167,7.172572374343872,54048,Stephan,127.0.0.1,7.172572374343872,1,"4_changepoint_prior_scale=0.5000,changepoint_range=0.4000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.0100",25,0.4,0.5,0.01,additive
0.000581904717220747,0.0004468030779098992,7.32181978225708,True,1,2023-07-02_13-09-38,1688296178,7.32181978225708,7244,Stephan,127.0.0.1,7.32181978225708,1,"5_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=0.1000",50,0.8,0.01,0.1,additive
0.0005400221838977912,0.00041233785237122106,7.4929211139678955,True,1,2023-07-02_13-09-49,1688296189,7.4929211139678955,58332,Stephan,127.0.0.1,7.4929211139678955,1,"6_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",50,0.6,0.01,1.0,multiplicative
0.0005625453865004739,0.0004249897787672706,6.183069944381714,True,1,2023-07-02_13-09-59,1688296199,6.183069944381714,42432,Stephan,127.0.0.1,6.183069944381714,1,"7_changepoint_prior_scale=0.0100,changepoint_range=0.9000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.9,0.01,1.0,multiplicative
0.0006008694256115087,0.000450798295406285,10.752264022827148,True,1,2023-07-02_13-10-13,1688296213,10.752264022827148,16140,Stephan,127.0.0.1,10.752264022827148,1,"8_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.6,0.01,1.0,additive
0.0005222690639536513,0.0003903214373741125,6.412389516830444,True,1,2023-07-02_13-10-18,1688296218,6.412389516830444,50696,Stephan,127.0.0.1,6.412389516830444,1,"9_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=10.0000",50,0.8,0.01,10.0,multiplicative
0.0006008694256115087,0.000450798295406285,10.685401916503906,True,1,2023-07-02_13-10-32,1688296232,10.685401916503906,16060,Stephan,127.0.0.1,10.685401916503906,1,"10_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.6,0.01,1.0,additive
