rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/kernel_size,config/num_filters,config/dilation_base,config/num_layers,config/input_chunk_length,config/batch_size,config/n_epochs,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.05358787769735321,0.0408311877518045,17.227076530456543,True,1,2023-07-05_15-54-21,1688565261,17.227076530456543,2657835,cs02.science.uu.nl,131.211.30.52,17.227076530456543,1,"1_batch_size=64,dilation_base=8,dropout=0.1177,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=11,num_layers=2,accelerator=auto,enable_progress_bar=False",5,11,8,2.0,24,64,50,0.11767074146678351,1,False,auto
0.05481865096927654,0.0404390979414891,19.169790506362915,True,1,2023-07-05_15-55-44,1688565344,19.169790506362915,2658093,cs02.science.uu.nl,131.211.30.52,19.169790506362915,1,"2_batch_size=32,dilation_base=2,dropout=0.1489,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=75,num_filters=16,num_layers=2,accelerator=auto,enable_progress_bar=False",5,16,2,2.0,9,32,75,0.14887408897177473,1,False,auto
0.05343335397117709,0.04023096385010757,17.995965003967285,True,1,2023-07-05_15-57-06,1688565426,17.995965003967285,2658335,cs02.science.uu.nl,131.211.30.52,17.995965003967285,1,"3_batch_size=64,dilation_base=8,dropout=0.3258,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=50,num_filters=16,num_layers=4,accelerator=auto,enable_progress_bar=False",3,16,8,4.0,9,64,50,0.3257759895454564,1,False,auto
0.05391077060146271,0.039515206479517555,18.252251386642456,True,1,2023-07-05_15-58-27,1688565507,18.252251386642456,2658576,cs02.science.uu.nl,131.211.30.52,18.252251386642456,1,"4_batch_size=64,dilation_base=8,dropout=0.0555,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=3,num_layers=4,accelerator=auto,enable_progress_bar=False",5,3,8,4.0,9,64,50,0.0554684968554305,1,False,auto
0.054172296655819185,0.040024629280744975,18.37188458442688,True,1,2023-07-05_15-59-48,1688565588,18.37188458442688,2658837,cs02.science.uu.nl,131.211.30.52,18.37188458442688,1,"5_batch_size=16,dilation_base=16,dropout=0.0316,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=25,num_filters=8,num_layers=4,accelerator=auto,enable_progress_bar=False",3,8,16,4.0,24,16,25,0.03156298357081916,1,False,auto
0.05696635583955057,0.04362010643032763,22.936465978622437,True,1,2023-07-05_16-01-15,1688565675,22.936465978622437,2659086,cs02.science.uu.nl,131.211.30.52,22.936465978622437,1,"6_batch_size=16,dilation_base=8,dropout=0.1231,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=100,num_filters=24,num_layers=None,accelerator=auto,enable_progress_bar=False",7,24,8,,24,16,100,0.12306270873125097,1,False,auto
0.05396725667268435,0.03942152523006116,17.41085982322693,True,1,2023-07-05_16-02-35,1688565755,17.41085982322693,2659356,cs02.science.uu.nl,131.211.30.52,17.41085982322693,1,"7_batch_size=64,dilation_base=8,dropout=0.3603,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=8,num_layers=2,accelerator=auto,enable_progress_bar=False",5,8,8,2.0,12,64,50,0.36026217061692417,1,False,auto
0.05417220331901612,0.04066793811414462,18.439627170562744,True,1,2023-07-05_16-03-57,1688565837,18.439627170562744,2659599,cs02.science.uu.nl,131.211.30.52,18.439627170562744,1,"8_batch_size=32,dilation_base=8,dropout=0.1198,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=50,num_filters=11,num_layers=None,accelerator=auto,enable_progress_bar=False",2,11,8,,6,32,50,0.11976936344495642,1,False,auto
0.05159734338045752,0.03858284679897929,22.239476919174194,True,1,2023-07-05_16-05-23,1688565923,22.239476919174194,2659839,cs02.science.uu.nl,131.211.30.52,22.239476919174194,1,"9_batch_size=64,dilation_base=8,dropout=0.1644,input_chunk_length=fn_ph_243c6071,kernel_size=9,n_epochs=75,num_filters=11,num_layers=4,accelerator=auto,enable_progress_bar=False",9,11,8,4.0,24,64,75,0.16442769825502335,1,False,auto
0.053603886921249906,0.039933585356727655,20.8537015914917,True,1,2023-07-05_16-06-57,1688566017,20.8537015914917,2660100,cs02.science.uu.nl,131.211.30.52,20.8537015914917,1,"10_batch_size=32,dilation_base=4,dropout=0.2411,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=25,num_filters=24,num_layers=6,accelerator=auto,enable_progress_bar=False",3,24,4,6.0,24,32,25,0.24110219974654457,1,False,auto
