rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/lags,config/n_estimators,config/max_depth,config/output_chunk_length
0.000985859790531647,0.000742443901341841,0.2996647357940674,True,1,2023-07-01_23-12-52,1688245972,0.2996647357940674,372316,cs02.science.uu.nl,131.211.30.52,0.2996647357940674,1,"1_lags=7,max_depth=10,n_estimators=10",7,10,10.0,1
0.000866159401242164,0.0006220630148354101,0.8755486011505127,True,1,2023-07-01_23-14-05,1688246045,0.8755486011505127,372516,cs02.science.uu.nl,131.211.30.52,0.8755486011505127,1,"2_lags=1,max_depth=4,n_estimators=250",1,250,4.0,1
0.0008465480414804424,0.0006226431568995338,0.28360986709594727,True,1,2023-07-01_23-15-16,1688246116,0.28360986709594727,372707,cs02.science.uu.nl,131.211.30.52,0.28360986709594727,1,"3_lags=30,max_depth=4,n_estimators=10",30,10,4.0,1
0.0008283755216239376,0.0005894179478064143,0.5807533264160156,True,1,2023-07-01_23-15-16,1688246116,0.5807533264160156,372710,cs02.science.uu.nl,131.211.30.52,0.5807533264160156,1,"4_lags=30,max_depth=4,n_estimators=100",30,100,4.0,1
0.0008452250918582167,0.0005891177985103608,0.9429855346679688,True,1,2023-07-01_23-15-17,1688246117,0.9429855346679688,372713,cs02.science.uu.nl,131.211.30.52,0.9429855346679688,1,"5_lags=14,max_depth=2,n_estimators=250",14,250,2.0,1
0.0009064667775388158,0.000699077198907041,1.8775625228881836,True,1,2023-07-01_23-15-18,1688246118,1.8775625228881836,372715,cs02.science.uu.nl,131.211.30.52,1.8775625228881836,1,"6_lags=7,max_depth=8,n_estimators=500",7,500,8.0,1
0.0008410875160077804,0.0005822555023541511,3.1226699352264404,True,1,2023-07-01_23-15-19,1688246119,3.1226699352264404,372717,cs02.science.uu.nl,131.211.30.52,3.1226699352264404,1,"7_lags=14,max_depth=2,n_estimators=1000",14,1000,2.0,1
0.0009178874582629404,0.0007106195073643563,0.5101354122161865,True,1,2023-07-01_23-15-16,1688246116,0.5101354122161865,372719,cs02.science.uu.nl,131.211.30.52,0.5101354122161865,1,"8_lags=7,max_depth=8,n_estimators=100",7,100,8.0,1
0.001006022192442274,0.0007703190683907383,3.7308099269866943,True,1,2023-07-01_23-15-20,1688246120,3.7308099269866943,372721,cs02.science.uu.nl,131.211.30.52,3.7308099269866943,1,"9_lags=7,max_depth=None,n_estimators=1000",7,1000,,1
0.0008620513038802888,0.0006020365248538765,0.27078795433044434,True,1,2023-07-01_23-15-16,1688246116,0.27078795433044434,372723,cs02.science.uu.nl,131.211.30.52,0.27078795433044434,1,"10_lags=14,max_depth=2,n_estimators=10",14,10,2.0,1
0.0008660102097654842,0.0006156341181952909,0.48104262351989746,True,1,2023-07-01_23-15-16,1688246116,0.48104262351989746,372725,cs02.science.uu.nl,131.211.30.52,0.48104262351989746,1,"11_lags=1,max_depth=4,n_estimators=100",1,100,4.0,1
0.0008608633623789388,0.0006089436516051528,0.23468494415283203,True,1,2023-07-01_23-15-16,1688246116,0.23468494415283203,372727,cs02.science.uu.nl,131.211.30.52,0.23468494415283203,1,"12_lags=1,max_depth=4,n_estimators=10",1,10,4.0,1
0.0008313260274663367,0.0006043147754940665,2.808976173400879,True,1,2023-07-01_23-15-19,1688246119,2.808976173400879,372729,cs02.science.uu.nl,131.211.30.52,2.808976173400879,1,"13_lags=30,max_depth=10,n_estimators=500",30,500,10.0,1
0.0008925561439921796,0.000640247555887135,3.9227287769317627,True,1,2023-07-01_23-15-20,1688246120,3.9227287769317627,372732,cs02.science.uu.nl,131.211.30.52,3.9227287769317627,1,"14_lags=14,max_depth=10,n_estimators=1000",14,1000,10.0,1
0.0008351595712905168,0.0005867296449153989,0.5287115573883057,True,1,2023-07-01_23-15-16,1688246116,0.5287115573883057,372735,cs02.science.uu.nl,131.211.30.52,0.5287115573883057,1,"15_lags=14,max_depth=4,n_estimators=100",14,100,4.0,1
0.0008544324008559902,0.0005998161955083431,1.5674922466278076,True,1,2023-07-01_23-15-17,1688246117,1.5674922466278076,372738,cs02.science.uu.nl,131.211.30.52,1.5674922466278076,1,"16_lags=1,max_depth=2,n_estimators=500",1,500,2.0,1
0.0008666497900377338,0.0006426761008279859,1.7136497497558594,True,1,2023-07-01_23-15-18,1688246118,1.7136497497558594,372740,cs02.science.uu.nl,131.211.30.52,1.7136497497558594,1,"17_lags=7,max_depth=4,n_estimators=500",7,500,4.0,1
0.0008279870651014031,0.0005699488292888918,3.2308244705200195,True,1,2023-07-01_23-15-19,1688246119,3.2308244705200195,372742,cs02.science.uu.nl,131.211.30.52,3.2308244705200195,1,"18_lags=30,max_depth=2,n_estimators=1000",30,1000,2.0,1
0.0008314166334618224,0.0005745591212915391,1.7165961265563965,True,1,2023-07-01_23-15-18,1688246118,1.7165961265563965,372744,cs02.science.uu.nl,131.211.30.52,1.7165961265563965,1,"19_lags=30,max_depth=2,n_estimators=500",30,500,2.0,1
0.000918783060531594,0.0007027974732852774,1.832662582397461,True,1,2023-07-01_23-15-18,1688246118,1.832662582397461,372746,cs02.science.uu.nl,131.211.30.52,1.832662582397461,1,"20_lags=7,max_depth=8,n_estimators=500",7,500,8.0,1
