rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/lags,config/num_leaves,config/n_estimators,config/max_depth,config/min_child_samples,config/reg_alpha,config/reg_lambda,config/output_chunk_length
0.047373190697612436,0.03639393709126557,0.15210795402526855,True,1,2023-06-28_17-47-26,1687967246,0.15210795402526855,2600135,cs02.science.uu.nl,131.211.30.52,0.15210795402526855,1,"1_lags=14,max_depth=-1,min_child_samples=50,n_estimators=50,num_leaves=200,reg_alpha=8.9166,reg_lambda=0.0276",14,200,50,-1,50,8.916588064607225,0.02758385742483423,1
0.047373981146304374,0.03639663748904151,0.1541900634765625,True,1,2023-06-28_17-48-33,1687967313,0.1541900634765625,2600323,cs02.science.uu.nl,131.211.30.52,0.1541900634765625,1,"2_lags=7,max_depth=80,min_child_samples=50,n_estimators=100,num_leaves=31,reg_alpha=7.6439,reg_lambda=0.0828",7,31,100,80,50,7.643882194024581,0.08277946975980832,1
0.0473647455714313,0.03635780302884195,0.1536259651184082,True,1,2023-06-28_17-49-38,1687967378,0.1536259651184082,2600512,cs02.science.uu.nl,131.211.30.52,0.1536259651184082,1,"3_lags=30,max_depth=-1,min_child_samples=20,n_estimators=50,num_leaves=600,reg_alpha=2.6125,reg_lambda=0.0488",30,600,50,-1,20,2.612541614864286,0.04880986920459046,1
0.047373190697612436,0.03639393709126557,0.14318490028381348,True,1,2023-06-28_17-49-38,1687967378,0.14318490028381348,2600515,cs02.science.uu.nl,131.211.30.52,0.14318490028381348,1,"4_lags=14,max_depth=0,min_child_samples=65,n_estimators=100,num_leaves=200,reg_alpha=3.4370,reg_lambda=0.0917",14,200,100,0,65,3.4369549821244476,0.0916775350317649,1
0.047373981146304374,0.03639663748904151,0.14821958541870117,True,1,2023-06-28_17-49-39,1687967379,0.14821958541870117,2600520,cs02.science.uu.nl,131.211.30.52,0.14821958541870117,1,"5_lags=7,max_depth=40,min_child_samples=50,n_estimators=100,num_leaves=31,reg_alpha=1.8178,reg_lambda=0.0458",7,31,100,40,50,1.8178118495457232,0.04579809889365103,1
0.047373190697612436,0.03639393709126557,0.14644479751586914,True,1,2023-06-28_17-49-38,1687967378,0.14644479751586914,2600523,cs02.science.uu.nl,131.211.30.52,0.14644479751586914,1,"6_lags=14,max_depth=0,min_child_samples=20,n_estimators=150,num_leaves=400,reg_alpha=6.6282,reg_lambda=0.0934",14,400,150,0,20,6.628232076563157,0.0933677100603698,1
0.0473647455714313,0.03635780302884195,0.1503009796142578,True,1,2023-06-28_17-49-39,1687967379,0.1503009796142578,2600525,cs02.science.uu.nl,131.211.30.52,0.1503009796142578,1,"7_lags=30,max_depth=-1,min_child_samples=20,n_estimators=100,num_leaves=400,reg_alpha=7.0803,reg_lambda=0.0548",30,400,100,-1,20,7.080306457226246,0.05483200541124498,1
0.047373190697612436,0.03639393709126557,0.14758682250976562,True,1,2023-06-28_17-49-38,1687967378,0.14758682250976562,2600527,cs02.science.uu.nl,131.211.30.52,0.14758682250976562,1,"8_lags=14,max_depth=40,min_child_samples=50,n_estimators=50,num_leaves=600,reg_alpha=7.3550,reg_lambda=0.0431",14,600,50,40,50,7.355041958856559,0.04309906359094552,1
0.047373981146304374,0.03639663748904151,0.1427931785583496,True,1,2023-06-28_17-49-38,1687967378,0.1427931785583496,2600529,cs02.science.uu.nl,131.211.30.52,0.1427931785583496,1,"9_lags=7,max_depth=-1,min_child_samples=35,n_estimators=80,num_leaves=400,reg_alpha=1.2941,reg_lambda=0.0569",7,400,80,-1,35,1.2940691806061113,0.056935761576452054,1
0.047373981146304374,0.03639663748904151,0.14707279205322266,True,1,2023-06-28_17-49-38,1687967378,0.14707279205322266,2600531,cs02.science.uu.nl,131.211.30.52,0.14707279205322266,1,"10_lags=7,max_depth=0,min_child_samples=50,n_estimators=100,num_leaves=200,reg_alpha=2.5718,reg_lambda=0.0235",7,200,100,0,50,2.5717565667123194,0.02354684305035197,1
0.047373981146304374,0.03639663748904151,0.14377880096435547,True,1,2023-06-28_17-49-38,1687967378,0.14377880096435547,2600533,cs02.science.uu.nl,131.211.30.52,0.14377880096435547,1,"11_lags=7,max_depth=40,min_child_samples=35,n_estimators=150,num_leaves=100,reg_alpha=4.2283,reg_lambda=0.0619",7,100,150,40,35,4.228331189997066,0.06187005913070717,1
0.04736331329218597,0.03634915764284454,0.15001964569091797,True,1,2023-06-28_17-49-38,1687967378,0.15001964569091797,2600535,cs02.science.uu.nl,131.211.30.52,0.15001964569091797,1,"12_lags=1,max_depth=40,min_child_samples=65,n_estimators=100,num_leaves=31,reg_alpha=4.3705,reg_lambda=0.0325",1,31,100,40,65,4.37048046669564,0.03245698071237451,1
0.047373981146304374,0.03639663748904151,0.14374446868896484,True,1,2023-06-28_17-49-38,1687967378,0.14374446868896484,2600537,cs02.science.uu.nl,131.211.30.52,0.14374446868896484,1,"13_lags=7,max_depth=0,min_child_samples=65,n_estimators=150,num_leaves=100,reg_alpha=2.2421,reg_lambda=0.0804",7,100,150,0,65,2.242134151807906,0.08041502526710398,1
0.047373981146304374,0.03639663748904151,0.1535501480102539,True,1,2023-06-28_17-49-38,1687967378,0.1535501480102539,2600539,cs02.science.uu.nl,131.211.30.52,0.1535501480102539,1,"14_lags=7,max_depth=0,min_child_samples=65,n_estimators=150,num_leaves=100,reg_alpha=1.2838,reg_lambda=0.0671",7,100,150,0,65,1.2838181292402897,0.06705777044643586,1
0.04736331329218597,0.03634915764284454,0.1471543312072754,True,1,2023-06-28_17-49-38,1687967378,0.1471543312072754,2600541,cs02.science.uu.nl,131.211.30.52,0.1471543312072754,1,"15_lags=1,max_depth=-1,min_child_samples=35,n_estimators=80,num_leaves=600,reg_alpha=7.6670,reg_lambda=0.0095",1,600,80,-1,35,7.666971264053654,0.00952617033303335,1
0.047373981146304374,0.03639663748904151,0.14548301696777344,True,1,2023-06-28_17-49-38,1687967378,0.14548301696777344,2600543,cs02.science.uu.nl,131.211.30.52,0.14548301696777344,1,"16_lags=7,max_depth=80,min_child_samples=35,n_estimators=80,num_leaves=31,reg_alpha=4.2502,reg_lambda=0.0062",7,31,80,80,35,4.2502128989502985,0.006181689096766098,1
