MAE,MASE,RMSE
0.000627283286080716,0.5161085036994832,0.0008549504979420942
0.0005009258721931575,0.4314824569066799,0.0006920180789677264
0.0005320584125981828,0.6056904873540984,0.0007396785995677285
0.000633767894458311,0.773431041692784,0.000875870737691052
0.0003474908226560014,0.42227607830689223,0.0004878056803329298
