rmse,mae,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/dropout,config/input_chunk_length,config/layer_widths,config/n_epochs,config/num_blocks,config/num_layers,config/num_stacks,config/pl_trainer_kwargs/accelerator,config/pl_trainer_kwargs/enable_progress_bar,logdir
0.0010405230631767,0.0008590341830763,23.211638689041138,False,1,e6ab149d,2023-07-07_13-38-40,1688729920,23.211638689041138,3419435,cs02.science.uu.nl,131.211.30.52,23.211638689041138,1,64,0.15489250421524048,3,256,50,3,2,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_1_batch_size=64,dropout=0.1549,input_chunk_length=3,layer_widths=256,n_epochs=50,num_blocks=3,num_layers=2,num_stacks=3,acce_2023-07-07_13-37-03"
0.008940241391842,0.0089087352646553,27.31716823577881,True,1,3942bd0d,2023-07-07_13-39-57,1688729997,27.31716823577881,3419625,cs02.science.uu.nl,131.211.30.52,27.31716823577881,1,64,0.3729017376899719,12,512,75,5,3,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_2_batch_size=64,dropout=0.3729,input_chunk_length=12,layer_widths=512,n_epochs=75,num_blocks=5,num_layers=3,num_stacks=2,acc_2023-07-07_13-38-16"
0.0113807052014529,0.0113445900924301,23.675663232803345,True,1,8a0c2a4d,2023-07-07_13-41-05,1688730065,23.675663232803345,3419863,cs02.science.uu.nl,131.211.30.52,23.675663232803345,1,128,0.4715454578399658,9,1024,25,2,2,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_3_batch_size=128,dropout=0.4715,input_chunk_length=9,layer_widths=1024,n_epochs=25,num_blocks=2,num_layers=2,num_stacks=4,ac_2023-07-07_13-39-30"
0.0045085548384047,0.004446213443899,50.42415904998779,True,1,7144ea9c,2023-07-07_13-40-21,1688730021,50.42415904998779,3419435,cs02.science.uu.nl,131.211.30.52,50.42415904998779,1,32,0.02346082404255867,6,512,75,10,4,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_4_batch_size=32,dropout=0.0235,input_chunk_length=6,layer_widths=512,n_epochs=75,num_blocks=10,num_layers=4,num_stacks=3,acc_2023-07-07_13-39-30"
0.0158589874946483,0.0158416581584428,23.50312876701355,True,1,4cfafc5a,2023-07-07_13-41-05,1688730065,23.50312876701355,3419868,cs02.science.uu.nl,131.211.30.52,23.50312876701355,1,256,0.12933774292469025,3,512,25,3,3,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_5_batch_size=256,dropout=0.1293,input_chunk_length=3,layer_widths=512,n_epochs=25,num_blocks=3,num_layers=3,num_stacks=4,acc_2023-07-07_13-39-30"
0.000802376976755,0.0006319574621372,32.70873427391052,False,1,f134f414,2023-07-07_13-41-14,1688730074,32.70873427391052,3419871,cs02.science.uu.nl,131.211.30.52,32.70873427391052,1,16,0.3936731815338135,24,1024,100,2,1,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_6_batch_size=16,dropout=0.3937,input_chunk_length=24,layer_widths=1024,n_epochs=100,num_blocks=2,num_layers=1,num_stacks=3,a_2023-07-07_13-39-30"
0.0056376580524594,0.0055886394181832,31.95803380012512,True,1,252528e2,2023-07-07_13-41-14,1688730074,31.95803380012512,3419874,cs02.science.uu.nl,131.211.30.52,31.95803380012512,1,32,0.2641640305519104,9,512,50,5,3,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_7_batch_size=32,dropout=0.2642,input_chunk_length=9,layer_widths=512,n_epochs=50,num_blocks=5,num_layers=3,num_stacks=3,acce_2023-07-07_13-39-30"
0.0063136654394363,0.0062665059875676,22.39365649223328,True,1,f089657f,2023-07-07_13-41-04,1688730064,22.39365649223328,3419876,cs02.science.uu.nl,131.211.30.52,22.39365649223328,1,128,0.2299058586359024,6,256,75,1,2,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_8_batch_size=128,dropout=0.2299,input_chunk_length=6,layer_widths=256,n_epochs=75,num_blocks=1,num_layers=2,num_stacks=2,acc_2023-07-07_13-39-30"
0.0559924180754287,0.0559869943971057,22.981053590774536,True,1,1e59a608,2023-07-07_13-41-05,1688730065,22.981053590774536,3419878,cs02.science.uu.nl,131.211.30.52,22.981053590774536,1,256,0.21257957816123962,6,512,25,5,1,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_9_batch_size=256,dropout=0.2126,input_chunk_length=6,layer_widths=512,n_epochs=25,num_blocks=5,num_layers=1,num_stacks=4,acc_2023-07-07_13-39-31"
0.0007421864372826,0.0006104789047077,25.29207944869995,False,1,aeb8d83f,2023-07-07_13-41-40,1688730100,25.29207944869995,3419625,cs02.science.uu.nl,131.211.30.52,25.29207944869995,1,16,0.3162235915660858,12,256,100,1,3,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_10_batch_size=16,dropout=0.3162,input_chunk_length=12,layer_widths=256,n_epochs=100,num_blocks=1,num_layers=3,num_stacks=3,a_2023-07-07_13-41-14"
0.0147482152784855,0.0147240383975964,32.886733055114746,True,1,9238b6b1,2023-07-07_13-42-59,1688730179,32.886733055114746,3421367,cs02.science.uu.nl,131.211.30.52,32.886733055114746,1,32,0.4143962264060974,12,512,50,3,2,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_11_batch_size=32,dropout=0.4144,input_chunk_length=12,layer_widths=512,n_epochs=50,num_blocks=3,num_layers=2,num_stacks=3,ac_2023-07-07_13-41-15"
0.0074800074530828,0.0074428483936794,28.633883237838745,True,1,e6b43d76,2023-07-07_13-42-54,1688730174,28.633883237838745,3421369,cs02.science.uu.nl,131.211.30.52,28.633883237838745,1,128,0.08163391053676605,1,1024,75,2,3,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_12_batch_size=128,dropout=0.0816,input_chunk_length=1,layer_widths=1024,n_epochs=75,num_blocks=2,num_layers=3,num_stacks=2,a_2023-07-07_13-41-15"
0.0029412333943022,0.0028332933556283,31.282288312911987,True,1,c20ffb59,2023-07-07_13-42-57,1688730177,31.282288312911987,3421371,cs02.science.uu.nl,131.211.30.52,31.282288312911987,1,64,0.06405376642942429,3,1024,50,2,3,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_13_batch_size=64,dropout=0.0641,input_chunk_length=3,layer_widths=1024,n_epochs=50,num_blocks=2,num_layers=3,num_stacks=3,ac_2023-07-07_13-41-15"
0.0642505389609289,0.0642460044647272,35.10651731491089,True,1,d9c1076b,2023-07-07_13-43-01,1688730181,35.10651731491089,3421373,cs02.science.uu.nl,131.211.30.52,35.10651731491089,1,64,0.4580669105052948,9,512,75,10,2,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_14_batch_size=64,dropout=0.4581,input_chunk_length=9,layer_widths=512,n_epochs=75,num_blocks=10,num_layers=2,num_stacks=2,ac_2023-07-07_13-41-15"
0.0031938977019124,0.0031065841688051,31.951778888702396,True,1,ed02481b,2023-07-07_13-42-58,1688730178,31.951778888702396,3421375,cs02.science.uu.nl,131.211.30.52,31.951778888702396,1,128,0.329028844833374,24,256,50,3,4,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_15_batch_size=128,dropout=0.3290,input_chunk_length=24,layer_widths=256,n_epochs=50,num_blocks=3,num_layers=4,num_stacks=4,a_2023-07-07_13-41-15"
0.0305990365862022,0.0305892158524605,38.433271408081055,True,1,5cca44cc,2023-07-07_13-43-04,1688730184,38.433271408081055,3421377,cs02.science.uu.nl,131.211.30.52,38.433271408081055,1,32,0.1641358733177185,3,512,100,5,1,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_16_batch_size=32,dropout=0.1641,input_chunk_length=3,layer_widths=512,n_epochs=100,num_blocks=5,num_layers=1,num_stacks=3,ac_2023-07-07_13-41-15"
0.0043373864817386,0.0042682240896316,46.07491135597229,True,1,54908ad4,2023-07-07_13-43-12,1688730192,46.07491135597229,3421382,cs02.science.uu.nl,131.211.30.52,46.07491135597229,1,16,0.2868067555599191,3,1024,100,2,2,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_17_batch_size=16,dropout=0.2868,input_chunk_length=3,layer_widths=1024,n_epochs=100,num_blocks=2,num_layers=2,num_stacks=4,a_2023-07-07_13-41-21"
0.0357875512490859,0.0357795603061364,36.24387645721436,True,1,68f180fb,2023-07-07_13-43-48,1688730228,36.24387645721436,3419625,cs02.science.uu.nl,131.211.30.52,36.24387645721436,1,16,0.47707084375734216,3,1024,100,3,2,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_18_batch_size=16,dropout=0.4771,input_chunk_length=3,layer_widths=1024,n_epochs=100,num_blocks=3,num_layers=2,num_stacks=3,a_2023-07-07_13-43-12"
0.0065259545844819,0.0064836243035215,54.91013479232788,True,1,acc886bb,2023-07-07_13-45-18,1688730318,54.91013479232788,3423039,cs02.science.uu.nl,131.211.30.52,54.91013479232788,1,16,0.2800754495159806,24,1024,100,3,4,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_19_batch_size=16,dropout=0.2801,input_chunk_length=24,layer_widths=1024,n_epochs=100,num_blocks=3,num_layers=4,num_stacks=3,_2023-07-07_13-43-12"
0.0085277096443118,0.0084938519505083,39.15701103210449,True,1,ec27cd2f,2023-07-07_13-45-03,1688730303,39.15701103210449,3423042,cs02.science.uu.nl,131.211.30.52,39.15701103210449,1,16,0.2464511620794907,3,1024,100,2,2,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ATOM_1m_0/NHiTS_20_batch_size=16,dropout=0.2465,input_chunk_length=3,layer_widths=1024,n_epochs=100,num_blocks=2,num_layers=2,num_stacks=3,a_2023-07-07_13-43-12"
