rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode
0.007704948087201862,0.005787687435507638,18.639185667037964,True,1,2023-07-02_21-08-37,1688324917,18.639185667037964,19772,Stephan-PC,127.0.0.1,18.639185667037964,1,"1_changepoint_prior_scale=0.0010,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.6,0.001,1.0,multiplicative
0.007684829826979656,0.006136369717626991,11.83965802192688,True,1,2023-07-02_21-08-40,1688324920,11.83965802192688,15888,Stephan-PC,127.0.0.1,11.83965802192688,1,"2_changepoint_prior_scale=0.0010,changepoint_range=0.8000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=1.0000",10,0.8,0.001,1.0,additive
0.0068945786359868545,0.005648024945698646,21.663866996765137,True,1,2023-07-02_21-09-01,1688324941,21.663866996765137,15056,Stephan-PC,127.0.0.1,21.663866996765137,1,"3_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=1.0000",50,0.6,0.01,1.0,additive
0.006722510800983457,0.0054485560712799865,22.994163751602173,True,1,2023-07-02_21-09-29,1688324969,22.994163751602173,7876,Stephan-PC,127.0.0.1,22.994163751602173,1,"4_changepoint_prior_scale=0.0100,changepoint_range=0.4000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.1000",25,0.4,0.01,0.1,additive
0.0061997840104889386,0.0051384118935819964,25.936823844909668,True,1,2023-07-02_21-09-36,1688324976,25.936823844909668,20528,Stephan-PC,127.0.0.1,25.936823844909668,1,"5_changepoint_prior_scale=0.1000,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.8,0.1,1.0,multiplicative
0.00651264335656235,0.005438467900783902,26.557964086532593,True,1,2023-07-02_21-09-36,1688324976,26.557964086532593,15148,Stephan-PC,127.0.0.1,26.557964086532593,1,"6_changepoint_prior_scale=0.1000,changepoint_range=0.9000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.9,0.1,1.0,additive
0.006620739256703365,0.005487200755556047,24.733553171157837,True,1,2023-07-02_21-09-34,1688324974,24.733553171157837,6516,Stephan-PC,127.0.0.1,24.733553171157837,1,"7_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=0.1000",10,0.6,0.01,0.1,additive
0.006499874524648917,0.005326763046629487,26.094858407974243,True,1,2023-07-02_21-09-32,1688324972,26.094858407974243,7752,Stephan-PC,127.0.0.1,26.094858407974243,1,"8_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",100,0.8,0.5,0.01,multiplicative
0.0063894294776767405,0.005100009095439794,24.61352777481079,True,1,2023-07-02_21-09-33,1688324973,24.61352777481079,20056,Stephan-PC,127.0.0.1,24.61352777481079,1,"9_changepoint_prior_scale=0.1000,changepoint_range=0.9000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",10,0.9,0.1,0.1,multiplicative
0.007130604313371719,0.00575265673018388,134.11428356170654,True,1,2023-07-02_21-11-23,1688325083,134.11428356170654,12556,Stephan-PC,127.0.0.1,134.11428356170654,1,"10_changepoint_prior_scale=0.0010,changepoint_range=0.9000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",100,0.9,0.001,0.01,multiplicative
