,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.0007476363257358787, 0.0006910726143727342, 0.000647216430568651, 0.0009298335366205469, 0.000530755003690074]","[0.0007112056847212795, 0.0006668133855872442, 0.0005965268302144732, 0.0008989719153506111, 0.00048521521946498074]","[0.0007113665112027801, 0.0006666168907877055, 0.0005966614774024601, 0.0008988905250065088, 0.000485137588792655]","[0.0007040044940846173, 0.000674229711995743, 0.0005975635540876675, 0.0009025810857844828, 0.0004897727691613739]","[0.008095112632494286, 0.07500509065052659, 0.0367616240419918, 0.015303075545993047, 0.015040598464080394]","[0.0007189282527949216, 0.000670855272676355, 0.0006181143554103121, 0.0009015910564168242, 0.0005701704213483382]","[0.0008032973783915017, 0.0008250279478342243, 0.0012617175640306537, 0.0008967637153017804, 0.000486319661629379]","[0.0007164014861143673, 0.0007049779304083962, 0.0006286597240719997, 0.0010505167119630563, 0.0004852019823308108]","[0.0008224759765713035, 0.0009840727784056144, 0.0007926528996450681, 0.0017708590287871075, 0.000518775090504254]","[0.0044047505341125726, 0.0020677789195784647, 0.0009636263783818272, 0.013939307448498344, 0.000920155122057069]","[0.001014664409922957, 0.0006719886239491017, 0.0005937027691938904, 0.001169807022750648, 0.0008856781274421409]","[0.0007053815551979898, 0.0006816955375649372, 0.0005938037320478105, 0.000901015118670438, 0.00048594972703885783]","[0.0007092172131727674, 0.000675444009321403, 0.0005971928906364233, 0.0009027202600780852, 0.00048452782161188]"
TRX,"[0.00022847396911725737, 0.00029067960861050185, 0.000413347258791119, 0.0004862351592083026, 0.0002805674867447764]","[0.00022400441771097194, 0.00028692764328902006, 0.00040273966156811647, 0.00046284790197263683, 0.0002708113773921801]","[0.00022504259212052942, 0.0002868680706947467, 0.000401789353624327, 0.0004631300962814063, 0.0002698453941461264]","[0.00022704812902828378, 0.0002899767194856323, 0.00040075625600952147, 0.0004664709677322749, 0.00027128287346025017]","[0.00836620192593843, 0.0064670517893160116, 0.004740528390365925, 0.018528470885904428, 0.001943801361616783]","[0.00022452242344947696, 0.00029354873932202106, 0.0004025253875143241, 0.00046656196488120005, 0.00027052802591478304]","[0.0002900951187128777, 0.0003013262248014457, 0.00041631205185116833, 0.0005143991193417624, 0.00031845620605557625]","[0.00046972198090993134, 0.0010290606498206548, 0.0007240217610138415, 0.001014359443119056, 0.0008384161984685486]","[0.00023696314963109378, 0.002354011241073265, 0.0004019592838832948, 0.001102885425071802, 0.0016110047217478558]","[0.006399045628084159, 0.004312080183340484, 0.013119378175114207, 0.003907563999044986, 0.003598040324149354]","[0.0012788757685352216, 0.00243468958634494, 0.004725785635337413, 0.008628665883404515, 0.0015073325074714467]","[0.00022525438257587358, 0.0002904669600118488, 0.0004008635006368902, 0.0004661700270337465, 0.0002691827817377235]","[0.0002248743647219444, 0.0002896488372606333, 0.0003990569358420494, 0.00046770435427431257, 0.0002732648827651519]"
ATOM,"[0.0009013877294704977, 0.0008073399317738198, 0.0006436018631308346, 0.00091211404319265, 0.0006951942004971772]","[0.0009057186514169499, 0.0007909396368525234, 0.0006525820232292901, 0.0009336478319496584, 0.0006864264338273466]","[0.0009044200781179877, 0.0007921391112749043, 0.0006527983345545012, 0.0009336169847411652, 0.0006865835380040398]","[0.0012721731024687693, 0.0009631029780018832, 0.0007239663575611344, 0.0009831228974201656, 0.0007790730527518305]","[0.013138674623189323, 0.0010338845661650052, 0.027688772920624206, 0.0014107631364117651, 0.005210631861197125]","[0.0009364012053677812, 0.0008300806987832687, 0.0006496987064559975, 0.0009790267082805057, 0.0006959273146833528]","[0.0009512978852827364, 0.0007875930585056091, 0.0008537238194144239, 0.0010664784294656803, 0.0007966952005649833]","[0.0009883874819223276, 0.0007905611061857845, 0.0007362754278625623, 0.001166245409601638, 0.0008567584726676408]","[0.0011646627381347123, 0.001069928646784051, 0.000700785840240321, 0.0010920368101618085, 0.0022451177410301847]","[0.011125799813383606, 0.008576900812678246, 0.014906300390475337, 0.0074265591227323235, 0.011456177330712797]","[0.0009113393461603219, 0.0007882175160214349, 0.0006534863427356547, 0.0009687512454585154, 0.0006966180323771786]","[0.0009252430890029069, 0.0007876626517230292, 0.0006483679158379801, 0.0009354853878103173, 0.0006712340091009728]","[0.0009239661793290695, 0.0007895011724480884, 0.0006559652343303473, 0.0009425777016185114, 0.000687751657968537]"
XMR,"[0.0005021592384063767, 0.0005619093071240923, 0.0005848696107471274, 0.0007544435288345665, 0.00042293357495513934]","[0.0005053078944828926, 0.0005416373258401018, 0.000575795012255595, 0.0007180797533421959, 0.0004111533451856185]","[0.0005053041367047494, 0.0005416098279364369, 0.0005757816105366657, 0.0007181198472285107, 0.000411268382152854]","[0.0005356957247207982, 0.0005599804266867183, 0.0005918367110018093, 0.0007277811641745305, 0.00041937294520434827]","[0.007888699770568495, 0.0008731835067370975, 0.007859190808930737, 0.003080103466340913, 0.0010981139128542598]","[0.0006222471383900766, 0.0011116875608479936, 0.0007259598376269627, 0.002478575805958041, 0.0004764648408986882]","[0.0012758555706824848, 0.0005619709882941626, 0.0007020193664117332, 0.0007173827302915215, 0.0007321809185311042]","[0.0005245393134037428, 0.0005450294956713935, 0.0007014874780582237, 0.0008483287792451678, 0.0004115367279817397]","[0.0032271836158731214, 0.0010916825945854478, 0.00757115055976029, 0.0011123377628257597, 0.0004339078925090234]","[0.009857593148822525, 0.002681329086144993, 0.005118455989872307, 0.0030376137233816343, 0.044290253092020296]","[0.0015827746895386047, 0.00430847925171386, 0.0007458708337204803, 0.003611911634113402, 0.0025253940415803956]","[0.0005240130217297656, 0.0005692717334644037, 0.0005838969653452762, 0.0007110776209158491, 0.00040907896718537454]","[0.0005053971921149117, 0.0005433976061500313, 0.0005914043997045186, 0.000719520042665606, 0.0004112493212546277]"
VET,"[0.0008884118928207543, 0.0006972394946231184, 0.0007678182209646771, 0.0009222108641069539, 0.0004919286454788487]","[0.0008550198279691593, 0.0006887339353798575, 0.0007355783932252843, 0.0008776951643121882, 0.000489246948827612]","[0.0008550029115144868, 0.0006890046834167393, 0.0007358182187584413, 0.0008781703549541121, 0.0004879925458024847]","[0.0008671381390687474, 0.0006980368510373777, 0.0007400070014819913, 0.0008845268445612421, 0.0004887205232704534]","[0.0036311047934190614, 0.006207266132924083, 0.00495369065595277, 0.005210725971661369, 0.012828307460898655]","[0.0008603829421700511, 0.0006892571256751675, 0.0008363654323522926, 0.0009095675191658421, 0.0005149659505201337]","[0.0010317310476283565, 0.0007058732632373646, 0.0012927440862300415, 0.0008908995882543053, 0.0009046711726966068]","[0.0008549898753850987, 0.0007141167684631121, 0.0014839090474021315, 0.002229564342835751, 0.0006291685404321827]","[0.0028609565638380795, 0.0007120187435365573, 0.0028849031463517387, 0.01756451682211384, 0.006512362047106081]","[0.0016325259907526834, 0.0015730636562167847, 0.0012152164187856633, 0.02568738516248653, 0.0009816889836023956]","[0.01099407817673637, 0.009147749685197448, 0.016458667530117526, 0.004895304002734831, 0.01161096232952042]","[0.0008549504979420942, 0.0006920180789677257, 0.000739678599567728, 0.0008758707376910525, 0.0004878056803329298]","[0.000859861608323506, 0.0007038527420045984, 0.0007482405886761012, 0.0008885690722419402, 0.000493252212116962]"
ALGO,"[0.0009052419296532014, 0.0008890570578616176, 0.0011255065217599986, 0.0010187391032874884, 0.0005806304185037361]","[0.0008761957766597219, 0.0008324191260647893, 0.001069914435241423, 0.0010146985430662056, 0.0005387271968190576]","[0.0008764405421270383, 0.0008324775176806133, 0.0010697724346052288, 0.0010147805598295528, 0.0005388945502564876]","[0.0008964012768958923, 0.0008304707161785751, 0.0010775208042296132, 0.0010331324973850832, 0.000550399644626621]","[0.0013993688163623042, 0.0029787798079843318, 0.0021136285403383233, 0.00305415564353728, 0.0011792140601884988]","[0.0011882593022163903, 0.000845141537579294, 0.001254916029661368, 0.0013141690253861062, 0.000538415979919962]","[0.0008781875307396961, 0.0008397727883232319, 0.0010674454812898797, 0.0010483810712413318, 0.0005375739218580659]","[0.0008769323476036286, 0.0008307653510570853, 0.0010781738990750195, 0.001466474232958821, 0.0005479964411533964]","[0.0035184784898383173, 0.000939315012889372, 0.0011100156890952908, 0.0010419422907768598, 0.0005542612350496982]","[0.005154993282244718, 0.009430264429909333, 0.005797418454292687, 0.00465922300758673, 0.01340943494264076]","[0.0035063508621986698, 0.0029267946448104936, 0.001649553077676885, 0.0014233908563578731, 0.000990121999517888]","[0.0008875385383439047, 0.0008307130472723398, 0.0010675112890286438, 0.0010127206593400387, 0.000543068786678169]","[0.0008827083982037526, 0.0008387482789547157, 0.0010682027901759053, 0.0010198051941338214, 0.0005378775368211116]"
EOS,"[0.0009963094997193012, 0.0008271024444247078, 0.000919332448501958, 0.0012003837780398012, 0.0007672204679547823]","[0.0009455938611396362, 0.000824661957830427, 0.0008409891392415077, 0.0010181969767588076, 0.000779745486716106]","[0.0009460259138834793, 0.0008246156572480096, 0.0008410298011062838, 0.0010180277508960163, 0.0007797940576028961]","[0.0009490858129564437, 0.0008623614750754539, 0.0008496752970950506, 0.001012324692480358, 0.0007915313626566489]","[0.0011580559939847873, 0.0012236619132196434, 0.006420158015325431, 0.002787118292286248, 0.0014386086772893076]","[0.0009572685638249432, 0.0024262323259204802, 0.0008308201243615281, 0.0009904731247439985, 0.003025103772284051]","[0.0009636325643866856, 0.0008269413132521782, 0.0008407601013671595, 0.0010138903336811822, 0.000779083524504707]","[0.001411738270680132, 0.0008817817433489478, 0.0009099061623525133, 0.0010927768669363618, 0.0007987738812018891]","[0.0026758647501624825, 0.000900205734961388, 0.0009675161632854624, 0.0010802073127082017, 0.0057190977126860025]","[0.009064135386088265, 0.02639635026133262, 0.040823962255917556, 0.00810434145032172, 0.007956088259023058]","[0.005207586560742137, 0.016203069930778614, 0.012674018048622351, 0.0013769315596528918, 0.00806145806152321]","[0.0009342559210538358, 0.0008252005027506089, 0.0008193563732420422, 0.000999657901622347, 0.0007701724857831112]","[0.0009458034874640119, 0.0008250820564976135, 0.0008304665299110209, 0.00102909515602422, 0.000773880740795569]"
CHZ,"[0.0010914131132303108, 0.0008368776568025924, 0.0008698307201109107, 0.0011585505539941274, 0.000655913615316768]","[0.0010731695029770785, 0.0008296328796245901, 0.0008755578192759159, 0.0011884962239860342, 0.0006619788602516586]","[0.0010709461078189165, 0.0008299863046105245, 0.0008747737563328927, 0.0011888362235887271, 0.0006619982787591776]","[0.0010609376826190159, 0.0008509084028063521, 0.000868878720641607, 0.0011998405582599415, 0.0006654683385219784]","[0.006562066929758326, 0.021749957400099978, 0.013625819732998165, 0.011986475705350764, 0.01195130736779354]","[0.0015606206125624103, 0.001044227479163866, 0.0010091334355613638, 0.0013859329884418979, 0.0006918555429440379]","[0.0011255962960214276, 0.000835616982665395, 0.0008663893751217856, 0.0012051452341305677, 0.0006614841715809462]","[0.0010867000443503818, 0.0009699401365977811, 0.0008743973431958603, 0.0011876233626687178, 0.0006884256013247614]","[0.0011650638418783737, 0.0010416336597905845, 0.0009020596834313542, 0.0016121407533919805, 0.0006817967380832434]","[0.007290818028026202, 0.007480697751371131, 0.03299270642280045, 0.012528496178721956, 0.02593076452429678]","[0.005532225986192037, 0.0038052495308525127, 0.006706701188375455, 0.005542735037677259, 0.019032240060739756]","[0.0010668633699243341, 0.0008100504975206982, 0.0008611385759637832, 0.0011382512315141365, 0.0006476404350662894]","[0.0010617414012606124, 0.0008508924677677911, 0.0008674355072884346, 0.0011974379255091667, 0.0006608160733569043]"
IOTA,"[0.0007632561137891781, 0.0007204183395602122, 0.0009137515963394308, 0.0011616035539068297, 0.0005624334745204133]","[0.0007473523865609928, 0.0007206808966476423, 0.0008442084729171072, 0.001092705035322889, 0.0005585591383933841]","[0.0007460792354518644, 0.0007214332705908405, 0.0008439001345277244, 0.0010926560625979772, 0.0005596353506510715]","[0.0007542546224521019, 0.0007275419376922624, 0.000844826046503821, 0.001100260821511295, 0.0005614558761557887]","[0.0026413657071452552, 0.0014905043553529818, 0.0016205210677020328, 0.003423314630561599, 0.0032077424304126274]","[0.001296227390804151, 0.0007400160945290815, 0.001123093826119815, 0.0011733892836947645, 0.0006156427605151277]","[0.0007842016556403885, 0.0007202212964827011, 0.0008417978136072015, 0.0011241784130960662, 0.0005641741501837444]","[0.0007535902557325915, 0.000725291026926987, 0.0008401841624713543, 0.001091267272744958, 0.0005768548560326864]","[0.0015651840169600007, 0.0007251552417440713, 0.000847809597888659, 0.0010895217033870842, 0.000562447489988888]","[0.008438413000856949, 0.005495244813926427, 0.007347242173359785, 0.0036568668495055483, 0.006259335481504229]","[0.0033353141002088137, 0.0016449110499675477, 0.0026823115954137007, 0.0028684600555969383, 0.0055659045350735774]","[0.0007455562258884443, 0.0007254205732021339, 0.0008506111226842929, 0.0010809220789691316, 0.0005647112863491664]","[0.000739633030690552, 0.000724826606488428, 0.0008603808645546529, 0.0011267955013788068, 0.0005632684357745293]"
NEO,"[0.0008840389786178088, 0.0007670984709639703, 0.0009567991521871337, 0.0012998547253947597, 0.0007488229826931953]","[0.0008847577678352488, 0.0007591522852834598, 0.0009497836127195374, 0.0012848199524062565, 0.0007523426723899456]","[0.0008844959714854957, 0.0007614410104430605, 0.000949919712561049, 0.001284020015284815, 0.0007519199943275355]","[0.0009228193194163576, 0.0007679857034088183, 0.000954128470491632, 0.0012898204929914768, 0.0007780569355656468]","[0.001021663696592743, 0.01469723082770672, 0.004876228147953205, 0.012181793367869363, 0.01712741605634589]","[0.005843246251277732, 0.0014989095921683895, 0.0021666465221106546, 0.003745622372375099, 0.0038952278103530137]","[0.0009278487933974275, 0.0007576783518096807, 0.0010138208451894496, 0.001282242528244918, 0.0007514642219404332]","[0.0008827925730155534, 0.0007613400476580229, 0.0009507585893587399, 0.0012777979809639706, 0.0007809736144028594]","[0.0014761443791129814, 0.001390567616837156, 0.001089932839607459, 0.0025113091114615307, 0.0011365498671124465]","[0.013462760805592897, 0.012802745876072994, 0.008850316513804975, 0.010977981886776974, 0.013442584912031553]","[0.0008811445591641319, 0.005479119351313543, 0.004525510299844821, 0.0016551065550841387, 0.0007559163127735358]","[0.0008987574331142902, 0.0007700137144716359, 0.000949136356321985, 0.00127224788419893, 0.000751687055399062]","[0.0008981320459063047, 0.0007624902781826686, 0.0009420887034755781, 0.0012765305888361048, 0.0007575416182308309]"
XTZ,"[0.0010673842805719953, 0.0008381444970614281, 0.0010081447783181225, 0.0009666780536427611, 0.0007187885039933998]","[0.0009563447079342125, 0.0008103400723515219, 0.0008694549660659888, 0.0009342153072030373, 0.00069113606335565]","[0.0009567276674957392, 0.0008102135515857123, 0.0008691101823523323, 0.0009341096730950259, 0.0006911301214925875]","[0.0009872365902069838, 0.0008397494929486384, 0.0008749534656718492, 0.0009550570615595327, 0.0006940508491699589]","[0.017911963216430737, 0.029086714618299876, 0.05288610797111434, 0.0059439064390387555, 0.0100193094225872]","[0.0009620670984891918, 0.0014068603471567612, 0.004673108877253831, 0.002133013983285933, 0.001968878557998469]","[0.0009557244901247738, 0.0008441193000592003, 0.002574663212126764, 0.0011963861139597314, 0.0006980131208112165]","[0.00145547312004049, 0.003183478087914147, 0.0008689651267668329, 0.001946736077744945, 0.0020488339228378685]","[0.001059705563686295, 0.0034218788977816296, 0.0009279903645960613, 0.0009265575106874425, 0.0007122782324903472]","[0.0018069916808242568, 0.0017782072447348203, 0.009431880544637401, 0.0017948825390033916, 0.0024445387677019524]","[0.006142114786059733, 0.0024445623968082026, 0.0033346566487322303, 0.0009803058446022626, 0.00502877776262197]","[0.0009576239375154745, 0.0007922052480023845, 0.0008738348932060635, 0.0009451496345759627, 0.0006943926347312966]","[0.0009572375420546787, 0.0008065782674268749, 0.0008755324627828567, 0.0009272562689399831, 0.0006990391354671269]"
