rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/num_layers,config/num_blocks,config/layer_widths,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.09287311188204166,0.0658459976876234,46.12622046470642,True,1,2023-07-03_18-54-40,1688403280,46.12622046470642,1315908,cs02.science.uu.nl,131.211.30.52,46.12622046470642,1,"1_batch_size=32,dropout=0.1041,input_chunk_length=3,layer_widths=256,n_epochs=75,num_blocks=1,num_layers=3,accelerator=auto,enable_progress_bar=False",3,1,256,3,75,32,0.10410090859892696,1,False,auto
0.2022549886629868,0.1879361483555793,46.80031776428223,True,1,2023-07-03_18-55-52,1688403352,46.80031776428223,1316097,cs02.science.uu.nl,131.211.30.52,46.80031776428223,1,"2_batch_size=128,dropout=0.2176,input_chunk_length=12,layer_widths=512,n_epochs=50,num_blocks=3,num_layers=3,accelerator=auto,enable_progress_bar=False",3,3,512,12,50,128,0.2175932940883219,1,False,auto
0.0914180913418509,0.06643868735740203,73.544851064682,True,1,2023-07-03_18-57-30,1688403450,73.544851064682,1316366,cs02.science.uu.nl,131.211.30.52,73.544851064682,1,"3_batch_size=64,dropout=0.2429,input_chunk_length=1,layer_widths=512,n_epochs=75,num_blocks=3,num_layers=2,accelerator=auto,enable_progress_bar=False",2,3,512,1,75,64,0.24289329405247242,1,False,auto
0.07691712933094165,0.05667123726215832,150.9912314414978,True,1,2023-07-03_18-58-47,1688403527,150.9912314414978,1316371,cs02.science.uu.nl,131.211.30.52,150.9912314414978,1,"4_batch_size=16,dropout=0.3690,input_chunk_length=12,layer_widths=256,n_epochs=75,num_blocks=3,num_layers=2,accelerator=auto,enable_progress_bar=False",2,3,256,12,75,16,0.3689877967273553,1,False,auto
0.306815517401064,0.29728753847955086,147.49411058425903,True,1,2023-07-03_18-59-56,1688403596,147.49411058425903,1316807,cs02.science.uu.nl,131.211.30.52,147.49411058425903,1,"5_batch_size=16,dropout=0.0712,input_chunk_length=6,layer_widths=1024,n_epochs=100,num_blocks=2,num_layers=2,accelerator=auto,enable_progress_bar=False",2,2,1024,6,100,16,0.07119447703428287,1,False,auto
0.08831633796730308,0.07224041536181108,28.961849689483643,True,1,2023-07-03_18-59-10,1688403550,28.961849689483643,1317094,cs02.science.uu.nl,131.211.30.52,28.961849689483643,1,"6_batch_size=256,dropout=0.0673,input_chunk_length=1,layer_widths=512,n_epochs=75,num_blocks=1,num_layers=2,accelerator=auto,enable_progress_bar=False",2,1,512,1,75,256,0.06734431329166934,1,False,auto
0.09271247481100318,0.06688791783460155,159.3383321762085,True,1,2023-07-03_19-02-39,1688403759,159.3383321762085,1317390,cs02.science.uu.nl,131.211.30.52,159.3383321762085,1,"7_batch_size=16,dropout=0.2629,input_chunk_length=12,layer_widths=256,n_epochs=100,num_blocks=2,num_layers=3,accelerator=auto,enable_progress_bar=False",3,2,256,12,100,16,0.2629459627027924,1,False,auto
1.5102925759329693,1.508455155028501,75.60454320907593,True,1,2023-07-03_19-02-26,1688403746,75.60454320907593,1317740,cs02.science.uu.nl,131.211.30.52,75.60454320907593,1,"8_batch_size=128,dropout=0.4314,input_chunk_length=3,layer_widths=512,n_epochs=75,num_blocks=3,num_layers=3,accelerator=auto,enable_progress_bar=False",3,3,512,3,75,128,0.43136494976511636,1,False,auto
3.9314914549662014,3.9307031692860828,88.92260122299194,True,1,2023-07-03_19-02-39,1688403759,88.92260122299194,1317742,cs02.science.uu.nl,131.211.30.52,88.92260122299194,1,"9_batch_size=128,dropout=0.4661,input_chunk_length=3,layer_widths=1024,n_epochs=75,num_blocks=3,num_layers=3,accelerator=auto,enable_progress_bar=False",3,3,1024,3,75,128,0.4661460056141772,1,False,auto
0.14313486907991105,0.13022506620497337,273.38209772109985,True,1,2023-07-03_19-08-11,1688404091,273.38209772109985,1318320,cs02.science.uu.nl,131.211.30.52,273.38209772109985,1,"10_batch_size=32,dropout=0.1628,input_chunk_length=3,layer_widths=512,n_epochs=75,num_blocks=5,num_layers=3,accelerator=auto,enable_progress_bar=False",3,5,512,3,75,32,0.1628473285032463,1,False,auto
