rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/num_layers,config/num_blocks,config/layer_widths,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.09078368728427955,0.09069912818045767,25.40067982673645,True,1,2023-06-25_14-18-22,1687695502,25.40067982673645,1293307,cs02.science.uu.nl,131.211.30.52,25.40067982673645,1,"1_batch_size=128,dropout=0.1525,input_chunk_length=6,layer_widths=512,n_epochs=25,num_blocks=2,num_layers=3",3,2,512,6,25,128,0.15249790897617232,1,NBEATS,False,auto
0.6161949111313626,0.6161761257872606,19.975704669952393,True,1,2023-06-25_14-19-24,1687695564,19.975704669952393,1293504,cs02.science.uu.nl,131.211.30.52,19.975704669952393,1,"2_batch_size=256,dropout=0.4496,input_chunk_length=3,layer_widths=1024,n_epochs=25,num_blocks=2,num_layers=2",2,2,1024,3,25,256,0.449602584899776,1,NBEATS,False,auto
0.8412923384658069,0.8412830973158864,114.11536884307861,True,1,2023-06-25_14-22-06,1687695726,114.11536884307861,1293755,cs02.science.uu.nl,131.211.30.52,114.11536884307861,1,"3_batch_size=256,dropout=0.3657,input_chunk_length=3,layer_widths=256,n_epochs=100,num_blocks=10,num_layers=4",4,10,256,3,100,256,0.36565460078590273,1,NBEATS,False,auto
0.5567927270750052,0.5567784206001434,244.41014075279236,True,1,2023-06-25_14-24-16,1687695856,244.41014075279236,1293759,cs02.science.uu.nl,131.211.30.52,244.41014075279236,1,"4_batch_size=64,dropout=0.1652,input_chunk_length=6,layer_widths=512,n_epochs=100,num_blocks=10,num_layers=4",4,10,512,6,100,64,0.16518838415422282,1,NBEATS,False,auto
0.005810404094180448,0.005230566385463682,44.459699392318726,True,1,2023-06-25_14-22-05,1687695725,44.459699392318726,1294177,cs02.science.uu.nl,131.211.30.52,44.459699392318726,1,"5_batch_size=128,dropout=0.0583,input_chunk_length=3,layer_widths=256,n_epochs=100,num_blocks=3,num_layers=2",2,3,256,3,100,128,0.058317658228033455,1,NBEATS,False,auto
0.04941049961910123,0.049231481375051366,60.00205898284912,True,1,2023-06-25_14-24-13,1687695853,60.00205898284912,1294495,cs02.science.uu.nl,131.211.30.52,60.00205898284912,1,"6_batch_size=256,dropout=0.2609,input_chunk_length=3,layer_widths=1024,n_epochs=100,num_blocks=3,num_layers=4",4,3,1024,3,100,256,0.26092518616790744,1,NBEATS,False,auto
0.035210549530330676,0.03495056637005153,39.566582679748535,True,1,2023-06-25_14-23-53,1687695833,39.566582679748535,1294501,cs02.science.uu.nl,131.211.30.52,39.566582679748535,1,"7_batch_size=32,dropout=0.1151,input_chunk_length=9,layer_widths=1024,n_epochs=50,num_blocks=1,num_layers=3",3,1,1024,9,50,32,0.11513254826852544,1,NBEATS,False,auto
0.6958714547680074,0.695860248927375,45.78814148902893,True,1,2023-06-25_14-25-48,1687695948,45.78814148902893,1294985,cs02.science.uu.nl,131.211.30.52,45.78814148902893,1,"8_batch_size=64,dropout=0.3581,input_chunk_length=3,layer_widths=1024,n_epochs=75,num_blocks=2,num_layers=3",3,2,1024,3,75,64,0.35809378751084686,1,NBEATS,False,auto
0.02309124280538539,0.022760872834561213,41.81911039352417,True,1,2023-06-25_14-26-52,1687696012,41.81911039352417,1295241,cs02.science.uu.nl,131.211.30.52,41.81911039352417,1,"9_batch_size=64,dropout=0.1190,input_chunk_length=9,layer_widths=256,n_epochs=100,num_blocks=2,num_layers=3",3,2,256,9,100,64,0.11902194180386577,1,NBEATS,False,auto
0.010705194766479634,0.009923545275024238,57.33638119697571,True,1,2023-06-25_14-27-08,1687696028,57.33638119697571,1295243,cs02.science.uu.nl,131.211.30.52,57.33638119697571,1,"10_batch_size=256,dropout=0.0205,input_chunk_length=9,layer_widths=512,n_epochs=100,num_blocks=5,num_layers=4",4,5,512,9,100,256,0.020470765607813305,1,NBEATS,False,auto
0.035125644834124475,0.03484049478900423,19.713534116744995,True,1,2023-06-25_14-27-38,1687696058,19.713534116744995,1295645,cs02.science.uu.nl,131.211.30.52,19.713534116744995,1,"11_batch_size=256,dropout=0.4325,input_chunk_length=6,layer_widths=512,n_epochs=50,num_blocks=2,num_layers=2",2,2,512,6,50,256,0.43254345112085313,1,NBEATS,False,auto
0.09869211246021731,0.09862322971523045,29.38576912879944,True,1,2023-06-25_14-28-56,1687696136,29.38576912879944,1295959,cs02.science.uu.nl,131.211.30.52,29.38576912879944,1,"12_batch_size=128,dropout=0.1859,input_chunk_length=9,layer_widths=512,n_epochs=100,num_blocks=2,num_layers=2",2,2,512,9,100,128,0.18588403245494056,1,NBEATS,False,auto
