rmse,mae,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/dilation_base,config/dropout,config/input_chunk_length,config/kernel_size,config/n_epochs,config/num_filters,config/num_layers,config/pl_trainer_kwargs/accelerator,config/pl_trainer_kwargs/enable_progress_bar,logdir
0.0015641907574509,0.0011443285461982,22.065207719802856,False,1,3ce06463,2023-07-06_16-44-08,1688654648,22.065207719802856,2858093,cs02.science.uu.nl,131.211.30.52,22.065207719802856,1,32,12,0.05525217950344086,12,5,50,16,4.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_EOS_15m_0/TCN_1_batch_size=32,dilation_base=12,dropout=0.0553,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=50,num_filters=16,num_2023-07-06_16-42-33"
0.0031961873757963,0.0027995269862022,17.563241958618164,True,1,16d31c89,2023-07-06_16-44-25,1688654665,17.563241958618164,2858093,cs02.science.uu.nl,131.211.30.52,17.563241958618164,1,32,4,0.34022337198257446,6,3,75,3,,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_EOS_15m_0/TCN_2_batch_size=32,dilation_base=4,dropout=0.3402,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=75,num_filters=3,num_l_2023-07-06_16-44-08"
0.0049737629048839,0.0047333041574195,15.57952356338501,True,1,089e4165,2023-07-06_16-44-41,1688654681,15.57952356338501,2858093,cs02.science.uu.nl,131.211.30.52,15.57952356338501,1,64,12,0.426601767539978,24,7,50,16,2.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_EOS_15m_0/TCN_3_batch_size=64,dilation_base=12,dropout=0.4266,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=50,num_filters=16,num_2023-07-06_16-44-25"
0.001908780440002,0.0015935016369833,23.73929452896118,False,1,43eaed81,2023-07-06_16-45-05,1688654705,23.73929452896118,2858093,cs02.science.uu.nl,131.211.30.52,23.73929452896118,1,16,4,0.19857433438301086,6,5,75,11,6.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_EOS_15m_0/TCN_4_batch_size=16,dilation_base=4,dropout=0.1986,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=75,num_filters=11,num__2023-07-06_16-44-41"
0.0031387410091731,0.0028669982574365,17.694095373153687,True,1,eb93834a,2023-07-06_16-45-22,1688654722,17.694095373153687,2858093,cs02.science.uu.nl,131.211.30.52,17.694095373153687,1,32,2,0.18915019929409027,24,9,50,8,6.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_EOS_15m_0/TCN_5_batch_size=32,dilation_base=2,dropout=0.1892,input_chunk_length=fn_ph_243c6071,kernel_size=9,n_epochs=50,num_filters=8,num_l_2023-07-06_16-45-05"
0.0015698130369702,0.0011768825234843,17.425257682800293,False,1,2cefc7bd,2023-07-06_16-45-40,1688654740,17.425257682800293,2858093,cs02.science.uu.nl,131.211.30.52,17.425257682800293,1,32,8,0.45163074135780334,12,3,75,24,2.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_EOS_15m_0/TCN_6_batch_size=32,dilation_base=8,dropout=0.4516,input_chunk_length=fn_ph_243c6071,kernel_size=3,n_epochs=75,num_filters=24,num__2023-07-06_16-45-23"
0.0023326444028262,0.0017190237950721,15.52547001838684,True,1,0f2313af,2023-07-06_16-45-56,1688654756,15.52547001838684,2858093,cs02.science.uu.nl,131.211.30.52,15.52547001838684,1,64,8,0.29253101348876953,9,7,25,8,,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_EOS_15m_0/TCN_7_batch_size=64,dilation_base=8,dropout=0.2925,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=25,num_filters=8,num_l_2023-07-06_16-45-40"
0.001646023717196,0.0013193962194772,23.533411026000977,False,1,d564b894,2023-07-06_16-46-19,1688654779,23.533411026000977,2858093,cs02.science.uu.nl,131.211.30.52,23.533411026000977,1,16,16,0.08795043081045151,9,2,100,11,4.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_EOS_15m_0/TCN_8_batch_size=16,dilation_base=16,dropout=0.0880,input_chunk_length=fn_ph_243c6071,kernel_size=2,n_epochs=100,num_filters=11,nu_2023-07-06_16-45-56"
0.0019217588339267,0.0014889019803264,16.65922522544861,True,1,589915f5,2023-07-06_16-46-36,1688654796,16.65922522544861,2858093,cs02.science.uu.nl,131.211.30.52,16.65922522544861,1,16,8,0.12023291736841202,9,7,50,8,,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_EOS_15m_0/TCN_9_batch_size=16,dilation_base=8,dropout=0.1202,input_chunk_length=fn_ph_243c6071,kernel_size=7,n_epochs=50,num_filters=8,num_l_2023-07-06_16-46-19"
0.0056783264516557,0.0054735494055475,17.636051654815674,True,1,475103b2,2023-07-06_16-46-54,1688654814,17.636051654815674,2858093,cs02.science.uu.nl,131.211.30.52,17.636051654815674,1,64,2,0.26018404960632324,24,5,75,11,4.0,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/TCN_EOS_15m_0/TCN_10_batch_size=64,dilation_base=2,dropout=0.2602,input_chunk_length=fn_ph_243c6071,kernel_size=5,n_epochs=75,num_filters=11,num_2023-07-06_16-46-36"
