,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.008554420422293686, 0.006920231081781264, 0.005472692950481469, 0.010677176907919859, 0.006815383649064627, 0.007687981002308182]","[0.012654325036231049, 0.013938615494584304, 0.01311358668282992, 0.023303498902075497, 0.011880852291726186, 0.014978175681489389]","[0.012928414465633106, 0.014509323679488106, 0.01309963066992467, 0.023303645354765302, 0.011880701255373187, 0.015144343085036874]","[0.013206483451764157, 0.01487883230658547, 0.013429426660684175, 0.02372779955226599, 0.012282707765517492, 0.015505049947363455]","[0.02746817738569015, 0.01497580621165065, 0.013973894773186831, 0.023159906807740306, 0.012120308341857759, 0.01833961870402514]","[0.01328757691229825, 0.014690121059310583, 0.01309977313162854, 0.02338305405993415, 0.011856022177306937, 0.015263309468095693]","[0.013497430432803487, 0.01447743914971496, 0.013027261693689372, 0.023314195443619987, 0.011844374009982657, 0.015232140145962091]","[0.013011071198309302, 0.01448355647782017, 0.013029516133681985, 0.02329994123726712, 0.011868856979937272, 0.015138588405403169]","[0.013009144801407057, 0.01456353758521823, 0.013084301695484175, 0.023080779760404006, 0.011929568600834505, 0.015133466488669598]","[0.02434444304737183, 0.024706662722049046, 0.026099366458851938, 0.03200084093693688, 0.023436148898320134, 0.026117492412705966]","[0.014132701295423775, 0.016326688159980538, 0.014380168386103922, 0.024836931044797096, 0.013612761811970301, 0.01665785013965513]","[0.013184099347414524, 0.014536638141503742, 0.013085008492717256, 0.0233782752560134, 0.011878605705823003, 0.015212525388694383]","[0.01303990063595629, 0.014517609820440248, 0.013065773411951864, 0.02340225761851662, 0.011927421435492606, 0.015190592584471526]"
TRX,"[0.006716556270405517, 0.005006351722801345, 0.0052524922208863475, 0.00960572024036468, 0.004714296815921249, 0.006259083454075827]","[0.01200332053773967, 0.009054010056643075, 0.008396491025727853, 0.018863924915567706, 0.007207568666202153, 0.011105063040376091]","[0.011380699988087498, 0.008835849960806542, 0.008299220368283863, 0.02104217501354824, 0.006506130657415752, 0.01121281519762838]","[0.012475279890652549, 0.00989636156516802, 0.008704772033982983, 0.02346106134648113, 0.008428911901323203, 0.012593277347521577]","[0.02221235481849192, 0.05711998728876859, 0.008575587082304924, 0.044833084883067795, 0.08506080669167848, 0.04356036415286234]","[0.012261419263798017, 0.009115115768568249, 0.008477245928559607, 0.022302399768166083, 0.0072293917923605885, 0.011877114504290508]","[0.012065715022655158, 0.00903836859761495, 0.00839400763367023, 0.02225661119447323, 0.007176365326342988, 0.01178621355495131]","[0.01225903142882677, 0.009170365242552757, 0.008429367209648838, 0.022270504122596887, 0.007142868069153722, 0.011854427214555794]","[0.012099461908016146, 0.009031979656376645, 0.009335712941105918, 0.022899511558201635, 0.007686818791927499, 0.012210696971125569]","[0.015957248236926746, 0.0130560382837108, 0.20138679034557516, 0.024451092877054353, 0.017792925908244002, 0.054528819130302206]","[0.014682912984869336, 0.012072841795384417, 0.013085240447274825, 0.0244844775038711, 0.00757611447677063, 0.014380317441634061]","[0.01228017620725766, 0.009477195040783669, 0.008499346869499061, 0.02226230339459663, 0.007236271749518455, 0.011951058652331096]","[0.012100015155762246, 0.009016735899393745, 0.008384302781481723, 0.022360679822288895, 0.007248520916710214, 0.011822050915127365]"
ATOM,"[0.013378487225894027, 0.010257539299379169, 0.009584584772185748, 0.012517021887769307, 0.008936629009080268, 0.010934852438861702]","[0.013370428281131552, 0.014797011603738223, 0.013353986239497606, 0.01728573782366897, 0.01075186172390446, 0.013911805134388163]","[0.014435990097148407, 0.015355058664665692, 0.013601557989501472, 0.019421429498341133, 0.010876765227889612, 0.014738160295509261]","[0.014297207646288933, 0.015686726853350756, 0.01367739112243232, 0.019608308418474982, 0.010953075884416503, 0.014844541984992698]","[0.09564498449496615, 0.17133402984584262, 0.03176334223906299, 0.16961138822505442, 0.023468521627588296, 0.0983644532865029]","[0.014527070110030255, 0.015436025802492735, 0.01406682225951912, 0.01944178537899085, 0.010984045447038144, 0.01489114979961422]","[0.014200879377539874, 0.015444123838210866, 0.014016060202159007, 0.02132898624624769, 0.012018901701736015, 0.015401790273178692]","[0.014707164603449384, 0.015653715251861645, 0.01358407828722557, 0.01997276776967275, 0.01178398397146007, 0.015140341976733885]","[0.014300017862899564, 0.015472347259104218, 0.013598958619076762, 0.019989926439063648, 0.010845082810949232, 0.014841266598218685]","[0.021054768528541507, 0.022000178956893938, 0.016625119306876202, 0.02390579938215809, 0.020390309414599773, 0.020795235117813903]","[0.019434215922964286, 0.023527143003300797, 0.017087551778134556, 0.022046968097795383, 0.016983101252018757, 0.019815796010842754]","[0.014561712608922953, 0.015440994810764535, 0.013637135587516704, 0.019425346599196102, 0.010842442877291563, 0.014781526496738372]","[0.014364666858969425, 0.015560883940259044, 0.013680171899975401, 0.019395453149698164, 0.010968337832673024, 0.014793902736315012]"
XMR,"[0.01187759160977556, 0.010396258408787943, 0.009810012130944406, 0.013102385212187071, 0.008601383169366787, 0.010757526106212353]","[0.01287565693364257, 0.011328773089924804, 0.010652922385199907, 0.014170534553749127, 0.009456995097587675, 0.011696976412020818]","[0.012869991584422369, 0.011315943814487922, 0.010656696615120162, 0.014163274571111524, 0.009460518032813873, 0.01169328492359117]","[0.01295999003099561, 0.011416289288891606, 0.010707393312100922, 0.014337170762694031, 0.009558931762916511, 0.011795955031519737]","[0.012993584507531571, 0.016595026442348552, 0.019036863682409325, 0.028724995487725124, 0.014629739175384383, 0.018396041859079792]","[0.012934660333438222, 0.011244857896883486, 0.010799001035866743, 0.01424889731260607, 0.00948603369669827, 0.01174269005509856]","[0.012859330303049858, 0.01141542316680429, 0.010653859204378663, 0.014165979523089385, 0.009418476236267256, 0.011702613686717891]","[0.012941776016994339, 0.011344824781173032, 0.010692295270197577, 0.014153104983179099, 0.009767974230203648, 0.01177999505634954]","[0.012878400154010828, 0.011545755006189274, 0.010691644213837033, 0.014734674598980334, 0.009449819522184199, 0.011860058699040334]","[0.016192657063423484, 0.017166416127164744, 0.013780180779894456, 0.019199566120495327, 0.018509463988238897, 0.016969656815843382]","[0.01860475273887566, 0.011584285478823036, 0.010829358841182284, 0.01610717688286905, 0.00983070224204079, 0.013391255236758165]","[0.013362379812039209, 0.011378587082997682, 0.010701937428574258, 0.014233317496110618, 0.009440636879465251, 0.011823371739837404]","[0.012812835834111422, 0.01136834502572743, 0.01065046001904046, 0.014292630013331155, 0.009501065438395897, 0.011725067266121273]"
VET,"[0.009503362025487523, 0.008864082382034419, 0.011608402455818182, 0.012129982899771232, 0.008101752869670525, 0.010041516526556377]","[0.012896975477080663, 0.0158097824335181, 0.017148977657815628, 0.015880974308587058, 0.008833516341240206, 0.014114045243648333]","[0.0138934668545768, 0.016687195596395723, 0.02238012493557434, 0.021326046526722132, 0.009943161684386088, 0.016845999119531017]","[0.013325234219063396, 0.01864391631317981, 0.02289965177028479, 0.022170988187459786, 0.011726828318267756, 0.017753323761651108]","[0.015917083508263465, 0.07375393615083982, 0.026826889880319813, 0.04574910116944112, 0.026718261108049972, 0.03779305436338284]","[0.013863301097766881, 0.016702422472862424, 0.02245418876640573, 0.02148163831129921, 0.00998003607130318, 0.016896317343927485]","[0.01419485532639735, 0.016654273364751608, 0.02246190856098622, 0.021308413394394533, 0.010006819195596218, 0.016925253968425185]","[0.013874978140253966, 0.01668195624570108, 0.022396119269160204, 0.021306553444711974, 0.010027444016281768, 0.0168574102232218]","[0.013696606053571033, 0.016692328811864648, 0.024368620016040912, 0.021383020209518492, 0.010218425755362463, 0.01727180016927151]","[0.019599719819743035, 0.02335186075276034, 0.030291783813521527, 0.027121366679281698, 0.021034690546437185, 0.024279884322348753]","[0.01462345428691523, 0.01672879637907864, 0.022322524427878066, 0.02133767896058287, 0.009941827758009732, 0.016990856362492906]","[0.01415830477534384, 0.016952457282040753, 0.02271529138155442, 0.021321016830396108, 0.0099638963944723, 0.017022193332761483]","[0.013788660040111995, 0.016782606451164216, 0.02260108496826528, 0.02146906859342522, 0.010125970438448323, 0.016953478098283008]"
ALGO,"[0.01414207973473214, 0.01613358164514292, 0.015329715155778212, 0.017411194293090137, 0.011796207753584732, 0.014962555716465625]","[0.014177408373692439, 0.02016104048185842, 0.016500454482581313, 0.020568390153213684, 0.012856102265455546, 0.01685267915136028]","[0.014381858992015365, 0.020169851485003817, 0.016494286728597932, 0.020570020948549612, 0.012848045867546568, 0.01689281280434266]","[0.014437618078337874, 0.02276852736956039, 0.01833742513936853, 0.02298217019686019, 0.015638895697060003, 0.0188329272962374]","[0.014612055097333472, 0.06692221027497446, 0.10785362195584251, 0.02716304207563418, 0.03537484224500799, 0.05038515432975852]","[0.015346012699774782, 0.020241915597139996, 0.01688448277414314, 0.020774012587754867, 0.014246091974130919, 0.01749850312658874]","[0.016084754956909034, 0.0203757610451058, 0.01653852295887851, 0.0205386092565069, 0.012878435644897997, 0.01728321677245965]","[0.013134544861806804, 0.020161368385585146, 0.016476071008173655, 0.020628017836747465, 0.01282260218321791, 0.016644520855106197]","[0.014650321892056128, 0.02310546929127026, 0.0164289406420002, 0.020803529988632843, 0.0132789418815511, 0.017653440739102105]","[0.028894751074935932, 0.029439295666807155, 0.039327809371549026, 0.027873659513138766, 0.02812919871803963, 0.0307329428688941]","[0.01508985182967687, 0.022287203969943783, 0.01681187378437304, 0.021340885966253217, 0.013115819401908037, 0.017729126990430992]","[0.014258827478199896, 0.020550200669220184, 0.016496783543914352, 0.020573158635162108, 0.0128346195503744, 0.016942717975374187]","[0.01423834805962032, 0.020270130468427423, 0.016684578449542655, 0.020714012863991927, 0.012884897989108041, 0.016958393566138073]"
EOS,"[0.011366217305059672, 0.013218908613872593, 0.01516025010002732, 0.0184879024605347, 0.011654329735394308, 0.01397752164297772]","[0.011406612219258237, 0.014229681517127002, 0.017666527415288857, 0.020190857545314602, 0.011671943450846605, 0.015033124429567061]","[0.011373032942845905, 0.014231224132386006, 0.01766520601379993, 0.02019545498290051, 0.011677880864951773, 0.015028559787376824]","[0.01128420043145363, 0.01444927109918068, 0.017817030656028205, 0.020212521767707728, 0.012108982963461063, 0.015174401383566261]","[0.022009575551843533, 0.023438278855241086, 0.017686409856722436, 0.014596249471336161, 0.015767443516854864, 0.018699591450399615]","[0.01166001582674391, 0.014213433674722567, 0.017594921870891685, 0.020135731877501846, 0.011727514771641093, 0.015066323604300222]","[0.011608556166087004, 0.014150701716814101, 0.017661297853860572, 0.02008878275756054, 0.011712545246718647, 0.015044376748208174]","[0.01170791562673892, 0.014208687833243631, 0.017683474395467073, 0.02003160379631206, 0.01166372204772809, 0.015059080739897956]","[0.012972516789653036, 0.014453560812859112, 0.01788900103993675, 0.02967914885364739, 0.012277033893847277, 0.017454252277988712]","[0.01746613925970223, 0.01773942210235295, 0.021634542002166638, 0.0239017829003706, 0.02205738199313415, 0.020559853651545314]","[0.01126694449784784, 0.014695033529061622, 0.017646881649600786, 0.020182586856281215, 0.01281146093100426, 0.015320581492759144]","[0.01150291057540121, 0.014366999706802741, 0.017667187027291822, 0.02016311938403561, 0.01171189182301931, 0.015082421703310136]","[0.011344943360640385, 0.014253069766878144, 0.0177194955280211, 0.020515122977319195, 0.011915341291224915, 0.015149594584816748]"
CHZ,"[0.01685077669795325, 0.014138810872079107, 0.012276405123370943, 0.01264709227524555, 0.010735320125718789, 0.013329681018873527]","[0.018235248278132634, 0.02100417278422414, 0.016147953333157553, 0.01708280487562279, 0.014012353625953516, 0.017296506579418124]","[0.018302550201205997, 0.020985101752395045, 0.01614340320810326, 0.017086828994659423, 0.013997711830635659, 0.017303119197399873]","[0.018347980645151852, 0.0212627048560942, 0.016303058627538666, 0.017276128325147657, 0.014105616578608886, 0.017459097806508252]","[0.11821434017052115, 0.09923793745587546, 0.07666063535293183, 0.05273072455302256, 0.06818704394455637, 0.08300613629538148]","[0.018508465918434115, 0.021004105432014596, 0.016207768522490753, 0.017127553094713706, 0.014025932722245664, 0.01737476513797977]","[0.01812566805606182, 0.021063783058965387, 0.01624637651454108, 0.01709620144885091, 0.013971481371216635, 0.017300702089927168]","[0.0185580162258452, 0.021027080229726873, 0.016249664321543924, 0.017159149763868325, 0.01395684371635251, 0.01739015085146737]","[0.018384626819910307, 0.021200542137044906, 0.016301315707107723, 0.01728697542500166, 0.01393567085631085, 0.01742182618907509]","[0.033683504462359466, 0.029945039948118528, 0.03827257528152257, 0.0288640428891555, 0.02436108292583074, 0.03102524910139736]","[0.01813634630682436, 0.021063361765495985, 0.01749469844000281, 0.01710090016315545, 0.014248021854412036, 0.01760866570597813]","[0.018497111546197972, 0.02123669939964964, 0.016173735988352846, 0.017074365024660396, 0.014012641785638841, 0.01739891074889994]","[0.01851744926082349, 0.021149564737966572, 0.01622141679349356, 0.017185210699256114, 0.014173716973218056, 0.01744947169295156]"
IOTA,"[0.012902141508981954, 0.015263960129839696, 0.014377247565978546, 0.016699381238239205, 0.01180305651454326, 0.014209157391516533]","[0.013121445937450425, 0.016661711035165325, 0.016004525193745817, 0.017823497387784867, 0.01198819419007596, 0.015119874748844481]","[0.013090826659471698, 0.016660949721698466, 0.016009652422013017, 0.017821075171501433, 0.012000590391998247, 0.015116618873336572]","[0.013077044976734306, 0.016880562963884967, 0.01606259098705365, 0.017981500384397775, 0.012100325340694353, 0.015220404930553011]","[0.016839294784913143, 0.01656398959509957, 0.017386138220139586, 0.018632903574503083, 0.017509857071614305, 0.017386436649253937]","[0.012992308877357197, 0.016588830424523922, 0.016060761406457458, 0.0179088829471574, 0.01197988437839418, 0.015106133606778033]","[0.01541044546391552, 0.023490088262554946, 0.017206373102739297, 0.028154473510880997, 0.012068099375200677, 0.019265895943058286]","[0.01346278757772608, 0.01665099667809968, 0.016024777462448375, 0.01787066194722616, 0.01198098493594957, 0.015198041720289972]","[0.013226045532767546, 0.01709457272691256, 0.017052415856472963, 0.01780275092416785, 0.012633475746966438, 0.01556185215745747]","[0.01890535936739604, 0.023220316908191003, 0.022092424413979322, 0.0267476258845973, 0.019480924254563107, 0.022089330165745352]","[0.01913959940187071, 0.036643732120880845, 0.017782618071118122, 0.030007422364115563, 0.02258721308115451, 0.02523211700782795]","[0.013151103495039004, 0.016808460109863806, 0.01597752104528228, 0.01780498724947523, 0.011991531827676405, 0.015146720745467343]","[0.013173363231294892, 0.01674672701994157, 0.01627519812687736, 0.017977721833980952, 0.01209485594260248, 0.015253573230939451]"
NEO,"[0.013356940556608767, 0.014426560375276514, 0.022515993818684146, 0.024717163956574622, 0.01406810667030317, 0.017816953075489445]","[0.013835657070952141, 0.018172281478732583, 0.022622207047849126, 0.021193871400744087, 0.013003693635422654, 0.01776554212674012]","[0.013913641761307481, 0.019456321485312605, 0.029348025633490128, 0.025974766003987584, 0.014267309109262017, 0.02059201279867196]","[0.014658465724437963, 0.019670989038672478, 0.02976779379719003, 0.026484203964996563, 0.015696438308069625, 0.021255578166673332]","[0.014070524663803027, 0.053792513654765006, 0.03875244742661464, 0.05587801605372879, 0.12889454296757547, 0.05827760895329739]","[0.014260947278824812, 0.01939844387962557, 0.02915908768403218, 0.026057891650973646, 0.014278620705113326, 0.020630998239713906]","[0.014062389964521802, 0.01934948840870739, 0.029228159536638557, 0.025973866596685338, 0.014289956038810897, 0.020580772109072797]","[0.014313499159230554, 0.01909198772312986, 0.024448416453656738, 0.02594022647171221, 0.015213406264285757, 0.019801507214403026]","[0.014029984301081237, 0.019430642258524134, 0.029309124895702542, 0.025968227462642504, 0.014211440708269484, 0.02058988392524398]","[0.022414173045132605, 0.025017408509482943, 0.03524407837669313, 0.036783671324875776, 0.030790684559399754, 0.030050003163116845]","[0.019150050931287375, 0.019674115639640777, 0.030713958007674163, 0.026012864621852736, 0.014480362661076635, 0.022006270372306336]","[0.013844159140291206, 0.019620357257484677, 0.03092559248606651, 0.025981871806379554, 0.014235488628505613, 0.020921493863745512]","[0.01390414087430931, 0.019397062467331444, 0.02984611912750784, 0.02613129905199111, 0.014300712504051006, 0.02071586680503814]"
XTZ,"[0.013050286857848141, 0.015370569052997341, 0.018585086739032697, 0.01930103256943588, 0.010200624863201833, 0.015301520016503178]","[0.014059200852668033, 0.01559087486397565, 0.02014412862274167, 0.021151132066612115, 0.010278368542001651, 0.016244740989599823]","[0.014069204464176014, 0.015591162450501569, 0.020144274572600068, 0.021150135047462257, 0.01027841986100396, 0.016246639279148774]","[0.013907417205503297, 0.016798061928664055, 0.020793404965928623, 0.021519950451414034, 0.010371090750235762, 0.016677985060349156]","[0.04048153883655785, 0.24227804733292732, 0.19866975578456345, 0.3217198128286241, 0.34819232701295355, 0.2302682963591253]","[0.014154499662898478, 0.01557984869596227, 0.020147974136151846, 0.021177921635333195, 0.010271679155907145, 0.016266384657250586]","[0.014191099439558204, 0.015591521782468852, 0.02016069785351167, 0.02114027387773801, 0.010278634094469132, 0.016272445409549176]","[0.013789246826776335, 0.015607357860830765, 0.02060080591565409, 0.021164336739763874, 0.010402673405711452, 0.016312884149747305]","[0.014709405685040044, 0.01582601118755718, 0.021324671967537217, 0.02893517902183313, 0.012148447296021807, 0.018588743031597875]","[0.020227065220979445, 0.020742064530545355, 0.0264331300152646, 0.03007900308209207, 0.020530184031985154, 0.023602289376173327]","[0.013666010125489365, 0.015583614574899244, 0.020175449938279168, 0.02113880473744695, 0.010581102506097352, 0.016228996376442418]","[0.014235752423763296, 0.01592883834070893, 0.020468786050733826, 0.02115161904612482, 0.01027428426566337, 0.01641185602539885]","[0.013825589860250159, 0.015821896685732615, 0.020339961254974122, 0.02125693158438249, 0.010484863131950262, 0.01634584850345793]"
