,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.036640174441208845, 0.032908660170121874, 0.035772009011302675, 0.026062796054913066, 0.023831245044302403, 0.03104297694436977]","[0.016151677917457478, 0.014325585975805511, 0.015166062686215372, 0.014349695468106188, 0.01493941471300523, 0.014986487352117956]","[0.05221840826214026, 0.042951368082389904, 0.05256073720347978, 0.04473154863626314, 0.03472113755267347, 0.045436639947389314]","[0.0524580399143388, 0.043233524181448386, 0.053385924739604254, 0.046251614464372204, 0.03520343870206161, 0.04610650840036505]","[0.1230854949741735, 0.07580983965656027, 0.40704331268526317, 0.04571548218353621, 0.12723829910013204, 0.15577848571993302]","[0.052613151238162625, 0.04318600265229695, 0.05304775714684606, 0.04452170549861829, 0.03475038632049497, 0.045623800571283776]","[0.05226247803925676, 0.04343388012527064, 0.05245051829084319, 0.04478002584138398, 0.035191150397177406, 0.0456236105387864]","[0.05245242727138781, 0.04297412877782308, 0.05157404433809605, 0.04476879144496729, 0.034845886332578256, 0.045323055632970496]","[0.05267066898980974, 0.04357495023168826, 0.04953241574506115, 0.044935533680211664, 0.03517480467941484, 0.04517767466523713]","[0.07993109690853167, 0.09009907586469193, 0.07814540286903118, 0.07056142091811535, 0.05419658507967892, 0.07458671632800981]","[0.05220075744159478, 0.04424555434469066, 0.053955072868325855, 0.04391598470201201, 0.03575203078663152, 0.046013880028650964]","[0.05221991195910055, 0.04350651376396771, 0.05213223780371486, 0.04486609964627677, 0.035063759544490626, 0.0455577045435101]","[0.052445904965394724, 0.043114802482168355, 0.053195128750610284, 0.04458939617323825, 0.03469032281541796, 0.04560711103736591]"
TRX,"[0.04643986580947895, 0.03060176044864535, 0.043825953918770116, 0.02209073421689219, 0.026479184785692916, 0.03388749983589591]","[0.026233718621893654, 0.02009603047949472, 0.02798666852373094, 0.01773938943433955, 0.023688076317456796, 0.023148776675383134]","[0.04720512621591438, 0.03006456794617749, 0.04937320085754191, 0.02257529093761543, 0.02805675335599012, 0.03545498786264786]","[0.05270385842679856, 0.03412114188515354, 0.05275746313290692, 0.025226049298452628, 0.029230183375599662, 0.038807739223782264]","[0.04916024612697588, 0.03397339768065616, 0.047671004106531675, 0.026085949114757024, 0.04602268248367759, 0.04058265590251967]","[0.048993967584691704, 0.03112032498953581, 0.05040170572815261, 0.022539188230325063, 0.027790320500092017, 0.03616910140655945]","[0.04922691283513851, 0.03129129623286463, 0.04837808848526136, 0.022908752047052516, 0.028094704552425992, 0.0359799508305486]","[0.049040375526265584, 0.03056043126108218, 0.05082364669348958, 0.02264240170776158, 0.02799081597699332, 0.036211534233118445]","[0.049746873938137925, 0.036964148236518786, 0.048716279297668176, 0.022690347596264072, 0.028218536918195033, 0.03726723719735679]","[0.07767228679571048, 0.06924600101532719, 0.07123646707216087, 0.05211830241411148, 0.04488172359003581, 0.06303095617746916]","[0.059156883220819544, 0.0636438768977407, 0.05054545543053036, 0.03797537247240514, 0.030815174229788352, 0.048427352450256825]","[0.048698011359786415, 0.031205057076049803, 0.048832473733586346, 0.022262989621246305, 0.027589390312269403, 0.03571758442058766]","[0.049117590280351044, 0.030724754123316322, 0.05098990023181148, 0.022527697049963425, 0.02812129823448235, 0.03629624798398492]"
ATOM,"[0.055950196474092134, 0.05430604850603989, 0.053731798502940735, 0.04382233993563063, 0.03327891421450005, 0.04821785952664069]","[0.007805777707252199, 0.006783341576014583, 0.007043324807900462, 0.007385784270123358, 0.006779992568859693, 0.007159644186030059]","[0.07535366564757594, 0.06622549746294322, 0.06632084529735056, 0.05638683344704246, 0.0365691936421368, 0.0601712070994098]","[0.08135625730624658, 0.07445275752526222, 0.06938219451464361, 0.058838554272041446, 0.03761137531958153, 0.06432822778755508]","[0.07837756875895253, 0.0667707509869257, 0.07619265640622364, 0.05444243435476449, 0.042252453071255004, 0.06360717271562427]","[0.07413144575032764, 0.06759916395871926, 0.0674541820550139, 0.05550824487681757, 0.03595523188017616, 0.0601296537042109]","[0.07151123191205427, 0.06709099962907533, 0.06806427486623264, 0.05504327367348777, 0.03620727361228482, 0.05958341073862696]","[0.07603440950491845, 0.06680858467188878, 0.06645476010900152, 0.05609474130455227, 0.03653663655386551, 0.06038582642884531]","[0.07107243222486782, 0.06656771372929587, 0.0653102799181244, 0.056904915799343765, 0.036349406810583844, 0.05924094969644313]","[0.11513342179644598, 0.11292966886655938, 0.10363349550397571, 0.08507675821990823, 0.06139408741982124, 0.0956334863613421]","[0.0763955686561943, 0.06690811786581892, 0.06613326835050516, 0.05656897228308032, 0.03686788885973522, 0.060574763203066796]","[0.07751632975915534, 0.06684321498983854, 0.06747197193422445, 0.05659821259521245, 0.03648093279662555, 0.06098213241501127]","[0.07632883945733064, 0.06673607052207786, 0.06662528131057757, 0.05673726590761133, 0.03722802662152088, 0.060731096763823655]"
XMR,"[0.04323059074452473, 0.050407856502196445, 0.05387972992654903, 0.0360441406311914, 0.025148196450739693, 0.04174210285104026]","[0.013701189860828373, 0.01367385140343641, 0.01283287471537771, 0.012303856306710282, 0.012577463406732957, 0.013017847138617145]","[0.04300217863183463, 0.0509056483216105, 0.05586054443627259, 0.036448911475154604, 0.025225010184060623, 0.04228845860978659]","[0.05324052816907454, 0.05810287621439428, 0.061228333648657055, 0.044709459966719316, 0.032908040308770335, 0.050037847661523104]","[0.0525914933924526, 0.05127861314408367, 0.05464480641914253, 0.037814154785911734, 0.032978403856661946, 0.0458614943196505]","[0.04551384820180676, 0.051794947112742726, 0.05537822257798715, 0.03616713600782167, 0.02540650139944945, 0.04285213105996155]","[0.042839658141776565, 0.05104502255438761, 0.05549224936568313, 0.036384821018149084, 0.025226397814130483, 0.04219762977882537]","[0.04437346844261884, 0.051369251679019255, 0.0553171888126416, 0.036328132973923, 0.025824440149302845, 0.042642496411501106]","[0.044535151304018486, 0.05169639325403127, 0.05616330376077862, 0.03606755821663123, 0.025881549600629154, 0.042868791227217755]","[0.07007710443825031, 0.07933054932377152, 0.08035458666205911, 0.05711270620777892, 0.05259013797614066, 0.0678930169216001]","[0.04348653231983665, 0.050902677202053805, 0.057522261369835716, 0.03640823455862236, 0.025135232255788197, 0.04269098754122734]","[0.04436754471371062, 0.051845620145176345, 0.055702448494604956, 0.03672062889464835, 0.025606035706490324, 0.042848455590926114]","[0.043091959847678954, 0.050703073449947615, 0.05591563916982527, 0.036373906370938694, 0.025584679747760786, 0.04233385171723027]"
VET,"[0.05945917515689505, 0.05656075847564754, 0.05555555571961721, 0.037748635392881556, 0.040941168610252564, 0.05005305867105878]","[0.032742301579780524, 0.03969335176524423, 0.03356309678114792, 0.02833457247468788, 0.02782036368288664, 0.032430737256749435]","[0.05876922756892808, 0.05668310559945618, 0.05577453059635201, 0.03882267864996368, 0.041284315070615654, 0.05026677149706312]","[0.062048864825017286, 0.05737751650637584, 0.0580542408742799, 0.041159982397123554, 0.04188007705124725, 0.05210413633080877]","[0.08783337873624009, 0.06876240649896154, 0.07362381671712362, 0.03921364451538867, 0.043618513125222406, 0.06261035191858727]","[0.06049171430759064, 0.05745639126531601, 0.0553125847054138, 0.03916549836342355, 0.039931958366902866, 0.050471629401729376]","[0.06014408640345583, 0.056196071571340565, 0.056433151277148104, 0.038775604958019294, 0.04152586701091734, 0.050614956244176224]","[0.06044038111642503, 0.05592687442876998, 0.0564218522040434, 0.03884065548906085, 0.04139758143968814, 0.050605468935597475]","[0.0598339481698255, 0.05536759472055616, 0.053681668593033166, 0.039897726551989456, 0.03967541895466771, 0.0496912713980144]","[0.09566938585470752, 0.0962163350654671, 0.09679776862929523, 0.06748376348351792, 0.06592731814160492, 0.08441891423491854]","[0.06490192236947492, 0.054135820264760916, 0.055246656872316585, 0.03791664118147387, 0.0411267659073557, 0.0506655613190764]","[0.060859932825788325, 0.05735263359007773, 0.05680671243555366, 0.03934431103659953, 0.040983807606668345, 0.05106947949893752]","[0.06045243628584629, 0.05618318909535694, 0.05718942528792824, 0.038849495689424224, 0.0414675456528525, 0.05082841840228164]"
ALGO,"[0.0462418306001423, 0.03944168109593458, 0.0425298940312151, 0.03615786646753698, 0.031376490218517405, 0.03914955248266927]","[0.004792216342103115, 0.002841699856256671, 0.0037594554289888155, 0.006118232071233423, 0.0036060718731142183, 0.004223535114339249]","[0.06683335947287529, 0.04483194203140618, 0.05375922293793889, 0.049613318926874, 0.041852437887042675, 0.05137805625122741]","[0.07321012686189672, 0.050256790217920545, 0.059141777883376934, 0.05246856200117094, 0.04335435034659174, 0.05568632146219138]","[0.06997435294846054, 0.04927060762063469, 0.06704972774076005, 0.05331624181778502, 0.042698553403471964, 0.05646189670622246]","[0.06936065265808222, 0.04982474358729031, 0.057596739339514334, 0.05147439707018674, 0.04288657297421576, 0.05422862112585788]","[0.0735021342086966, 0.046906644203462355, 0.06403011002932534, 0.058889738579169466, 0.04928166785817646, 0.058522058975766046]","[0.045914739451419814, 0.03534627802281733, 0.03334527496121499, 0.0386740544906932, 0.04386026107533949, 0.03942812160029697]","[0.06957169250130413, 0.04916071943282729, 0.05753403703435214, 0.047130238187068144, 0.04306068991021935, 0.05329147541315421]","[0.10666348628299153, 0.09372072444880603, 0.08524526364860138, 0.08645010569185714, 0.06745820054429032, 0.08790755612330928]","[0.070059259277838, 0.04907844563915803, 0.058120388686536475, 0.05239418304915286, 0.04321498350257306, 0.054573452031051684]","[0.07208559459901491, 0.04974662809566915, 0.059713747128314856, 0.051971260765911166, 0.04309971955431607, 0.055323390028645225]","[0.07173905093999719, 0.04951819934735393, 0.05969310449528288, 0.05198646959565649, 0.04298741484731876, 0.05518484784512186]"
EOS,"[0.05091361531481984, 0.04350738863236313, 0.054463141632647954, 0.04405098464681618, 0.03188588919262227, 0.04496420388385387]","[0.023762804640268493, 0.022184162408411336, 0.023322657178619668, 0.021422276834753198, 0.019019606460644028, 0.021942301504539345]","[0.048685236105311336, 0.0427905124974649, 0.050816349311809055, 0.05358904129457649, 0.03437148172643532, 0.04605052418711942]","[0.05623197177379521, 0.04916042752439058, 0.06052011633303333, 0.055779027106154185, 0.03568095033033574, 0.05147449861354181]","[0.050798141637378336, 0.04136396641893243, 0.05384314279262713, 0.05178647138805625, 0.038162783680427304, 0.04719090118348429]","[0.05620319730860138, 0.046729777012358226, 0.054722043306928966, 0.05342212558101529, 0.034270701163797886, 0.04906956887454035]","[0.053535572495722585, 0.04565588185303304, 0.05477097467217999, 0.05380191544567566, 0.0346862228783743, 0.04849011346899711]","[0.005907953033708203, 0.0075431613950933535, 0.0046515406182151475, 0.004551489026861745, 0.004710520106741274, 0.005472932836123945]","[0.051635077477367536, 0.04517419654888458, 0.0513996325503254, 0.05172834397135095, 0.0341094586000679, 0.04680934182959927]","[0.09244462191872398, 0.09026595588776758, 0.08277561225062671, 0.0698259656932497, 0.07017204338630825, 0.08109683982733525]","[0.05430005448674863, 0.0447034413935413, 0.05388902183832136, 0.052980288630500555, 0.035215064466748124, 0.048217574163171996]","[0.053476670596828826, 0.04574527203314713, 0.05489323418043214, 0.054617508308687716, 0.03459766254280348, 0.048666069532379855]","[0.052066317398046624, 0.0449774772274791, 0.055534716129906056, 0.05461045999789062, 0.035068923754020695, 0.04845157890146862]"
CHZ,"[0.07212924433063339, 0.05694515576192837, 0.06153399462341597, 0.06504109766115004, 0.04221033707677251, 0.05957196589078005]","[0.03834341468493797, 0.03319772727437266, 0.03636288181229189, 0.03550773528137389, 0.029597675488267056, 0.03460188690824869]","[0.07293379833566199, 0.05647133514871662, 0.0626250341037833, 0.07575313529442187, 0.04237115608173675, 0.062030891792864105]","[0.0750636982784829, 0.05780224413911244, 0.06457771978313134, 0.07728818161816184, 0.04355498845248803, 0.0636573664542753]","[0.080168765105002, 0.08171844099130314, 0.10448367331809176, 0.07756287216276148, 0.11055586904749747, 0.09089792412493117]","[0.07365904140092677, 0.0576298215429245, 0.062260357527658364, 0.07585963280832753, 0.042041173148674914, 0.06229000528570241]","[0.07239179293634042, 0.057329631190734594, 0.0614145866011794, 0.07545711942876666, 0.042406375951898514, 0.061799901221783915]","[0.12486637093014144, 0.12300996874896955, 0.15664196504274266, 0.20755587515005014, 0.14388613746462867, 0.1511920634673065]","[0.06776652965460614, 0.057487204985467326, 0.0618219511260139, 0.07039513609094984, 0.04078096849156333, 0.05965035806972011]","[0.11353987061790506, 0.09559494106947623, 0.09595765408167185, 0.11568565765551035, 0.06475128983895134, 0.09710588265270297]","[0.07183657729988167, 0.05780564758633148, 0.06226327121939286, 0.07404725036352501, 0.04227198239124226, 0.061644945772074654]","[0.07453996680727218, 0.057097651953536645, 0.06235761372436638, 0.07604166115191013, 0.04248418401525275, 0.06250421553046762]","[0.07458236712292725, 0.05804354428366067, 0.06310394218654541, 0.07651141857089956, 0.04267876927265391, 0.06298400828733736]"
IOTA,"[0.0648706493755827, 0.049493965413574204, 0.055777436627888075, 0.037881777525829684, 0.03445208471680119, 0.04849518273193517]","[0.03773040579439973, 0.03166655733044744, 0.03429440241115484, 0.030090279626162186, 0.02873710375090027, 0.03250374978261289]","[0.0680785289891856, 0.0503106012915138, 0.057375194358242176, 0.03824604515630677, 0.035327932036733324, 0.04986766036639633]","[0.07126272983967301, 0.05872289719526011, 0.06467297276698289, 0.041504984644288395, 0.03731145168643215, 0.0546950072265273]","[0.05466071248099271, 0.05162115540510462, 0.05280520473485791, 0.03987005157497502, 0.034610705168192334, 0.046713565872824526]","[0.06544322977014827, 0.051117241243558625, 0.056765854427414615, 0.03917119605028259, 0.035569232313555646, 0.04961335076099195]","[0.06859798931572239, 0.05039915319593139, 0.05438518747850936, 0.038528289897719725, 0.03572632169554768, 0.049527388316686106]","[0.068299547397438, 0.05041709429218079, 0.05731635282936621, 0.03834308745425124, 0.03555669633855301, 0.04998655566235785]","[0.05668590878918692, 0.0489477799596734, 0.05169176877302911, 0.0382502214789791, 0.0355536909001587, 0.046225873980205445]","[0.08562182748312841, 0.09021525098403356, 0.08948992105510861, 0.06578220701405545, 0.062406428855724755, 0.07870312707841016]","[0.06632801021239827, 0.04978499455600869, 0.05529755697258894, 0.0400274769678135, 0.03561798029560153, 0.04941120380088219]","[0.06832751483821999, 0.05104067928374785, 0.05766494748905693, 0.03847412007103313, 0.03521386929074595, 0.05014422619456077]","[0.06837639976532599, 0.05038307194922494, 0.0578743298746773, 0.03854421550270582, 0.03563931306639891, 0.05016346603166659]"
NEO,"[0.044288009807526306, 0.039701652573698315, 0.045029057872671564, 0.02980477885043096, 0.03423073847023924, 0.038610847514913275]","[0.050829799856067205, 0.04657895036238007, 0.05136573804775557, 0.03678967381323731, 0.043858283072440454, 0.04588448903037612]","[0.0570608715007528, 0.051681538409204364, 0.05814544711073696, 0.041936530922523085, 0.053045454782466014, 0.05237396854513664]","[0.0587564254119488, 0.05342528558068063, 0.05896836942097214, 0.0421629095408564, 0.052734449899943484, 0.053209487970880286]","[0.07512508076532498, 0.053674845398133275, 0.06024932863918843, 0.08190573944892784, 0.04998481268419129, 0.06418796138715317]","[0.05699665756258065, 0.05200012408763371, 0.05831791769065601, 0.04191642323468543, 0.052871573619731986, 0.05242053923905756]","[0.056987063252500615, 0.051735652689647395, 0.058143904068730615, 0.04199155800131766, 0.05303908048652776, 0.052379451699744804]","[0.058870126164206414, 0.05730357799251202, 0.06103549744188451, 0.04958978486212819, 0.054043559235805706, 0.05616850913930736]","[0.05706137903452001, 0.051806674366870524, 0.056499349775033174, 0.04175639647594844, 0.05258471785211797, 0.05194170350089803]","[0.09373900101966232, 0.08622792285856028, 0.08615331621357285, 0.06560199005590937, 0.08302804015685132, 0.08295005406091124]","[0.05755086586893337, 0.053258990326111706, 0.05639293790446498, 0.041827884944996244, 0.059539734024128134, 0.053714082613726885]","[0.05771033192777515, 0.05208603702985725, 0.05848224864441827, 0.042024497903736385, 0.052895450010782274, 0.052639713103313855]","[0.05680817678975276, 0.05158457121613595, 0.05873004302222222, 0.04247570108174478, 0.05370568600845831, 0.052660835623662805]"
XTZ,"[0.04748538866688901, 0.04681980964234394, 0.049463415825436965, 0.032678075904313424, 0.028519474299343813, 0.04099323286766543]","[0.02662227573055183, 0.02722399283629791, 0.025513079335365854, 0.02275257814781054, 0.024184713136155896, 0.025259327837236407]","[0.06939522375905975, 0.05902716174175275, 0.057315419538629224, 0.03714532725453052, 0.041973206731713925, 0.05297126780513724]","[0.07421247946858903, 0.06353637128888345, 0.06213172544792789, 0.04025095898169049, 0.0430993684628155, 0.05664618072998127]","[0.06280040100126114, 0.07136847077742019, 0.0861423870720149, 0.039462576888020004, 0.040034553033028046, 0.05996167775434885]","[0.07255720739648981, 0.06299143280068435, 0.05966584438322639, 0.038785280121248586, 0.041636433058771766, 0.055127239552084185]","[0.07329104432653911, 0.06323635958521007, 0.06077869869325204, 0.03902761731756165, 0.0424093283732246, 0.05574860965915749]","[0.0728877176830429, 0.06325866406973107, 0.06002093645678217, 0.03882843322302834, 0.0424570461402132, 0.05549055951455954]","[0.07375001170297574, 0.06382200916682992, 0.06048880116812688, 0.03993402569208924, 0.044689310829214283, 0.056536831711847216]","[0.09942153799842193, 0.0952108349963947, 0.09799984381296893, 0.07569931004459665, 0.05952592230059372, 0.08557148983059519]","[0.07225111280229247, 0.06361299872082483, 0.05934758031001188, 0.038740549983440134, 0.041843679806245676, 0.055159184324562995]","[0.07356290491200657, 0.06433408366725206, 0.060057766134475866, 0.03921785444886502, 0.04178016774994323, 0.05579055538250856]","[0.07321475012709253, 0.06377536852259642, 0.06060781091622556, 0.038640817959115975, 0.04274326190823268, 0.055796401886652636]"
