,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.0002676849951598853, 0.000249561985126387, 0.00023886419258272216, 0.0003425923007298389, 0.0001905665060427707, 0.0002578539959283208]","[0.0007048527478722022, 0.0006665426962417464, 0.0005952375190411199, 0.000897934898348277, 0.0004851234902903101, 0.0006699382703587311]","[0.0007048477461222811, 0.0006665365590457856, 0.0005953374976218322, 0.0008977634542093561, 0.00048512439731512565, 0.0006699219308628761]","[0.0007040044940846173, 0.000674229711995743, 0.0005975635540876675, 0.0009025810857844828, 0.0004897727691613739, 0.0006736303230227769]","[0.0031324032539657206, 0.020935067191783095, 0.04674290660019692, 0.016454889397789624, 0.019397871281135456, 0.021332627544974163]","[0.0007032474201245728, 0.0006908355130854098, 0.0005967971340620416, 0.0008966347559545753, 0.0004936843904456333, 0.0006762398427344465]","[0.0008903501991103915, 0.0006810233505782341, 0.0006214311915659668, 0.0008976565194479559, 0.0005107300404234058, 0.0007202382602251908]","[0.0007282150826203316, 0.000667121035618083, 0.0005988626682227095, 0.0008964295274929356, 0.0004851882148781411, 0.0006751633057664402]","[0.0007206023686007788, 0.001081174190571112, 0.0005948613591774561, 0.0009162211803112726, 0.0005489409663667896, 0.0007723600130054818]","[0.0015215252833086226, 0.0013402290801280854, 0.0025799394002718125, 0.0012968072262392746, 0.0009227510358872195, 0.001532250405167003]","[0.0018177412318963796, 0.0006708539688688836, 0.0021272099623309113, 0.0010135815898271818, 0.0009696741443186687, 0.0013198121794484048]","[0.0007053815551979898, 0.0006816955375649372, 0.0005938037320478105, 0.000901015118670438, 0.00048594972703885783, 0.0006735691341040066]","[0.0007092172131727674, 0.000675444009321403, 0.0005971928906364233, 0.0009027202600780852, 0.00048452782161188, 0.0006738204389641118]"
TRX,"[0.00019425024040193553, 0.00022150696425378208, 0.0001897581268203005, 0.0002146464535003287, 0.0001722781327006802, 0.00019848798353540542]","[0.00022363158238516758, 0.00028688856603928967, 0.0004007605219011716, 0.0004627360523347258, 0.00026985915268894526, 0.00032877517506986]","[0.0002235885511867204, 0.00028686757438093366, 0.0004003943882432832, 0.0004627087761430852, 0.00026954603997114094, 0.0003286210659850327]","[0.00022704812902828378, 0.0002899767194856323, 0.00040075625600952147, 0.0004664709677322749, 0.00027128287346025017, 0.0003311069891431925]","[0.022271131779110658, 0.006086891459428716, 0.025192460016016632, 0.014090327091452368, 0.0366067973709331, 0.020849521543388295]","[0.00022578563700145402, 0.0002915097133493612, 0.00040024852679308346, 0.00046426281586764895, 0.0002701242694276478, 0.0003303861924878391]","[0.0006381768094068919, 0.0002873403860271835, 0.0004909015558261315, 0.00046243271980325393, 0.00027691961624142235, 0.00043115421746097663]","[0.0007529309539671021, 0.0003260324217720467, 0.0005143578513404392, 0.0008287455037170808, 0.0003970407388082063, 0.000563821493920975]","[0.0038352174227043356, 0.004859669900099081, 0.0004269323351191859, 0.003726895289064896, 0.00037345232877243026, 0.002644433455151986]","[0.015866581447023072, 0.008051583357671019, 0.003391067690269369, 0.005478131413418507, 0.00749892368383597, 0.008057257518443588]","[0.0002792329471767197, 0.004803674501474655, 0.0028977286597037613, 0.003324359836809059, 0.0018302390604952722, 0.0026270470011318936]","[0.00022525438257587358, 0.0002904669600118488, 0.0004008635006368902, 0.0004661700270337465, 0.0002691827817377235, 0.00033038753039921654]","[0.0002248743647219444, 0.0002896488372606333, 0.0003990569358420494, 0.00046770435427431257, 0.0002732648827651519, 0.0003309098749728183]"
ATOM,"[0.0008311322867586449, 0.0007380975380190027, 0.00048426768816831376, 0.0005239655018806874, 0.0004910434799935093, 0.0006137012989640316]","[0.0009032592324450604, 0.0007916055201082425, 0.0006515912546804197, 0.00093304235220751, 0.0006844221447638471, 0.0007927841008410159]","[0.0009038098062669089, 0.0007901269342674677, 0.000650676084545143, 0.0009330159858464534, 0.0006839796535465048, 0.0007923216928944956]","[0.0012721731024687693, 0.0009631029780018832, 0.0007239663575611344, 0.0009831228974201656, 0.0007790730527518305, 0.0009442876776407566]","[0.0009330009134141676, 0.004796966817454277, 0.007767359903629509, 0.012102975467141381, 0.003478171593004989, 0.005815694938928864]","[0.0009259385064599291, 0.0008073152911327691, 0.0006967173952335464, 0.0010377843741564406, 0.0006814930787567803, 0.0008298497291478931]","[0.000901937196229948, 0.0008552760124924061, 0.0006480932138765136, 0.0009336226459629097, 0.0007036725273838092, 0.0008085203191891173]","[0.0009203906020109762, 0.0007859162475455809, 0.0007772598795635579, 0.0009386081693195795, 0.0006817426640112198, 0.0008207835124901828]","[0.0009044778921105118, 0.001993918797509467, 0.001186276784624595, 0.0013617173762662121, 0.0012098529822013044, 0.0013312487665424178]","[0.005656344124514253, 0.023450124169913374, 0.0034752039782006768, 0.015434431383484982, 0.024768200064149693, 0.014556860744052597]","[0.0009566445624567488, 0.0007879374868447743, 0.0007287101323690534, 0.0009396765191792876, 0.0006815435404757562, 0.000818902448265124]","[0.0009252430890029069, 0.0007876626517230292, 0.0006483679158379801, 0.0009354853878103173, 0.0006712340091009728, 0.0007935986106950413]","[0.0009239661793290695, 0.0007895011724480884, 0.0006559652343303473, 0.0009425777016185114, 0.000687751657968537, 0.0007999523891389108]"
XMR,"[0.000469677023847486, 0.0004877995423337543, 0.00044738674205007777, 0.0004390250724999074, 0.0003694315907890753, 0.0004426639943040602]","[0.0005052921361852184, 0.0005414956969501479, 0.0005754338483765594, 0.0007179403532023308, 0.0004112199901398592, 0.0005502764049708231]","[0.0005052898561343619, 0.0005414411153696687, 0.0005754134230323901, 0.000717971116122066, 0.0004111733432042868, 0.0005502577707725547]","[0.0005356957247207982, 0.0005599804266867183, 0.0005918367110018093, 0.0007277811641745305, 0.00041937294520434827, 0.0005669333943576409]","[0.0013137472335107093, 0.001143722426976222, 0.009115353141032694, 0.004542325162334758, 0.0009217733720286855, 0.0034073842671766136]","[0.0005247099667514384, 0.0005477814612805219, 0.0007096452340973027, 0.0011612266785765196, 0.000497523297039965, 0.0006881773275491495]","[0.0009711076815029934, 0.0005863502605746682, 0.0005881577547917266, 0.0010381122348235867, 0.00041149714224862725, 0.0007190450147883204]","[0.0005389617638594003, 0.0005682308724949851, 0.000574889565225386, 0.000714685163400159, 0.0005369943874221177, 0.0005867523504804095]","[0.01244412114833899, 0.002288653157313157, 0.0006659507869802433, 0.003378494914788457, 0.004135660029753889, 0.004582576007434947]","[0.009874502684485555, 0.034203510889725786, 0.00923879226220972, 0.006944088926493694, 0.09782707811953574, 0.0316175945764901]","[0.0008072325750914735, 0.005513939009316331, 0.001990660601772083, 0.0017622576115130545, 0.0023727362171017097, 0.0024893652029589304]","[0.0005240130217297656, 0.0005692717334644037, 0.0005838969653452762, 0.0007110776209158491, 0.00040907896718537454, 0.0005594676617281339]","[0.0005053971921149117, 0.0005433976061500313, 0.0005914043997045186, 0.000719520042665606, 0.0004112493212546277, 0.0005541937123779391]"
VET,"[0.000724496307589761, 0.0005764277699211144, 0.000550566809487578, 0.0005175671048835749, 0.0004205589440805462, 0.0005579233871925149]","[0.0008547157779545969, 0.000688924812996879, 0.0007353319407979262, 0.0008775144879693464, 0.00048613836674223977, 0.0007285250772921976]","[0.0008548707484905112, 0.0006888604416938707, 0.0007352212096159239, 0.0008773918497096005, 0.00048657194126126797, 0.0007285832381542348]","[0.0008671381390687474, 0.0006980368510373777, 0.0007400070014819913, 0.0008845268445612421, 0.0004887205232704534, 0.0007356858718839624]","[0.0122120524744724, 0.031187857809046714, 0.01757369185396474, 0.01651655261483563, 0.003887518894418353, 0.01627553472934757]","[0.0009245229351040373, 0.0007027267182848461, 0.0007350879897433071, 0.000878628845997323, 0.0004847680297425399, 0.0007451469037744107]","[0.001371732564015054, 0.0007125592192454164, 0.0013679601760908059, 0.0009120864977214722, 0.0006353453420752269, 0.000999936759829595]","[0.0009953101398408085, 0.0009737166769472044, 0.0009182387899689508, 0.000892728051837502, 0.0005886129234971071, 0.0008737213164183146]","[0.0009621289920453295, 0.005680646406296669, 0.002911490382701613, 0.003428706206186937, 0.0004896198216088294, 0.0026945183617678756]","[0.0016925342068914414, 0.0014346956142142955, 0.0012140140437185384, 0.0013051735057314693, 0.0009986968059739678, 0.0013290228353059425]","[0.007574401449329074, 0.01839184284236302, 0.003402743431247293, 0.015232233521369504, 0.012779371413333015, 0.01147611853152838]","[0.0008549504979420942, 0.0006920180789677257, 0.000739678599567728, 0.0008758707376910525, 0.0004878056803329298, 0.000730064718900306]","[0.000859861608323506, 0.0007038527420045984, 0.0007482405886761012, 0.0008885690722419402, 0.000493252212116962, 0.0007387552446726216]"
ALGO,"[0.0007253108086757034, 0.0006150167514406796, 0.0005959895357541502, 0.0005912649644760254, 0.0004468926750080909, 0.0005948949470709299]","[0.0008741114971331538, 0.0008306797309800165, 0.001068704230667374, 0.0010109533131002536, 0.0005378804284124646, 0.0008644658400586525]","[0.0008739266791485999, 0.0008306915267785821, 0.001068644014251139, 0.0010111105679389938, 0.0005379586983229263, 0.0008644662972880482]","[0.0008964012768958923, 0.0008304707161785751, 0.0010775208042296132, 0.0010331324973850832, 0.000550399644626621, 0.0008775849878631569]","[0.0030908250869104304, 0.0008521956022756619, 0.0014709317688016837, 0.0016388619852449689, 0.004406909749223671, 0.002291944838491283]","[0.0012849707452207472, 0.0009182621897294457, 0.001069588812670016, 0.0010140809317647752, 0.0006413509415961921, 0.0009856507241962353]","[0.0008952114889527954, 0.0008289270085527322, 0.0010747045842658, 0.0010485955981534376, 0.0005541046506399976, 0.0008803086661129526]","[0.0008718615087805722, 0.0008320527765426106, 0.0010699535716761335, 0.001007968579129752, 0.0007024212596414845, 0.0008968515391541105]","[0.0010766635430020086, 0.0008328049881943288, 0.0010892436319063499, 0.0010434467199142293, 0.0006834257301654293, 0.0009451169226364694]","[0.0072941122350857176, 0.0234930336303701, 0.006288864231064832, 0.007299875064488181, 0.006468637497392495, 0.010168904531680265]","[0.005210158510465943, 0.006614070309333273, 0.0072536467852639805, 0.004970444201727939, 0.0006036829531534972, 0.004930400551988927]","[0.0008875385383439047, 0.0008307130472723398, 0.0010675112890286438, 0.0010127206593400387, 0.000543068786678169, 0.0008683104641326192]","[0.0008827083982037526, 0.0008387482789547157, 0.0010682027901759053, 0.0010198051941338214, 0.0005378775368211116, 0.0008694684396578613]"
EOS,"[0.0008534669696755676, 0.0007581932753067094, 0.000772720851056589, 0.0008770615861140563, 0.0006789370470440059, 0.0007880759458393857]","[0.0009395897387252264, 0.0008245816456047903, 0.0008400439854194346, 0.0010168619959987203, 0.0007792485429612111, 0.0008800651817418766]","[0.0009411882661331645, 0.000824584681335741, 0.0008397470690338898, 0.0010165238990552882, 0.0007794649601328083, 0.0008803017751381783]","[0.0009490858129564437, 0.0008623614750754539, 0.0008496752970950506, 0.001012324692480358, 0.0007915313626566489, 0.0008929957280527911]","[0.008738148361264254, 0.0008538866386262595, 0.003553457587289575, 0.008650584166235169, 0.006673301374426847, 0.005693875625568421]","[0.0009752812511717563, 0.003730877795498061, 0.0008253606270774552, 0.0010099519036928487, 0.0008374806758729478, 0.0014757904506626136]","[0.0009344424538067289, 0.0008266498108745265, 0.0008619571381327376, 0.0010248594103685353, 0.0007804862864958268, 0.000885679019935671]","[0.0009362536660322807, 0.000875074754592176, 0.0008594645689648147, 0.0010311795528907943, 0.0009031673839681029, 0.0009210279852896337]","[0.0013317072664998935, 0.0014315348941221528, 0.0008359999670912732, 0.006424049731605653, 0.0011432105340823848, 0.0022333004786802713]","[0.004310706209916153, 0.05335789058216796, 0.038544644401077126, 0.00880452943809307, 0.03091394454392975, 0.027186343035036815]","[0.009612971491524071, 0.001599847591242667, 0.009827725755253789, 0.005517093731536218, 0.0070578758518047, 0.006723102884272289]","[0.0009342559210538358, 0.0008252005027506089, 0.0008193563732420422, 0.000999657901622347, 0.0007701724857831112, 0.000869728636890389]","[0.0009458034874640119, 0.0008250820564976135, 0.0008304665299110209, 0.00102909515602422, 0.000773880740795569, 0.0008808655941384871]"
CHZ,"[0.0010565617885445622, 0.0008169749277392178, 0.0008416003329111503, 0.0010857029339256144, 0.0006486511142483794, 0.0008898982194737849]","[0.0010653528277184264, 0.000828593284577849, 0.0008704107316384062, 0.001188365474448193, 0.0006615015927763806, 0.0009228447822318509]","[0.0010663879781680722, 0.0008288487991245611, 0.0008708306186214459, 0.0011881777265286978, 0.0006617026448363628, 0.000923189553455828]","[0.0010609376826190159, 0.0008509084028063521, 0.000868878720641607, 0.0011998405582599415, 0.0006654683385219784, 0.0009292067405697789]","[0.004197115514573572, 0.0054109483492921955, 0.007848228415643798, 0.017610917683041592, 0.012222508256962554, 0.009457943643902744]","[0.0010853353208184933, 0.0008568541621403712, 0.0009133173123444199, 0.0012233823021141016, 0.0006712723812093544, 0.0009500322957253481]","[0.001064325467625166, 0.0008887561842500518, 0.0008732605782744534, 0.0011910644087705805, 0.0006625761643116306, 0.0009359965606463766]","[0.0010779447694337007, 0.0008665404492527432, 0.0008685846725992692, 0.0012056970264464086, 0.0006613529676466142, 0.0009360239770757473]","[0.0010971022476137758, 0.000915228858437808, 0.0008738353795629738, 0.001265576365928782, 0.0007766250505057341, 0.0009856735804098147]","[0.010154868084669564, 0.005622625617927402, 0.005189264979876334, 0.02250549242779935, 0.003507002062824673, 0.009395850634619465]","[0.0024742949546595, 0.004934252023980469, 0.0015378615486461372, 0.011554615283015357, 0.013661370364703104, 0.006832478835000913]","[0.0010668633699243341, 0.0008100504975206982, 0.0008611385759637832, 0.0011382512315141365, 0.0006476404350662894, 0.0009047888219978482]","[0.0010617414012606124, 0.0008508924677677911, 0.0008674355072884346, 0.0011974379255091667, 0.0006608160733569043, 0.0009276646750365819]"
IOTA,"[0.000581425570628952, 0.0005846107767468233, 0.0005598097255849632, 0.0006513336164570575, 0.00044901427593333534, 0.0005652387930702264]","[0.0007440598548255882, 0.0007204559367764559, 0.0008422638580005469, 0.0010917141990416344, 0.0005578915726804374, 0.0007912770842649324]","[0.00074485398917228, 0.000720813338751473, 0.0008422608108976917, 0.0010919714753186158, 0.0005583443973922477, 0.0007916488023064615]","[0.0007542546224521019, 0.0007275419376922624, 0.000844826046503821, 0.001100260821511295, 0.0005614558761557887, 0.000797667860863054]","[0.003638530577116717, 0.005504619265784192, 0.0013314015202704455, 0.00806006465770063, 0.003932598806052629, 0.004493442965384923]","[0.0008718815387728607, 0.0009855992588092236, 0.0008507557190034486, 0.0012766144736923138, 0.0014182209333845543, 0.0010806143847324802]","[0.0009325086501275731, 0.0007555305938441113, 0.0010000508693890275, 0.0010917781238053111, 0.0005710651674241402, 0.0008701866809180328]","[0.0007482794379608591, 0.000728651784877707, 0.0008521103706937199, 0.0011074600935678022, 0.0005566207477868303, 0.0007986244869773836]","[0.0007451720145552468, 0.0007175454678263728, 0.0008731081819151589, 0.0010720946181094516, 0.0005602203221495123, 0.0007936281209111485]","[0.0037354945295299292, 0.003718074691067503, 0.004022147582268074, 0.0032569113821111976, 0.005119417325476459, 0.003970409102090633]","[0.0014879995134986094, 0.002739991296583383, 0.002787357850345075, 0.0017771767070901335, 0.0006149395034779954, 0.001881492974199039]","[0.0007455562258884443, 0.0007254205732021339, 0.0008506111226842929, 0.0010809220789691316, 0.0005647112863491664, 0.0007934442574186337]","[0.000739633030690552, 0.000724826606488428, 0.0008603808645546529, 0.0011267955013788068, 0.0005632684357745293, 0.0008029808877773938]"
NEO,"[0.0008733502185239261, 0.0007562638258560862, 0.0009019856015725203, 0.0011013191486215965, 0.0007428321227247456, 0.000875150183459775]","[0.0008823984629733522, 0.0007578023958135505, 0.0009474548456012698, 0.0012786700142049248, 0.0007522331932200745, 0.0009237117823626343]","[0.0008828272418567055, 0.000758569388038987, 0.0009475560420305588, 0.0012775586859734463, 0.0007517337999833649, 0.0009236490315766125]","[0.0009228193194163576, 0.0007679857034088183, 0.000954128470491632, 0.0012898204929914768, 0.0007780569355656468, 0.0009425621843747861]","[0.0014570881271164925, 0.034168414126693726, 0.001030011327007884, 0.00797751235347785, 0.06106527578245997, 0.021139660343351185]","[0.002014102308435239, 0.005600923213982978, 0.0033095952500917466, 0.002507385962352145, 0.0032356059027936718, 0.003333522527531156]","[0.0008804829806570408, 0.0007556757229199706, 0.000959663839482897, 0.0012690929024618302, 0.0007622544099890298, 0.0009254339711021537]","[0.0008917525371384749, 0.0007679614773205138, 0.0009640907867702909, 0.0012817171492906913, 0.0007518493349740988, 0.000931474257098814]","[0.001192868001415096, 0.00813113717163887, 0.0012449986500859339, 0.0013031494076188447, 0.0012024887048884753, 0.0026149283871294443]","[0.011982363442628508, 0.018630407893882626, 0.007826075071768138, 0.02227862238690127, 0.05358960130709451, 0.022861414020455013]","[0.0010633583990361168, 0.0012614180397710778, 0.003346545904736696, 0.0030224308687877214, 0.0019508661641589632, 0.0021289238752981153]","[0.0008987574331142902, 0.0007700137144716359, 0.000949136356321985, 0.00127224788419893, 0.000751687055399062, 0.0009283684887011806]","[0.0008981320459063047, 0.0007624902781826686, 0.0009420887034755781, 0.0012765305888361048, 0.0007575416182308309, 0.0009273566469262974]"
XTZ,"[0.0008992772787839929, 0.0006931152379764019, 0.0007739731886076306, 0.000829464871287619, 0.0006524447971344939, 0.0007696550747580277]","[0.0009560174504889347, 0.0008101385578141578, 0.0008678869097807572, 0.000933871239761756, 0.0006911421412811886, 0.0008518112598253589]","[0.0009562447724254863, 0.0008101439700240396, 0.0008682912742079015, 0.0009334579518783636, 0.0006911300405505798, 0.0008518536018172743]","[0.0009872365902069838, 0.0008397494929486384, 0.0008749534656718492, 0.0009550570615595327, 0.0006940508491699589, 0.0008702094919113926]","[0.03547637924982317, 0.01129232928537312, 0.012294491475273624, 0.025432296011812086, 0.019038666885475137, 0.020706832581551426]","[0.0022752171996312334, 0.000843581885947819, 0.0017384776233394317, 0.0010342978583250237, 0.0008620790287276681, 0.001350730719194235]","[0.000966680948546971, 0.0017884773145730346, 0.0013876599394852759, 0.0009421520324740077, 0.0018339563681508025, 0.0013837853206460182]","[0.0009561067778985976, 0.0008137425300783251, 0.0011147195157783971, 0.0010363315238481159, 0.0010461663823682753, 0.0009934133459943422]","[0.0019188605586228024, 0.0012547716341713023, 0.0009066842812121487, 0.0010619092058883404, 0.0007077694254117733, 0.0011699990210612735]","[0.002230513175818437, 0.002523994320000364, 0.0037861408117570126, 0.002119050669242988, 0.0018186296445802021, 0.002495665724279801]","[0.004176089398947601, 0.0038024220126033443, 0.0010510099842800588, 0.001384634409598417, 0.0013008263404910318, 0.00234299642918409]","[0.0009576239375154745, 0.0007922052480023845, 0.0008738348932060635, 0.0009451496345759627, 0.0006943926347312966, 0.0008526412696062363]","[0.0009572375420546787, 0.0008065782674268749, 0.0008755324627828567, 0.0009272562689399831, 0.0006990391354671269, 0.0008531287353343041]"
