,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[0.0015392042897681285, 0.0028749191261833035, 0.0028744289132868034, 0.002171192839198394, 0.00400727384848169, 0.002693403803383664]","[0.0015319349768715945, 0.003286057466543136, 0.0029307310245968716, 0.0022313025968114394, 0.004144556471506847, 0.002824916507265978]","[0.0015332845353238696, 0.0032817861033191034, 0.0029298284462053155, 0.0022307683805002703, 0.004144505926017447, 0.002824034678273201]","[0.001545100132824006, 0.0036208261863904263, 0.0030464033561843646, 0.002300943046612344, 0.004422041847757605, 0.002987062913953749]","[0.004736668815382492, 0.011016229710970679, 0.005998535663816628, 0.01601171424522774, 0.00807705421135252, 0.00916804052935001]","[0.0032450638209479666, 0.0033666060367053678, 0.0030636771937567154, 0.005355981381488542, 0.005857365300686113, 0.004177738746716941]","[0.0015644333834321403, 0.0033100524278009548, 0.0029089494127854825, 0.002239331795879632, 0.004147871837888783, 0.002834127771557399]","[0.001548588458331541, 0.003311312859517083, 0.0029444558925179544, 0.0022805268639758186, 0.004170583699043165, 0.0028510935546771123]","[0.0015789882803340291, 0.0033373632929409435, 0.002937064904268332, 0.0028277452788852174, 0.0043855633073302145, 0.0030133450127517473]","[0.003002234825905988, 0.12024506816876272, 0.0037887807844568713, 0.003751776007832046, 0.005477021305589348, 0.0272529762185094]","[0.0024353063799969687, 0.0038347799532600486, 0.0030676421791230677, 0.0060173921372373524, 0.005014919533678005, 0.004074008036659088]","[0.0015458691207186153, 0.003378240766773772, 0.002957078879046693, 0.0022356072159244516, 0.004161828782481009, 0.0028557249529889083]","[0.0015491448042281408, 0.00327904264616861, 0.0029853389013615225, 0.002251433942996704, 0.004200016430627746, 0.0028529953450765447]"
TRX,"[0.0011563246147572948, 0.0013076745811058746, 0.003614066772800011, 0.001671092598909178, 0.002125958041069655, 0.001975023321728403]","[0.0011664171555070399, 0.001354906834909027, 0.004443233748661105, 0.00166675763296305, 0.002119056719373299, 0.002150074418282704]","[0.0011663275419366015, 0.001354908726448387, 0.004442639543674297, 0.0016666008844125908, 0.0021182333029444865, 0.0021497419998832727]","[0.0012267615243353278, 0.001366617796398068, 0.0044694522115287525, 0.001734734332436552, 0.002240104151983803, 0.0022075340033365005]","[0.0038633152906971456, 0.0022703095717728754, 0.027173490952878257, 0.008208804557372001, 0.01977260007212535, 0.012257704088969127]","[0.0012079626039548244, 0.0013620786431446253, 0.004421702132342287, 0.0016938825436343342, 0.0021615018234477676, 0.002169425549304768]","[0.0011694032176391964, 0.0013542006822477323, 0.004430496671406637, 0.0016682435670890782, 0.0021254893396735943, 0.0021495666956112477]","[0.001169798105740714, 0.001354363071062197, 0.004442354027215849, 0.0016955333180128484, 0.00213229869550989, 0.0021588694435083]","[0.001285396870809058, 0.0013797603033196988, 0.004869575114814568, 0.0016901820898849761, 0.0021237498100071892, 0.002269732837767098]","[0.0021995909231216403, 0.0023664810616971527, 0.012586324398503969, 0.020402211614785466, 0.020981874377301913, 0.011707296475082027]","[0.002082709826018198, 0.01211947762744029, 0.006833923027095496, 0.001730655640814534, 0.00931686968015446, 0.006416727160304596]","[0.0011825075333943102, 0.0013668676527812513, 0.004989482303276834, 0.0017312103097101592, 0.0021441253623352744, 0.002282838632299566]","[0.0011784828218186173, 0.0013345308893236631, 0.00482451828770479, 0.0016680404971600078, 0.0021296200327016596, 0.0022270385057417477]"
ATOM,"[0.0014296776980506575, 0.0018381166979594093, 0.0021250109256645854, 0.0020240060052353005, 0.00337434551995792, 0.0021582313693735743]","[0.0015064711739505557, 0.0020500571454069036, 0.0029061986392136343, 0.0024681227602094684, 0.00405552343750148, 0.0025972746312564084]","[0.0015052273593171184, 0.002049622497542014, 0.002905441148088887, 0.00246645763723893, 0.00405566811242803, 0.0025964833509229956]","[0.001509237233884523, 0.002053689001759499, 0.002929699249006664, 0.002478604724309156, 0.004085703181799343, 0.002611386678151837]","[0.007007545269117513, 0.06694230273353437, 0.010607004534217084, 0.013408120531973471, 0.05160684875619469, 0.029914364365007422]","[0.0015047053644078625, 0.002086832940802437, 0.0029067615595797314, 0.0025061316131915717, 0.0040564055617560435, 0.0026121674079475294]","[0.001649359409115385, 0.0020443645811765135, 0.002933967175418337, 0.0025018162477999906, 0.004535616678889354, 0.002733024818479916]","[0.0015130005795886954, 0.002113560872832374, 0.0029096653156023855, 0.0024541629538472076, 0.004124465456175489, 0.00262297103560923]","[0.001718844475769702, 0.002062113565179913, 0.0031156798813928785, 0.0024617202692096087, 0.00411546155492059, 0.002694763949294538]","[0.0049870929177102475, 0.004690329218948582, 0.22124058761039106, 0.004887031864242593, 0.012008171966829354, 0.04956264271562437]","[0.0016088101126800506, 0.002069996399451621, 0.0030142290609867996, 0.0024686721561085123, 0.004069800626181766, 0.00264630167108175]","[0.0015050026218212907, 0.0020408423205735856, 0.0029697465807456192, 0.0024845109468395023, 0.004064901385626547, 0.002613000771121309]","[0.0015099322176148524, 0.0020596931756191156, 0.0029503847231392034, 0.0025010829671230734, 0.0040716707489191675, 0.0026185527664830824]"
XMR,"[0.0011983203841931594, 0.0015499982433862124, 0.0015380151540924443, 0.0013875947976911998, 0.0015469848383090183, 0.0014441826835344068]","[0.0014219018726457202, 0.002285381993058574, 0.0021520644660771647, 0.0017170193452738238, 0.0022535183576766074, 0.0019659772069463783]","[0.001421534051496047, 0.002284861074645783, 0.0021521653632312924, 0.001716994096595571, 0.002253706541147136, 0.001965852225423166]","[0.0014280406196069033, 0.0023082619784224995, 0.002172088528491804, 0.0017337979115589035, 0.002270964338476976, 0.0019826306753114174]","[0.005121210576519839, 0.02299014282122929, 0.023514217676922067, 0.0480103445716532, 0.03572368503300134, 0.027071920135865145]","[0.0013765956575989286, 0.002302620048702247, 0.0021464471427795535, 0.0017089038578064918, 0.002247924202062826, 0.00195649818179001]","[0.0013977552381075108, 0.002301575707007747, 0.002146013068706176, 0.0017175546784933564, 0.0022535079546041957, 0.0019632813293837975]","[0.0015680786410279578, 0.0023039130941430474, 0.0021637141508380683, 0.0017306202926508495, 0.0022734594365677683, 0.002007957123045538]","[0.0014748761189640736, 0.002297307386461792, 0.003134568188510743, 0.0017101693818407497, 0.002316973384520317, 0.002186778892059535]","[0.023742034430571986, 0.0034334112588121734, 0.0033144194553248116, 0.00281330575065634, 0.0029867613760740405, 0.00725798645428787]","[0.0027495019733471886, 0.007961931249102697, 0.005233994556517054, 0.005913010772477383, 0.0024519289917855824, 0.004862073508645982]","[0.001392942433962849, 0.00232610167528845, 0.002155533301525818, 0.0017191396529732618, 0.002270430572572678, 0.0019728295272646115]","[0.0014202608569171158, 0.00231261789635772, 0.0021533338922784975, 0.0017091730853276569, 0.0023056732071905614, 0.0019802117876143105]"
VET,"[0.0021514374769376226, 0.002308609376866771, 0.0024313444694301772, 0.0023155732381030525, 0.003085527598929243, 0.002458498432053373]","[0.0021808611912489096, 0.002355037564025863, 0.002672981558871859, 0.002499269354844331, 0.003333477021995323, 0.0026083253381972574]","[0.0021808624472335796, 0.0023546356669226385, 0.00267249578745694, 0.002497800571681276, 0.003333302918628767, 0.0026078194783846404]","[0.002187107034564664, 0.002355539470255725, 0.0027087401105234327, 0.0025237971665578846, 0.003374547827191961, 0.0026299463218187333]","[0.014401495862497745, 0.025778264655529008, 0.0031069033143822588, 0.005895758395408679, 0.0044869702573127855, 0.010733878497026094]","[0.002193769183009709, 0.002489744202821818, 0.002671710065445411, 0.002505815672258455, 0.003337902980939741, 0.002639788420895027]","[0.0022718727736910664, 0.0023561173352752056, 0.0026854695341518744, 0.00249938896072654, 0.0033322640984099366, 0.0026290225404509244]","[0.002246107778161903, 0.002346011583778594, 0.0027603064837421077, 0.0025320432599170895, 0.003357919369818819, 0.0026484776950837026]","[0.002635482419455316, 0.00241196625871539, 0.0028157381285892884, 0.002544394340031851, 0.003386764418885584, 0.002758869113135486]","[0.004052172175960016, 0.003941831127834908, 0.005470769419511375, 0.006413347310473756, 0.004898517947966739, 0.004955327596349359]","[0.005473643712554952, 0.01150473984339647, 0.004989137569642798, 0.022116046662324033, 0.0033640418266346925, 0.009489521922910587]","[0.002253966005755397, 0.0023979877015533595, 0.0026831083861678655, 0.0024854171953263946, 0.0033363519509219375, 0.002631366247944991]","[0.0021946029791616813, 0.0023509384561381384, 0.0027047860728286223, 0.00252119668682029, 0.0033719954121398618, 0.0026287039214177186]"
ALGO,"[0.002023461034038468, 0.0023553106697971676, 0.002818776351170777, 0.0025096983873333705, 0.0034861164521020117, 0.0026386725788883586]","[0.0020529818214599423, 0.0024031263227321823, 0.0029065312559164616, 0.0026008395413151743, 0.0036625232630261915, 0.0027252004408899904]","[0.002053781273022189, 0.0024056614969867845, 0.0029091658188109726, 0.0026006613682024293, 0.003662699230996951, 0.0027263938376038653]","[0.0020559494426095125, 0.0024054382492968932, 0.002978540207432609, 0.0026749679956264206, 0.0037095558283479686, 0.0027648903446626807]","[0.32382277381210667, 0.2097994987695994, 0.06579910058443005, 0.15188939238650984, 0.11109288073847909, 0.17248072925822505]","[0.0020357474192790295, 0.002394141142269935, 0.002963558669903811, 0.002602407361672941, 0.003651709544831599, 0.002729512827591463]","[0.002051660135892294, 0.002406967624925229, 0.0029157836012115375, 0.0026084991213782337, 0.003679322582629075, 0.002732446613207274]","[0.0021626610821323896, 0.002402679659613401, 0.003590312078634461, 0.002606277149815042, 0.003789400398390748, 0.0029102660737172084]","[0.0023661443959345995, 0.0023942976217979682, 0.0029780565080237725, 0.0027417752280967933, 0.0036823831874873625, 0.0028325313882680988]","[0.0034978117228223328, 0.0037958696509456753, 0.04809614695735982, 0.00787623352249183, 0.07343102381194973, 0.027339417133113875]","[0.0026059103657969547, 0.011261338151059092, 0.03529442836345917, 0.0072601494156429025, 0.028624657016810405, 0.017009296662553703]","[0.0020582203504735685, 0.002432374564880881, 0.002982514483120437, 0.0025981911263153325, 0.00368083826149172, 0.0027504277572563875]","[0.002065691018568382, 0.002410401318288279, 0.0029300914296604614, 0.0026019387874567615, 0.003686200578832202, 0.002738864626561217]"
EOS,"[0.0022740911514179604, 0.0024090698799900064, 0.002684032717258897, 0.0036181591806506487, 0.0034355093865138047, 0.0028841724631662635]","[0.002316512670636358, 0.0025903455583941113, 0.002818519197476902, 0.004075628691023413, 0.0035445816927562037, 0.0030691175620573977]","[0.002317454841765043, 0.002590954273603072, 0.002816829905436894, 0.004075479455805612, 0.003545996282405126, 0.0030693429518031494]","[0.002287729145199963, 0.00259358003294537, 0.0028460697286078703, 0.004127770583146732, 0.003586192670560077, 0.003088268432092002]","[0.002418774096359196, 0.0026065665646328546, 0.0031064566260778, 0.0040733953871011025, 0.003525458782173993, 0.0031461302912689894]","[0.002349314217405706, 0.002600729322257206, 0.002808114017619267, 0.004002749790360772, 0.0035524288126039492, 0.0030626672320493804]","[0.0026824352609663518, 0.004172789162140043, 0.002822256002929665, 0.0044859752255794584, 0.0035710272968861316, 0.00354689658970033]","[0.0023277085167884917, 0.002591958469843957, 0.0028152654166247403, 0.004031331628930299, 0.003562581211624854, 0.0030657690487624683]","[0.0032841019397858266, 0.002698430181860975, 0.0029032193842732307, 0.004020854842638102, 0.003609922471944256, 0.003303305764100478]","[0.012526994820712442, 0.0038602502961859377, 0.006865276177046199, 0.004848088408418169, 0.004604711245115473, 0.006541064189495645]","[0.02797153356124575, 0.028832789199209438, 0.01595972585293257, 0.005970132185208058, 0.011366343863367365, 0.018020104932392637]","[0.002321456410178767, 0.0026155633044809986, 0.0028151460511606713, 0.004068370053560784, 0.003601579769430655, 0.0030844231177623756]","[0.0023280433631452657, 0.0026041673669272014, 0.0028411117787368032, 0.004116684788378565, 0.003582835541096125, 0.003094568567656792]"
CHZ,"[0.0040155206767520605, 0.002820186801718492, 0.0034695390111819284, 0.0024760246223969416, 0.003283407554796881, 0.0032129357333692612]","[0.004128653108279709, 0.002875481559722726, 0.0035556333118678205, 0.0025683747039685475, 0.0035347416422277303, 0.0033325768652133067]","[0.0041407306906914455, 0.0028756411583869654, 0.0035544705421097643, 0.0025649711843333165, 0.0035341376388442103, 0.0033339902428731402]","[0.004363028902483872, 0.0029905857767165366, 0.0035851786591437097, 0.0026364085507964525, 0.0036038112473568504, 0.003435802627299485]","[0.04670709185755195, 0.015563305276698115, 0.006785372759539043, 0.00446559558961107, 0.03946636899237001, 0.022597546895154037]","[0.004155625804399277, 0.002866333465610931, 0.0035715426146096345, 0.002582417099307707, 0.0035297944419451096, 0.0033411426851745313]","[0.0041275396279014925, 0.0028915904092232667, 0.00357373694073901, 0.0026941586155710025, 0.00352994564739532, 0.0033633942481660186]","[0.00417616940827939, 0.0029025329007452585, 0.0035940914088128414, 0.0025563527181401997, 0.003527881595032094, 0.003351405606201957]","[0.005290230393015409, 0.0033720989488014125, 0.0035756794693325706, 0.002947999018244129, 0.0035480309024813143, 0.0037468077463749666]","[0.006757963671590907, 0.005210922797365179, 0.03186395370346652, 0.00518874861631775, 0.004419288831560118, 0.010688175524060095]","[0.004887850118830295, 0.0029647149606886985, 0.00356173663609281, 0.002922766359966659, 0.0035421834107666043, 0.0035758502972690134]","[0.00412478003425178, 0.002875752258153492, 0.00355790976711812, 0.0025557661751447235, 0.003536404338040241, 0.003330122514541672]","[0.004184006020261065, 0.0028883113559075384, 0.003537324368745028, 0.002593154029668336, 0.003552102963734195, 0.0033509797476632326]"
IOTA,"[0.0010603701315556689, 0.0009611341606168952, 0.0010412261408429316, 0.0010047044500999314, 0.0013087371426039386, 0.0010752344051438733]","[0.0026390212154156997, 0.0024287334288251123, 0.002924459637341854, 0.0026232427829517755, 0.003325199637850261, 0.0027881313404769406]","[0.0026367964729947873, 0.0024278577172113357, 0.0029240891434758128, 0.0026235679161939326, 0.0033253493115724753, 0.0027875321122896686]","[0.002640024014445087, 0.002471665509589982, 0.002947982494755907, 0.0026499219793915, 0.0033906941825266996, 0.0028200576361418353]","[0.002823717987705435, 0.0024944973828474283, 0.004474140463359087, 0.003166399506235545, 0.004509266734100154, 0.0034936044148495297]","[0.002659153432731662, 0.002365320354988291, 0.0030150817417756337, 0.0026540685055143243, 0.0033765248806446905, 0.0028140297831309204]","[0.00304501378075821, 0.002929215971564573, 0.003144608563858453, 0.002625360718393742, 0.0034580111298088637, 0.0030404420328767686]","[0.002713226470993543, 0.002634639919871887, 0.00920383405660984, 0.0026569411947629327, 0.0033695501369277146, 0.004115638355833184]","[0.002667493483540063, 0.0024120957532628926, 0.0029713636807674197, 0.0026789918628373544, 0.003432525252201953, 0.0028324940065219363]","[0.003957905961004801, 0.003402033361526018, 0.004435812555069948, 0.003900359017380528, 0.003943292662454594, 0.003927880711487178]","[0.0028456631833107065, 0.002695965604891097, 0.003716974909118816, 0.003076599881118977, 0.003840621494113945, 0.003235165014510709]","[0.0026448211749892044, 0.0023663669775997086, 0.002920059476356911, 0.0026727005837558254, 0.0033626465615607783, 0.0027933189548524856]","[0.0026579471483378337, 0.0024412852342009504, 0.0029287460944352633, 0.002657256858741886, 0.003364332215273637, 0.0028099135101979137]"
NEO,"[0.0023877602730470225, 0.0028350545371183043, 0.003394341999345181, 0.002231838502885888, 0.0037833793057506313, 0.0029264749236294057]","[0.002440656876904311, 0.002954259604166627, 0.004105658571880921, 0.0023197918059354432, 0.003970323084846679, 0.003158137988746796]","[0.0022398575566051656, 0.002732916956579136, 0.0038689900201071895, 0.0022366603678213035, 0.0037393489627058313, 0.0029635547727637256]","[0.002464814093910082, 0.002972285753146418, 0.004158304492187334, 0.0023441786596637244, 0.004002858390809952, 0.003188488277943502]","[0.01165044629128864, 0.004332175655603584, 0.013519894750778553, 0.00873113362116602, 0.009895842000873794, 0.009625898463942118]","[0.0026503010094133268, 0.0029503335337297608, 0.004102071547499677, 0.002720343221264826, 0.007382917031273736, 0.003961193268636266]","[0.0025567983559148517, 0.0029541849772316852, 0.004101319226163875, 0.0023304584076255675, 0.00444043257518547, 0.00327663870842429]","[0.0024303942708231102, 0.002984301138457327, 0.004084708838803458, 0.0023456469798370347, 0.00395182174177461, 0.0031593745939391083]","[0.0027076769167639213, 0.002943675048367893, 0.004087100076235057, 0.0039331351999119385, 0.003960527137962115, 0.0035264228758481848]","[0.007662881866406691, 0.008662175138445404, 0.00659473763004008, 0.011082723057179058, 0.007946777860729623, 0.00838985911056017]","[0.004395081320788774, 0.0033253496992565524, 0.004371918913774298, 0.006493521630872994, 0.009659680389708466, 0.005649110390880218]","[0.002433543429902927, 0.002957465226323695, 0.00414665201254125, 0.0023211164202392963, 0.003987619880593411, 0.003169279393920116]","[0.0024504598395748687, 0.0029805242450960615, 0.004187091392171184, 0.0022967463169294385, 0.003983554950030596, 0.00317967534876043]"
XTZ,"[0.0017200440591179412, 0.0022861492714275505, 0.0018767791758318394, 0.001667838938254333, 0.0022999883458370285, 0.0019701599580937384]","[0.0018359277735725097, 0.0030597510333276547, 0.00283159138139326, 0.002398912842351946, 0.0031952287165476732, 0.0026642823494386087]","[0.0018358327349055194, 0.0030594978810285305, 0.0028325312434359902, 0.0023997910745853714, 0.0031967291776213037, 0.0026648764223153433]","[0.0018140733373683663, 0.0030762285834733966, 0.0028437104536309385, 0.0024136729655756346, 0.0032590971029143496, 0.0026813564885925373]","[0.3438685507525252, 0.45658158790416126, 0.09092472649003609, 0.06288629846795235, 0.17287939329454188, 0.22542811138184335]","[0.0018591642001723134, 0.003207946248859052, 0.0028247342998936145, 0.0024166048706092545, 0.0032002946108473725, 0.0027017488460763213]","[0.0018487029824146594, 0.003074259677853825, 0.002872521577941148, 0.002396744915852582, 0.0032134112059643348, 0.00268112807200531]","[0.001848109584480101, 0.003063498696851332, 0.0028404621259236216, 0.0023946512075470015, 0.0032319857839815825, 0.0026757414797567275]","[0.0018589988104329405, 0.0030533609022089627, 0.002832534814564837, 0.0031692454689793196, 0.0032179381049037945, 0.002826415620217971]","[0.00660403998342012, 0.006046734483938257, 0.005921272531197792, 0.0070887505134551, 0.006424490693199967, 0.0064170576410422465]","[0.005699769870075192, 0.008396358077942586, 0.004056786651683722, 0.010662301152776322, 0.007305337411389058, 0.007224110632773377]","[0.0018894401036046067, 0.0030612002017379974, 0.0028378338459336644, 0.0024014440981520485, 0.0032226501038407607, 0.0026825136706538156]","[0.001854350387668826, 0.0030960362100216506, 0.0028395748662890814, 0.0024181256258359054, 0.003194813498155053, 0.0026805801175941034]"
