rmse,mae,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/dropout,config/input_chunk_length,config/layer_widths,config/n_epochs,config/num_blocks,config/num_layers,config/num_stacks,config/pl_trainer_kwargs/accelerator,config/pl_trainer_kwargs/enable_progress_bar,logdir
0.0008896872198779,0.0006972213689841,23.68798065185547,False,1,6c594df2,2023-07-07_07-39-35,1688708375,23.68798065185547,3244296,cs02.science.uu.nl,131.211.30.52,23.68798065185547,1,64,0.020197400823235512,12,512,75,2,4,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_1_batch_size=64,dropout=0.0202,input_chunk_length=12,layer_widths=512,n_epochs=75,num_blocks=2,num_layers=4,num_stacks=2,acc_2023-07-07_07-37-58"
0.5062769344503129,0.5062761577346754,24.670346975326535,True,1,309df9cc,2023-07-07_07-40-49,1688708449,24.670346975326535,3244509,cs02.science.uu.nl,131.211.30.52,24.670346975326535,1,128,0.49374911189079285,3,512,50,5,2,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_2_batch_size=128,dropout=0.4937,input_chunk_length=3,layer_widths=512,n_epochs=50,num_blocks=5,num_layers=2,num_stacks=4,acc_2023-07-07_07-39-11"
0.0160564721619935,0.0160364821980051,27.972323656082157,True,1,7211c035,2023-07-07_07-42-05,1688708525,27.972323656082157,3244797,cs02.science.uu.nl,131.211.30.52,27.972323656082157,1,128,0.3109043538570404,3,1024,75,2,3,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_3_batch_size=128,dropout=0.3109,input_chunk_length=3,layer_widths=1024,n_epochs=75,num_blocks=2,num_layers=3,num_stacks=3,ac_2023-07-07_07-40-24"
0.0480279008484332,0.0480212537030096,26.43617391586304,True,1,0d785f8d,2023-07-07_07-40-51,1688708451,26.43617391586304,3244296,cs02.science.uu.nl,131.211.30.52,26.43617391586304,1,16,0.2030595988035202,12,256,50,5,1,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_4_batch_size=16,dropout=0.2031,input_chunk_length=12,layer_widths=256,n_epochs=50,num_blocks=5,num_layers=1,num_stacks=3,acc_2023-07-07_07-40-24"
0.1250625844708351,0.1250595880035401,32.80549383163452,True,1,4509a74b,2023-07-07_07-42-10,1688708530,32.80549383163452,3244802,cs02.science.uu.nl,131.211.30.52,32.80549383163452,1,64,0.1919042468070984,9,256,75,10,1,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_5_batch_size=64,dropout=0.1919,input_chunk_length=9,layer_widths=256,n_epochs=75,num_blocks=10,num_layers=1,num_stacks=3,acc_2023-07-07_07-40-24"
0.0282525314327475,0.0282409815125798,29.34024715423584,True,1,ed03dcc0,2023-07-07_07-42-06,1688708526,29.34024715423584,3244805,cs02.science.uu.nl,131.211.30.52,29.34024715423584,1,32,0.329416960477829,3,1024,25,3,3,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_6_batch_size=32,dropout=0.3294,input_chunk_length=3,layer_widths=1024,n_epochs=25,num_blocks=3,num_layers=3,num_stacks=3,acc_2023-07-07_07-40-25"
0.0217236465739276,0.0217092371169213,31.367412328720093,True,1,7582e236,2023-07-07_07-42-08,1688708528,31.367412328720093,3244807,cs02.science.uu.nl,131.211.30.52,31.367412328720093,1,32,0.3917355239391327,6,512,100,3,2,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_7_batch_size=32,dropout=0.3917,input_chunk_length=6,layer_widths=512,n_epochs=100,num_blocks=3,num_layers=2,num_stacks=2,acc_2023-07-07_07-40-25"
0.0012437888455394,0.0010329593824942,25.013007402420044,False,1,9c667efc,2023-07-07_07-42-02,1688708522,25.013007402420044,3244809,cs02.science.uu.nl,131.211.30.52,25.013007402420044,1,256,0.12968771159648895,12,512,50,1,4,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_8_batch_size=256,dropout=0.1297,input_chunk_length=12,layer_widths=512,n_epochs=50,num_blocks=1,num_layers=4,num_stacks=4,ac_2023-07-07_07-40-25"
0.0073971980327727,0.0073558883697789,29.44999313354492,True,1,c8c8326a,2023-07-07_07-42-06,1688708526,29.44999313354492,3244811,cs02.science.uu.nl,131.211.30.52,29.44999313354492,1,64,0.07464992254972458,12,512,75,3,3,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_9_batch_size=64,dropout=0.0746,input_chunk_length=12,layer_widths=512,n_epochs=75,num_blocks=3,num_layers=3,num_stacks=3,acc_2023-07-07_07-40-25"
0.0060788849483005,0.0060266909030427,15.915675401687622,False,1,7871fed5,2023-07-07_07-42-26,1688708546,15.915675401687622,3244296,cs02.science.uu.nl,131.211.30.52,15.915675401687622,1,32,0.4237857162952423,6,512,25,1,2,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_10_batch_size=32,dropout=0.4238,input_chunk_length=6,layer_widths=512,n_epochs=25,num_blocks=1,num_layers=2,num_stacks=3,acc_2023-07-07_07-42-10"
0.0356867274402164,0.0356777226810413,47.25779604911804,True,1,1e5dd1c7,2023-07-07_07-44-10,1688708650,47.25779604911804,3246235,cs02.science.uu.nl,131.211.30.52,47.25779604911804,1,32,0.3653010427951813,3,256,100,10,3,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_11_batch_size=32,dropout=0.3653,input_chunk_length=3,layer_widths=256,n_epochs=100,num_blocks=10,num_layers=3,num_stacks=2,a_2023-07-07_07-42-10"
0.0313148945085695,0.0313020504271135,23.208887815475464,True,1,a1c632e2,2023-07-07_07-43-46,1688708626,23.208887815475464,3246237,cs02.science.uu.nl,131.211.30.52,23.208887815475464,1,256,0.13304035365581512,9,1024,50,3,2,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_12_batch_size=256,dropout=0.1330,input_chunk_length=9,layer_widths=1024,n_epochs=50,num_blocks=3,num_layers=2,num_stacks=4,a_2023-07-07_07-42-10"
0.0020533579003087,0.0018536939441832,23.806004285812374,False,1,90c18a45,2023-07-07_07-44-59,1688708699,23.806004285812374,3246627,cs02.science.uu.nl,131.211.30.52,23.806004285812374,1,64,0.24659816920757294,24,1024,75,2,2,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_13_batch_size=64,dropout=0.2466,input_chunk_length=24,layer_widths=1024,n_epochs=75,num_blocks=2,num_layers=2,num_stacks=2,a_2023-07-07_07-43-23"
0.0034377121744047,0.003344400937182,24.449965715408325,False,1,a4a93286,2023-07-07_07-43-47,1688708627,24.449965715408325,3244296,cs02.science.uu.nl,131.211.30.52,24.449965715408325,1,128,0.25969868898391724,6,256,50,5,4,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_14_batch_size=128,dropout=0.2597,input_chunk_length=6,layer_widths=256,n_epochs=50,num_blocks=5,num_layers=4,num_stacks=4,ac_2023-07-07_07-43-23"
0.0473581580459967,0.0473521963703123,22.38495349884033,True,1,c8f98b5c,2023-07-07_07-44-57,1688708697,22.38495349884033,3246632,cs02.science.uu.nl,131.211.30.52,22.38495349884033,1,128,0.446365624666214,1,512,75,2,1,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_15_batch_size=128,dropout=0.4464,input_chunk_length=1,layer_widths=512,n_epochs=75,num_blocks=2,num_layers=1,num_stacks=3,ac_2023-07-07_07-43-23"
0.0012203911112939,0.0010357600115375,31.114726781845093,False,1,c40f21fc,2023-07-07_07-45-06,1688708706,31.114726781845093,3246635,cs02.science.uu.nl,131.211.30.52,31.114726781845093,1,16,0.059905603528022766,9,512,25,5,3,3,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_16_batch_size=16,dropout=0.0599,input_chunk_length=9,layer_widths=512,n_epochs=25,num_blocks=5,num_layers=3,num_stacks=3,acc_2023-07-07_07-43-23"
0.0198321738464336,0.0198090743240433,22.16737914085388,True,1,9895174e,2023-07-07_07-44-57,1688708697,22.16737914085388,3246650,cs02.science.uu.nl,131.211.30.52,22.16737914085388,1,64,0.02621739730599083,12,512,50,2,1,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_17_batch_size=64,dropout=0.0262,input_chunk_length=12,layer_widths=512,n_epochs=50,num_blocks=2,num_layers=1,num_stacks=2,ac_2023-07-07_07-43-30"
0.0011639380274834,0.000983347881296,23.51518702507019,False,1,3869c0cc,2023-07-07_07-46-12,1688708772,23.51518702507019,3247451,cs02.science.uu.nl,131.211.30.52,23.51518702507019,1,128,0.037773555558723186,12,1024,100,1,4,2,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_18_batch_size=128,dropout=0.0378,input_chunk_length=12,layer_widths=1024,n_epochs=100,num_blocks=1,num_layers=4,num_stacks=2_2023-07-07_07-44-35"
0.0017157883275027,0.0015208600558729,16.674988746643066,False,1,6ad5536e,2023-07-07_07-46-29,1688708789,16.674988746643066,3246235,cs02.science.uu.nl,131.211.30.52,16.674988746643066,1,64,0.022376981483953923,12,512,25,1,4,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_19_batch_size=64,dropout=0.0224,input_chunk_length=12,layer_widths=512,n_epochs=25,num_blocks=1,num_layers=4,num_stacks=4,ac_2023-07-07_07-46-12"
0.0022889597278979,0.0021467661923089,25.070034503936768,True,1,1a756160,2023-07-07_07-47-50,1688708870,25.070034503936768,3247942,cs02.science.uu.nl,131.211.30.52,25.070034503936768,1,128,0.01077125240917333,12,512,75,3,4,4,auto,False,"/science-nfs-sys/vsm01/users/6397514/Code/Crypto_Forecasting/ray_results/NHiTS_ETH_15m_0/NHiTS_20_batch_size=128,dropout=0.0108,input_chunk_length=12,layer_widths=512,n_epochs=75,num_blocks=3,num_layers=4,num_stacks=4,a_2023-07-07_07-46-12"
