date,close
2021-12-02,4511.21
2021-12-03,4215.73
2021-12-04,4117.25
2021-12-05,4196.44
2021-12-06,4347.59
2021-12-07,4306.4
2021-12-08,4436.91
2021-12-09,4105.64
2021-12-10,3897.94
2021-12-11,4089.37
2021-12-12,4130.0
2021-12-13,3781.93
2021-12-14,3858.99
2021-12-15,4019.08
2021-12-16,3958.11
2021-12-17,3875.42
2021-12-18,3959.93
2021-12-19,3924.14
2021-12-20,3944.73
2021-12-21,4014.15
2021-12-22,3979.51
2021-12-23,4111.41
2021-12-24,4046.36
2021-12-25,4094.83
2021-12-26,4063.56
2021-12-27,4037.23
2021-12-28,3792.75
2021-12-29,3630.19
2021-12-30,3709.27
2021-12-31,3676.23
2022-01-01,3765.54
2022-01-02,3828.27
2022-01-03,3765.89
2022-01-04,3785.11
2022-01-05,3540.63
2022-01-06,3406.81
2022-01-07,3199.24
2022-01-08,3080.95
2022-01-09,3151.97
2022-01-10,3082.68
2022-01-11,3239.72
2022-01-12,3371.26
2022-01-13,3240.61
2022-01-14,3307.42
2022-01-15,3326.04
2022-01-16,3346.88
2022-01-17,3209.67
2022-01-18,3159.85
2022-01-19,3084.02
2022-01-20,3001.48
2022-01-21,2568.15
2022-01-22,2412.18
2022-01-23,2539.01
2022-01-24,2439.29
2022-01-25,2458.83
2022-01-26,2462.99
2022-01-27,2424.25
2022-01-28,2544.99
2022-01-29,2601.43
2022-01-30,2601.68
2022-01-31,2686.94
2022-02-01,2787.23
2022-02-02,2680.67
2022-02-03,2695.46
2022-02-04,2994.99
2022-02-05,3012.65
2022-02-06,3054.99
2022-02-07,3139.77
2022-02-08,3116.69
2022-02-09,3243.94
2022-02-10,3072.49
2022-02-11,2927.54
2022-02-12,2918.88
2022-02-13,2871.13
2022-02-14,2929.75
2022-02-15,3183.52
2022-02-16,3122.3
2022-02-17,2891.87
2022-02-18,2779.48
2022-02-19,2763.63
2022-02-20,2621.99
2022-02-21,2568.02
2022-02-22,2636.29
2022-02-23,2579.71
2022-02-24,2596.2
2022-02-25,2768.49
2022-02-26,2779.47
2022-02-27,2616.79
2022-02-28,2920.95
2022-03-01,2976.33
2022-03-02,2947.3
2022-03-03,2833.99
2022-03-04,2622.1
2022-03-05,2665.15
2022-03-06,2551.29
2022-03-07,2491.12
2022-03-08,2575.97
2022-03-09,2726.98
2022-03-10,2606.7
2022-03-11,2556.86
2022-03-12,2568.8
2022-03-13,2515.65
2022-03-14,2589.41
2022-03-15,2617.73
2022-03-16,2773.81
2022-03-17,2811.92
2022-03-18,2938.92
2022-03-19,2950.84
2022-03-20,2861.38
2022-03-21,2890.03
2022-03-22,2969.64
2022-03-23,3036.0
2022-03-24,3110.76
2022-03-25,3102.14
2022-03-26,3145.0
2022-03-27,3295.65
2022-03-28,3332.92
2022-03-29,3400.51
2022-03-30,3385.79
2022-03-31,3281.51
2022-04-01,3455.21
2022-04-02,3443.77
2022-04-03,3521.91
2022-04-04,3519.5
2022-04-05,3406.99
2022-04-06,3168.51
2022-04-07,3227.19
2022-04-08,3192.39
2022-04-09,3258.57
2022-04-10,3203.04
2022-04-11,2979.74
2022-04-12,3027.66
2022-04-13,3118.28
2022-04-14,3021.98
2022-04-15,3040.56
2022-04-16,3059.3
2022-04-17,2988.06
2022-04-18,3055.56
2022-04-19,3101.77
2022-04-20,3076.04
2022-04-21,2983.58
2022-04-22,2962.39
2022-04-23,2933.03
2022-04-24,2921.0
2022-04-25,3006.62
2022-04-26,2809.67
2022-04-27,2888.96
2022-04-28,2936.93
2022-04-29,2817.13
2022-04-30,2726.66
2022-05-01,2824.81
2022-05-02,2856.54
2022-05-03,2781.7
2022-05-04,2940.64
2022-05-05,2747.97
2022-05-06,2692.85
2022-05-07,2635.34
2022-05-08,2519.71
2022-05-09,2228.55
2022-05-10,2342.05
2022-05-11,2084.99
2022-05-12,1960.22
2022-05-13,2009.69
2022-05-14,2056.48
2022-05-15,2145.29
2022-05-16,2023.66
2022-05-17,2090.72
2022-05-18,1915.11
2022-05-19,2019.55
2022-05-20,1959.08
2022-05-21,1975.07
2022-05-22,2043.19
