rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/num_layers,config/num_blocks,config/layer_widths,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.018211450476895468,0.01808428830775286,34.16265916824341,True,1,2023-06-25_14-56-46,1687697806,34.16265916824341,1303154,cs02.science.uu.nl,131.211.30.52,34.16265916824341,1,"1_batch_size=32,dropout=0.3127,input_chunk_length=24,layer_widths=512,n_epochs=25,num_blocks=3,num_layers=2",2,3,512,24,25,32,0.3126573493913158,1,NBEATS,False,auto
0.016300443371102796,0.016138506315246447,79.16080403327942,True,1,2023-06-25_14-58-38,1687697918,79.16080403327942,1303351,cs02.science.uu.nl,131.211.30.52,79.16080403327942,1,"2_batch_size=256,dropout=0.0403,input_chunk_length=9,layer_widths=1024,n_epochs=100,num_blocks=5,num_layers=4",4,5,1024,9,100,256,0.040291870977326616,1,NBEATS,False,auto
0.7839082772512442,0.7839048626563759,195.81126141548157,True,1,2023-06-25_15-01-41,1687698101,195.81126141548157,1303601,cs02.science.uu.nl,131.211.30.52,195.81126141548157,1,"3_batch_size=32,dropout=0.3400,input_chunk_length=1,layer_widths=256,n_epochs=75,num_blocks=10,num_layers=2",2,10,256,1,75,32,0.3399683238967865,1,NBEATS,False,auto
0.13525404646972355,0.1352426003455313,86.5780348777771,True,1,2023-06-25_14-59-52,1687697992,86.5780348777771,1303605,cs02.science.uu.nl,131.211.30.52,86.5780348777771,1,"4_batch_size=16,dropout=0.2729,input_chunk_length=9,layer_widths=1024,n_epochs=75,num_blocks=2,num_layers=2",2,2,1024,9,75,16,0.272944522384822,1,NBEATS,False,auto
0.15693560223521752,0.1569201928712752,158.09358191490173,True,1,2023-06-25_15-02-23,1687698143,158.09358191490173,1304046,cs02.science.uu.nl,131.211.30.52,158.09358191490173,1,"5_batch_size=16,dropout=0.3008,input_chunk_length=12,layer_widths=512,n_epochs=100,num_blocks=3,num_layers=3",3,3,512,12,100,16,0.30081361605975715,1,NBEATS,False,auto
0.003012858295780717,0.002489316994228265,33.340975522994995,True,1,2023-06-25_15-01-32,1687698092,33.340975522994995,1304295,cs02.science.uu.nl,131.211.30.52,33.340975522994995,1,"6_batch_size=128,dropout=0.0193,input_chunk_length=9,layer_widths=256,n_epochs=50,num_blocks=2,num_layers=4",4,2,256,9,50,128,0.019265183628299855,1,NBEATS,False,auto
0.11474939995429735,0.11473102364420697,23.974883317947388,True,1,2023-06-25_15-03-04,1687698184,23.974883317947388,1304619,cs02.science.uu.nl,131.211.30.52,23.974883317947388,1,"7_batch_size=256,dropout=0.0322,input_chunk_length=1,layer_widths=512,n_epochs=75,num_blocks=2,num_layers=3",3,2,512,1,75,256,0.03222142581833702,1,NBEATS,False,auto
0.03846781971769221,0.03841351398558456,142.89191675186157,True,1,2023-06-25_15-06-09,1687698369,142.89191675186157,1304875,cs02.science.uu.nl,131.211.30.52,142.89191675186157,1,"8_batch_size=32,dropout=0.0849,input_chunk_length=12,layer_widths=256,n_epochs=100,num_blocks=5,num_layers=3",3,5,256,12,100,32,0.08490181236943242,1,NBEATS,False,auto
0.053843864801209486,0.05379809497850266,26.52181577682495,True,1,2023-06-25_15-04-13,1687698253,26.52181577682495,1304877,cs02.science.uu.nl,131.211.30.52,26.52181577682495,1,"9_batch_size=128,dropout=0.4647,input_chunk_length=3,layer_widths=256,n_epochs=75,num_blocks=2,num_layers=2",2,2,256,3,75,128,0.46466314981797524,1,NBEATS,False,auto
0.16635154395106505,0.16633461645171685,74.9256443977356,True,1,2023-06-25_15-06-08,1687698368,74.9256443977356,1305282,cs02.science.uu.nl,131.211.30.52,74.9256443977356,1,"10_batch_size=32,dropout=0.2233,input_chunk_length=9,layer_widths=512,n_epochs=50,num_blocks=5,num_layers=2",2,5,512,9,50,32,0.2232536643906144,1,NBEATS,False,auto
