MAE,MASE,RMSE
0.0005539052063191901,0.5102705325737974,0.0007017052219210688
0.0010019580240635713,1.1564135963357463,0.00174959439476593
0.0014573982612201262,1.495891374352511,0.0021500008079457914
0.0011673204385913279,0.832403031507581,0.001501200231746749
0.0016636731854370228,1.0005550953909264,0.0024276118107933865
