MAE,MASE,RMSE
0.0010938733404287308,0.4884221604630824,0.0013929424339628551
0.0016389069619588692,0.8443161396176933,0.002326101675288456
0.0016090865004528179,0.8218525366484594,0.002155533301525819
0.0012896860641642977,0.5966311857368048,0.0017191396529732618
0.001549679128458888,0.6732996902072547,0.002270430572572682
