rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_dim,config/n_rnn_layers,config/training_length,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.0023620183395533225,0.001823804933683908,13.660048246383667,True,1,2023-06-26_23-41-46,1687815706,13.660048246383667,1688353,cs02.science.uu.nl,131.211.30.52,13.660048246383667,1,"1_batch_size=32,dropout=0.4160,hidden_dim=25,input_chunk_length=24,n_epochs=25,n_rnn_layers=3,training_length=50",25,3,50,24,25,32,0.41600568358300977,1,RNN,False,auto
0.0028210862856290217,0.0021746203592055723,12.00966477394104,True,1,2023-06-26_23-42-51,1687815771,12.00966477394104,1688554,cs02.science.uu.nl,131.211.30.52,12.00966477394104,1,"2_batch_size=64,dropout=0.2361,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=2,training_length=50",25,2,50,3,50,64,0.23609597023255519,1,RNN,False,auto
0.0037661228701192295,0.00312938918108974,11.957595109939575,True,1,2023-06-26_23-43-57,1687815837,11.957595109939575,1688800,cs02.science.uu.nl,131.211.30.52,11.957595109939575,1,"3_batch_size=256,dropout=0.2084,hidden_dim=25,input_chunk_length=12,n_epochs=50,n_rnn_layers=3,training_length=25",25,3,25,12,50,256,0.208444929101322,1,RNN,False,auto
0.005508459088360903,0.004993375030432874,12.258795022964478,True,1,2023-06-26_23-43-57,1687815837,12.258795022964478,1688803,cs02.science.uu.nl,131.211.30.52,12.258795022964478,1,"4_batch_size=256,dropout=0.4495,hidden_dim=25,input_chunk_length=9,n_epochs=50,n_rnn_layers=3,training_length=50",25,3,50,9,50,256,0.4494877976932981,1,RNN,False,auto
0.002289936037079852,0.0017710475356902834,11.986515283584595,True,1,2023-06-26_23-43-57,1687815837,11.986515283584595,1688806,cs02.science.uu.nl,131.211.30.52,11.986515283584595,1,"5_batch_size=32,dropout=0.2155,hidden_dim=25,input_chunk_length=9,n_epochs=25,n_rnn_layers=1,training_length=25",25,1,25,9,25,32,0.21550263481743098,1,RNN,False,auto
0.0025513123220145656,0.001989559906331501,12.424211502075195,True,1,2023-06-26_23-43-57,1687815837,12.424211502075195,1688808,cs02.science.uu.nl,131.211.30.52,12.424211502075195,1,"6_batch_size=16,dropout=0.0808,hidden_dim=25,input_chunk_length=6,n_epochs=25,n_rnn_layers=2,training_length=50",25,2,50,6,25,16,0.08077200829470796,1,RNN,False,auto
0.005624223717841148,0.005118633486192787,12.99776840209961,True,1,2023-06-26_23-45-04,1687815904,12.99776840209961,1689499,cs02.science.uu.nl,131.211.30.52,12.99776840209961,1,"7_batch_size=32,dropout=0.2548,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=3,training_length=50",25,3,50,3,50,32,0.25481311019112385,1,RNN,False,auto
0.0023282812832075075,0.001794994834110615,13.2421293258667,True,1,2023-06-26_23-46-10,1687815970,13.2421293258667,1689838,cs02.science.uu.nl,131.211.30.52,13.2421293258667,1,"8_batch_size=32,dropout=0.0239,hidden_dim=25,input_chunk_length=9,n_epochs=50,n_rnn_layers=2,training_length=50",25,2,50,9,50,32,0.023888906046349925,1,RNN,False,auto
0.0023416511582807064,0.001831635133991325,12.660188913345337,True,1,2023-06-26_23-46-10,1687815970,12.660188913345337,1689840,cs02.science.uu.nl,131.211.30.52,12.660188913345337,1,"9_batch_size=32,dropout=0.1609,hidden_dim=25,input_chunk_length=24,n_epochs=50,n_rnn_layers=1,training_length=50",25,1,50,24,50,32,0.16085119596691988,1,RNN,False,auto
0.0023434660410320413,0.001806809127731458,13.027034282684326,True,1,2023-06-26_23-46-10,1687815970,13.027034282684326,1689842,cs02.science.uu.nl,131.211.30.52,13.027034282684326,1,"10_batch_size=64,dropout=0.0916,hidden_dim=25,input_chunk_length=9,n_epochs=50,n_rnn_layers=4,training_length=75",25,4,75,9,50,64,0.09158497395032851,1,RNN,False,auto
0.0031836617904687932,0.002664184398511772,12.149002313613892,True,1,2023-06-26_23-46-09,1687815969,12.149002313613892,1689844,cs02.science.uu.nl,131.211.30.52,12.149002313613892,1,"11_batch_size=256,dropout=0.2045,hidden_dim=25,input_chunk_length=3,n_epochs=50,n_rnn_layers=3,training_length=25",25,3,25,3,50,256,0.20449778773305602,1,RNN,False,auto
0.0023461814892293026,0.00179991857576037,13.424383878707886,True,1,2023-06-26_23-47-18,1687816038,13.424383878707886,1690535,cs02.science.uu.nl,131.211.30.52,13.424383878707886,1,"12_batch_size=16,dropout=0.2372,hidden_dim=25,input_chunk_length=12,n_epochs=50,n_rnn_layers=2,training_length=50",25,2,50,12,50,16,0.23718402541047873,1,RNN,False,auto
0.0023334975566931,0.001792066118241507,13.450238227844238,True,1,2023-06-26_23-48-25,1687816105,13.450238227844238,1690866,cs02.science.uu.nl,131.211.30.52,13.450238227844238,1,"13_batch_size=256,dropout=0.1356,hidden_dim=25,input_chunk_length=6,n_epochs=100,n_rnn_layers=2,training_length=75",25,2,75,6,100,256,0.13556356623062352,1,RNN,False,auto
0.0023656485116287404,0.0017946961479037467,15.032027959823608,True,1,2023-06-26_23-48-26,1687816106,15.032027959823608,1690868,cs02.science.uu.nl,131.211.30.52,15.032027959823608,1,"14_batch_size=16,dropout=0.1044,hidden_dim=25,input_chunk_length=24,n_epochs=50,n_rnn_layers=2,training_length=75",25,2,75,24,50,16,0.10439414558744095,1,RNN,False,auto
0.0024160404106901485,0.001893495514447594,14.460088968276978,True,1,2023-06-26_23-48-26,1687816106,14.460088968276978,1690870,cs02.science.uu.nl,131.211.30.52,14.460088968276978,1,"15_batch_size=16,dropout=0.1044,hidden_dim=25,input_chunk_length=24,n_epochs=50,n_rnn_layers=2,training_length=75",25,2,75,24,50,16,0.10439414558744095,1,RNN,False,auto
0.0023366113424379796,0.0018167931326377468,14.520659923553467,True,1,2023-06-26_23-48-26,1687816106,14.520659923553467,1690872,cs02.science.uu.nl,131.211.30.52,14.520659923553467,1,"16_batch_size=16,dropout=0.1044,hidden_dim=25,input_chunk_length=24,n_epochs=50,n_rnn_layers=2,training_length=75",25,2,75,24,50,16,0.10439414558744095,1,RNN,False,auto
0.0023135031621345906,0.0018066689620797034,13.638867616653442,True,1,2023-06-26_23-49-33,1687816173,13.638867616653442,1691563,cs02.science.uu.nl,131.211.30.52,13.638867616653442,1,"17_batch_size=16,dropout=0.1044,hidden_dim=25,input_chunk_length=24,n_epochs=50,n_rnn_layers=2,training_length=75",25,2,75,24,50,16,0.10439414558744095,1,RNN,False,auto
0.002395069670053714,0.0018848009437560358,11.889928102493286,True,1,2023-06-26_23-50-38,1687816238,11.889928102493286,1691901,cs02.science.uu.nl,131.211.30.52,11.889928102493286,1,"18_batch_size=32,dropout=0.2640,hidden_dim=25,input_chunk_length=9,n_epochs=25,n_rnn_layers=1,training_length=50",25,1,50,9,25,32,0.2640436890067548,1,RNN,False,auto
0.002333867102679277,0.0018200305350128058,13.1561598777771,True,1,2023-06-26_23-50-39,1687816239,13.1561598777771,1691903,cs02.science.uu.nl,131.211.30.52,13.1561598777771,1,"19_batch_size=32,dropout=0.0914,hidden_dim=25,input_chunk_length=12,n_epochs=50,n_rnn_layers=3,training_length=75",25,3,75,12,50,32,0.09136732924846463,1,RNN,False,auto
0.0023867453908420467,0.001886263243547153,13.088554620742798,True,1,2023-06-26_23-50-39,1687816239,13.088554620742798,1691907,cs02.science.uu.nl,131.211.30.52,13.088554620742798,1,"20_batch_size=32,dropout=0.0914,hidden_dim=25,input_chunk_length=12,n_epochs=50,n_rnn_layers=3,training_length=75",25,3,75,12,50,32,0.09136732924846463,1,RNN,False,auto
