rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/num_layers,config/num_blocks,config/layer_widths,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/model_name,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.6889321457099263,0.68892856734971,40.098814964294434,True,1,2023-06-24_21-46-01,1687635961,40.098814964294434,1146202,cs02.science.uu.nl,131.211.30.52,40.098814964294434,1,"1_batch_size=128,dropout=0.1334,input_chunk_length=1,layer_widths=1024,n_epochs=100,num_blocks=2,num_layers=3",3,2,1024,1,100,128,0.13337845128723505,1,NBEATS,False,auto
0.19220258123718947,0.1921880323421817,37.46418786048889,True,1,2023-06-24_21-47-11,1687636031,37.46418786048889,1146399,cs02.science.uu.nl,131.211.30.52,37.46418786048889,1,"2_batch_size=128,dropout=0.2045,input_chunk_length=12,layer_widths=256,n_epochs=50,num_blocks=5,num_layers=3",3,5,256,12,50,128,0.20448148322674609,1,NBEATS,False,auto
0.08310618554780386,0.0830745391288474,50.55931377410889,True,1,2023-06-24_21-48-31,1687636111,50.55931377410889,1146649,cs02.science.uu.nl,131.211.30.52,50.55931377410889,1,"3_batch_size=256,dropout=0.1280,input_chunk_length=12,layer_widths=1024,n_epochs=50,num_blocks=3,num_layers=4",4,3,1024,12,50,256,0.1280021402386569,1,NBEATS,False,auto
0.01867680259554676,0.01849984999826776,34.856831789016724,True,1,2023-06-24_21-48-15,1687636095,34.856831789016724,1146653,cs02.science.uu.nl,131.211.30.52,34.856831789016724,1,"4_batch_size=32,dropout=0.2325,input_chunk_length=24,layer_widths=512,n_epochs=100,num_blocks=1,num_layers=2",2,1,512,24,100,32,0.23251020532239583,1,NBEATS,False,auto
0.33691753830840926,0.33690910521341316,35.610215187072754,True,1,2023-06-24_21-48-16,1687636096,35.610215187072754,1146655,cs02.science.uu.nl,131.211.30.52,35.610215187072754,1,"5_batch_size=256,dropout=0.0930,input_chunk_length=1,layer_widths=512,n_epochs=50,num_blocks=3,num_layers=3",3,3,512,1,50,256,0.09298885547338173,1,NBEATS,False,auto
0.5899520090777234,0.5899473153137564,70.0051019191742,True,1,2023-06-24_21-49-58,1687636198,70.0051019191742,1147208,cs02.science.uu.nl,131.211.30.52,70.0051019191742,1,"6_batch_size=64,dropout=0.1992,input_chunk_length=3,layer_widths=512,n_epochs=75,num_blocks=5,num_layers=3",3,5,512,3,75,64,0.19917358569082752,1,NBEATS,False,auto
0.2125914084025106,0.21257740503898093,72.09185910224915,True,1,2023-06-24_21-51-10,1687636270,72.09185910224915,1147558,cs02.science.uu.nl,131.211.30.52,72.09185910224915,1,"7_batch_size=128,dropout=0.2628,input_chunk_length=6,layer_widths=512,n_epochs=100,num_blocks=5,num_layers=4",4,5,512,6,100,128,0.26283948563620557,1,NBEATS,False,auto
0.051947197044957316,0.0518803675649615,39.71859836578369,True,1,2023-06-24_21-50-37,1687636237,39.71859836578369,1147560,cs02.science.uu.nl,131.211.30.52,39.71859836578369,1,"8_batch_size=64,dropout=0.4280,input_chunk_length=1,layer_widths=512,n_epochs=100,num_blocks=1,num_layers=3",3,1,512,1,100,64,0.4280124483711102,1,NBEATS,False,auto
0.09422934199843686,0.09418576501434361,60.651538610458374,True,1,2023-06-24_21-50-58,1687636258,60.651538610458374,1147562,cs02.science.uu.nl,131.211.30.52,60.651538610458374,1,"9_batch_size=256,dropout=0.0771,input_chunk_length=6,layer_widths=512,n_epochs=100,num_blocks=5,num_layers=3",3,5,512,6,100,256,0.0770572094896818,1,NBEATS,False,auto
0.5834869508514821,0.5834827407797386,25.52647352218628,True,1,2023-06-24_21-51-37,1687636297,25.52647352218628,1148119,cs02.science.uu.nl,131.211.30.52,25.52647352218628,1,"10_batch_size=128,dropout=0.3600,input_chunk_length=3,layer_widths=512,n_epochs=50,num_blocks=2,num_layers=3",3,2,512,3,50,128,0.3599786658341396,1,NBEATS,False,auto
0.3397544493679747,0.33974573702395316,60.35076379776001,True,1,2023-06-24_21-53-26,1687636406,60.35076379776001,1148506,cs02.science.uu.nl,131.211.30.52,60.35076379776001,1,"11_batch_size=64,dropout=0.4387,input_chunk_length=3,layer_widths=512,n_epochs=50,num_blocks=2,num_layers=4",4,2,512,3,50,64,0.438708394760296,1,NBEATS,False,auto
0.0194927994902352,0.019349614658421607,214.44556307792664,True,1,2023-06-24_21-56-00,1687636560,214.44556307792664,1148508,cs02.science.uu.nl,131.211.30.52,214.44556307792664,1,"12_batch_size=16,dropout=0.2187,input_chunk_length=12,layer_widths=1024,n_epochs=75,num_blocks=3,num_layers=4",4,3,1024,12,75,16,0.21873887907629289,1,NBEATS,False,auto
0.005881175665340804,0.00541356911362149,104.29526281356812,True,1,2023-06-24_21-54-10,1687636450,104.29526281356812,1148511,cs02.science.uu.nl,131.211.30.52,104.29526281356812,1,"13_batch_size=16,dropout=0.2872,input_chunk_length=24,layer_widths=256,n_epochs=75,num_blocks=3,num_layers=2",2,3,256,24,75,16,0.28717436647367106,1,NBEATS,False,auto
