rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode,skip
0.07485653874527694,0.05018851770376337,16.341260194778442,True,1,2023-07-03_16-34-28,1688394868,16.341260194778442,15384,Stephan,127.0.0.1,16.341260194778442,1,"1_changepoint_prior_scale=0.0100,changepoint_range=0.4000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.4,0.01,1.0,additive,
0.07585721551139449,0.0521465259119445,12.153973817825317,True,1,2023-07-03_16-34-34,1688394874,12.153973817825317,12312,Stephan,127.0.0.1,12.153973817825317,1,"2_changepoint_prior_scale=0.0100,changepoint_range=0.4000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=0.1000",100,0.4,0.01,0.1,additive,
0.07257009768267397,0.05012869885338142,6.719979286193848,True,1,2023-07-03_16-34-39,1688394879,6.719979286193848,25836,Stephan,127.0.0.1,6.719979286193848,1,"3_changepoint_prior_scale=0.0100,changepoint_range=0.9000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",50,0.9,0.01,1.0,multiplicative,
0.07562520536263971,0.05572792616000337,17.68112325668335,True,1,2023-07-03_16-35-00,1688394900,17.68112325668335,5036,Stephan,127.0.0.1,17.68112325668335,1,"4_changepoint_prior_scale=0.0010,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",25,0.8,0.001,0.01,multiplicative,
0.07541973681086782,0.05229028769207481,7.114212989807129,True,1,2023-07-03_16-35-00,1688394900,7.114212989807129,14588,Stephan,127.0.0.1,7.114212989807129,1,"5_changepoint_prior_scale=0.5000,changepoint_range=0.6000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.6,0.5,1.0,additive,
0.07668132884201803,0.05517204890527296,6.499027490615845,True,1,2023-07-03_16-35-10,1688394910,6.499027490615845,3964,Stephan,127.0.0.1,6.499027490615845,1,"6_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=0.1000",50,0.8,0.5,0.1,additive,
999.0,,0.010510683059692383,True,1,2023-07-03_16-35-14,1688394914,0.010510683059692383,25624,Stephan,127.0.0.1,0.010510683059692383,1,"7_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=0.1000",50,0.8,0.5,0.1,additive,True
0.07687499180737362,0.05573521651737303,6.42384934425354,True,1,2023-07-03_16-35-30,1688394930,6.42384934425354,25172,Stephan,127.0.0.1,6.42384934425354,1,"8_changepoint_prior_scale=1.0000,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=10.0000",50,0.8,1.0,10.0,additive,
0.07423965854428424,0.04829525028117484,152.3364293575287,True,1,2023-07-03_16-38-06,1688395086,152.3364293575287,13176,Stephan,127.0.0.1,152.3364293575287,1,"9_changepoint_prior_scale=0.0010,changepoint_range=0.6000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.6,0.001,1.0,additive,
0.07256552141649704,0.05034659160257126,6.726398944854736,True,1,2023-07-03_16-35-51,1688394951,6.726398944854736,26744,Stephan,127.0.0.1,6.726398944854736,1,"10_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",50,0.8,0.01,0.01,multiplicative,
0.07472653607614937,0.04920584831632746,6.723881959915161,True,1,2023-07-03_16-36-02,1688394962,6.723881959915161,5516,Stephan,127.0.0.1,6.723881959915161,1,"11_changepoint_prior_scale=0.1000,changepoint_range=0.9000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=0.1000",10,0.9,0.1,0.1,additive,
0.07559136053273921,0.053025744038638044,6.626890420913696,True,1,2023-07-03_16-36-12,1688394972,6.626890420913696,13832,Stephan,127.0.0.1,6.626890420913696,1,"12_changepoint_prior_scale=1.0000,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=1.0000",50,0.6,1.0,1.0,additive,
0.07346354365640026,0.050704739030973243,7.246408224105835,True,1,2023-07-03_16-36-23,1688394983,7.246408224105835,4608,Stephan,127.0.0.1,7.246408224105835,1,"13_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=0.1000",50,0.6,0.01,0.1,additive,
999.0,,0.012041568756103516,True,1,2023-07-03_16-36-27,1688394987,0.012041568756103516,1720,Stephan,127.0.0.1,0.012041568756103516,1,"14_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=0.1000",50,0.6,0.01,0.1,additive,True
0.07355986412261502,0.05100619400396362,6.61202335357666,True,1,2023-07-03_16-36-43,1688395003,6.61202335357666,6428,Stephan,127.0.0.1,6.61202335357666,1,"15_changepoint_prior_scale=0.0100,changepoint_range=0.9000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=0.0100",50,0.9,0.01,0.01,additive,
0.07628864994727194,0.05419924883522884,6.770702838897705,True,1,2023-07-03_16-36-54,1688395014,6.770702838897705,21708,Stephan,127.0.0.1,6.770702838897705,1,"16_changepoint_prior_scale=1.0000,changepoint_range=0.9000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=1.0000",50,0.9,1.0,1.0,additive,
0.07303053134459857,0.04842106917295188,6.489548206329346,True,1,2023-07-03_16-37-04,1688395024,6.489548206329346,26808,Stephan,127.0.0.1,6.489548206329346,1,"17_changepoint_prior_scale=0.1000,changepoint_range=0.4000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",50,0.4,0.1,0.01,multiplicative,
0.07414456934103257,0.05232771957296116,88.57915735244751,True,1,2023-07-03_16-38-37,1688395117,88.57915735244751,26084,Stephan,127.0.0.1,88.57915735244751,1,"18_changepoint_prior_scale=0.0010,changepoint_range=0.4000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",50,0.4,0.001,1.0,multiplicative,
0.07333936983198204,0.049239908079077375,6.484391450881958,True,1,2023-07-03_16-37-25,1688395045,6.484391450881958,5456,Stephan,127.0.0.1,6.484391450881958,1,"19_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",10,0.8,0.01,0.1,multiplicative,
999.0,,0.014000892639160156,True,1,2023-07-03_16-37-30,1688395050,0.014000892639160156,26304,Stephan,127.0.0.1,0.014000892639160156,1,"20_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",10,0.8,0.01,0.1,multiplicative,True
