rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode
0.0368093289443324,0.028537747501331413,7.729516983032227,True,1,2023-06-29_12-04-24,1688033064,7.729516983032227,32920,Stephan,127.0.0.1,7.729516983032227,1,"1_changepoint_prior_scale=0.0010,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.1000",25,0.6,0.001,0.1,additive
0.03604607528020877,0.028387521930658743,35.451088428497314,True,1,2023-06-29_12-05-02,1688033102,35.451088428497314,23252,Stephan,127.0.0.1,35.451088428497314,1,"2_changepoint_prior_scale=0.0010,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=10.0000",50,0.8,0.001,10.0,multiplicative
0.036550430703541865,0.029624670140367144,5.01997709274292,True,1,2023-06-29_12-04-43,1688033083,5.01997709274292,8872,Stephan,127.0.0.1,5.01997709274292,1,"3_changepoint_prior_scale=0.5000,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.0100",25,0.8,0.5,0.01,additive
0.03725874306827753,0.029719563639386038,4.371020555496216,True,1,2023-06-29_12-04-53,1688033093,4.371020555496216,13652,Stephan,127.0.0.1,4.371020555496216,1,"4_changepoint_prior_scale=0.5000,changepoint_range=0.4000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.1000",25,0.4,0.5,0.1,additive
0.036391579550800246,0.028795781659605797,18.4454128742218,True,1,2023-06-29_12-05-18,1688033118,18.4454128742218,25328,Stephan,127.0.0.1,18.4454128742218,1,"5_changepoint_prior_scale=0.0010,changepoint_range=0.4000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=0.0100",50,0.4,0.001,0.01,additive
0.03651070875587569,0.029947453305913797,4.257863998413086,True,1,2023-06-29_12-05-13,1688033113,4.257863998413086,10728,Stephan,127.0.0.1,4.257863998413086,1,"6_changepoint_prior_scale=0.1000,changepoint_range=0.9000,n_changepoints=10,seasonality_mode=multiplicative,seasonality_prior_scale=0.0100",10,0.9,0.1,0.01,multiplicative
0.0365306541386517,0.029673953220896807,4.19147515296936,True,1,2023-06-29_12-05-23,1688033123,4.19147515296936,25128,Stephan,127.0.0.1,4.19147515296936,1,"7_changepoint_prior_scale=0.1000,changepoint_range=0.8000,n_changepoints=50,seasonality_mode=additive,seasonality_prior_scale=0.0100",50,0.8,0.1,0.01,additive
0.036467773441446756,0.02950446745073651,4.068616628646851,True,1,2023-06-29_12-05-32,1688033132,4.068616628646851,23388,Stephan,127.0.0.1,4.068616628646851,1,"8_changepoint_prior_scale=0.5000,changepoint_range=0.9000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",25,0.9,0.5,0.1,multiplicative
0.0372139548710449,0.029661667123020704,3.947404623031616,True,1,2023-06-29_12-05-41,1688033141,3.947404623031616,31128,Stephan,127.0.0.1,3.947404623031616,1,"9_changepoint_prior_scale=0.1000,changepoint_range=0.4000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=1.0000",25,0.4,0.1,1.0,additive
0.0360832168588946,0.02887604738958895,3.944603443145752,True,1,2023-06-29_12-05-50,1688033150,3.944603443145752,35748,Stephan,127.0.0.1,3.944603443145752,1,"10_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",25,0.8,0.01,0.1,multiplicative
