rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/n_changepoints,config/changepoint_range,config/changepoint_prior_scale,config/seasonality_prior_scale,config/seasonality_mode
0.0008182684293040256,0.0005573279053413792,5.70764946937561,True,1,2023-07-03_16-22-48,1688394168,5.70764946937561,23116,Stephan,127.0.0.1,5.70764946937561,1,"1_changepoint_prior_scale=0.0100,changepoint_range=0.6000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=1.0000",10,0.6,0.01,1.0,additive
0.0010946740228414066,0.0008366606899042263,9.615659952163696,True,1,2023-07-03_16-23-02,1688394182,9.615659952163696,25768,Stephan,127.0.0.1,9.615659952163696,1,"2_changepoint_prior_scale=0.0010,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",25,0.6,0.001,1.0,multiplicative
0.0008254540762724596,0.0005856358878417854,6.3822808265686035,True,1,2023-07-03_16-23-09,1688394189,6.3822808265686035,26348,Stephan,127.0.0.1,6.3822808265686035,1,"3_changepoint_prior_scale=0.1000,changepoint_range=0.8000,n_changepoints=100,seasonality_mode=multiplicative,seasonality_prior_scale=0.1000",100,0.8,0.1,0.1,multiplicative
0.0008298903305466409,0.0005830631390159426,54.90307903289795,True,1,2023-07-03_16-24-07,1688394247,54.90307903289795,17504,Stephan,127.0.0.1,54.90307903289795,1,"4_changepoint_prior_scale=0.0010,changepoint_range=0.4000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=1.0000",100,0.4,0.001,1.0,additive
0.0008243195372595366,0.0005849161906217111,6.272664546966553,True,1,2023-07-03_16-23-30,1688394210,6.272664546966553,23692,Stephan,127.0.0.1,6.272664546966553,1,"5_changepoint_prior_scale=0.1000,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.1000",25,0.6,0.1,0.1,additive
0.0008039958929007645,0.0005416346735641943,6.026726007461548,True,1,2023-07-03_16-23-40,1688394220,6.026726007461548,6228,Stephan,127.0.0.1,6.026726007461548,1,"6_changepoint_prior_scale=0.0100,changepoint_range=0.4000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=0.1000",25,0.4,0.01,0.1,additive
0.0008394217163323882,0.000645819704740019,6.537034034729004,True,1,2023-07-03_16-23-51,1688394231,6.537034034729004,25868,Stephan,127.0.0.1,6.537034034729004,1,"7_changepoint_prior_scale=0.5000,changepoint_range=0.6000,n_changepoints=50,seasonality_mode=multiplicative,seasonality_prior_scale=1.0000",50,0.6,0.5,1.0,multiplicative
0.0008202104798852521,0.0005572482056419475,6.211262941360474,True,1,2023-07-03_16-24-01,1688394241,6.211262941360474,21800,Stephan,127.0.0.1,6.211262941360474,1,"8_changepoint_prior_scale=0.0100,changepoint_range=0.8000,n_changepoints=10,seasonality_mode=additive,seasonality_prior_scale=0.0100",10,0.8,0.01,0.01,additive
0.0008387531964905473,0.0006450377510475681,6.0267555713653564,True,1,2023-07-03_16-24-11,1688394251,6.0267555713653564,22472,Stephan,127.0.0.1,6.0267555713653564,1,"9_changepoint_prior_scale=0.5000,changepoint_range=0.6000,n_changepoints=25,seasonality_mode=additive,seasonality_prior_scale=1.0000",25,0.6,0.5,1.0,additive
0.0008601814999210023,0.000603550917491747,11.331724643707275,True,1,2023-07-03_16-24-27,1688394267,11.331724643707275,25376,Stephan,127.0.0.1,11.331724643707275,1,"10_changepoint_prior_scale=0.0100,changepoint_range=0.4000,n_changepoints=100,seasonality_mode=additive,seasonality_prior_scale=0.1000",100,0.4,0.01,0.1,additive
