MAE,MASE,RMSE
0.000683290043705167,0.5324711804961079,0.0008875385383439106
0.0005639201676605102,0.5042080243736747,0.0008307130472723419
0.0007200407428503258,0.7788413615440384,0.0010675112890286438
0.0006636097939970158,0.6974521389069318,0.0010127206593400402
0.00041057575088751416,0.4246349615290996,0.0005430687866781728
