,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[33.65580790773837, 241.01059471375538, 56.96118712717417, 15.2660449044751, 23.428615471462766]","[75.04825775163512, 174.54704471191485, 44.62988649425452, 24.605872292324637, 19.90384871942904]","[39.59842411563662, 102.74244165795275, 50.57127701402098, 12.785693306629469, 18.978038224489726]","[69.32007136884314, 25.861792253861488, 27.791551784892228, 15.811214511969485, 23.398744625751014]","[177.91916903752323, 62877948.18157527, 58.03011400440716, 15038986.259863932, 2805674.973568619]","[69.33281481004421, 113.43052069030787, 28.72846254152666, 16.608703213179343, 41.00930024584043]","[23.58741731469229, 125.7644166289289, 62.48205410640061, 13.178007539494152, 19.29837510036389]","[38.048299605265086, 85.66582296944341, 48.53015887423849, 16.964762801350204, 27.357821938824323]","[27.19307893200572, 148.89754971016743, 42.737848506251176, 5.944737338741551, 26.696160583414045]","[127.51512500190275, 479.4091682783479, 196.34228864996666, 15.102886251482605, 21.925661283999332]","[86.59228217249228, 46.47872744023319, 10.783129112550306, 190.7276011607337, 52.24708733419366]","[59.70508604138033, 73.70726077322429, 55.43624459254749, 8.083546803655345, 10.710492203891842]","[51.638892891537964, 52.97945720207887, 31.057521853989535, 13.908862955783498, 9.164563136719357]"
TRX,"[0.020396218810326473, 0.06666292253344801, 0.009280267389563139, 0.006325783726609482, 0.01664228530543357]","[0.024542851490684383, 0.06539027393956105, 0.01172450944334074, 0.004720899679952712, 0.015403145609472847]","[0.017644143654602432, 0.06937947346544518, 0.007673546635181593, 0.007372133900589187, 0.014196854741147116]","[0.02248220814143349, 0.03444731490013237, 0.015649600289409756, 0.005863663142678034, 0.010031051986573485]","[296.30684171549603, 0.029089839201933695, 0.06150321204721962, 74.08708275579305, 0.23496518053298632]","[0.01751496961365618, 0.06939874582170792, 0.007997852102560933, 0.022964760618120403, 0.013047421609228844]","[0.0338192755130807, 0.05228614258367502, 0.008582335045169778, 0.015056018884344305, 0.00918741255272486]","[0.03404571519195159, 0.14907659398743608, 0.013696768403151049, 0.04337766632886893, 0.014632134340511539]","[0.06606573917254618, 0.02835709659964487, 0.025853142475809384, 0.027075098788233765, 0.007373134892881949]","[0.02787268278610254, 0.08141166137973153, 0.035196476763925205, 0.020036104490566718, 0.012373433909884117]","[0.07782897944330727, 0.08709504853991093, 0.047979507881036845, 0.045133043442970436, 0.05982754726311002]","[0.03795164710728414, 0.028673564541267207, 0.008910752944611128, 0.01070054088887397, 0.012177331592486034]","[0.024087856748997324, 0.02146204826377779, 0.010484704594549399, 0.005909455267717538, 0.014743229477028224]"
ATOM,"[18.10363591274864, 6.498637334850003, 19.666754454090995, 2.1252669870419347, 2.448263882222276]","[15.565040250382946, 11.498823451638804, 18.746326928519835, 6.765934082074273, 6.570190421768548]","[18.199867807952483, 10.796961344423982, 20.102151266004014, 2.884400846405788, 3.619725335416018]","[13.972411801664354, 4.462196977258575, 6.590467497917142, 5.9896814731395445, 2.2766208358952285]","[26.94801747775431, 431.6990751746739, 184.2738869479689, 10.377902915929104, 9.697101007358107]","[20.065454190146582, 17.968625587580668, 14.471224125070762, 3.8519106096387628, 4.9440352576552655]","[12.036980164212016, 8.64004368533559, 64.38756395124645, 5.832815869334034, 5.3760516656653365]","[12.90576267885487, 5.354491406302791, 48.62672100601118, 3.745304207377826, 5.643450944194884]","[19.908384153426343, 14.548158475122873, 69.29752614828227, 5.1400945720383495, 7.158911584684833]","[19.296443715041427, 11.74323333039409, 5.225105893024806, 4.493389191062153, 19.22916369872609]","[23.75285969000743, 17.942269938271785, 7.172573410124659, 5.4496397813151605, 8.043548607304622]","[19.93436060894374, 5.884530342455421, 17.9897728923116, 3.28153196026209, 2.3547719943913243]","[14.407597477949652, 5.203450241990127, 11.384660684889472, 2.9689243580669986, 2.870082691446841]"
XMR,"[59.74859327529225, 97.11259211346628, 36.286261132597254, 10.706184218010444, 14.230327557912805]","[42.83746117691552, 124.04967752606346, 52.62854392816736, 37.78370453383096, 26.586482082327695]","[32.01676398217861, 84.21115151195471, 54.929663852727806, 7.83573580627791, 22.4734919556759]","[54.796704549033365, 33.21414139713223, 36.48816175215397, 16.04110142003293, 39.41997560108715]","[5077.451572837872, 153.3402458075792, 561.1628644661577, 25365.617307870772, 155.92689598776133]","[62.836846950359465, 34.70195322333049, 163.4856699909335, 20.085694188417587, 38.93744504627658]","[54.001317012180984, 74.91183169840083, 131.95711425671135, 10.043866138338215, 24.73414750819297]","[84.08166810084444, 104.34022936576413, 44.38492301842527, 22.27602662870609, 27.624963556503552]","[303.70125182176645, 49.8250271147887, 46.45809231216654, 9.326459747173075, 42.53085406432432]","[91.8666666385059, 171.59949723329427, 94.86541182476402, 119.07191483506902, 23.289216108846365]","[1572.7336929601213, 57.01612152645398, 64.71082908725317, 53.19514381017723, 148.6239591646394]","[56.82558655157642, 69.6086020229413, 68.61876124364122, 15.714742864132049, 15.383686982584168]","[32.40099756360773, 41.06207195168774, 38.417610272391954, 7.82142085361139, 17.230035148564596]"
VET,"[0.024439298390833874, 0.12475167472519029, 0.04622655787512007, 0.00237720719926194, 0.00977894780608759]","[0.06363269881988354, 0.059709549500619345, 0.02862121371146558, 0.010443710501787516, 0.007905908200550144]","[0.026366976581932548, 0.1203772886549169, 0.04534640039151506, 0.002874528756464727, 0.009592077917103028]","[0.021545257549169423, 0.01641000418912584, 0.020161872416225777, 0.0028958013749281527, 0.004538414572589239]","[0.10472518453842057, 2.303570566135839, 0.02395479213003087, 0.020854046143398818, 1.2582690788760242]","[0.08027344874492406, 0.1313800817686233, 0.06393656328000148, 0.0023509579667875618, 0.007817419568006176]","[0.07268953208450957, 0.11165766902750032, 0.02717803687459989, 0.004680433922447241, 0.009168278469675807]","[0.0712079746116563, 0.06992438339912328, 0.054317097168081974, 0.014384217667672993, 0.014313222703187621]","[0.02854039705488752, 0.04980124056160994, 0.007667421069359973, 0.004622429900723372, 0.0072304925219228424]","[0.03983523784170836, 0.37794382412886357, 0.07089287940017676, 0.0049896342637108255, 0.01312014693482523]","[0.03705041535195471, 0.03151927156531413, 0.009256654368477536, 0.008644870137478413, 0.005063170542538731]","[0.046168395081348026, 0.05406237116773959, 0.05367977873052997, 0.006847565557580827, 0.004919135298606661]","[0.024510364464966402, 0.03526435164730499, 0.0288103191504219, 0.0022209065437847043, 0.0064580781943902]"
ALGO,"[0.6327316126745967, 2.5571753111403073, 0.857808694022561, 0.043411201841220964, 0.050903316096240915]","[0.7342019024378121, 1.4044668629359245, 0.7229010696517739, 0.05546995891146192, 0.09765461547089942]","[0.7025331191988019, 1.587467831148327, 0.45042889677745634, 0.05725177251196116, 0.06593831847182612]","[0.7057314500260761, 0.3411120010126462, 0.09584954771237054, 0.049519036309916636, 0.04593564239743487]","[1.475437238829637, 0.16608441464569654, 0.22134784928393414, 0.5330854196505771, 0.1204771597203028]","[0.6176359832588383, 1.2448220075515841, 0.3406832316679402, 0.08309803022965398, 0.07918282750357078]","[0.8556518780149849, 1.4451806167288586, 0.7182911829993015, 0.0748004565245011, 0.08964782355056415]","[1.212334853645373, 7.023584015401402, 0.12649618012081432, 0.46840408445864584, 0.07785627814833865]","[0.9486790997049026, 1.477768966306539, 0.6326072842536432, 0.09115347973249595, 0.08756561101177955]","[3.405137200188216, 1.5884231332448446, 1.9939720043627542, 0.1307080096994226, 0.047818829524261156]","[1.380647180409194, 5.563653631545193, 0.9307241936581255, 0.06640518888783391, 0.1278310445292123]","[0.9035585144918907, 0.7771667992857121, 0.6213418917755666, 0.04643185692802898, 0.03385448645198675]","[0.5961767878792944, 0.5289317960824863, 0.2762419137613627, 0.08320605855659882, 0.05834485205709955]"
EOS,"[0.8070154849811176, 2.4893350637491847, 1.8959119393542747, 0.5606245703514467, 0.2578807137986645]","[1.5821635125670808, 2.472021315831893, 0.9196874799211339, 0.43944266694023343, 0.42450742897600374]","[1.144089544591773, 2.4185662298975794, 1.244849879431171, 0.3146700232132192, 0.36393422581935336]","[0.7830090374587327, 0.5141398589389117, 0.7455937564024553, 0.3095381280601559, 0.14312270797640905]","[2.6146841873385207, 5.486463358127135, 0.4993358114028395, 1.2811610210323838, 0.5040519164406916]","[1.487202872684732, 2.6498823626097705, 0.7753727444781142, 0.24545710297397627, 0.4149824895470296]","[1.3186009536758234, 0.49992948794717157, 1.4561758003418155, 0.42633928360849915, 0.370345622522612]","[1.3619171202100258, 1.6879679106518495, 0.6690622175401323, 0.6541932192991635, 0.6983455121150002]","[0.8172693747354723, 2.2928881364973948, 2.021953253777196, 0.40006900607721935, 0.4198444732248452]","[1.0691430565203965, 1.558150878832342, 1.3354648855730973, 0.5577896221237509, 0.1840893801910306]","[3.001014838588821, 3.207263005563305, 0.5691019776111241, 0.6813566056986269, 0.6540327928135511]","[1.2038125046093675, 1.6945822007980236, 1.8258834711327254, 0.2518404656181329, 0.1984604059760931]","[0.8567746126538986, 0.9138164719591815, 0.9435070858999829, 0.28041050782802224, 0.2915192816342476]"
CHZ,"[0.06300534424196624, 0.46008529529751396, 0.1330304947615007, 0.09567393960773367, 0.03057626911027594]","[0.09035911202177975, 0.2554551531291373, 0.16975905226188412, 0.0915815238957562, 0.0578526807985859]","[0.08231225214154275, 0.2805755176389823, 0.12129797566762911, 0.09081637143232744, 0.024177929183836017]","[0.13788619845672456, 0.07254633401255714, 0.09138110354680781, 0.14409262908701406, 0.038363058587575716]","[0.35640772817087196, 2526.1690176428847, 0.0596252633548669, 0.15703805300999366, 0.05377999208828775]","[0.06991373035459472, 0.21648531436007534, 0.14295405111582632, 0.10965109074405076, 0.02303571933440341]","[0.08254487968569969, 0.3556979232336176, 0.13433215774171128, 0.08814755159100221, 0.024786596443646766]","[0.2774890688374108, 0.81903011010756, 0.037077024850985234, 0.1973481348721085, 0.1179840344879255]","[0.2000531257548968, 0.52524117517337, 0.11926414058168043, 0.11013953016780378, 0.020856822225775607]","[0.21593876500238737, 0.7159525619195288, 0.23653895693265345, 0.04173772216454587, 0.1293058605477799]","[0.234066799664591, 1.9904269005071176, 0.4074474282171578, 0.07817388918475615, 0.039239579429570744]","[0.09087680600951184, 0.07256079434665184, 0.18295149602358357, 0.08471459089201462, 0.03835743191613194]","[0.06228957517015141, 0.09945958681774866, 0.09745471721943309, 0.07961932851424448, 0.023221408713779854]"
IOTA,"[0.26725237716895883, 1.023684197237187, 0.5291712263278627, 0.02006558068891113, 0.0678032846237391]","[0.491888734063257, 0.9300379268724323, 0.9396113504060736, 0.02593385833337055, 0.06683202910638518]","[0.36090094267185147, 0.7584651425768437, 0.40787863669709074, 0.017434587266393173, 0.06099974699418427]","[0.33918656887652576, 0.17122203780708867, 0.3316996742712302, 0.0345881514884415, 0.026537405797576036]","[0.9704126624149204, 6.397893926114035, 0.20785055343701805, 0.06309896146886837, 0.1590150059055514]","[0.6436871728335014, 1.1848512648711875, 0.2134752492721034, 0.030572114573756512, 0.08761565876739841]","[1.3318381321871091, 1.0891540131058435, 0.7845948809427157, 0.07133960701343149, 0.07148102693583763]","[0.20730258174753013, 0.8611828684224005, 0.40693198160257676, 0.02664748087494283, 0.06820346803414211]","[0.21871331453830464, 0.1820387105121592, 0.6232831467230913, 0.09287445404685137, 0.09179688106325953]","[0.44531529627306465, 2.614196153075839, 0.6600499412807607, 0.08661671307751864, 0.11565132353469751]","[0.41772760050798335, 0.8329631134167076, 1.1325857094200735, 0.2001448616805535, 0.12166339306437751]","[0.4506321883045468, 0.4169895460442943, 0.5175634542589675, 0.06481487881866303, 0.02650410847520761]","[0.30366429346766693, 0.35197129951758194, 0.2733046666185055, 0.02415818775545471, 0.05098689188371564]"
NEO,"[15.619891152967378, 19.762214304790827, 13.092684775351746, 1.1786356475971833, 6.147183201049777]","[17.006571000493217, 14.70605996631435, 13.629010778303497, 0.9897899315229021, 5.023546296342117]","[10.803295566261294, 21.416006116751518, 10.553432365930739, 0.7586320988731153, 4.935604008656087]","[11.48084935738049, 5.212866752385475, 7.259286972190475, 0.9469131168635516, 3.491119001195681]","[36.11939802940752, 86.56983488356424, 164.1423505422344, 197.94088192180706, 15.484339518488788]","[10.285800735264884, 36.84519278068283, 10.962686215352248, 0.802417225709208, 5.077776150854866]","[10.908439504177965, 29.783843420622063, 6.219220346843411, 0.731227944849313, 5.907827472010538]","[25.190832634016523, 828.756629730331, 8.722450533751724, 7.720236015103465, 78.96819102544696]","[23.39114276857067, 29.328979903820873, 10.284265005943425, 0.7396384345511663, 3.780010876097669]","[11.431318217762088, 10.909170908184532, 11.807732006385484, 2.479688743574667, 11.534350812839888]","[37.1807503248069, 45.58932800291152, 28.886708213431106, 3.824080608068675, 32.35836966402013]","[15.436183269617192, 15.027229469920213, 16.613525949828407, 2.574586769499988, 3.434386819614474]","[9.899683762017721, 7.717775398781975, 8.749299889979005, 0.6612569973449149, 4.184854817701581]"
XTZ,"[3.6156272700870633, 1.8359502732467914, 2.647308471997629, 0.1704542788561855, 0.38749016960259164]","[3.173144800104369, 2.696033562195726, 3.6632333422249372, 0.4315686610063186, 0.5662790460726335]","[3.120005290654859, 1.6468146959529755, 1.69660453943002, 0.14613222280860272, 0.3821089993607914]","[2.238614755444317, 0.43864483750727634, 1.0120042773591515, 0.1973595284264002, 0.2749725603101462]","[5.534686623824698, 290.67466710382223, 5.283603437584255, 0.27436349622330525, 0.2126012301991616]","[2.8342872259637266, 2.1843605822622263, 3.540548801380442, 0.14878893106178764, 0.4394373465064546]","[3.1593434957134625, 3.4281968757080548, 2.0529913408127642, 0.9439273256465391, 0.2491780797798575]","[2.4075961661352245, 4.9026442144990705, 4.670770984787673, 0.5823512701567586, 0.4294142132053388]","[2.1633630130643295, 0.5112895403170512, 5.587484634495937, 0.8511998669388056, 0.4810286891111654]","[4.155164093213964, 1.5825334849975523, 1.5002930014191966, 0.5628028601910784, 0.42399488519365497]","[2.5947443024923715, 6.453399793737461, 3.3904357690338682, 0.44759714757163377, 0.5305885051744704]","[3.2826654456911117, 1.3897526140467582, 2.3865928922238178, 0.4174167858772326, 0.16734915164178757]","[2.695259016085021, 0.8143905365573464, 1.1619717090400787, 0.12456465708188957, 0.2744442169054939]"
