,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[14.901996760885964, 3.69685332003875, 5.8547539433062115, 16.64147644297831, 4.04349905840404]","[3.891958699447808, 3.7756458180474106, 6.650358334452202, 13.712001660317968, 1.9485896253246489]","[8.861951376281757, 3.3083309511968264, 5.558996910808143, 13.52788806720515, 1.9988817979712294]","[9.72105393719761, 6.679757025321929, 8.208328508028812, 8.5298554775137, 2.990778979965282]","[37.581011582492025, 57.44517959655517, 231.25089713725237, 118.92641740653957, 2.5904125576679906]","[18.930314405900774, 3.3390515473593663, 21.789038900786895, 10.974506485417935, 5.195561252010381]","[8.367875258464716, 3.9415805189462105, 7.223097964483312, 12.414492128751673, 4.392756410701795]","[14.936776293963199, 3.181869705615584, 3.3785712206824874, 12.183719339855118, 4.723599004455277]","[6.8631083706987965, 7.002421734530849, 6.665387297495378, 12.65869398419382, 10.187768282850913]","[28.31221737913977, 9.00517393879919, 8.282147760265179, 13.792116017793532, 5.844756173649731]","[137.5871891034288, 28.36636660441359, 58.9223665043411, 20.966887359378717, 29.98534535000366]","[11.674852229423934, 6.920254038992841, 3.289513337199197, 7.903626625274475, 1.9577182353225007]","[7.8139069142569015, 3.403264062642229, 4.200720981528044, 7.680450422674669, 2.0869850678427047]"
TRX,"[0.009692868892148408, 0.0011773718138864972, 0.003343366785095813, 0.007134106114229379, 0.003447795777685759]","[0.006270694539337445, 0.0014973881316041574, 0.0033455125666743755, 0.00681858890740408, 0.0011133596382327789]","[0.005900864132731227, 0.0016554514975839292, 0.0036112278637336994, 0.004356764675377268, 0.0029397991299477634]","[0.0023719137709201994, 0.01094363003618978, 0.004672092606531225, 0.007574021336385653, 0.009531970597457367]","[0.03982460738807681, 0.06037162334095473, 0.0656760122803439, 0.006834070727486181, 0.039135848305251554]","[0.010716866446838313, 0.0035184973051170525, 0.006119883462772432, 0.007084438363032492, 0.0018656807621558746]","[0.005094951151498851, 0.0011180166065391307, 0.0027345728730662783, 0.0037097649045236235, 0.0017564589819613467]","[0.007584163790626235, 0.006625920013236567, 0.0024397949625315275, 0.004888070911687138, 0.0033117194019976486]","[6.0669190378566915, 0.008665126567987408, 0.00911336066577844, 0.0250124637586872, 0.01777699717935005]","[0.13641186332522215, 0.03583822774591457, 0.003952482790323921, 0.03437251272860599, 0.21570756807693803]","[0.01596093768937295, 1.015394638022943, 0.027249175260100022, 0.12361502307605009, 0.04232666357532035]","[0.005050317570012937, 0.0014690179720418116, 0.005209867971498147, 0.0032448306410318866, 0.0021882386852888846]","[0.003579418838067838, 0.001943352072231642, 0.0027314949468986204, 0.00353215032743881, 0.0024280810925076672]"
ATOM,"[3.011669181183647, 0.47875582520762255, 1.233366143097006, 0.994231840953642, 0.7567567786277052]","[2.7824581471612695, 0.5536528201281585, 1.874181124484634, 0.9795495815973, 0.2577800421042111]","[2.430335322234459, 0.5261374541863224, 1.2609070319260849, 0.8619517404104653, 0.2778128691162754]","[0.7029123422441338, 2.183920404998788, 0.6597763604269107, 1.7391696289285872, 0.7318951874701825]","[4260.859192821007, 41525.58327339454, 1.486771879603229, 4.7644447837917365, 10.162425687026742]","[0.9185329996976664, 1.9129328257955542, 0.8928438302973187, 2.855407540979574, 1.624890345809618]","[0.9768005600951909, 0.5564749377345077, 1.3865225775390777, 1.1792321681613485, 0.7618157088532189]","[3.909871311243991, 7.620719185244487, 0.6031586391558665, 4.0740343823241085, 5.53994367282296]","[3.39901044411952, 0.5869439939359665, 2.7763687176663048, 1.868797553182409, 2.9281208399581473]","[2.851177934979392, 1.961705530735425, 1.0203096438829957, 1.3538331787699216, 1.465946821463251]","[9.330616264938907, 9.078244186081749, 5.23926582578124, 8.581451102922514, 7.951864469546351]","[1.7641987635062213, 0.9609903549754744, 0.699206549809802, 0.7991341579091081, 0.30386944723266485]","[1.3509105679548865, 0.7997337209850743, 0.9696702417058853, 0.9175950224650768, 0.4463445013068494]"
XMR,"[20.097063162247853, 14.826262240588681, 6.338737885075949, 6.947224546078002, 2.916708660760164]","[17.37120313094023, 14.304802849917412, 7.780192777222579, 7.387986520818188, 3.334193756087468]","[16.55055267413951, 15.826304741179651, 6.991236584011497, 6.94763472578707, 3.065780568056791]","[6.521485111336182, 17.880440572648116, 8.145218528134679, 18.439083096602825, 9.720887116595337]","[55.04635423583612, 146.11287071739577, 77.15565488253091, 76.66257608679298, 3322.410298083382]","[34.610244513507986, 39.4862049507554, 12.134483746024229, 8.417108968053276, 15.382180918942725]","[38.22491756076795, 21.083619529345075, 4.694556410010327, 15.991105523000252, 14.448952682749523]","[13.243481596779624, 41.27410854263964, 31.0187507281081, 33.39238565809083, 26.149245261096244]","[102.37213170148611, 10.125748236072125, 12.021879699907828, 18.818924404420475, 52.21608453078134]","[33.57176325451967, 28.093501075874155, 8.331419164320364, 14.867054173132694, 49.90501678043376]","[10.120463866312102, 42.757665758873465, 31.83536162996851, 93.8063331761231, 65.447697387115]","[19.942097614959668, 8.27741280159945, 5.916256191255869, 6.8641603184842115, 3.005383001479433]","[10.589378763504762, 15.745993208281757, 4.910810082360091, 10.2912156739424, 3.005187466026619]"
VET,"[0.004892997524567327, 0.001279047649397898, 0.002614804743775619, 0.006294038470807827, 0.0021326333697355726]","[0.005487866517370882, 0.001340728738345617, 0.0027844251437641097, 0.00478570727821018, 0.0015049273201890776]","[0.004538529467905303, 0.0014988829488916343, 0.003539634889823326, 0.004858375540236872, 0.0007318127469398731]","[0.0013115383352941923, 0.0064346427159155, 0.002667674245985197, 0.0033699256722509673, 0.0035086180230421648]","[0.016569342564484148, 0.01699312027406218, 0.10328499057928472, 0.01550115471377914, 0.05929198573581724]","[0.006115317002913729, 0.002626527123785056, 0.008549820903424253, 0.005926886071079764, 0.0031335694956663544]","[0.004668907265482913, 0.0021223004714578664, 0.0021179746758198735, 0.005826174548774477, 0.0006789045315165746]","[0.004878575694725558, 0.002795961474115268, 0.005081575031025514, 0.007383361389750717, 0.0012008108117748197]","[0.0036943270703927405, 0.06408720503981054, 0.0027326315896370797, 0.0034179837436066527, 0.0007923108304015261]","[0.003401356202771828, 0.0018150126810572464, 0.0057435325536076285, 0.0017557125888116624, 0.0011118389403182698]","[0.004622077583425955, 0.00512259881346051, 0.003022313928610226, 0.0029652679357143985, 0.00719242163061883]","[0.003113303426572501, 0.0008866806548523851, 0.0039299875393287095, 0.0021159441751292885, 0.0009129830976884387]","[0.0027864911829609436, 0.001563105515446912, 0.0031312415303064466, 0.002087305589337298, 0.0010743476750801318]"
ALGO,"[0.05490545971032688, 0.02860860279901315, 0.01672362341415964, 0.026303166781243746, 0.01591265237029218]","[0.05041671796616824, 0.025623113998831982, 0.015496961619529329, 0.03351330555043731, 0.014226455208103835]","[0.060481346702959835, 0.0301866142448032, 0.015288182459888415, 0.03530282988395027, 0.011548384457174272]","[0.03522926071463242, 0.014497469433082241, 0.023111476068513936, 0.015047877486536559, 0.013501638961933312]","[0.14421247924819483, 0.20044595244278707, 1.2790457511960946, 0.18602367464433756, 2.0555920529685934]","[0.06282355703664161, 0.06358824108277011, 0.06119657899909745, 0.07137934843017384, 0.014109704286135146]","[0.06014247128193751, 0.06029967179428286, 0.054807950297859766, 0.059203180689064376, 0.008175511073417198]","[0.040434888748535625, 0.021624886043489118, 0.015242954841625208, 0.045894623724432634, 0.01657267751012179]","[0.13804951096151083, 0.036425267751089424, 0.037110475392007465, 0.021731741543961045, 0.023344592942311632]","[0.052953694321785226, 0.02357613739040045, 0.0336855422448807, 0.047504637007363314, 0.04138833340443608]","[0.06183684782756593, 0.0234179098126061, 0.08284125604372945, 0.06178671904748874, 0.049980032025720725]","[0.039362332151387396, 0.015911696159525333, 0.015831462815036418, 0.01765142274477318, 0.008331736366723517]","[0.03276577858433182, 0.011877118398134276, 0.01683031539018313, 0.0166046396124061, 0.013140169652101944]"
EOS,"[0.14714311261489002, 0.03175658435001383, 0.11409819057731824, 0.4730320303443443, 0.06442909676064604]","[0.15680777222445966, 0.03197491591522035, 0.11855381775410155, 0.2467150385841525, 0.03910090159128087]","[0.14770690085855182, 0.030009984094055225, 0.11909567185385381, 0.2431659571216889, 0.034621547314957854]","[0.06007339117423981, 0.06500520357333583, 0.061583322378552886, 0.10577991669481107, 0.03723029776487254]","[0.09100509856383493, 0.322005240671303, 3.711627059634838, 1.4698082979870557, 0.6000850269578166]","[0.12492929978060059, 0.033811642555077515, 0.1013375142760546, 0.24624935428996003, 0.032056330885421855]","[0.17428897673386493, 0.03401083337922314, 0.08977667417520159, 0.23692445170992826, 0.06336631781681826]","[0.17070063904156732, 0.030462956570640725, 0.0883729941362225, 0.23414676822691302, 0.047145064162681154]","[0.8565255959146039, 0.0299952704001727, 0.6506560976688291, 0.22596732431959546, 0.1170808542288525]","[0.2299717911854253, 0.05888195380302139, 0.08086184984555309, 1.111574304517726, 0.13257953346754026]","[0.5245747064861461, 0.7451169272387149, 0.1902330416374727, 0.10941549432943412, 0.08215750895777098]","[0.1160436997028928, 0.05615905476190348, 0.12243994291742345, 0.15664079092339267, 0.05411813254019547]","[0.10447394939218684, 0.04488259277143517, 0.11452178365813381, 0.16935204752438732, 0.04953249671835226]"
CHZ,"[0.0315118628539891, 0.013464767075423703, 0.0061026540759463906, 0.024918703697101106, 0.011929953489132346]","[0.03688770117196028, 0.014837633769937547, 0.004929156757429297, 0.013603441010269703, 0.011001437945490833]","[0.03898217412384956, 0.01487498391132126, 0.005169728845724328, 0.014177245041568087, 0.01060830686758097]","[0.013527816527844596, 0.012147186974356898, 0.01027363891493169, 0.011231002901165903, 0.0037282341383932023]","[0.11567048365298466, 0.12266618438814772, 18855.926671110825, 0.051936757749669195, 6.814372184804417]","[0.04036384869601192, 0.016389809012583436, 0.013807404415904645, 0.01672509850340119, 0.028929904648655923]","[0.05116760622382142, 0.03426590411864235, 0.004730915806606891, 0.015516060499673872, 0.017268515641364373]","[0.04096229255906993, 0.020458751767122606, 0.014639443206081595, 0.014290389916784664, 0.018577018519744776]","[0.049557736549775695, 0.027258263473672793, 0.01580898867300108, 0.018674155370700937, 0.02922670250665445]","[0.07384498196069691, 0.013934378362228871, 0.07369034200853858, 0.17172753727429707, 0.09401823581336241]","[0.05285808307663535, 0.08432723021471825, 0.0440661776088016, 0.008278104949179263, 0.06005483042056947]","[0.021509261170988083, 0.007032936487730141, 0.004755816165660004, 0.009640916425998706, 0.007946406065027934]","[0.02712975304889874, 0.007430484213344052, 0.004930451406417751, 0.007461812267673335, 0.008649614043862166]"
IOTA,"[0.04206425447977794, 0.021174890836649758, 0.014129798041111781, 0.022541019963718944, 0.016817112102534944]","[0.042116700732022526, 0.01975358822096912, 0.014878793853275427, 0.025096870827947926, 0.012746196805564627]","[0.040224404671700166, 0.01565822135103335, 0.014143227651756496, 0.022334684464150593, 0.013993886662568487]","[0.018162361412107076, 0.02960695345229204, 0.010624411449560398, 0.023840992215962607, 0.017018151665600344]","[0.10834642918268941, 0.11742561604535436, 0.2558493442384919, 0.8661084907859442, 0.07814775267603091]","[0.05165762206836182, 0.027809566458597515, 0.012011875002751351, 0.027855938989871515, 0.012547989819494452]","[0.05968564068902545, 0.30856756553591663, 0.012755675358242662, 0.09562732404033508, 0.030474920687260442]","[0.0452057591437774, 0.022842190706717457, 0.016150012092239645, 0.048261283861833315, 0.02828334429700842]","[0.054064786318503075, 0.03188508013891725, 0.09382420020447628, 0.15734163073855004, 0.015276059525985968]","[0.06571322272762918, 0.025327049858696524, 0.015097445161478101, 0.0608647571777126, 0.03348373067455085]","[0.09166985307912776, 1.9731434024800607, 0.2099727613652318, 0.8091981927437522, 0.14601855188875582]","[0.0270564044816477, 0.007602151157389658, 0.018838248177446493, 0.01407105992823089, 0.011333725139481984]","[0.025673591704054293, 0.010400315432646454, 0.015692549587051446, 0.014420212586195197, 0.01479525498522763]"
NEO,"[1.320234497749688, 0.5214670992937714, 2.3309309288072346, 1.9816162688465058, 1.33601711704437]","[1.3343983129818475, 0.4155414116392802, 2.484359328872695, 1.8604674560923598, 2.601889703401904]","[1.381297628836384, 0.4333108252673064, 2.6308792634919156, 1.7397675023564372, 1.807291427747107]","[0.7814594870960797, 0.49577658324204027, 1.5429685259489478, 1.5606816143970574, 0.9177724580889509]","[6.86737846601579, 7.5265123165159835, 10.996500855065669, 2104.626426328146, 1.7303948452269091]","[1.1080347933131682, 0.23549490257978767, 2.3107517293947426, 1.5616701753435394, 2.9160780309800147]","[1.520941863487262, 0.4821239094727222, 2.96381208326439, 1.769366204376634, 0.726417625808425]","[1.6399319660059493, 0.5399100691452134, 2.269528684460629, 0.9890569994534436, 1.001793690040525]","[1.2240363504869782, 0.5775263006604496, 3.2109866827378974, 3.134431568908151, 0.8426937224121263]","[0.949841304211488, 1.1146919107610689, 2.4443714142073305, 1.101283317800136, 1.7780446846347358]","[0.29154279199892924, 4.069061632713832, 4.515870052254105, 4.6827282868620435, 1.216313984661629]","[1.0479452193191605, 0.704368956438107, 2.8750210698147387, 1.0662808442008502, 0.5963268851103282]","[0.9308838741308971, 0.24092809920095334, 1.8252795522793746, 1.3304281213391767, 1.0160386428507648]"
XTZ,"[0.26732124109468036, 0.05105535523433946, 0.08057459076205777, 0.12229340185929617, 0.03845415575566542]","[0.2814006013703114, 0.049341890348543214, 0.10317893270604918, 0.10694108105104635, 0.04848458303972963]","[0.2811270472095198, 0.049327122893466205, 0.10159717871929388, 0.10978152376135224, 0.04587216435204924]","[0.13198279267779212, 0.3625962871238134, 0.1040461973076661, 0.1870943594284348, 0.023463876054857728]","[233093597071122.56, 1.0553707443197463e+25, 1.1385900145329684, 1.1062939981024917, 20075898.23547236]","[0.27009955867250207, 0.06880369202110137, 0.08664620095094003, 0.11491306663868994, 0.04026825220091292]","[0.29099786494510954, 0.05769934216335055, 0.1303361848141263, 0.1274472512964472, 0.03921927823671414]","[0.3575128101499418, 0.1259166474940635, 0.14434369993665258, 0.2833082036783974, 0.21693765665461917]","[0.29163741483162714, 2.9879290214920307, 0.12278471584574958, 0.32860265308796477, 0.46833024849807753]","[0.39113865595086084, 0.3887478920671351, 0.1450543645616187, 0.3999310083308979, 0.18036674051128865]","[0.31958386500328034, 0.09008246637545089, 0.10911576884709182, 0.16681420976734623, 0.3568364264262786]","[0.17285517622710259, 0.14043069866012564, 0.10826554800809284, 0.07948866227366515, 0.03732596397070868]","[0.16271888133701118, 0.15156949004311737, 0.09403654258754052, 0.07764150692580532, 0.027122463354551173]"
