,RandomForest,XGB,LightGBM,Prophet,NBEATS,RNN,LSTM,GRU,TCN,TFT,NHiTS,ARIMA,TBATS
LTC,"[1.057969614074347, 2.649988993145588, 4.486851122339481, 1.0287262172451923, 2.4194044844477403]","[0.6111505299301264, 2.647873080939525, 4.055835215464139, 0.7976225924937331, 1.9370839047735187]","[0.5812799196234314, 2.3359301164978308, 4.217414525843003, 0.80108775212549, 1.9636826278672892]","[0.532165837169197, 0.8740271114261063, 3.236178343764686, 1.6093781278550408, 4.046787192443101]","[162.98311317958283, 72.98557100112752, 16.128043336444758, 443.19770588430487, 60.146804827648275]","[16.84273323889044, 31.278416072625095, 20.968843831294848, 20.74204836284064, 3.6498967438245]","[0.41465572983906235, 2.7544600129933046, 3.655392965601295, 0.8176471407973469, 1.7671156585326844]","[0.8945634196709632, 2.44559876895528, 2.9465586779181288, 2.352203584939469, 2.802760984416032]","[28.467024965138094, 6.395182149337647, 24.452889616169944, 3.289105943228141, 17.62633094327577]","[1.5486679507614873, 2.6141267619512725, 5.517978754617984, 11.701881264438637, 4.637013389088187]","[3.870351144974703, 8.642058163265293, 23.887967739599645, 21.826547638900454, 111.05230076220381]","[0.4766661095859126, 2.5972701716879, 2.9478277619643065, 0.9616245719106435, 2.3107472808291845]","[0.43915744117688654, 1.7985080154801159, 4.001052846873669, 0.9097969595485671, 1.964187175370673]"
TRX,"[0.0003072902974345328, 0.0003072383057359492, 0.002107909953131853, 0.00039753142852621734, 0.0013769751956375148]","[0.0002727512642516925, 0.00036889034502574173, 0.00205905870300044, 0.0004047606052771296, 0.0016502496462221885]","[0.00029639332193773894, 0.000379242251518422, 0.002244545846179402, 0.00037704251757877244, 0.0014917540452513084]","[0.0003097854812076165, 0.0001956774778544787, 0.0016025302690471908, 0.0008107967055873912, 0.001233717109525922]","[124.75074669536075, 0.060012988515015984, 0.09200632262586234, 2.207395826634898, 0.03691661436945889]","[0.0035103312326649084, 0.002053793468450115, 0.001818813141563249, 0.0022978866330700134, 0.0016718654008603961]","[0.0012017505341344722, 0.00029421005494235345, 0.002890529972349889, 0.0009455892936830938, 0.0021552246590366905]","[0.0005502245056066819, 0.00019934187479213534, 0.0024451961346396564, 0.0017486702539409576, 0.0009132521886605878]","[0.013677826716565759, 0.0005900199705251099, 0.003223820458544196, 0.000585871980676795, 0.0025758023972207032]","[0.0030311770520070514, 0.000507269308010837, 0.03439827563182448, 0.0035309893492624124, 0.0008058153869628145]","[0.02735998868560634, 0.0017658693511723473, 0.07642188260367894, 0.001785221287025508, 0.0030281634891346993]","[0.00032452188589255504, 0.0005170835972259874, 0.0014539870772943117, 0.0002144693202095146, 0.0011859809845584262]","[0.0002857029694483787, 0.00024126431591505238, 0.0016822988642331035, 0.0004734450282490142, 0.0009485933547398563]"
ATOM,"[0.07327109725890592, 0.14545418619086, 0.22120779819475417, 0.5018826652544893, 0.20362440283827535]","[0.06972977511638676, 0.13350849314501526, 0.14522964354394974, 0.24133923970376667, 0.23991626020025153]","[0.062305180733052454, 0.14450023461852612, 0.14461245032153736, 0.23731461444639432, 0.24863022514010916]","[0.05826417072763557, 0.07484082212309005, 0.21234468423821762, 0.17501443934082014, 0.18329229858254986]","[1.3666183113279207, 10.866479865379542, 8.375399142954844, 3.2569836031693207, 0.4780568082319516]","[0.08545555545095057, 0.11859409562749272, 0.37228528218258866, 0.3644505895036516, 0.7379516752852046]","[4.501988577089266, 1.612434583388657, 0.14755061283432627, 1.0221730677449439, 6.222953632654568]","[0.07033980435505205, 0.34900196054570704, 0.3313286638742763, 0.6545184862045428, 0.15558653215328822]","[0.36820203455608524, 0.6160549273971117, 2.7901709395306447, 0.9608413593896598, 0.360979026051317]","[0.5193317075690863, 2.4565303642396397, 34.30967409551597, 0.29002987175017364, 2.7700681228508865]","[0.7203009095706143, 0.4411374999385232, 0.335728763132747, 0.5540105661866529, 0.4931084275329635]","[0.1003860437594666, 0.0911905999131225, 0.11189041169040552, 0.29521334548905287, 0.3994324904641074]","[0.05731784252284083, 0.0787965982259117, 0.18055246383170073, 0.2248954333047777, 0.16947718069802326]"
XMR,"[0.9596736227380712, 1.9758337986554422, 1.8585375321159352, 1.901132551424346, 2.074062981024761]","[0.5216814104906881, 2.1935274864832466, 0.8966829610662563, 1.2784758843316977, 0.9632951446262409]","[0.47845083369199276, 2.0742659793778393, 0.894772449932926, 1.3291628948704064, 1.0263088144103312]","[1.0278801489410307, 2.2077976478228054, 0.9737522151182894, 0.6981536712574691, 0.8129691909335977]","[23556.259072203095, 16000.664041694772, 1081.607787396429, 141.71881980377606, 117.48007565364495]","[0.6335911616355027, 2.4612948614433945, 1.0608199616079417, 0.8052622159080632, 1.9925279114966832]","[5.316292095850299, 2.2766257102397396, 2.79572726626307, 5.766483580875773, 1.0985121263484439]","[1.2436185063259182, 2.8952097658478526, 2.7624745013783065, 8.369390698084434, 0.8753562395361281]","[3.7451035247335334, 4.416382016291631, 21.24015593573698, 57.761389107453624, 31.18534466506666]","[24.50402234301816, 3.198062717638152, 10.393572342888493, 1.152557915912506, 25.48824626989771]","[32.90781834929501, 110.12113727591003, 54.82402959643215, 49.03819899422046, 1.5657206582276386]","[0.7603554391252356, 2.0878459565274565, 1.0530056982292153, 1.727658309705031, 1.2200349017924985]","[0.6342487193070867, 2.6301361447232297, 1.0028775880059686, 1.0179355400737629, 1.2781512509300677]"
VET,"[0.00039063029991808374, 0.00020764400473995435, 0.0010385513323026886, 0.0002967814924226897, 0.00046154295575895484]","[0.00039226665671872264, 0.00028811549930150924, 0.0008894116529327234, 0.0003142721796115086, 0.00045301181670430864]","[0.0003431346741701792, 0.0002867974206783437, 0.0008579618675898886, 0.0002673518191471786, 0.00043704001391517395]","[0.0002331136167720668, 0.00013794773484875303, 0.0008809582208423245, 0.0004319314725836363, 0.000451636150967176]","[0.010352020442335607, 0.20962291900615465, 0.008523179788978884, 0.012031701973967197, 0.016897132527851653]","[0.0004694364339068661, 0.0015609155851336429, 0.0008644731384163134, 0.013671188861258714, 0.0004085542578639979]","[0.0002522874608142278, 0.0003423210729948443, 0.0008740492910463323, 0.00030918542150046166, 0.001055737841360881]","[0.0011687215123903452, 0.0006732880268291434, 0.0009411347619222214, 0.0005008673600576565, 0.0010963535371880107]","[0.005091158168171854, 0.0019217061812642042, 0.0002809773081127698, 0.00036267980600721353, 0.0019654045009459505]","[0.004194008200862745, 0.003407777340972896, 0.0008090919207076465, 0.00026275779492205886, 0.0013659255612668173]","[0.017687746086864412, 0.0041932851467250615, 0.027827435300765948, 0.05339618798010747, 0.0011736564740373412]","[0.0004760690760485419, 0.0003860065752771768, 0.0006209453995786137, 0.00032543373654615867, 0.0005808791740170127]","[0.00021344291601428647, 0.00023983702449731652, 0.0007712420365221784, 0.0002838319113099216, 0.0003665054669225546]"
ALGO,"[0.005868790545233888, 0.003386760609528422, 0.007379075310087955, 0.0038642648758889855, 0.006249716646867876]","[0.0058741820887317315, 0.00296669882395786, 0.007283091360481406, 0.0036335889830562107, 0.007582697548849215]","[0.005517025060434065, 0.0033286499490650444, 0.00753727179955603, 0.003288636813127842, 0.007527957393607895]","[0.004060966189444915, 0.002280929538351752, 0.007336548299088047, 0.0026662109391189354, 0.004990700304881497]","[0.2153571007901291, 0.4252209297691487, 15.403219105446833, 207128625.40524215, 5.362052981843688e+39]","[0.004487642246833459, 0.002755712396642891, 0.006873448518329245, 0.002038005807060797, 0.006337734524468766]","[0.006552008867574077, 0.014250467870622526, 0.004579721316032968, 0.0035621957474347263, 0.004622262070201834]","[0.0026397084945344435, 0.004662327288904554, 0.006767417416654052, 0.01587124260329144, 0.014890181114005752]","[0.012187408687307676, 0.007155334731027141, 0.006678379887185837, 0.006380050871871022, 0.004777665210425522]","[0.017451965478320237, 0.00805943677339348, 0.011642466575079802, 0.0882154295929697, 0.007467691769216966]","[0.04964360715375844, 0.07246367837928919, 0.1493632882119199, 0.14033265552967106, 0.05538837223441323]","[0.0055735083268121125, 0.0028364465031286198, 0.006000553590768613, 0.0024378733722948106, 0.0076404385993665905]","[0.004736070945827141, 0.0027009015235329096, 0.006760998693218666, 0.0028931416557197703, 0.005457225735514545]"
EOS,"[0.0331759296853151, 0.018876876711080556, 0.034279745420989306, 0.03275483441535274, 0.021151750068811023]","[0.03704085845689554, 0.020194718417041835, 0.027638358048066504, 0.021464393890319042, 0.022108791942802294]","[0.03706560893209431, 0.018907799528480186, 0.030468000974803622, 0.022332938515731898, 0.02390403186651197]","[0.024966651482300598, 0.012048400803080292, 0.03615062803078435, 0.02518645946472948, 0.028845390670522837]","[0.046720629276712056, 0.3084027991319731, 0.03759323014742895, 0.09186629163502809, 0.0651763391755209]","[0.026369489314474942, 0.021215368562262367, 0.06344932124667811, 0.07599868975111596, 0.018339130049238317]","[0.5399825167707947, 0.44560503135881113, 0.2323355716595464, 0.16182576871362928, 0.2462267774194215]","[0.024993289418811807, 0.015562150592409613, 0.030761283615885853, 0.020437936572717485, 0.05092269046832754]","[0.024390827815497663, 0.026312394854154698, 0.05461965424358285, 0.19166744068615316, 0.05786476124523998]","[0.08357823825125178, 0.8032344777197605, 0.5710620428176362, 0.06768662636737996, 0.20751177901864704]","[1.9322673252628515, 7.033129478778694, 0.8206415468026551, 1.6925253728953153, 0.6725152544707801]","[0.03492298733311277, 0.017332230416041157, 0.022884527805992143, 0.025344155056314484, 0.02081024471388621]","[0.028575557644008497, 0.010848894727935222, 0.02650444990168162, 0.024833481146518285, 0.026633319254869867]"
CHZ,"[0.009956607458358841, 0.0021863452651080823, 0.003579843296434855, 0.0018943205187827853, 0.0024650082287961334]","[0.010174823936804552, 0.0020558438034027956, 0.004722394738779017, 0.00235001492943718, 0.0028900165929922174]","[0.009721000264517063, 0.0019993330601445957, 0.0046656899094798705, 0.0024489698995502894, 0.002787469657116599]","[0.008752677112344499, 0.00285641764075381, 0.00230984619137999, 0.0013357111850331735, 0.0017703558739100313]","[0.047827167847764154, 0.07704842617385985, 0.07190680800699302, 0.04304997530831759, 0.01794159525179749]","[0.013988050085207558, 0.009085334489637407, 0.006145847276575481, 0.004476707808198941, 0.0021528421788842666]","[0.0030510590817113175, 0.009123498620383013, 0.0029654355966885126, 0.002838956140074226, 0.00993835077675214]","[0.008156069847181289, 0.0021804266617509085, 0.0035723163862677538, 0.001665613432740388, 0.005584466190118313]","[0.007483296883594102, 0.011528279677310913, 0.005444027233074891, 0.017558072442215657, 0.020665866543707216]","[0.004690534198301584, 0.0029371734260900052, 0.008994569636380139, 0.005489853654849484, 0.005496687560101403]","[0.013352789054165766, 0.0027691495813042524, 0.0019367520363079273, 0.00885189685247231, 0.007048065595715804]","[0.006634038123843784, 0.002113160227366219, 0.0033129790272186737, 0.0012350569291073527, 0.0026105198117696003]","[0.009292711526214583, 0.002012765408248353, 0.002524686193935699, 0.0015234218284124906, 0.001991913974150133]"
IOTA,"[0.009749091671643815, 0.003209317372068437, 0.004600984972514421, 0.0016631878013522625, 0.003622579086810976]","[0.009354361648243473, 0.0029979736555753775, 0.0050063344421060006, 0.0023130121571128303, 0.004332177183075077]","[0.008860214219998469, 0.0032001557929056852, 0.005192132378851781, 0.002707634013630898, 0.0038556004245883665]","[0.004117268408511692, 0.0028009752143745904, 0.005989118498802625, 0.003645724582522051, 0.002931401680916851]","[0.03990029533521055, 0.06736053519833284, 0.005960514744051483, 0.038795974647621204, 0.03826768930759234]","[0.014548357857305143, 0.0045131373069315145, 0.012964113351949174, 0.005425217574844351, 0.002291122780656145]","[0.0037463810828425215, 0.029966726698244014, 0.03695108648565459, 0.0023891809860879885, 0.03472932602559185]","[0.07276807834802473, 0.016764918456289142, 0.0028298719662712005, 0.05464849692646586, 0.004307321624698508]","[0.004233006012563679, 0.005066224204107514, 0.0021531823638018606, 0.00949144765223771, 0.002627521453908812]","[0.007258999308251807, 0.004054497756998238, 0.13919476496844987, 0.008293025623802587, 0.006939788898248789]","[0.01991968535813662, 0.04932262441120742, 0.06904937935990585, 0.0463641271401552, 0.05224445485662797]","[0.007523851271410764, 0.00254865103316829, 0.0043401052243916705, 0.0013673695550024973, 0.0035588100666181124]","[0.006801194304724066, 0.0026840253953857767, 0.003531599664355138, 0.001708996757747454, 0.00296481572459922]"
NEO,"[0.2621804540145691, 0.12788156812072543, 0.3011068540847529, 0.14642826562718064, 0.28172761284119613]","[0.2865594680183881, 0.11529357181430663, 0.3130832500226059, 0.13710806510440346, 0.3980240503897224]","[0.16604147942837386, 0.1066517885406465, 0.28802392070732385, 0.14383852893826718, 0.4171557411095515]","[0.2055461643855576, 0.11986760224446537, 0.26192904497700864, 0.1611209095032606, 0.1738151529004875]","[0.6015251630947145, 0.41493625559114067, 9.350971065701575, 58.536923846492535, 3.4295619204227084]","[1.3440137100591907, 0.4385849904592468, 3.3660791785504727, 0.10931071194790488, 0.5041948699820932]","[0.5159265799219542, 0.2956872738223471, 0.23816181438555023, 0.15194649470946134, 0.2740056319454172]","[0.2043239049023779, 0.12157531911248305, 1.2800044348252475, 0.44455998494153515, 0.5658102452864344]","[0.5348133037112209, 3.29124332111491, 9.015133002560521, 1.6108064563791713, 0.7058729362936219]","[1.7896189379124239, 1.8237334407566275, 0.9109800994040284, 0.39037319694114614, 0.24785023297248346]","[2.3631490496244276, 7.3574067909246175, 1.9957774108633957, 5.662505044467559, 13.518231816744812]","[0.2267874981642498, 0.14267255774467766, 0.2875331295434538, 0.11550917334174221, 0.4222841440983277]","[0.2301197008041105, 0.1137799117770919, 0.2941820381481766, 0.1462130820502486, 0.29354452655038066]"
