rmse,mae,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/hidden_size,config/lstm_layers,config/num_attention_heads,config/hidden_continuous_size,config/add_relative_index,config/input_chunk_length,config/n_epochs,config/batch_size,config/dropout,config/output_chunk_length,config/pl_trainer_kwargs/enable_progress_bar,config/pl_trainer_kwargs/accelerator
0.06758053628949462,0.05716245423154731,24.591947555541992,True,1,2023-06-30_20-48-04,1688150884,24.591947555541992,2557530,cs02.science.uu.nl,131.211.30.52,24.591947555541992,1,"1_add_relative_index=True,batch_size=16,dropout=0.0298,hidden_continuous_size=12,hidden_size=4,input_chunk_length=6,lstm_layers=2,n_epochs=50,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,2,3,12,True,6,50,16,0.029794147268842386,1,False,auto
0.08655304294791553,0.05818963849273865,18.54966711997986,True,1,2023-06-30_20-49-05,1688150945,18.54966711997986,2557720,cs02.science.uu.nl,131.211.30.52,18.54966711997986,1,"2_add_relative_index=True,batch_size=64,dropout=0.0652,hidden_continuous_size=8,hidden_size=4,input_chunk_length=3,lstm_layers=4,n_epochs=75,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",4,4,3,8,True,3,75,64,0.06523756182812505,1,False,auto
0.06646937536285275,0.054622499076010404,27.448104858398438,True,1,2023-06-30_20-50-20,1688151020,27.448104858398438,2557945,cs02.science.uu.nl,131.211.30.52,27.448104858398438,1,"3_add_relative_index=True,batch_size=32,dropout=0.4794,hidden_continuous_size=8,hidden_size=10,input_chunk_length=6,lstm_layers=2,n_epochs=75,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",10,2,3,8,True,6,75,32,0.4793527602403386,1,False,auto
,,26.144262552261353,True,1,2023-06-30_20-50-19,1688151019,26.144262552261353,2557948,cs02.science.uu.nl,131.211.30.52,26.144262552261353,1,"4_add_relative_index=True,batch_size=64,dropout=0.2036,hidden_continuous_size=12,hidden_size=2,input_chunk_length=1,lstm_layers=3,n_epochs=75,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",2,3,4,12,True,1,75,64,0.2035727472493583,1,False,auto
0.051538439175770744,0.03854814576528912,29.179923057556152,True,1,2023-06-30_20-50-22,1688151022,29.179923057556152,2557951,cs02.science.uu.nl,131.211.30.52,29.179923057556152,1,"5_add_relative_index=True,batch_size=32,dropout=0.3074,hidden_continuous_size=4,hidden_size=2,input_chunk_length=24,lstm_layers=3,n_epochs=75,num_attention_heads=1,accelerator=auto,enable_progress_bar=False",2,3,1,4,True,24,75,32,0.30744852223515406,1,False,auto
,,25.639796257019043,True,1,2023-06-30_20-50-18,1688151018,25.639796257019043,2557953,cs02.science.uu.nl,131.211.30.52,25.639796257019043,1,"6_add_relative_index=True,batch_size=128,dropout=0.3840,hidden_continuous_size=8,hidden_size=50,input_chunk_length=1,lstm_layers=4,n_epochs=75,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",50,4,2,8,True,1,75,128,0.3840177688472222,1,False,auto
0.07698556326968135,0.057599020082118126,26.39230704307556,True,1,2023-06-30_20-50-19,1688151019,26.39230704307556,2557955,cs02.science.uu.nl,131.211.30.52,26.39230704307556,1,"7_add_relative_index=True,batch_size=128,dropout=0.0914,hidden_continuous_size=10,hidden_size=25,input_chunk_length=3,lstm_layers=3,n_epochs=100,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",25,3,3,10,True,3,100,128,0.09142530450219986,1,False,auto
0.08172274315661672,0.056179261633088264,27.757447719573975,True,1,2023-06-30_20-50-21,1688151021,27.757447719573975,2557957,cs02.science.uu.nl,131.211.30.52,27.757447719573975,1,"8_add_relative_index=True,batch_size=32,dropout=0.4839,hidden_continuous_size=10,hidden_size=50,input_chunk_length=12,lstm_layers=1,n_epochs=75,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",50,1,2,10,True,12,75,32,0.48391667439794256,1,False,auto
0.4784515257641275,0.4234214822642914,25.124176502227783,True,1,2023-06-30_20-50-18,1688151018,25.124176502227783,2557959,cs02.science.uu.nl,131.211.30.52,25.124176502227783,1,"9_add_relative_index=True,batch_size=256,dropout=0.0583,hidden_continuous_size=4,hidden_size=2,input_chunk_length=3,lstm_layers=2,n_epochs=75,num_attention_heads=3,accelerator=auto,enable_progress_bar=False",2,2,3,4,True,3,75,256,0.05825739076487702,1,False,auto
0.08734298403027804,0.06413700110623653,25.82600712776184,True,1,2023-06-30_20-50-19,1688151019,25.82600712776184,2557961,cs02.science.uu.nl,131.211.30.52,25.82600712776184,1,"10_add_relative_index=True,batch_size=128,dropout=0.4994,hidden_continuous_size=8,hidden_size=25,input_chunk_length=6,lstm_layers=1,n_epochs=75,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",25,1,4,8,True,6,75,128,0.499355285486054,1,False,auto
0.059432504772186916,0.049441837038425286,27.377158403396606,True,1,2023-06-30_20-50-20,1688151020,27.377158403396606,2557963,cs02.science.uu.nl,131.211.30.52,27.377158403396606,1,"11_add_relative_index=True,batch_size=32,dropout=0.4187,hidden_continuous_size=8,hidden_size=2,input_chunk_length=6,lstm_layers=2,n_epochs=75,num_attention_heads=4,accelerator=auto,enable_progress_bar=False",2,2,4,8,True,6,75,32,0.4187094275691144,1,False,auto
0.06286374019092093,0.04827018107097783,15.934839725494385,True,1,2023-06-30_20-51-16,1688151076,15.934839725494385,2559420,cs02.science.uu.nl,131.211.30.52,15.934839725494385,1,"12_add_relative_index=True,batch_size=64,dropout=0.2641,hidden_continuous_size=4,hidden_size=25,input_chunk_length=3,lstm_layers=2,n_epochs=50,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",25,2,2,4,True,3,50,64,0.26408898094633426,1,False,auto
0.18526042345797425,0.1147426441942989,21.876227140426636,True,1,2023-06-30_20-52-30,1688151150,21.876227140426636,2559959,cs02.science.uu.nl,131.211.30.52,21.876227140426636,1,"13_add_relative_index=True,batch_size=256,dropout=0.1224,hidden_continuous_size=10,hidden_size=10,input_chunk_length=12,lstm_layers=3,n_epochs=50,num_attention_heads=2,accelerator=auto,enable_progress_bar=False",10,3,2,10,True,12,50,256,0.12235116746268794,1,False,auto
0.21039818340610159,0.13123382086130342,22.35829448699951,True,1,2023-06-30_20-52-30,1688151150,22.35829448699951,2559961,cs02.science.uu.nl,131.211.30.52,22.35829448699951,1,"14_add_relative_index=True,batch_size=256,dropout=0.3386,hidden_continuous_size=12,hidden_size=25,input_chunk_length=9,lstm_layers=3,n_epochs=50,num_attention_heads=1,accelerator=auto,enable_progress_bar=False",25,3,1,12,True,9,50,256,0.3385530305555894,1,False,auto
