preds
0.0064142163465019985
0.006452501451396033
0.00642294598086526
0.006540897368719624
0.00659722045747202
0.006570165955517152
0.006542774936195666
0.006533385473954001
0.00636417919690516
0.006423708734451882
0.006468225814446559
0.006359188134394619
0.006177549555416628
0.006310931817573886
0.0062855768852863895
0.006379731417950816
0.006374547066902403
0.0063393441858657735
0.006559471774218063
0.006493754504999187
0.006482517479466918
0.0063331834636377185
0.006221888860434475
0.005914746684583856
0.0041701586742552135
0.0058942909497695815
0.0026295168546179104
0.0012363875289110478
0.0008215541989565129
7.669858120422163e-05
-0.0006087703380059152
0.0025923742967378875
0.00307509294379589
0.002884477061477018
0.00212753983144276
0.005731745356374164
0.005718459593939324
0.003571627444987994
0.003822598339613782
0.001756114536248436
0.00419311762117719
0.0032838501714675373
0.0037223157755431934
0.005625517842867246
0.004254240553396321
0.002672747441698963
0.002996467377202853
-3.356559513893121e-05
-1.1758638869102865e-05
7.152840345878064e-05
-0.001448380592817325
-0.001583253794863501
-0.003282457414812327
-0.003642464861511187
-0.009581208805822788
0.0
0.0
0.0
-0.007710496882221227
0.0
-0.0034872411808858765
-0.004236940018070393
0.0
1.5216035766201806e-05
-0.006046658480425987
-0.010611842825741433
0.0
-0.0009437160393119484
0.0
0.0
0.0
0.0
0.0
-0.0004249223315564549
-0.007951992819022015
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.002317225315135356
0.0007825645058031835
-0.0037483736536046003
-0.005052887347454453
0.002724040606151057
-0.009024584939573158
-0.009551390741884921
-0.007865885643442816
0.0014504786507060358
-0.008129284564972628
-0.011773747358124129
-0.004552957467311599
-0.007170618339603231
-0.0017726544802861635
-0.0002820000053523272
-0.004949918942122211
-0.006342636358299215
-0.005155762808756743
6.468649846450014e-05
-0.004972765418580001
-0.003078725775917784
-0.0016380691663244844
-0.006428163156406874
-0.0033211297849040523
-0.005552322119308714
-0.0007909291969897189
-0.0028964372620590116
-0.004318819071068937
-0.0018465404965891732
-0.0032259431721332974
-0.00516228004723468
-0.005440502068124121
-0.0022327715624981953
-0.00219879506231984
-0.011653681744940955
-0.004941007573088761
-0.0068974159642846075
-0.004337623331385404
-0.004635491799948141
-0.005110686483123961
-0.00405802315839441
8.912198605714322e-05
0.0015639322389682932
-0.0013610399416129834
0.0037870676891043897
0.004861429125844176
0.0026095728249710647
0.0023695851947567806
-0.0018866517178282513
-0.0006982380646882967
-0.0008871100027774623
0.0008388422417561422
0.004668837227970443
0.00096175764340245
0.005522206987619599
0.004653692576110247
0.005506522227723916
-0.0002934065773343153
0.006043103471015592
0.0052166190485928195
0.006042770873386765
0.005476310471206249
0.0031960984157552346
0.0004477200344394222
0.001067485255021615
0.005708659927811922
0.004695642037953025
0.004895737026626117
0.007059396253364422
0.002754057781751508
0.006921414687275848
0.000853325037967527
0.004381413095964947
0.004427649579244059
0.006308133055325606
0.003117119810547126
0.0008299364347740604
0.0030307889602574304
0.0029720844271655094
0.004243238715054588
0.0
0.0
0.012334405596721554
0.0016881960685163852
-0.0007231937947256173
0.0032790275526267784
-0.0006964877447856619
-0.0018087899737053315
0.0023287732935684063
-0.004705460599885505
-0.002065255564789555
0.0007812721811361038
0.0008980558167119077
-0.002031902906322527
0.002170139210828184
0.008859198851560255
0.0
-0.005977816326530682
0.0
0.00410779815399107
0.0
-0.0009944498518891748
0.002080151174833983
0.0
-0.0010460111773298545
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0014592981624417165
-0.0004152163371179709
0.0012580232988333505
0.0052313836583349925
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.0031350980988139954
-0.0009628916103745381
0.002307397977513033
0.002827614410878451
-0.0013496686817589976
0.00029259104797129564
-0.0004445224731043827
-0.0036644127774775187
0.0005514012259077703
-0.004061796984610533
3.305567938125691e-05
0.0007418428378379892
-0.0006645265580421874
0.0001305633876376652
0.005738849039452515
0.0
-0.0012020681934877778
0.0016713986305716224
-0.0028088155681650997
0.0008091986499557397
0.0015718197280318454
0.001159140286666659
0.00455920811324603
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0025960029223437956
-0.000983250084836992
-4.7545579677172575e-05
2.4678511417294838e-05
0.001717424080276004
-0.00029989737051595616
0.0013901744371961407
0.0019848719707173078
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.011439936398831776
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0006909279869749581
0.002504770010367685
-0.00249504853509765
0.0027603909141648898
-0.0040838915980902874
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.004126779975241569
0.004004407885374846
-0.0033502460725746896
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.0031257182172446
0.004475606226028974
0.0
0.004547808320672107
0.0
0.0
0.0
0.0027661010489934738
-0.002843864930249278
0.0
-0.004133831543766654
0.004019363000409351
-0.004169882736154168
0.0036772998385726607
-0.003694116173272606
0.0032849669290532747
-0.0035116520469194745
0.0032163166413888174
-0.002200896703679484
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0017584199786187529
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.0032026040871526718
