MAPE,MASE,RMSE
222.14360813549146,0.8715475798705892,0.048945451228297396
150.2391031488404,0.5936969840621361,0.0378802677206936
100.98381170167401,0.5324473497596686,0.03540472804460715
110.45767005927118,0.4930224134314749,0.03298581987308896
100.0,0.7001911961235272,0.03648040841677202
670.0697680198007,0.7238855540212061,0.039320577055027596
99.79108044706099,0.4809117735765598,0.027780241795904916
258.2705488153046,0.4775206587167123,0.02979090092837683
100.0,0.6488572373530163,0.029285097145023243
